C1P2T10_ope_data.tx,C1P2T10_ope_data.ty,C1P2T10_ope_data.tz,C1P2T10_ope_data.rx,C1P2T10_ope_data.ry,C1P2T10_ope_data.rz
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9535935671,2.315517924,1.749302916,-2.879621826,0.4510079045,16.21405171
0.9541690642,2.314912005,1.750163893,-2.869027186,0.3988485368,16.21316436
0.9547197019,2.314278785,1.750871637,-2.857611718,0.3520420192,16.21337712
0.9552321428,2.313688607,1.75143045,-2.846466196,0.3116855385,16.21305935
0.9556929168,2.313211637,1.751844839,-2.836681113,0.2788748185,16.21058138
0.9561517291,2.312753983,1.752134607,-2.825231735,0.2532196666,16.20794103
0.9566408362,2.312221019,1.752316496,-2.810254446,0.2333408207,16.20732475
0.9571204005,2.311681607,1.752390745,-2.794581119,0.2188477286,16.20738919
0.9575504468,2.311204503,1.752357929,-2.78104365,0.2093478384,16.20679393
0.9578908983,2.310858307,1.752218907,-2.772473866,0.204446633,16.20419885
0.9581953867,2.310572181,1.751931019,-2.766377901,0.2067558724,16.20012038
0.9585162064,2.31026109,1.751464346,-2.759403177,0.2179885174,16.1958814
0.9588112102,2.309972001,1.750838985,-2.753092268,0.2363995009,16.19134853
0.9590382569,2.3097517,1.750075046,-2.74898671,0.2602427809,16.18638556
0.9591552505,2.309646781,1.749192637,-2.748627439,0.2877714677,16.18085227
0.9591883093,2.309683392,1.748254778,-2.752841139,0.3194213716,16.17378217
0.9591882494,2.309822517,1.747301312,-2.760260598,0.3556246737,16.16489677
0.959150122,2.310013035,1.74631755,-2.769135818,0.3946299265,16.1550891
0.9590690207,2.310204088,1.745288894,-2.777717067,0.4346876631,16.14525995
0.9589024791,2.310350792,1.744077556,-2.784460695,0.4785309891,16.13655677
0.9586061716,2.310612438,1.742683439,-2.795026689,0.5306745365,16.12822078
0.9581985363,2.311084308,1.74122353,-2.812826946,0.5904583895,16.11906179
0.9577203363,2.311628887,1.739689075,-2.833022152,0.654463417,16.10965264
0.9572123285,2.312109829,1.738071899,-2.850776194,0.7192755915,16.10059944
0.9567152584,2.312392085,1.736364452,-2.861256787,0.7814859509,16.09254435
0.9562207961,2.312549006,1.734638525,-2.86667935,0.8392414273,16.08480758
0.9557134287,2.312733535,1.733009898,-2.872213431,0.8916916586,16.07633753
0.9552230632,2.312931376,1.731537504,-2.877463952,0.9369366793,16.06724917
0.9547193769,2.313087671,1.729966493,-2.881978028,0.9842540981,16.05711952
0.9541707412,2.313160734,1.728081844,-2.885381121,1.041590286,16.04581878
0.9536049267,2.31315683,1.726002516,-2.887402455,1.105052396,16.03391442
0.953049563,2.313083113,1.723847734,-2.8877788,1.170752234,16.02198663
0.9525321437,2.31294775,1.721737024,-2.886255677,1.234807066,16.01062909
0.9520800379,2.312759898,1.719790209,-2.882587384,1.293339756,16.00044797
0.9516670697,2.312485407,1.718061683,-2.87242721,1.340590404,15.99029102
0.9512793781,2.312149786,1.716641749,-2.854749098,1.371749736,15.97976302
0.9509625909,2.311851395,1.71570439,-2.834297227,1.384368968,15.97059214
0.9507433951,2.311686566,1.715414513,-2.815516474,1.376627963,15.96451146
0.9506316182,2.311717161,1.715770799,-2.802880627,1.35227166,15.96270541
0.9506083584,2.311854188,1.716602911,-2.793562072,1.314549639,15.964544
0.9506344777,2.311981327,1.717712177,-2.782364539,1.265958839,15.96833328
0.9506999552,2.312103168,1.718980624,-2.770520187,1.211265791,15.97337143
0.9507949175,2.312224994,1.720290392,-2.759263936,1.155238994,15.97896594
0.9509096406,2.312352945,1.721523786,-2.749834547,1.102649679,15.98443599
0.9510921035,2.312419677,1.722555354,-2.743010381,1.058615037,15.99131729
0.9513528455,2.312363995,1.72324525,-2.738421363,1.027356061,16.0001292
0.9516428981,2.312246892,1.723710917,-2.735338807,1.003996957,16.00951406
0.9519199339,2.312145087,1.724161834,-2.732873583,0.9806762987,16.01833483
0.9521281371,2.312098179,1.724596879,-2.730304666,0.956344601,16.02472414
0.9523326034,2.312081441,1.725029372,-2.728295565,0.9323747273,16.03044382
0.952608386,2.312053395,1.725475433,-2.727660825,0.9099911453,16.03767414
0.9529145506,2.312028492,1.725938107,-2.727906351,0.8879219275,16.04517496
0.9532101247,2.312021143,1.726420409,-2.728538491,0.8648953147,16.05170605
0.9534540968,2.312045714,1.72692532,-2.72906396,0.8396397246,16.05602714
0.9536738293,2.312111254,1.727451465,-2.729829629,0.812606493,16.05875189
0.9539229456,2.312195918,1.727964521,-2.731569614,0.7855056232,16.06120076
0.9541929538,2.312275157,1.728438199,-2.734130103,0.7587053585,16.06319972
0.9544683074,2.312334802,1.728885156,-2.736904481,0.7319472126,16.06450229
0.9547334498,2.312360697,1.729318041,-2.739286117,0.704972786,16.06486159
0.9549894893,2.312315176,1.729719929,-2.739231074,0.6769398415,16.06401751
0.9552410226,2.31220562,1.730084052,-2.736338715,0.6477157928,16.06211425
0.9554776909,2.31208539,1.730438272,-2.732467341,0.6181066331,16.05951219
0.9556891072,2.312007741,1.730810429,-2.7294753,0.5889181996,16.05657338
0.9558648581,2.31202581,1.731228326,-2.729221024,0.5609561533,16.05366142
0.9560122465,2.312118207,1.731735474,-2.73146859,0.5322495102,16.05008475
0.9561455918,2.312231417,1.732341652,-2.734724622,0.5008361845,16.04514179
0.956265008,2.312370349,1.733024003,-2.738961615,0.4675349876,16.039182
0.9563706469,2.312539939,1.733759664,-2.744152379,0.4331647444,16.03255479
0.9564627034,2.312745161,1.734525765,-2.750270142,0.3985443152,16.02560944
0.9565414176,2.312991024,1.735299438,-2.757288603,0.3644926071,16.01869498
0.956607074,2.313282571,1.736057816,-2.765181939,0.3318285758,16.01216019
0.9566599977,2.313624878,1.736778036,-2.773924773,0.3013712173,16.00635339
0.9567005479,2.314023048,1.737437245,-2.783492097,0.2739395493,16.00162242
0.9567159686,2.314524892,1.738058351,-2.796596775,0.2506943905,15.99815425
0.9566949269,2.31513818,1.738662214,-2.813985805,0.2312730161,15.99549103
0.9566399797,2.315808013,1.739223008,-2.832684987,0.2142096289,15.99301277
0.956553755,2.316479558,1.73971504,-2.849719382,0.1980393146,15.99010096
0.9564389536,2.317098089,1.74011277,-2.862113372,0.1812981075,15.98613932
0.9562986232,2.317734949,1.740480597,-2.874125096,0.1639941962,15.98172092
0.9561538621,2.318445452,1.740897366,-2.8897661,0.146597319,15.97764706
0.9560345303,2.319151084,1.741359503,-2.905689739,0.1283370819,15.97361631
0.9559705428,2.31977355,1.741863683,-2.918548427,0.1084439626,15.96932876
0.9559686746,2.32027981,1.74242694,-2.92467533,0.08545383544,15.96438354
0.9559559935,2.320787307,1.743055446,-2.927071647,0.05844270096,15.95886838
0.9558976833,2.321376634,1.743737396,-2.930229407,0.02848651332,15.95318577
0.9558376135,2.321980191,1.74444212,-2.932663478,-0.00242572742,15.94735627
0.9558197507,2.322530531,1.745139116,-2.932888792,-0.03230492784,15.94139847
0.955888154,2.322960331,1.745798027,-2.929420459,-0.05916190577,15.93532909
0.9560303807,2.323221195,1.746340271,-2.919742987,-0.08213039075,15.92898056
0.9561983263,2.323333971,1.746705229,-2.904665444,-0.1010821973,15.92232982
0.9563825614,2.323335321,1.746889478,-2.887690369,-0.1151355923,15.91561327
0.956592734,2.323268371,1.746913023,-2.872356435,-0.1241384233,15.90899466
0.9568355698,2.323194129,1.74684453,-2.861905607,-0.1292448998,15.90260312
0.9571338201,2.323061208,1.746705238,-2.851758982,-0.1303742299,15.89639601
0.9574956261,2.322810419,1.746490373,-2.83700875,-0.1279837604,15.89013397
0.957885234,2.322493456,1.746230418,-2.820219281,-0.1239588661,15.88370847
0.9582669242,2.322162033,1.74595593,-2.803955115,-0.1201848421,15.87701012
0.9586050244,2.321867906,1.745697563,-2.790780954,-0.1185468608,15.86992849
0.9589404493,2.321566175,1.745497282,-2.777087385,-0.118863862,15.86266194
0.9593075493,2.321217321,1.745395546,-2.759024738,-0.1207554009,15.85536107
0.9596798397,2.32084824,1.745346499,-2.739366891,-0.1238550676,15.84789569
0.960032395,2.320480827,1.745282314,-2.720991356,-0.127194231,15.84015206
0.9603221118,2.320167387,1.745198577,-2.706258088,-0.131455528,15.83197127
0.9605552402,2.319896567,1.745111093,-2.694978924,-0.1364776587,15.82279089
0.9607646657,2.319627797,1.745035503,-2.685167537,-0.1415784616,15.81242594
0.9609472768,2.319369574,1.744967165,-2.676486757,-0.1466592681,15.80128376
0.961099979,2.319130416,1.744901413,-2.668599621,-0.1516213412,15.7897717
0.9612196949,2.318918856,1.74483357,-2.661169408,-0.1563658651,15.77829718
0.9613033637,2.318743449,1.74475895,-2.653859656,-0.1607939403,15.76726772
0.9613479226,2.318616472,1.744700108,-2.645863164,-0.1653262746,15.75734956
0.9613590396,2.318540717,1.744669293,-2.636706933,-0.1702574997,15.74908016
0.9613467686,2.318510514,1.744646354,-2.626556039,-0.1752995203,15.74267387
0.9612812889,2.318465034,1.74460149,-2.615460415,-0.1826091547,15.73678428
0.9611542864,2.31837037,1.744520193,-2.603903791,-0.192978096,15.73025235
0.9610080906,2.3182611,1.74440522,-2.592701554,-0.2040706351,15.72357221
0.9608850362,2.31817161,1.744259286,-2.582668406,-0.2135512884,15.71723642
0.9608274474,2.318136101,1.744085071,-2.574618426,-0.2190848955,15.71173581
0.9608273377,2.318071421,1.743829894,-2.566198068,-0.2222847054,15.70742245
0.9608309225,2.317902494,1.743394471,-2.555878846,-0.2234245626,15.7038314
0.9608224889,2.317690542,1.742782342,-2.545662979,-0.2202138157,15.70036711
0.960811353,2.317505429,1.742074982,-2.537994345,-0.2128996445,15.69637753
0.9608067191,2.317416723,1.741353942,-2.535317333,-0.201729779,15.69120685
0.9608155766,2.317468677,1.740671518,-2.538398689,-0.1879769798,15.68609431
0.9608408365,2.317647588,1.740053712,-2.545647988,-0.1738320113,15.68252604
0.9608854889,2.317936096,1.739542646,-2.555974702,-0.1609194997,15.68021604
0.9609525031,2.318317063,1.739180441,-2.568288512,-0.150863227,15.67888251
0.9610448423,2.318773526,1.739009206,-2.581498998,-0.1452861918,15.67824777
0.9611683469,2.31926941,1.739010936,-2.594934151,-0.1444185202,15.67743216
0.9613217388,2.319757961,1.739121285,-2.607927926,-0.1471056159,15.67558026
0.9614973394,2.320206262,1.739312834,-2.619398133,-0.1528925862,15.67245279
0.9616875053,2.320581367,1.739558191,-2.628262268,-0.1613240427,15.66780956
0.9618950894,2.320943174,1.739833888,-2.635964771,-0.1705735254,15.66244597
0.9621172184,2.321348136,1.740127096,-2.64414289,-0.1792532132,15.65729705
0.9623376723,2.32175812,1.740426462,-2.652003348,-0.1875649148,15.65233102
0.9625402219,2.322134973,1.740720714,-2.658752998,-0.1957099732,15.64751584
0.9627086238,2.322440525,1.740998659,-2.663598824,-0.2038893864,15.64281933
0.9628292243,2.322738009,1.741323574,-2.66673228,-0.2130334509,15.63697151
0.9629126523,2.323091886,1.741747213,-2.668974051,-0.2238180369,15.62956622
0.9629790409,2.32346582,1.742241255,-2.670475396,-0.2360623715,15.62186671
0.9630484549,2.323823481,1.742777519,-2.671388139,-0.2495856401,15.61513623
0.9631408837,2.324128556,1.743327953,-2.671864728,-0.2642069204,15.61063821
0.9632684231,2.324358941,1.743867893,-2.671611905,-0.2785988762,15.60777369
0.9634268792,2.324518733,1.744369662,-2.670549923,-0.2911775458,15.60495129
0.9636117539,2.32461097,1.744800754,-2.669152058,-0.3013768782,15.60194646
0.9638185413,2.32463872,1.745128654,-2.667891723,-0.3086307485,15.59853519
0.9640383536,2.324619024,1.74532698,-2.668015511,-0.3128710635,15.5949636
0.9642604112,2.324574728,1.745425667,-2.6698003,-0.315315523,15.59155099
0.964477365,2.32451759,1.745476655,-2.672264793,-0.3173266328,15.58818319
0.9646818674,2.324459345,1.745531874,-2.674427525,-0.3202668807,15.58474593
0.9648665689,2.324411711,1.745643241,-2.67530688,-0.3254987201,15.58112495
0.9650308963,2.324291876,1.745753926,-2.67430279,-0.331963676,15.57851549
0.9651828996,2.324057211,1.745795869,-2.672004806,-0.3378703769,15.57739989
0.9653281586,2.323779661,1.745804081,-2.669215332,-0.3434819112,15.5765946
0.9654722341,2.323531123,1.745813574,-2.666736499,-0.3490613918,15.57491606
0.9656206666,2.323383447,1.745859361,-2.665370159,-0.3548719639,15.57118071
0.9657719497,2.323315707,1.745927855,-2.665195266,-0.361248552,15.56580925
0.9659230233,2.323254664,1.745987254,-2.665492215,-0.3681045939,15.55989628
0.9660770948,2.323193669,1.746045206,-2.665864727,-0.3750710927,15.55326889
0.9662373684,2.323126091,1.746109356,-2.665916481,-0.3817790374,15.54575403
0.9664070446,2.32304531,1.746187341,-2.665251121,-0.3878593801,15.53717857
0.9665662357,2.322982764,1.746252923,-2.664560766,-0.3938982394,15.52840381
0.9666972372,2.322967676,1.746279768,-2.664717153,-0.4004629997,15.5203113
0.9668065183,2.322990123,1.746275365,-2.665593353,-0.407156472,15.51275811
0.9669005447,2.323040186,1.746247197,-2.667062425,-0.4135814446,15.50560121
0.9670053157,2.323090807,1.74621256,-2.668583716,-0.4193168879,15.49823644
0.9670965883,2.323132643,1.746158841,-2.668411112,-0.425253514,15.48924459
0.9671456504,2.323185598,1.746072393,-2.666386318,-0.4321159958,15.47861831
0.9671816438,2.323253543,1.745980127,-2.664016637,-0.4392496672,15.46749051
0.967233702,2.32334029,1.745908883,-2.662810037,-0.4459996202,15.45699418
0.9673309484,2.323449597,1.745885428,-2.664275139,-0.4517106073,15.44826237
0.9674226957,2.323595403,1.745898621,-2.667405361,-0.4572338422,15.43920648
0.9674566467,2.323777548,1.74593,-2.670406219,-0.4635901585,15.4280247
0.9674594754,2.323978627,1.745995336,-2.673605506,-0.4703783067,15.41628025
0.9674589241,2.324182481,1.746137465,-2.677347904,-0.4779245791,15.40611349
0.9674903571,2.324371597,1.746375565,-2.682059426,-0.486065638,15.39946384
0.9675548596,2.324567777,1.746689151,-2.689288981,-0.4944708014,15.39566738
0.9676289236,2.324792327,1.747043501,-2.699264676,-0.503012565,15.39286491
0.9677137362,2.325025092,1.747397645,-2.710455833,-0.5108600532,15.39052499
0.9678105029,2.325245928,1.747710657,-2.721331444,-0.5171830423,15.38811581
