C1P1T09_hyoid_data.tx,C1P1T09_hyoid_data.ty,C1P1T09_hyoid_data.tz,C1P1T09_hyoid_data.rx,C1P1T09_hyoid_data.ry,C1P1T09_hyoid_data.rz
2.423885061,-0.3300924186,1.403928388,42.86547003,39.67109149,44.11548765
2.423526301,-0.3303606378,1.402957933,42.88671684,39.63920627,44.12459805
2.423119408,-0.3307220516,1.401776134,42.90928388,39.60471673,44.13377506
2.422694601,-0.3311423699,1.400485297,42.93362181,39.56869802,44.143252
2.422282086,-0.3315871196,1.399187692,42.96018264,39.53222674,44.15326532
2.421912075,-0.3320216493,1.397985545,42.98942003,39.49638113,44.16405521
2.421614785,-0.3324110599,1.396981021,43.02178951,39.46224122,44.17586574
2.421322204,-0.3327589473,1.396195936,43.05044458,39.42794811,44.18905833
2.42101717,-0.3330846719,1.395578709,43.07068259,39.39214119,44.20363995
2.42075742,-0.3333948949,1.395074488,43.08698078,39.35603897,44.21914436
2.420559197,-0.3336781327,1.394667378,43.10319389,39.32110717,44.23435797
2.42043877,-0.3339216979,1.394340602,43.12317606,39.28881528,44.24806887
2.420412428,-0.3341116415,1.394076563,43.15077996,39.26063775,44.25906583
2.420420275,-0.334277129,1.393815978,43.1867446,39.23504339,44.2673899
2.420452571,-0.3344222059,1.393621008,43.22667256,39.21069798,44.27371645
2.420572656,-0.3345104872,1.393595477,43.26780839,39.188737,44.27805488
2.420760541,-0.334551095,1.393702359,43.30989927,39.1687201,44.28073358
2.420996232,-0.3345534091,1.393904781,43.35269154,39.15020516,44.28207945
2.42125974,-0.3345271136,1.394166019,43.39593121,39.13274822,44.28241846
2.421531083,-0.3344822291,1.394449492,43.43936437,39.11590343,44.2820761
2.421790285,-0.3344291307,1.394718758,43.48273747,39.09922302,44.28137755
2.422017378,-0.33437855,1.39493751,43.52579743,39.08225725,44.28064781
2.422192399,-0.3343415632,1.395069576,43.56829161,39.06455451,44.2802116
2.42229538,-0.3343295645,1.395078915,43.60996765,39.04566125,44.28039319
2.422306345,-0.3343542237,1.394929621,43.65057314,39.02512214,44.28151599
2.422244365,-0.3344203056,1.394617971,43.69442503,39.00292497,44.28305074
2.422145022,-0.3345195901,1.394171816,43.7451512,38.97985362,44.28433593
2.422018296,-0.3346414318,1.393621261,43.80113202,38.95651334,44.28543584
2.421863672,-0.3347819159,1.392980907,43.86103642,38.93288944,44.28653725
2.421680623,-0.3349374376,1.392265596,43.92353386,38.90896383,44.28782769
2.421468613,-0.3351047208,1.391490412,43.98729442,38.88471481,44.28949534
2.421227102,-0.3352808258,1.390670679,44.05098881,38.86011701,44.29172915
2.420955544,-0.3354631434,1.389821949,44.11328835,38.83514149,44.29471871
2.420653398,-0.3356493776,1.388960007,44.17286489,38.80975602,44.29865424
2.420320119,-0.3358375155,1.388100857,44.22839067,38.78392548,44.30372647
2.419955162,-0.336025784,1.387260725,44.27853816,38.75761243,44.31012655
2.419557984,-0.3362125952,1.386456046,44.32197986,38.73077788,44.31804591
2.419115366,-0.336408083,1.385702579,44.35628294,38.70285152,44.32760626
2.418568285,-0.3366297734,1.384937169,44.38219232,38.67316123,44.33849448
2.417885003,-0.3368820165,1.384095558,44.4024573,38.64174231,44.3503838
2.417098065,-0.3371551116,1.383197866,44.41828245,38.60901407,44.36300972
2.416240042,-0.3374390526,1.38226391,44.43087357,38.5753982,44.37610961
2.41534354,-0.3377236268,1.381313202,44.44143814,38.54131805,44.38942306
2.414441197,-0.337998481,1.380364951,44.45118553,38.50719804,44.40269208
2.413565684,-0.3382531563,1.379438066,44.46132719,38.4734634,44.41566111
2.412749701,-0.3384770904,1.378551171,44.4730765,38.44054015,44.42807695
2.412025974,-0.3386595878,1.377722615,44.48764856,38.40885537,44.43968853
2.411427251,-0.3387897581,1.376970494,44.5062598,38.37883775,44.45024654
2.410986294,-0.3388564221,1.376312674,44.53012732,38.35091833,44.45950291
2.410700722,-0.338869925,1.37576513,44.55866417,38.32370144,44.4679
2.410574846,-0.3388070441,1.375391563,44.58837346,38.29626134,44.47637404
2.410599672,-0.3386507904,1.375204749,44.6175733,38.26929594,44.48523228
2.410728113,-0.3384406984,1.37513624,44.64615923,38.24308838,44.49475552
2.410913093,-0.3382164124,1.375117995,44.67402345,38.21791898,44.50522134
2.411107579,-0.3380177304,1.375082359,44.70105505,38.19406533,44.51690422
2.41126458,-0.3378846108,1.374962018,44.7271402,38.17180253,44.53007579
2.411412935,-0.3377859218,1.374766596,44.76002608,38.15276246,44.54203958
2.41173926,-0.3376068493,1.374699094,44.80134553,38.13892608,44.55174555
2.412306206,-0.3373179938,1.374851702,44.84396164,38.12958651,44.56123884
2.41296496,-0.3369974942,1.375085115,44.88470901,38.12176762,44.57143261
2.413566801,-0.3367251981,1.375260394,44.92042366,38.1124831,44.58323979
2.4139631,-0.336582498,1.375238991,44.94794205,38.09873857,44.59757249
2.414098503,-0.3365845618,1.374959939,44.97164453,38.08056827,44.61333452
2.414106478,-0.3366821983,1.37448143,44.99746704,38.06056076,44.62963296
2.414103892,-0.3368466074,1.37387415,45.02413695,38.03971363,44.64727695
2.414086945,-0.3370668296,1.373158011,45.05125061,38.01811592,44.66594418
2.414051824,-0.3373319198,1.372352921,45.07840477,37.99585689,44.68531285
2.413994709,-0.3376309528,1.371478782,45.10519675,37.97302614,44.70506169
2.41391178,-0.3379530285,1.370555495,45.13122453,37.94971369,44.72487017
2.413799208,-0.338287275,1.369602959,45.15608684,37.92600999,44.74441849
2.413653166,-0.338622851,1.368641075,45.17938321,37.90200595,44.76338767
2.413469825,-0.3389489472,1.367689737,45.20071401,37.8777929,44.78145963
2.413245353,-0.3392547856,1.366768836,45.21968053,37.8534626,44.79831715
2.412975916,-0.3395296187,1.365898258,45.23588488,37.82910711,44.81364394
2.412653298,-0.3398004241,1.365101073,45.24843879,37.80468833,44.82957284
2.412228714,-0.3401273248,1.364328729,45.25771167,37.77946384,44.84760114
2.411676165,-0.340528712,1.363523855,45.26477741,37.75295405,44.86680089
2.411020289,-0.3409809797,1.362698184,45.26973723,37.72555283,44.88652822
2.41028573,-0.3414605143,1.36186326,45.27269526,37.69765483,44.90614153
2.409497148,-0.3419437278,1.361030424,45.27375894,37.66965512,44.92500179
2.408679223,-0.3424070809,1.360210807,45.27303929,37.64194902,44.94247269
2.407856653,-0.3428270967,1.359415337,45.27065081,37.61493176,44.95792063
2.407054157,-0.3431803653,1.358654765,45.26671116,37.5889983,44.97071448
2.406296462,-0.3434435387,1.357939699,45.26134063,37.56454314,44.98022522
2.405608298,-0.3435933164,1.357280646,45.25466126,37.54196008,44.98582536
2.405014381,-0.3436064219,1.356688077,45.24679584,37.52164212,44.98688818
2.404522339,-0.3434408082,1.356162148,45.23564769,37.50399136,44.98172418
2.404120868,-0.3430702115,1.355721722,45.21924108,37.489015,44.96995549
2.403791005,-0.3425155731,1.355376322,45.19826795,37.47628899,44.95275492
2.403522331,-0.3418155955,1.355110622,45.17375431,37.46540754,44.93135207
2.403304445,-0.3410089786,1.354909346,45.14672454,37.45596647,44.9069746
2.403126984,-0.3401344479,1.354757215,45.11820257,37.44756419,44.8808489
2.402979645,-0.3392307746,1.354638896,45.08921278,37.4398025,44.85420066
2.402852187,-0.3383367858,1.354538984,45.06078046,37.43228687,44.82825511
2.402734441,-0.3374913666,1.354441989,45.033932,37.4246265,44.80423724
2.402616302,-0.3367334527,1.35433235,45.00969471,37.41643401,44.78337177
2.402487721,-0.3361020143,1.354194468,44.98909631,37.40732468,44.76688298
2.40233869,-0.3356360308,1.354012744,44.97316409,37.39691551,44.75599439
2.402149591,-0.3352557891,1.353764654,44.96007853,37.38710458,44.74594731
2.40200109,-0.3348149588,1.353549422,44.94639704,37.38069486,44.73314208
2.401961676,-0.3342975644,1.353452487,44.93166725,37.37753955,44.71992843
2.401984092,-0.3337676242,1.353421386,44.9171165,37.37570841,44.70765693
2.402021182,-0.3332892217,1.353403468,44.90397572,37.37327368,44.69768081
2.402025888,-0.3329265137,1.353345927,44.89347892,37.36830973,44.69135575
2.401951228,-0.3327437245,1.353195916,44.88686111,37.35889227,44.69003827
2.401768607,-0.3327635684,1.352915589,44.88460973,37.34528226,44.69309196
2.401488305,-0.3329768341,1.352463903,44.88642391,37.32846305,44.69875187
2.401146114,-0.333348947,1.351861072,44.89130625,37.3087963,44.70661052
2.400755525,-0.3338114007,1.351168526,44.89758161,37.28733638,44.71571404
2.40033,-0.3342958444,1.350447675,44.90357785,37.26513814,44.7251109
2.399882981,-0.3347341168,1.349759897,44.90762667,37.2432574,44.73385255
2.39945938,-0.3351426453,1.349180076,44.91086244,37.22201528,44.74526021
2.399023432,-0.3356425787,1.348628021,44.91674497,37.1997392,44.76202291
2.398506016,-0.3362913932,1.347982534,44.92639915,37.17507414,44.78257428
2.397923465,-0.337054802,1.347267232,44.93899157,37.14861626,44.80587077
2.397292124,-0.3378985556,1.346505555,44.95369235,37.12096241,44.83087149
2.396628372,-0.3387884628,1.345720721,44.96967612,37.09271086,44.85653893
2.395948631,-0.3396904052,1.344935691,44.98612261,37.06446169,44.88183932
2.395269378,-0.340570344,1.34417317,45.00221685,37.03681704,44.90574276
2.394607138,-0.3413943195,1.343455614,45.01714889,37.010381,44.92722304
2.393978484,-0.3421284441,1.342805275,45.0301132,36.9857593,44.94525717
2.39340002,-0.3427388878,1.342244251,45.0403076,36.96355875,44.95882464
2.392888361,-0.3431918582,1.34179457,45.04693178,36.94438643,44.96690635
2.392440872,-0.3435025004,1.341462229,45.04929908,36.92702238,44.97174211
2.392019476,-0.3437331857,1.341219561,45.04779778,36.90979858,44.97582428
2.391595625,-0.3439155632,1.341034964,45.04332491,36.89263873,44.97872767
2.391177454,-0.3440548788,1.340904009,45.03646298,36.87579273,44.9805642
2.390773101,-0.3441563215,1.340822247,45.02779414,36.85951027,44.98144562
2.390390706,-0.3442250276,1.340785218,45.01790019,36.84404091,44.98148339
2.39003841,-0.3442660843,1.340788455,45.00736246,36.82963417,44.9807886
2.389724358,-0.3442845353,1.340827489,44.99676185,36.81653955,44.97947196
2.389456697,-0.3442853859,1.340897855,44.98667877,36.80500663,44.97764371
2.389243577,-0.3442736091,1.340995096,44.97769321,36.79528513,44.97541365
2.389093151,-0.3442541518,1.341114769,44.97038473,36.78762493,44.9728911
2.389013574,-0.3442319423,1.341252449,44.96533257,36.78227612,44.97018494
2.389011706,-0.3441847926,1.34140658,44.96332655,36.77957925,44.96618291
2.389110982,-0.3440829761,1.341603717,44.9641769,36.77977866,44.9603097
2.389322569,-0.3439257421,1.341867804,44.96701357,36.78279762,44.9531325
2.389623905,-0.3437226974,1.342188016,44.97123437,36.78815845,44.94482369
2.389992432,-0.3434834933,1.342553516,44.97623737,36.79538322,44.93555596
2.390405607,-0.343217834,1.34295342,44.98142126,36.80399355,44.92550272
2.390840904,-0.3429354793,1.343376771,44.98618568,36.81351049,44.91483836
2.391275815,-0.342646244,1.343812518,44.98993146,36.82345446,44.90373845
2.391687855,-0.3423599931,1.344249506,44.99206069,36.8333453,44.89237988
2.392054557,-0.3420866329,1.344676479,44.99197676,36.84270233,44.88094087
2.392353474,-0.3418360976,1.345082079,44.98908431,36.85104458,44.86960094
2.392562176,-0.3416183322,1.34545487,44.98278901,36.85789101,44.85854078
2.39272063,-0.3414531947,1.345823088,44.97604057,36.86462363,44.84738597
2.392906071,-0.3413171355,1.346246693,44.97090438,36.87302552,44.83589295
2.393130476,-0.3411757626,1.346733537,44.96591657,36.88284082,44.8243331
2.393361091,-0.3410253762,1.347250893,44.96009709,36.89324285,44.81249727
2.393565191,-0.3408623091,1.347765969,44.95246703,36.90340458,44.80017817
2.393710077,-0.3406829151,1.348245904,44.94204868,36.91249863,44.78717049
2.393763079,-0.3404835387,1.348657766,44.92786572,36.91969738,44.77327097
2.393699194,-0.3402703233,1.348973939,44.90782627,36.92574708,44.75643146
2.393529872,-0.3400518341,1.349203279,44.88177782,36.93165802,44.73574574
2.393289343,-0.3398261563,1.349381626,44.8517545,36.93729452,44.71293927
2.393014148,-0.3396057141,1.34953834,44.82036546,36.94257338,44.6900463
2.392740813,-0.3394030702,1.349702769,44.79022018,36.94741469,44.66910079
2.392505844,-0.3392309314,1.349904274,44.76392821,36.95174145,44.65213637
2.392285236,-0.3390907182,1.350135377,44.73798316,36.95540353,44.6387861
2.392009211,-0.3389724778,1.350377358,44.7073798,36.95824107,44.62652482
2.391659905,-0.3388725297,1.350630444,44.67276925,36.96015972,44.61450423
2.39125333,-0.3387834879,1.350893241,44.63522977,36.96137961,44.60256861
2.390805495,-0.3386980417,1.351164412,44.59583938,36.96212011,44.59056187
2.390332406,-0.3386089803,1.351442667,44.55567598,36.96259952,44.57832766
2.389850071,-0.3385092047,1.35172676,44.51581743,36.96303487,44.5657094
2.389374501,-0.3383917277,1.352015487,44.47734154,36.96364197,44.55255034
2.388921706,-0.3382496618,1.352307687,44.44132604,36.96463546,44.53869346
2.388507696,-0.338076195,1.352602248,44.40884843,36.96622921,44.52398143
2.38814848,-0.3378645546,1.35289812,44.38098582,36.96863666,44.50825647
2.387860063,-0.3376079587,1.353194323,44.35881466,36.97207151,44.49136013
2.387644883,-0.3373107046,1.3534767,44.34135931,36.97640307,44.4739757
2.387460974,-0.336979853,1.353728429,44.3268775,36.98121666,44.4565383
2.387278595,-0.3366163254,1.353954513,44.31505338,36.98641161,44.43863796
2.387104985,-0.3362260329,1.354162902,44.305451,36.99199892,44.42026781
2.386947372,-0.3358148874,1.35436155,44.29763424,36.99798941,44.40142085
2.386812973,-0.3353888054,1.354558413,44.29116681,37.00439368,44.38208988
2.386708992,-0.3349537102,1.354761447,44.28561226,37.01122206,44.36226755
2.386642624,-0.3345155343,1.354978608,44.2805339,37.01848457,44.34194627
2.38659891,-0.3340385407,1.35530145,44.274354,37.02717813,44.32022212
2.386557545,-0.3335037112,1.355763375,44.26643139,37.03767157,44.29664836
2.386517742,-0.3329420437,1.356285146,44.25773587,37.04903339,44.27190519
2.386478776,-0.3323845385,1.356787576,44.24923999,37.06033366,44.24667627
2.386456903,-0.3318077616,1.357202072,44.24336878,37.07158068,44.21934142
2.386469597,-0.3312002481,1.357459833,44.24249287,37.08259164,44.1890225
2.386520236,-0.3305677468,1.357577206,44.24595361,37.09320833,44.15677393
2.386607088,-0.3298973741,1.357628543,44.25221472,37.10390852,44.1230774
2.386723677,-0.3292101487,1.357621143,44.2608578,37.11443228,44.08887762
2.386863564,-0.3285271492,1.357561964,44.27146753,37.12451896,44.05512181
2.387020343,-0.3278695291,1.357457592,44.28363184,37.13390674,44.02275982
2.387187643,-0.327258525,1.357314239,44.29694175,37.14233246,43.99274401
2.387359124,-0.3267154585,1.357137774,44.31099105,37.14953144,43.96602899
2.387528472,-0.3262617317,1.356933781,44.32537563,37.15523742,43.94357118
2.387689386,-0.3259188157,1.356707644,44.33969259,37.15918273,43.92632814
2.387835569,-0.3257082338,1.356464658,44.35353916,37.16109835,43.91525784
2.387982947,-0.3256032425,1.35623225,44.36915737,37.16200188,43.90881914
2.388141576,-0.3255578554,1.356034537,44.38800646,37.16304654,43.90448868
2.388305618,-0.3256131164,1.355677938,44.41182142,37.16240896,43.90387837
2.388472169,-0.3257875872,1.355042718,44.4409946,37.15891279,43.90786627
2.388630462,-0.3260404853,1.354240058,44.47193344,37.15346067,43.91483432
2.388769679,-0.3263313455,1.353381247,44.50104589,37.14695545,43.92316405
2.388878972,-0.32662003,1.352577685,44.52474165,37.14030153,43.93123798
2.388978107,-0.32702915,1.351954431,44.54470605,37.13261511,43.94654153
2.38908825,-0.3276085587,1.35164364,44.56218685,37.12419035,43.97248096
2.38923111,-0.3282673474,1.351572072,44.57654962,37.11650303,44.00365235
2.389412817,-0.3289379152,1.351570938,44.58877365,37.10990908,44.03549522
2.389601274,-0.3295064065,1.351618535,44.59704584,37.10541228,44.06154329
2.389764468,-0.3298591571,1.351692175,44.59956042,37.10402017,44.07533183
2.38988518,-0.3300861177,1.351769243,44.59817979,37.103599,44.08180395
2.389951435,-0.3303464859,1.351828025,44.59599971,37.10112804,44.08980184
2.389968994,-0.3306330947,1.351898462,44.59219969,37.09739288,44.09823093
2.389960465,-0.3309361627,1.352021417,44.58587538,37.09355535,44.10609591
2.389927005,-0.3312420487,1.35219155,44.57694661,37.08985669,44.11292848
2.389869787,-0.3315371104,1.352403446,44.56533375,37.08653799,44.11826045
2.389789995,-0.3318077028,1.352651608,44.55095769,37.08383998,44.1216237
2.38968883,-0.3320401765,1.352930463,44.53373974,37.08200287,44.12255016
2.389567505,-0.3322208762,1.35323437,44.51360145,37.08126623,44.12057169
2.389427248,-0.3323361382,1.353557641,44.49046441,37.08186872,44.11521995
2.389269295,-0.3323722896,1.353894573,44.4642499,37.08404797,44.10602626
2.389094888,-0.3323156453,1.35423948,44.43487858,37.08804032,44.09252136
2.388878269,-0.3321405975,1.354572083,44.39982867,37.09350026,44.07358873
2.3886034,-0.3318423755,1.354876378,44.35771058,37.09981137,44.04929733
2.388279487,-0.3314320636,1.35523013,44.30863022,37.10735484,44.01989068
2.387915135,-0.3309263068,1.355696222,44.25292497,37.11641932,43.985693
2.387525266,-0.3303510844,1.356253163,44.19256075,37.12669685,43.94813429
2.38712482,-0.3297325393,1.356879527,44.12950445,37.13788279,43.90864509
2.386728758,-0.3290970106,1.35755395,44.06572438,37.14967669,43.86865674
2.386352062,-0.3284710465,1.358255144,44.00319059,37.16178259,43.82960156
2.386009739,-0.3278813955,1.358961889,43.94387498,37.17390905,43.79291314
2.385716823,-0.3273549774,1.359653028,43.88975131,37.18576858,43.76002647
2.385488374,-0.3269188332,1.360307458,43.84279509,37.19707677,43.73237818
2.385339476,-0.3266000546,1.360904109,43.80498332,37.20755091,43.71140667
2.385253891,-0.3263565814,1.361404583,43.77385391,37.21809335,43.6948233
2.385204851,-0.3261361988,1.361765955,43.74612473,37.2294083,43.67977371
2.385201112,-0.3259283746,1.362042455,43.72130146,37.24159085,43.66633847
2.385245887,-0.3257205811,1.362305291,43.69850403,37.25480737,43.65430251
2.385330165,-0.3255216299,1.362552089,43.67790275,37.26858545,43.6438154
2.385444936,-0.3253402937,1.362780479,43.65966848,37.28245269,43.63502764
2.385581188,-0.3251852997,1.362988085,43.64397252,37.29593671,43.62809053
2.38572991,-0.3250653253,1.363172537,43.6309864,37.30856505,43.62315609
2.385882091,-0.3249889949,1.363331473,43.62088174,37.31986509,43.62037683
2.386028718,-0.3249648793,1.363462543,43.61383,37.32936407,43.61990561
2.386160773,-0.3250014954,1.363563423,43.61000223,37.33658892,43.62189536
2.386269234,-0.3251073091,1.363631818,43.60956874,37.34106628,43.62649881
2.38640972,-0.3253575997,1.363675679,43.61659319,37.34338164,43.63892819
2.386612825,-0.3257864792,1.363698744,43.63297519,37.34436722,43.66152384
2.386838165,-0.3263384279,1.363691378,43.65599031,37.34388003,43.69038271
2.387056977,-0.326953542,1.363648791,43.68289423,37.34195177,43.7217834
2.387240163,-0.3275721378,1.363569559,43.71058155,37.3387469,43.75183983
2.387358672,-0.3281348747,1.363452041,43.73594972,37.33443898,43.77666316
2.387383497,-0.3285827129,1.363294461,43.75589939,37.32920904,43.79236289
2.387404197,-0.3290424488,1.363107181,43.7772929,37.3223827,43.80755848
2.387511436,-0.3296304616,1.362904731,43.80645767,37.31378368,43.83073999
2.387617875,-0.3303565313,1.362417635,43.84412693,37.30127394,43.85951094
2.387650052,-0.3311924185,1.361511955,43.88875502,37.28404043,43.89035974
2.387601459,-0.3320072956,1.360395427,43.93303777,37.2650176,43.91753376
2.387465614,-0.3326712345,1.359275851,43.96969083,37.24715817,43.93529244
2.387270599,-0.3331718442,1.358352398,43.99731969,37.23059889,43.9438513
2.387076556,-0.333540655,1.357827738,44.01708181,37.21540391,43.94643018
2.386866451,-0.3338111099,1.357578848,44.03107632,37.20077603,43.94418053
2.386604662,-0.334055783,1.357346443,44.04369908,37.1845247,43.93924862
2.38630487,-0.3342701329,1.357139299,44.05495473,37.16741314,43.93190519
2.385980744,-0.3344496043,1.356966243,44.06484759,37.15020399,43.92242097
2.385645943,-0.3345896183,1.356836164,44.07338129,37.13365945,43.91106634
2.385314114,-0.3346855719,1.356758027,44.08055851,37.11854129,43.89811107
2.384998892,-0.3347328448,1.356740872,44.08638086,37.10561098,43.88382398
2.384713898,-0.3347268144,1.356793807,44.09084875,37.09562966,43.86847276
2.384472744,-0.3346628801,1.356925991,44.09396152,37.08935828,43.85232376
2.384289035,-0.334536494,1.357146615,44.09571746,37.08755757,43.83564176
2.384157167,-0.3343104857,1.357466075,44.09550234,37.09071893,43.81547821
2.384062677,-0.3339628308,1.357888071,44.09281766,37.09847034,43.78939554
2.384013423,-0.3334871598,1.35846694,44.08694904,37.11075577,43.75818362
2.38401123,-0.3328858139,1.359232224,44.07754785,37.1272384,43.72276607
2.384047385,-0.3321900558,1.36014574,44.06533488,37.14696277,43.68437484
2.384113224,-0.3314311042,1.36116907,44.05103489,37.16897484,43.64424596
2.38420014,-0.3306401474,1.362263517,44.03537809,37.19232264,43.60362098
2.384299593,-0.3298483534,1.363390095,44.01910099,37.21605667,43.56374783
2.384403104,-0.3290868768,1.36450954,44.00294666,37.23922997,43.52588111
2.384502256,-0.3283868616,1.365582343,43.98766431,37.26089812,43.49128184
2.384588686,-0.3277794411,1.366568817,43.97400834,37.28011884,43.46121666
2.384654067,-0.3272957323,1.367429175,43.96273671,37.29595142,43.43695644
2.384714235,-0.3269184671,1.36814816,43.95417444,37.31010631,43.41875589
2.384781723,-0.3266178896,1.368713044,43.94842487,37.32439415,43.40565925
2.384853717,-0.3263814182,1.369174754,43.94454173,37.33875284,43.3965073
2.384931557,-0.3261860387,1.369606432,43.94122087,37.35336836,43.39002269
2.3850082,-0.3260283753,1.370005494,43.93835123,37.36782236,43.38548571
2.385076596,-0.3259049783,1.370369446,43.93582068,37.3816964,43.38217621
2.38512969,-0.3258123272,1.370695882,43.93351603,37.39457202,43.37937346
2.38516042,-0.3257468375,1.370982475,43.93132318,37.40603078,43.37635625
2.385161721,-0.3257048704,1.371226964,43.92912727,37.41565429,43.37240291
2.385126524,-0.325682747,1.371427139,43.926813,37.42302415,43.36679146
2.385047759,-0.3256767646,1.371580813,43.92426491,37.42772193,43.3587999
2.38491836,-0.3256832181,1.371685795,43.92136788,37.42932906,43.3477065
2.384732384,-0.3257350156,1.371725072,43.91872114,37.42652462,43.33630702
2.384498536,-0.3258499137,1.371694062,43.91685367,37.41927324,43.32720232
2.384240963,-0.3260308292,1.371592072,43.91572874,37.40888309,43.31940807
2.383978684,-0.3262740706,1.371421845,43.91532861,37.39664244,43.31193652
2.383718922,-0.3265433062,1.371204985,43.91546137,37.38403062,43.30376794
2.383468905,-0.3268021281,1.370963083,43.91593551,37.37252683,43.29388294
2.383235869,-0.3270140619,1.370717773,43.91655947,37.36361015,43.28126219
2.382900814,-0.3272250636,1.370371503,43.91208897,37.35119736,43.26604808
2.382387836,-0.3274751494,1.369863808,43.90020924,37.33083531,43.24944412
2.381748459,-0.3277581136,1.369282554,43.88454507,37.30641662,43.23117334
2.381056703,-0.3280666134,1.368705672,43.86891646,37.28186281,43.21134045
2.380418169,-0.3283532437,1.368195873,43.85781158,37.26114432,43.19108513
2.379938449,-0.3285703327,1.367816155,43.85571174,37.24823469,43.17154256
2.379602425,-0.3287085733,1.367514315,43.86056231,37.24121049,43.15160408
2.3793414,-0.3287841872,1.367190302,43.86750263,37.23546824,43.13014619
2.379119105,-0.3288140226,1.366800854,43.87722174,37.23043498,43.10767162
2.378886484,-0.3288231159,1.366324068,43.88992864,37.22562714,43.08418508
2.378649569,-0.3288142847,1.365783429,43.90517142,37.22113457,43.06004915
2.37841439,-0.3287903908,1.365202359,43.92249835,37.21704661,43.03562662
2.378186981,-0.3287543463,1.364604198,43.94145801,37.21345196,43.01128054
2.37797338,-0.3287091175,1.364012188,43.96159939,37.21043851,42.98737433
