hyoid_data.tx,hyoid_data.ty,hyoid_data.tz,hyoid_data.rx,hyoid_data.ry,hyoid_data.rz
2.464659136,-0.2982886606,1.462437583,40.78258404,43.92125272,41.4554327
2.464706994,-0.2970000895,1.46339156,40.71607895,43.96331498,41.42447674
2.464757558,-0.2957090674,1.464397358,40.64314393,44.00885427,41.38453707
2.464784097,-0.2944634117,1.465411792,40.56322291,44.0572297,41.33497548
2.464759833,-0.2933106844,1.466392059,40.47575768,44.10779857,41.2751549
2.46465793,-0.2922980906,1.46729573,40.38018904,44.1599159,41.20444092
2.464451465,-0.2914723621,1.468080736,40.27595812,44.2129339,41.12220338
2.46415119,-0.2907476084,1.468808089,40.15787081,44.26930063,41.02522536
2.463792191,-0.2900168437,1.469562069,40.02293256,44.3312786,40.91227036
2.46338392,-0.2892946794,1.470336117,39.87388919,44.39793965,40.78568953
2.462935781,-0.2885958396,1.471124048,39.71349477,44.46835881,40.64784428
2.462457131,-0.2879353448,1.471919913,39.54451418,44.54161719,40.50110816
2.461957283,-0.2873286561,1.472717905,39.36972515,44.61680434,40.34786817
2.461445507,-0.2867917798,1.473512275,39.19191965,44.69301991,40.19052575
2.460931031,-0.2863413335,1.474297285,39.01390471,44.76937491,40.03149737
2.46042303,-0.2859945717,1.475067178,38.83850275,44.84499218,39.87321466
2.459930635,-0.2857693733,1.475816174,38.66855144,44.91900635,39.71812425
2.459462917,-0.2856841874,1.476538481,38.50690312,44.99056318,39.5686873
2.458991087,-0.2857415573,1.47721487,38.34732853,45.06020205,39.41657495
2.458487118,-0.2859188721,1.477841151,38.18268629,45.1292202,39.25328632
2.457961214,-0.286197725,1.478433852,38.01447541,45.19791649,39.08103573
2.457423629,-0.2865604409,1.479009085,37.84420042,45.26660292,38.90203739
2.456884671,-0.2869901417,1.47958247,37.6733711,45.33560603,38.71850439
2.456354716,-0.2874707913,1.480169078,37.50350243,45.40526768,38.53264806
2.455844211,-0.2879872201,1.48078338,37.33611474,45.47594536,38.3466778
2.455363673,-0.2885251268,1.481439206,37.1727342,45.54801191,38.16280151
2.454923693,-0.2890710602,1.482149724,37.01489361,45.62185475,37.98322641
2.454534929,-0.289612377,1.482927417,36.8641335,45.69787451,37.81016063
2.454208108,-0.2901371777,1.483784075,36.72200374,45.7764832,37.64581529
2.453941149,-0.2907338485,1.484634401,36.59246934,45.85590336,37.49014275
2.453720832,-0.2914791036,1.485410206,36.47643526,45.93456097,37.34078961
2.453541314,-0.2923435761,1.486147912,36.37085829,46.0131737,37.1965012
2.453396893,-0.2932974065,1.486883339,36.27268107,46.09245121,37.05600818
2.453282023,-0.2943103718,1.487651786,36.17883224,46.17309617,36.91802651
2.453191321,-0.2953519758,1.488488081,36.08622634,46.25580506,36.78125688
2.453119576,-0.2963915011,1.489426602,35.99176308,46.34126872,36.64438377
2.453061744,-0.2973980228,1.490501254,35.89232635,46.43017278,36.50607407
2.453012943,-0.2983403864,1.491745429,35.78478268,46.52319769,36.36497525
2.452968446,-0.2991871494,1.493191912,35.66597932,46.6210187,36.21971314
2.452923664,-0.2999064888,1.494872766,35.53274187,46.72430542,36.06888912
2.452885935,-0.3005444028,1.496837139,35.38666421,46.83420074,35.9150738
2.452863053,-0.3011667731,1.499074583,35.2321056,46.95071136,35.76124813
2.452851167,-0.3017710827,1.501528,35.07002282,47.07279519,35.60661376
2.452846367,-0.3023546308,1.504141524,34.90137432,47.19940529,35.45038007
2.452844684,-0.3029145544,1.506860591,34.72712076,47.32948893,35.29176545
2.452842087,-0.3034478332,1.509632018,34.54822554,47.46198687,35.12999847
2.452834483,-0.3039512738,1.512404065,34.36565545,47.59583286,34.96431907
2.452817723,-0.3044214791,1.5151265,34.18038133,47.72995351,34.79397955
2.452787609,-0.3048547993,1.517750664,33.9933788,47.86326826,34.61824554
2.4527399,-0.3052472692,1.520229523,33.80562895,47.99468967,34.43639683
2.452670329,-0.3055945305,1.522517722,33.61811916,48.12312391,34.24772801
2.452576881,-0.3058408311,1.524708867,33.4249524,48.25366776,34.04548012
2.45246528,-0.3059576323,1.526925239,33.22110508,48.3908701,33.82585286
2.45234286,-0.3059801818,1.529165098,33.00891855,48.53282509,33.59263352
2.452216962,-0.3059425058,1.531425262,32.79079566,48.67764981,33.3496772
2.452094943,-0.3058773685,1.5337006,32.56921022,48.82348816,33.10091636
2.451984188,-0.3058162773,1.535983682,32.34671323,48.96851392,32.8503671
2.451892107,-0.3057895263,1.538264614,32.12593573,49.11093255,32.60213179
2.451826139,-0.3058262709,1.540531034,31.90958814,49.24898171,32.3603983
2.451793746,-0.305954625,1.542768298,31.70045618,49.38093037,32.1294354
2.45180241,-0.3062017725,1.544959835,31.50139307,49.5050763,31.91358473
2.45185962,-0.3065940867,1.547087688,31.31530821,49.61974196,31.71724894
2.45196456,-0.3070876307,1.549128126,31.13758839,49.72853642,31.528982
2.452106905,-0.3076207686,1.551083188,30.96189145,49.83575573,31.33639443
2.452279928,-0.3081924262,1.552971114,30.78859416,49.94078273,31.14253422
2.452476965,-0.3088011251,1.554807552,30.61811052,50.04301953,30.9504815
2.452691396,-0.3094450588,1.556605521,30.4508914,50.14188685,30.76334797
2.452916641,-0.3101221279,1.558375558,30.28742218,50.23682319,30.58427471
2.453146159,-0.3108299336,1.560126024,30.12821859,50.32728389,30.41642841
2.45337345,-0.3115657263,1.561863583,29.9738205,50.41274001,30.26299611
2.453592061,-0.3123263045,1.563593853,29.82478389,50.49267701,30.12717835
2.453795607,-0.3131078642,1.565322217,29.68167087,50.56659321,30.01218082
2.453977783,-0.3139057976,1.567054812,29.54503783,50.633998,29.92120449
2.454136686,-0.3147963498,1.568878347,29.41003245,50.69612298,29.85591908
2.454280584,-0.3158282302,1.570843113,29.27297821,50.75449976,29.81398698
2.454418433,-0.3169554621,1.572904355,29.13616505,50.80907656,29.79257122
2.454559039,-0.3181335464,1.575019866,29.0018692,50.85977334,29.78882129
2.454711039,-0.3193200237,1.577149083,28.8723641,50.90647847,29.79988273
2.454882895,-0.3204748645,1.579252279,28.7499293,50.94904723,29.82290524
2.455082931,-0.3215606869,1.581289864,28.63685737,50.98730207,29.85504908
2.455319378,-0.3225427989,1.583221769,28.53545876,51.02103459,29.89348987
2.455600445,-0.3233890601,1.585006923,28.44806463,51.05000921,29.93542136
2.455934376,-0.3240695654,1.586602818,28.37702757,51.07396835,29.9780563
2.456329514,-0.3245561411,1.587965155,28.32472041,51.09263931,30.01862519
2.456758461,-0.3248933304,1.589239987,28.28754771,51.10578675,30.06320236
2.457192361,-0.3251451288,1.590578565,28.26042513,51.11345804,30.11894744
2.45763748,-0.3253138494,1.591942472,28.24350666,51.11579284,30.18473107
2.458100094,-0.3254023796,1.593292523,28.23695019,51.11292485,30.25942665
2.458586504,-0.325414206,1.594588524,28.24092016,51.10498303,30.34191227
2.459103042,-0.3253534164,1.595789054,28.25558958,51.09209286,30.43107214
2.459656083,-0.3252246801,1.5968513,28.28114163,51.07437769,30.52579768
2.460252048,-0.3250332042,1.59773092,28.31777079,51.05196022,30.62498817
2.460897408,-0.3247846663,1.598381952,28.36568341,51.02496397,30.72755102
2.461598676,-0.3244851238,1.598756752,28.42509794,50.99351489,30.83240162
2.462362408,-0.3241408991,1.598805979,28.49624457,50.95774303,30.93846277
2.463236175,-0.323727376,1.598507084,28.58510069,50.91583094,31.04816236
2.464246314,-0.3232223145,1.597898048,28.69538059,50.86638592,31.16414106
2.465367502,-0.3226352092,1.597018817,28.82392789,50.81018938,31.28564481
2.466574362,-0.3219750526,1.595909309,28.96758908,50.74803487,31.41192191
2.467841443,-0.3212505313,1.594609731,29.12321724,50.68072646,31.5422272
2.469143216,-0.3204701872,1.59316084,29.28767511,50.60907731,31.67582565
2.470454065,-0.3196425461,1.591604161,29.45783762,50.5339085,31.81199522
2.471748281,-0.3187762107,1.589982153,29.63059377,50.456048,31.95002904
2.473000056,-0.3178799174,1.588338319,29.802848,50.3763299,32.08923697
2.474183482,-0.3169625549,1.586717278,29.97152083,50.29559378,32.22894649
2.475272546,-0.3160331426,1.585164781,30.13354899,50.2146844,32.36850291
2.476307252,-0.3150577786,1.583525133,30.29367915,50.13164681,32.51170059
2.477340709,-0.314007855,1.581647502,30.45839849,50.04421787,32.66186041
2.478366475,-0.3129001608,1.579584959,30.62728014,49.95278982,32.81764472
2.479378114,-0.3117511488,1.577389444,30.79991699,49.85776349,32.97773637
2.4803692,-0.3105769033,1.575111705,30.97592328,49.75954875,33.14084057
2.481333326,-0.309393103,1.572801258,31.15493577,49.65856491,33.30568631
2.482264105,-0.3082149788,1.570506355,31.33661448,49.55524096,33.47102729
2.483155176,-0.3070572689,1.568273968,31.52064313,49.45001574,33.63564233
2.4840002,-0.3059341695,1.56614979,31.70672904,49.34333798,33.79833536
2.484792863,-0.3048592829,1.564178244,31.89460279,49.23566634,33.95793492
2.48552687,-0.3038455633,1.562402511,32.08401739,49.12746928,34.11329314
2.48622495,-0.302830697,1.560776039,32.2784992,49.01682817,34.26376515
2.486909952,-0.3017568,1.559205361,32.48066405,48.90198529,34.41025455
2.487575725,-0.3006428879,1.557664442,32.68890693,48.78364848,34.55394879
2.488216061,-0.2995081034,1.556130166,32.90161215,48.66251034,34.69602993
2.488824691,-0.2983719375,1.554582508,33.1171537,48.53924554,34.83767503
2.489395283,-0.2972543962,1.553004663,33.33389534,48.41450881,34.98005607
2.489921439,-0.2961761112,1.55138314,33.55019046,48.28893387,35.12433954
2.490396691,-0.2951583892,1.54970781,33.76438159,48.16313308,35.27168578
2.490814497,-0.2942231987,1.547971929,33.97479965,48.03769809,35.42324809
2.491168237,-0.2933930901,1.546172116,34.17976296,47.91320118,35.58017167
2.49145122,-0.2926910457,1.544308305,34.37757591,47.7901976,35.74359238
2.491639582,-0.2921343841,1.542342918,34.57194616,47.66658407,35.91418312
2.491724707,-0.2917092652,1.540261499,34.76723831,47.54031363,36.09093617
2.491722696,-0.291391981,1.538100463,34.96274756,47.4120224,36.27247482
2.491649605,-0.2911586328,1.535895333,35.15779264,47.28235644,36.45744474
2.491521438,-0.290985138,1.53368071,35.35171686,47.1519718,36.64451479
2.491354141,-0.2908472285,1.531490264,35.54388859,47.02153452,36.83237736
2.491163592,-0.2907204431,1.52935672,35.73370135,46.89172036,37.01974836
2.490965602,-0.2905801141,1.527311861,35.92057337,46.76321448,37.20536663
2.490775906,-0.2904013485,1.525386535,36.10394675,46.63671093,37.38799307
2.49061017,-0.2901590059,1.523610676,36.28328609,46.5129121,37.56640931
2.490483985,-0.2898276716,1.522013326,36.45807684,46.392528,37.73941601
2.49038459,-0.2893946384,1.520675245,36.62567812,46.2762274,37.90981712
2.490285907,-0.2888804443,1.519618167,36.78494532,46.16365262,38.08109398
2.490183618,-0.2883092352,1.518780866,36.93761244,46.05397838,38.25306174
2.490073589,-0.2877051017,1.518100644,37.08540094,45.94637799,38.4255178
2.489951897,-0.287092136,1.517513322,37.23002103,45.84002313,38.5982434
2.48981485,-0.2864944663,1.516953216,37.37317241,45.73408363,38.77100477
2.489658997,-0.2859362681,1.516353135,37.5165448,45.6277275,38.94355381
2.489481127,-0.285441752,1.515644374,37.66181809,45.52012098,39.11562829
2.489278272,-0.2850351268,1.514756718,37.81066222,45.41042871,39.28695161
2.489047684,-0.2847405368,1.513618452,37.96473677,45.29781408,39.45723215
2.488786816,-0.2845819722,1.512156369,38.12569028,45.18143965,39.62616225
2.48853022,-0.2845295608,1.510383853,38.29793575,45.06065064,39.79323816
2.488304242,-0.2845325185,1.508381495,38.4825121,44.9359911,39.95829114
2.488093997,-0.2845840549,1.50617849,38.67599415,44.80841912,40.12150185
2.487884381,-0.2846787086,1.503807749,38.87495284,44.6788859,40.28305078
2.487660065,-0.2848126392,1.501305989,39.07595631,44.54833237,40.44311953
2.487405496,-0.2849838119,1.498713762,39.27557064,44.41768717,40.60189155
2.487104891,-0.2851920694,1.49607541,39.47036018,44.2878661,40.75955229
2.486742253,-0.2854390827,1.493438969,39.65688752,44.15977289,40.91628885
2.48630137,-0.2857281754,1.490856003,39.83171308,44.03430139,41.07228931
2.485765839,-0.286064015,1.488381403,39.99139439,43.91233918,41.22774171
2.485144511,-0.2865309634,1.48587716,40.14110655,43.79191212,41.38765235
2.484460361,-0.2871843493,1.483206149,40.28785496,43.67072644,41.55520068
2.483717986,-0.2879859524,1.480425226,40.430963,43.54920424,41.72785394
2.482921937,-0.2888975325,1.477588909,40.56978711,43.42778841,41.90310773
2.48207672,-0.2898809244,1.474749317,40.70371857,43.30694197,42.07848723
2.481186797,-0.2908980952,1.471956145,40.83218437,43.18714703,42.25154764
2.480256597,-0.2919111673,1.46925667,40.95464691,43.0689034,42.419874
2.47929052,-0.2928824083,1.4666958,41.07060277,42.95272684,42.58108026
2.478292952,-0.2937741895,1.464316151,41.17958036,42.83914705,42.73280759
2.477268268,-0.2945489145,1.462158168,41.28113661,42.72870537,42.87272199
2.476220846,-0.29516892,1.460260279,41.37485262,42.62195219,42.99851124
2.475103702,-0.2956755291,1.458607775,41.45823695,42.51847119,43.11312941
2.473880999,-0.296140376,1.457144702,41.53022893,42.41740186,43.22121347
2.472573882,-0.2965706494,1.455845339,41.59256753,42.31863125,43.32298513
2.47120354,-0.2969729408,1.454682826,41.64698789,42.22204357,43.41866063
2.469791213,-0.297353305,1.453629215,41.69522175,42.12752055,43.50845115
2.468358195,-0.2977173078,1.452655536,41.73899776,42.03494186,43.59256322
2.466925834,-0.2980700588,1.45173185,41.78004172,41.94418565,43.67119894
2.465515532,-0.2984162312,1.450827324,41.82007655,41.85512924,43.74455615
2.464148735,-0.2987600647,1.449910296,41.86082221,41.76764989,43.81282847
2.462846935,-0.2991053551,1.448948359,41.9039955,41.68162574,43.87620526
2.461631648,-0.2994554261,1.447908435,41.95130966,41.5969368,43.93487146
2.460505715,-0.2997745841,1.44680027,42.00189056,41.51377457,43.98781947
2.45944726,-0.3000341688,1.445660441,42.05333607,41.43237136,44.03417396
2.458440726,-0.3002478473,1.444496269,42.10506029,41.35266947,44.07431167
2.457470541,-0.300429525,1.443315841,42.15647229,41.27460957,44.10860567
2.456521121,-0.3005933566,1.442127952,42.20697688,41.1981302,44.13742593
2.455576873,-0.3007537507,1.440942051,42.25597521,41.12316743,44.16113987
2.4546222,-0.3009253713,1.439768183,42.30286539,41.04965453,44.18011283
2.453641501,-0.3011231337,1.438616949,42.347043,40.97752183,44.19470843
2.452619173,-0.3013621964,1.437499446,42.38790162,40.90669657,44.20528898
2.451539611,-0.3016579479,1.436427228,42.42483323,40.83710294,44.21221572
2.450387203,-0.3020259887,1.43541226,42.45722862,40.7686621,44.21584909
2.449196027,-0.3024339859,1.434484212,42.48639004,40.70110908,44.21622811
2.448005272,-0.3028429639,1.433652235,42.51373744,40.63441273,44.213023
2.446806981,-0.3032585527,1.432897945,42.53883646,40.56884149,44.20604077
2.445593183,-0.3036861767,1.432203183,42.56125123,40.50466181,44.19508875
2.444355884,-0.3041310526,1.431550037,42.58054423,40.44213811,44.17997457
2.443087064,-0.3045981848,1.430920866,42.59627618,40.38153259,44.16050602
2.441778667,-0.3050923588,1.430298316,42.60800599,40.32310517,44.13649105
2.440422604,-0.305618132,1.429665332,42.61529061,40.26711334,44.10773772
2.439010742,-0.3061798227,1.429005172,42.61768503,40.21381209,44.07405413
2.437534905,-0.3067814958,1.428301414,42.61474222,40.1634538,44.03524847
2.435986873,-0.3074269469,1.427537955,42.6060131,40.1162882,43.9911289
2.434288084,-0.3081573834,1.42661442,42.59112989,40.06806755,43.94208891
2.432395092,-0.3089980977,1.425474208,42.57053166,40.0155195,43.88868494
2.430352279,-0.3099280125,1.424167456,42.54496984,39.96035682,43.83096577
2.428204001,-0.3109251296,1.422744826,42.51518389,39.90429553,43.76897439
2.425994599,-0.3119666751,1.421257596,42.48189982,39.8490552,43.70274704
2.423768403,-0.3130292259,1.419757738,42.44582874,39.79635922,43.63231204
2.421569734,-0.3140888173,1.418297992,42.4076653,39.74793498,43.55768827
2.419442906,-0.3151210308,1.416931923,42.36808623,39.70551386,43.47888345
2.417432224,-0.3161010619,1.415713975,42.32774867,39.67083126,43.39589205
2.415581978,-0.3170037685,1.414699513,42.28728853,39.64562641,43.30869296
2.413936441,-0.3178036964,1.413944854,42.24731877,39.6316421,43.21724675
2.412443479,-0.3185435486,1.413383482,42.20621106,39.62629889,43.12226021
2.411018912,-0.3192737315,1.412920484,42.16188815,39.62606683,43.02403852
2.409658945,-0.319980085,1.412570496,42.11426544,39.63126434,42.92192004
2.408359805,-0.3206484198,1.412348431,42.06324979,39.642208,42.81523654
2.407117737,-0.3212645322,1.412269505,42.00873858,39.65921224,42.70331217
2.405928996,-0.3218142174,1.412349262,41.95061869,39.68258911,42.5854623
2.404789844,-0.3222832793,1.412603583,41.88876552,39.71264786,42.46099223
2.403696538,-0.3226575375,1.413048698,41.82304182,39.74969463,42.32919586
2.402645326,-0.3229228314,1.413701182,41.75329659,39.79403199,42.18935412
2.401632436,-0.3230650213,1.414577947,41.67936383,39.84595853,42.04073343
2.400654062,-0.3230699859,1.41569623,41.60106122,39.90576838,41.88258389
2.399787373,-0.3228683392,1.417260306,41.51600748,39.97832131,41.71115852
2.399088487,-0.3224274579,1.419399052,41.42269916,40.06637956,41.52469965
2.398522043,-0.3217890502,1.422015226,41.32229177,40.16709662,41.32544874
2.398052703,-0.3209958712,1.425009144,41.2159992,40.277642,41.11568714
2.397645107,-0.3200918813,1.428278363,41.10510739,40.39520506,40.89774896
2.397263823,-0.3191223683,1.431717447,40.99098506,40.51699828,40.67403129
2.396873318,-0.3181340301,1.4352178,40.87509134,40.64025986,40.44700145
2.396437924,-0.3171750116,1.438667572,40.75898012,40.76225555,40.21920127
2.395921829,-0.3162948876,1.441951633,40.64430114,40.88027965,39.99324835
2.39528907,-0.3155445869,1.444951628,40.53279747,40.99165498,39.77183395
2.394503556,-0.3149762485,1.447546081,40.42629945,41.09373172,39.55771765
2.393635577,-0.3144717343,1.449917309,40.32504675,41.19174137,39.34175762
2.392770096,-0.3138951465,1.452321034,40.22713574,41.29210187,39.11473656
2.391893102,-0.3132732899,1.454741018,40.13128701,41.3939691,38.87937938
2.390990798,-0.3126338885,1.457157149,40.03628688,41.49650672,38.63845812
2.390049601,-0.3120057843,1.459545107,39.94099195,41.59888524,38.39479545
2.38905612,-0.3114190335,1.461876156,39.84433148,41.70028196,38.15126626
2.38799713,-0.3109048978,1.464117047,39.74530739,41.79988155,37.91079755
2.38685954,-0.3104957288,1.466230034,39.64299198,41.89687735,37.67636651
2.385630366,-0.3102247424,1.468173018,39.53652303,41.99047323,37.45099682
2.384296726,-0.3101256839,1.469899786,39.42509653,42.07988617,37.23775332
2.382845837,-0.3102323782,1.471360377,39.30795682,42.16434924,37.03973483
2.381198046,-0.3105924888,1.472415429,39.19086987,42.24148697,36.8545739
2.379316322,-0.3112016876,1.47302313,39.07871542,42.31068552,36.67743608
2.377252064,-0.312015081,1.473277587,38.96940594,42.37382268,36.50771362
2.375056853,-0.3129872867,1.473273254,38.86081599,42.43276222,36.34476759
2.372782433,-0.3140725567,1.473104875,38.75078678,42.48935609,36.18793207
2.370480701,-0.3152248511,1.472867398,38.63712975,42.54544663,36.03651733
2.368203713,-0.3163978614,1.472655851,38.51762941,42.60286861,35.88981206
2.366003685,-0.3175449847,1.472565193,38.39004511,42.66345133,35.74708437
2.363933015,-0.3186192479,1.472690128,38.25211205,42.72902048,35.60758174
2.362044303,-0.319573184,1.473124887,38.10154117,42.80139994,35.47052978
2.360390389,-0.3203586604,1.473962982,37.93601816,42.88241344,35.33512972
2.358864672,-0.3210133985,1.475050127,37.75167156,42.97229834,35.20406207
2.357339186,-0.3216118015,1.476161614,37.54852996,43.06930566,35.08000614
2.355834762,-0.3221605579,1.477286271,37.33010277,43.17228072,34.96213853
2.35437194,-0.3226673836,1.478415768,37.09989247,43.28005978,34.84963449
2.352970886,-0.3231414779,1.479545261,36.86139591,43.39146018,34.7416704
2.351651333,-0.3235938352,1.480673902,36.61810544,43.50527272,34.63742609
2.350432549,-0.3240374202,1.48180518,36.37350984,43.62025641,34.53608707
2.349333338,-0.3244872169,1.482947116,36.13109495,43.73513539,34.43684638
2.348372059,-0.324960161,1.484112285,35.89434415,43.84859823,34.33890602
2.347566662,-0.3254749673,1.485317671,35.66673854,43.95929935,34.24147761
2.346934741,-0.3260518621,1.48658434,35.45175698,44.06586268,34.14378225
2.346477703,-0.3266706594,1.4879688,35.24185307,44.17098342,34.04511975
2.346175957,-0.3272972291,1.489486846,35.02810857,44.27788374,33.94579856
2.346015274,-0.3279321791,1.491101559,34.81195171,44.38596033,33.846568
2.345981289,-0.3285766305,1.492776431,34.59482314,44.49461248,33.74818974
2.346059501,-0.3292322359,1.494475384,34.37817636,44.60324208,33.65143829
2.346235274,-0.3299011842,1.496162774,34.16347775,44.71125352,33.55710119
2.34649383,-0.3305861928,1.497803397,33.95220648,44.81805337,33.46597908
2.346820261,-0.3312904874,1.499362497,33.74585403,44.92305002,33.37888534
2.347199524,-0.3320177697,1.500805764,33.54592354,45.02565315,33.29664556
2.347616452,-0.3327721732,1.502099335,33.35392875,45.12527307,33.22009671
2.34805576,-0.3335582083,1.503209782,33.1713928,45.22131987,33.15008594
2.348533958,-0.3344601779,1.504112681,32.99654579,45.31362544,33.08709217
2.349077343,-0.3355300701,1.504831026,32.82649807,45.40281111,33.0305915
2.349685208,-0.3367245445,1.505403152,32.66109183,45.48946459,32.97992362
2.350356835,-0.3380007865,1.505867813,32.50016057,45.57416625,32.9344161
2.351091505,-0.3393165244,1.506264191,32.34353031,45.65748977,32.8933859
2.351888503,-0.3406300364,1.506631891,32.19102071,45.7400026,32.8561405
2.352747129,-0.3419001458,1.507010936,32.04244586,45.8222665,32.82197894
2.353666702,-0.3430862047,1.507441738,31.89761489,45.90483779,32.79019242
2.354646561,-0.3441480667,1.507965075,31.75633242,45.98826772,32.7600648
2.355686069,-0.3450460472,1.508622045,31.61839862,46.07310263,32.73087273
2.356784612,-0.3457408718,1.509454018,31.48360924,46.15988405,32.70188555
2.357959304,-0.3462931375,1.510422998,31.35020641,46.24818929,32.67271743
2.359224145,-0.3467890823,1.511455119,31.21736914,46.33709581,32.64393599
2.360573831,-0.3472282628,1.51253842,31.08629941,46.4263904,32.6162405
2.362003008,-0.3476103465,1.513661334,30.95820527,46.51585799,32.5903377
2.363506285,-0.3479350832,1.514812684,30.83430097,46.60528157,32.56694215
2.365078231,-0.3482022753,1.515981675,30.71580704,46.69444201,32.54677646
2.366713382,-0.3484117464,1.517157879,30.60395027,46.78311784,32.53057136
2.368406243,-0.3485633088,1.518331223,30.49996366,46.87108496,32.51906581
2.37015129,-0.3486567305,1.519491973,30.40508629,46.95811627,32.51300685
2.371942973,-0.3486917005,1.520630716,30.32056306,47.04398128,32.51314947
2.373775715,-0.3486677943,1.521738335,30.24764443,47.12844557,32.52025629
2.375643434,-0.3485815752,1.522896973,30.18391068,47.21217474,32.5320486
2.377546458,-0.348431864,1.524179097,30.12618821,47.29591125,32.54609629
2.379488788,-0.3482214178,1.525561186,30.07460248,47.37953291,32.56294201
2.381474383,-0.3479528774,1.527019611,30.02928123,47.46291764,32.58313046
2.38350716,-0.3476287814,1.528530653,29.99035436,47.54594325,32.60720838
2.385590976,-0.3472515785,1.530070538,29.95795364,47.62848725,32.63572438
2.387729631,-0.3468236374,1.531615453,29.93221252,47.71042663,32.66922885
2.389926855,-0.3463472537,1.53314157,29.9132658,47.79163763,32.70827378
2.392186304,-0.3458246551,1.534625063,29.90124935,47.87199551,32.75341246
2.394511557,-0.3452580039,1.536042125,29.89629972,47.9513743,32.80519933
2.396906109,-0.3446493972,1.537368982,29.89855377,48.02964653,32.86418956
2.399409399,-0.3440371409,1.538602064,29.9110808,48.10797223,32.93408511
2.402047027,-0.3434453989,1.53976312,29.93609369,48.18721801,33.01700222
2.404801675,-0.3428546514,1.540866584,29.97243459,48.26681437,33.11110774
2.407656059,-0.3422449384,1.541927125,30.01893125,48.34619369,33.2145531
2.410592925,-0.3415959011,1.542959584,30.07439607,48.42479322,33.32547224
2.41359505,-0.3408868237,1.543978926,30.13762533,48.50205771,33.44198008
2.416645246,-0.3400966758,1.545000172,30.20739886,48.57744148,33.56217156
2.41972635,-0.3392041541,1.546038336,30.28247996,48.65041018,33.68412116
2.422821226,-0.3381877257,1.547108358,30.36161566,48.72044195,33.80588292
2.425912755,-0.3370256701,1.548225029,30.44353725,48.78702816,33.92549105
2.42898383,-0.3356961219,1.549402917,30.52696118,48.84967366,34.04096097
2.432184789,-0.3341190342,1.550776465,30.6153642,48.91217751,34.15492911
2.435629155,-0.332264561,1.552416611,30.71229788,48.97750095,34.27119864
2.439244473,-0.3301859333,1.554242832,30.81656102,49.04390731,34.38950297
2.44295814,-0.3279364799,1.556175236,30.92692565,49.10966709,34.50954944
2.44669743,-0.3255699087,1.558134703,31.04213597,49.17305794,34.63101822
2.450389512,-0.3231405331,1.560042968,31.16090775,49.23236448,34.75356132
2.453961468,-0.3207034454,1.561822673,31.281928,49.28587786,34.8768016
2.4573403,-0.3183146357,1.563397374,31.403855,49.33189502,35.00033197
2.460452935,-0.316031058,1.564691496,31.52531879,49.36871775,35.12371464
2.463226219,-0.313910642,1.565630261,31.64492193,49.39465145,35.24648058
2.465778179,-0.3117815296,1.566329717,31.7636745,49.41271202,35.36853097
2.468267493,-0.3094668908,1.56695113,31.88371891,49.42677372,35.49026707
2.470681872,-0.3070179962,1.567488108,32.00533361,49.43643025,35.61194293
2.473008978,-0.304486248,1.567934304,32.12879313,49.44127387,35.73380801
2.475236424,-0.3019232006,1.568283413,32.25436787,49.44089532,35.85610668
2.477351772,-0.2993805809,1.56852917,32.38232383,49.43488381,35.97907774
2.47934254,-0.2969103098,1.568665329,32.51292229,49.422827,36.10295392
2.481196203,-0.2945645233,1.568685658,32.64641951,49.40431086,36.22796126
2.482900198,-0.2923955931,1.568583909,32.78306633,49.37891969,36.35431853
2.48444193,-0.2904561489,1.568353802,32.92310781,49.346236,36.48223663
2.485808779,-0.2887990994,1.567988989,33.06678283,49.30584044,36.61191786
2.48691807,-0.2874168174,1.567424902,33.21293519,49.25563112,36.74345511
2.487726328,-0.28625278,1.566621952,33.36042502,49.19456369,36.8766798
2.488279722,-0.2852865326,1.565610606,33.50952379,49.12380531,37.01140812
2.488624422,-0.2844972409,1.564420556,33.66052159,49.04452565,37.14747564
2.488806597,-0.2838636181,1.563080706,33.81372858,48.95789732,37.2847396
2.488872406,-0.2833638476,1.561619171,33.96947597,48.86509619,37.42308072
2.488868002,-0.2829755031,1.56006328,34.12811677,48.76730182,37.56240452
2.488839533,-0.2826754654,1.558439579,34.29002605,48.66569763,37.70264225
2.488833144,-0.2824398362,1.556773845,34.45560106,48.56147125,37.84375138
2.488894989,-0.28224385,1.555091099,34.62526093,48.45581471,37.98571571
2.48907123,-0.2820617831,1.553415627,34.79944619,48.34992467,38.1285451
2.489305161,-0.2820032577,1.55159287,34.98296839,48.23899007,38.2764699
2.489509812,-0.2821697338,1.549494542,35.17849069,48.11855396,38.43190356
2.489686067,-0.2825219551,1.547183452,35.38327825,47.99036076,38.59218745
2.489834925,-0.2830198967,1.544722102,35.59464285,47.85617304,38.75471918
2.489957483,-0.2836226735,1.542172874,35.8099466,47.71777172,38.91695802
2.490054924,-0.2842884608,1.539598207,36.02660359,47.5769556,39.07642798
2.490128506,-0.2849744291,1.537060761,36.24207953,47.43554014,39.23071847
2.49017956,-0.2856366933,1.53462356,36.45388943,47.29535562,39.37748261
2.490209492,-0.2862302751,1.532350127,36.65959334,47.15824473,39.51443348
2.490219783,-0.2867090794,1.530304588,36.85679052,47.02605958,39.63933819
2.490212003,-0.2870258835,1.528551765,37.04311177,46.90065832,39.75000998
