C1P2T10_susp_data.tx,C1P2T10_susp_data.ty,C1P2T10_susp_data.tz,C1P2T10_susp_data.rx,C1P2T10_susp_data.ry,C1P2T10_susp_data.rz
1.28554792,1.248305372,2.0304949,3.004331923,17.73318684,43.57414227
1.285262117,1.248428393,2.029927574,2.940013741,17.77329284,43.5666108
1.284954905,1.248563593,2.029372606,2.870637252,17.81654224,43.55908564
1.284632166,1.248711277,2.028794201,2.793876721,17.86419811,43.55143451
1.28429989,1.248872562,2.02815573,2.707412229,17.91753361,43.5435291
1.283964189,1.249049552,2.027419561,2.60893078,17.977834,43.53524606
1.283631325,1.249245591,2.026546826,2.496127808,18.04639923,43.52646829
1.283235805,1.249574698,2.025643047,2.371305575,18.12229877,43.51733644
1.282744254,1.250071565,2.024782977,2.238501078,18.20326786,43.50797577
1.282211262,1.250623007,2.023879824,2.098025456,18.28863127,43.49827342
1.281691512,1.251117834,2.022845829,1.950200078,18.37773353,43.48814906
1.281239785,1.251447142,2.021592081,1.795357904,18.46994179,43.47755884
1.280822992,1.251844372,2.020204685,1.628712971,18.57212788,43.46519001
1.280383517,1.252492057,2.018792197,1.448102788,18.68749985,43.45058119
1.279939237,1.253208364,2.017299288,1.257797971,18.80995365,43.4350295
1.279507869,1.25381373,2.015672034,1.062062846,18.93339633,43.41988856
1.27910694,1.254131155,2.013857998,0.8651535502,19.05174646,43.40657266
1.278780975,1.254277131,2.011775898,0.6606534026,19.17603786,43.39572497
1.278534262,1.254454724,2.009435316,0.4427764352,19.31562375,43.38636637
1.278323475,1.254619613,2.006925615,0.216674021,19.4618679,43.37754274
1.278104923,1.25472888,2.004342752,-0.01256522263,19.60607475,43.36833516
1.277834493,1.254741158,2.001789789,-0.2399216173,19.73948448,43.35786095
1.277531157,1.254408122,1.998771145,-0.4703143128,19.87084499,43.35087191
1.27723972,1.25369695,1.995006501,-0.7094753768,20.01092292,43.34985363
1.276954237,1.252885677,1.990937466,-0.9537462609,20.15380891,43.35049833
1.276668693,1.252245068,1.987021412,-1.199601543,20.29340981,43.34842737
1.27637697,1.252038345,1.983732075,-1.443654232,20.42344332,43.33919483
1.275973063,1.251772503,1.98038711,-1.705541013,20.55816965,43.32854918
1.275429089,1.251069591,1.976302893,-1.994551711,20.70818202,43.32242709
1.274854073,1.250343331,1.971987068,-2.292036077,20.861243,43.31653446
1.274354327,1.249982559,1.967985323,-2.579590059,21.00463277,43.30645406
1.274033415,1.250351875,1.964880856,-2.839058811,21.12516219,43.28766214
1.273763575,1.251170829,1.962266663,-3.116509878,21.25109484,43.26118613
1.273413814,1.252035947,1.959463956,-3.443488519,21.40395,43.23153025
1.273076894,1.253087224,1.956705658,-3.780407093,21.55971928,43.19928009
1.272839178,1.25442872,1.95427733,-4.087967191,21.69376985,43.16497982
1.272781182,1.256131552,1.952512769,-4.327140719,21.78091846,43.12914574
1.272855765,1.258336333,1.951558224,-4.51427242,21.82348239,43.08682671
1.272970463,1.261062913,1.951252081,-4.690375902,21.84266866,43.03467718
1.273134628,1.26418022,1.95148945,-4.853552913,21.84139027,42.975581
1.273357251,1.267555658,1.952163396,-5.001887156,21.82259919,42.91240421
1.27364688,1.271056065,1.953165591,-5.133453821,21.78928606,42.8479934
1.274011601,1.274548548,1.954386773,-5.246327093,21.74447843,42.78517561
1.274459078,1.277901165,1.955717004,-5.338585569,21.69123777,42.72675972
1.274996648,1.280983474,1.957045743,-5.408315564,21.63265491,42.67553945
1.275631478,1.283666913,1.958261733,-5.453612283,21.57184416,42.6342979
1.276552333,1.28650955,1.960256664,-5.426039992,21.4530139,42.5951262
1.277807821,1.289852466,1.963457081,-5.312890926,21.25437317,42.55104562
1.279193524,1.293262929,1.967062204,-5.16594943,21.0299465,42.50639343
1.280499515,1.296335377,1.970316482,-5.03734141,20.83324482,42.46585215
1.281510092,1.298685368,1.97251429,-4.979556027,20.71719685,42.43443015
1.28255418,1.300754828,1.974479508,-4.915908164,20.61453671,42.41044041
1.283939123,1.303033823,1.977104998,-4.772687982,20.45486983,42.3889228
1.285413609,1.30522585,1.979826178,-4.607110942,20.28593173,42.37025149
1.286721489,1.307034303,1.982130609,-4.476697343,20.15476986,42.35503191
1.287602849,1.308157592,1.983548754,-4.439212754,20.10784144,42.34404436
1.288126927,1.3084368,1.984066399,-4.477212505,20.13800391,42.34115553
1.288544151,1.308011292,1.984051729,-4.534164671,20.20394638,42.34825772
1.288867578,1.307023322,1.98360901,-4.609201657,20.30081378,42.36319987
1.289110393,1.305614784,1.982841322,-4.701441857,20.42377054,42.38382451
1.289285326,1.303929333,1.981851866,-4.810000456,20.56799811,42.40797686
1.289404241,1.302114068,1.980744975,-4.933998417,20.72869218,42.43351239
1.289477915,1.300320784,1.979626819,-5.072569718,20.90105978,42.45830285
1.289515988,1.2987068,1.97860582,-5.224866848,21.08031604,42.48024073
1.289527122,1.297435379,1.977792794,-5.390064607,21.26168049,42.49724235
1.289276519,1.295909123,1.976540231,-5.616347694,21.50915332,42.51673037
1.288684565,1.293684099,1.974383087,-5.920698625,21.85171708,42.54322667
1.287984214,1.291179513,1.971759962,-6.255831859,22.23153536,42.57059255
1.287393583,1.288861552,1.969208584,-6.575108956,22.58977399,42.59333375
1.287115505,1.287248581,1.967370508,-6.832600123,22.86656281,42.60668075
1.286845686,1.285828913,1.965862007,-7.075415013,23.12569564,42.61861622
1.286303015,1.283954558,1.963929971,-7.360053047,23.44267836,42.63597018
1.28570946,1.281987116,1.961778635,-7.655472618,23.77398523,42.65288631
1.285276852,1.280320141,1.959699618,-7.931240437,24.07513003,42.66390778
1.285207891,1.2793777,1.95806741,-8.157511606,24.3007192,42.66397612
1.285433521,1.278966879,1.95675369,-8.356528429,24.47198245,42.6551427
1.285753624,1.278658849,1.955387932,-8.565140915,24.63762245,42.64278761
1.286168333,1.278535477,1.954037019,-8.775795926,24.79282081,42.62705839
1.286676497,1.278673878,1.952781265,-8.981015929,24.93258128,42.60809877
1.287275859,1.27914553,1.951713848,-9.173392546,25.05173525,42.5860474
1.28796327,1.280015885,1.950939008,-9.345573919,25.14496486,42.56103545
1.288734935,1.281344394,1.950568943,-9.490245321,25.20684334,42.53318223
1.289586692,1.283184915,1.950719379,-9.6001026,25.23189245,42.50258775
1.290514326,1.285586502,1.951503756,-9.667818294,25.21465724,42.46932199
1.291604702,1.289107266,1.95286074,-9.707006517,25.12973124,42.42175219
1.292890868,1.293812119,1.954631705,-9.732530335,24.97637439,42.35585497
1.294285136,1.29901377,1.956777156,-9.738927602,24.78631467,42.28306964
1.295693354,1.304052714,1.959262621,-9.720881352,24.59145586,42.21487507
1.297014229,1.308307751,1.962063219,-9.673273667,24.42384882,42.16284004
1.298402744,1.312785209,1.965913466,-9.554747941,24.20151039,42.11913728
1.300012309,1.318295908,1.97096986,-9.356499637,23.86963967,42.0699401
1.301727902,1.324002985,1.976385125,-9.12269596,23.50084262,42.01831081
1.303418888,1.329166215,1.981406053,-8.89824032,23.16693389,41.96814385
1.304937989,1.333132695,1.985388623,-8.728841209,22.9387328,41.92413406
1.306495002,1.336823864,1.98960476,-8.538425873,22.73589783,41.88648151
1.308297072,1.341189111,1.995007977,-8.259263143,22.46802884,41.85102177
1.31017737,1.345664337,2.00060526,-7.950426406,22.1894569,41.81658883
1.311956022,1.349689406,2.005527836,-7.671727591,21.95301818,41.78247258
1.313440774,1.352692758,2.009027761,-7.483670246,21.8100232,41.74829035
1.314766141,1.355047724,2.011867791,-7.347765104,21.75314193,41.71641582
1.316140652,1.35742887,2.01504721,-7.195770719,21.73262013,41.68838792
1.317480066,1.359685635,2.018232836,-7.043839802,21.73517126,41.66267145
1.318703415,1.361648774,2.021093011,-6.908047066,21.74731915,41.63776444
1.319732802,1.36313502,2.02329531,-6.804371972,21.75543712,41.61222441
1.320508799,1.363568085,2.024605448,-6.756229064,21.8200672,41.58880674
1.321081452,1.362859755,2.025263332,-6.758117103,21.97436801,41.56953683
1.321540594,1.361569043,2.02562379,-6.782387458,22.16381503,41.55204631
1.321973458,1.360305766,2.026029969,-6.801250529,22.334131,41.5343347
1.322463021,1.359734121,2.026817679,-6.786803163,22.43125052,41.51480074
1.322825454,1.358882488,2.027146094,-6.795448641,22.52560521,41.49184303
1.322926669,1.356802189,2.026411655,-6.873085219,22.69074745,41.46603719
1.322921702,1.35423485,2.025280906,-6.975823324,22.87768294,41.43934604
1.32296027,1.351955153,2.024421884,-7.059741883,23.03751148,41.41400259
1.323186645,1.350766547,2.024505352,-7.080906002,23.1214039,41.39248099
1.323521062,1.350440581,2.025260844,-7.050488168,23.13476759,41.37473984
1.323800243,1.350212592,2.025993556,-7.009552232,23.11897914,41.3589291
1.324041762,1.350089765,2.026728988,-6.958937512,23.0793058,41.3448489
1.324263005,1.350077551,2.027494427,-6.899501954,23.02100078,41.33227909
1.324481101,1.350181592,2.028319425,-6.83212488,22.94930524,41.32099301
1.324712866,1.350409123,2.02923614,-6.757708595,22.86944924,41.31076805
1.324974752,1.350769866,2.030279551,-6.677178923,22.78665195,41.30139329
1.325282819,1.351276402,2.031487532,-6.591484669,22.70612092,41.29267416
1.325652722,1.351944059,2.032900777,-6.501595991,22.63305062,41.28443405
1.32610846,1.352996415,2.034856562,-6.371622201,22.52474597,41.28231376
1.326641181,1.354476761,2.037382876,-6.187991472,22.36020998,41.28819907
1.327214132,1.356138106,2.040080164,-5.985298577,22.17695616,41.29642153
1.327785428,1.357746364,2.042586061,-5.798342407,22.01213389,41.30156912
1.328308001,1.359079224,2.044575094,-5.662117335,21.90252766,41.29847781
1.328830562,1.360270085,2.046196678,-5.563460576,21.83401528,41.28959946
1.329410968,1.361561126,2.047799812,-5.467568912,21.76959929,41.28037824
1.330013111,1.362898493,2.04937888,-5.37708935,21.71153872,41.27027277
1.33060105,1.364229165,2.050927547,-5.29466439,21.66209511,41.25876306
1.331138988,1.365500968,2.052438774,-5.222934213,21.62353147,41.24534555
1.331632944,1.366883101,2.053926786,-5.17594081,21.61139827,41.22645355
1.332114653,1.368476785,2.055408958,-5.156086126,21.62885434,41.2015084
1.332587885,1.370127915,2.056876986,-5.148511619,21.6596309,41.17447945
1.333057299,1.371682925,2.058317548,-5.138311831,21.68751383,41.14933995
1.333528235,1.372989177,2.059713525,-5.110539486,21.6963328,41.13007583
1.334004837,1.374284804,2.061178369,-5.080059594,21.70258749,41.11015927
1.334481153,1.375787623,2.062766018,-5.065067211,21.72610497,41.08379992
1.334948303,1.377313883,2.064364836,-5.055553819,21.75576267,41.05609066
1.33539789,1.378679234,2.065860927,-5.041469158,21.78046916,41.03214397
1.335821875,1.379698805,2.067138591,-5.012725843,21.78915941,41.01709124
1.336292805,1.380489036,2.068321338,-4.97734241,21.79152953,41.00714181
1.336843312,1.381258828,2.069555449,-4.947311673,21.80092533,40.996267
1.337405558,1.381960799,2.070757819,-4.918482311,21.81177587,40.98623742
1.337911546,1.382546863,2.071845059,-4.886693792,21.81851743,40.97882126
1.338293102,1.382968254,2.072733606,-4.847779354,21.81559137,40.97578215
1.338618371,1.383167214,2.073460556,-4.80322293,21.80546187,40.97804397
1.338973305,1.383166777,2.074114736,-4.757255409,21.79391758,40.98436233
1.339316256,1.383039093,2.074689934,-4.709829709,21.78039435,40.99324028
1.339605579,1.382856569,2.075179668,-4.660898793,21.76433595,41.00318045
1.339799698,1.382691874,2.075577062,-4.610414298,21.7451949,41.0126862
1.339906071,1.382471912,2.075850741,-4.555540012,21.71993437,41.02464274
1.339962106,1.382090209,2.075986858,-4.494406064,21.68700471,41.04209269
1.339971225,1.38156982,2.076004489,-4.428412899,21.64809767,41.063779
1.339936902,1.380934192,2.075922593,-4.358959551,21.60490887,41.0884511
1.339862714,1.380207219,2.075759863,-4.287440823,21.55913976,41.11486815
1.339752377,1.379413262,2.075534634,-4.215245376,21.51249877,41.14180111
1.339609761,1.37857715,2.075264831,-4.143754711,21.46670185,41.16803346
1.3394389,1.377724125,2.074967968,-4.074343053,21.42347227,41.19236079
1.339243978,1.37687977,2.074661199,-4.00837813,21.38453974,41.21358896
1.339038984,1.376097615,2.074315895,-3.94558872,21.35020425,41.2320345
1.338820378,1.375364814,2.073898027,-3.884222456,21.31832535,41.2493027
1.338566272,1.374607962,2.073416104,-3.823421912,21.28697927,41.26614033
1.338254938,1.373754154,2.072878264,-3.762330725,21.25424615,41.28329585
1.337864852,1.372731014,2.072292246,-3.700093475,21.21821003,41.30152021
1.337393406,1.371605036,2.0716359,-3.637832781,21.18081051,41.31808041
1.336862013,1.370468401,2.070900012,-3.576859,21.14457126,41.33137406
1.336285483,1.369287782,2.070111401,-3.516600587,21.10845452,41.34385079
1.335678768,1.368029923,2.069296974,-3.456488662,21.07142122,41.35796014
1.335056985,1.366661639,2.068483714,-3.395957026,21.03243122,41.3761522
1.334408583,1.365067214,2.067616082,-3.329199926,20.98805448,41.39820955
1.333717725,1.363236694,2.066649253,-3.25460666,20.93801716,41.42193275
1.332993296,1.361294854,2.065626805,-3.177901439,20.88601558,41.44680456
1.332244237,1.359365225,2.064593088,-3.10480201,20.83575016,41.47231406
1.331479502,1.357569925,2.063593271,-3.041019856,20.79092531,41.49795458
1.33066294,1.355742714,2.062610213,-2.980355409,20.74764059,41.52494363
1.329771679,1.353715733,2.061593265,-2.915529388,20.70114843,41.5541626
1.328834572,1.351606838,2.060538174,-2.850627765,20.65388742,41.58459938
1.327880469,1.349532708,2.059441097,-2.789733319,20.60829929,41.61523821
1.326938189,1.347608782,2.058298588,-2.736925695,20.56682868,41.64505832
1.325872736,1.345682999,2.056978776,-2.693739818,20.52718934,41.67340704
1.324613482,1.343602169,2.055444107,-2.657063813,20.48641139,41.70096381
1.323285743,1.341479677,2.053832618,-2.624000408,20.44591461,41.72870706
1.322014759,1.339429563,2.05228205,-2.591646597,20.40711682,41.75762196
1.320925611,1.337566558,2.050929867,-2.557093718,20.37143338,41.78869989
1.319856762,1.335766751,2.049542482,-2.528606628,20.33795101,41.82137233
1.31864657,1.333886216,2.047924871,-2.511597298,20.30525433,41.85456476
1.317419777,1.332012432,2.046271023,-2.49886932,20.2739993,41.88853005
1.316301097,1.330235618,2.044773498,-2.483222677,20.24483737,41.92353913
1.315415108,1.328648812,2.043623351,-2.457452549,20.21841464,41.95988197
1.314671822,1.327195034,2.042804974,-2.41644452,20.18803615,41.99811351
1.313915989,1.325765898,2.042150652,-2.362884276,20.14913935,42.03836196
1.313174125,1.32437892,2.041622181,-2.301265483,20.10556049,42.08028554
1.312472754,1.323050474,2.04118205,-2.236091767,20.06112665,42.12352968
1.311838373,1.321795538,2.040793836,-2.171879527,20.01965126,42.16772541
1.311297446,1.320627332,2.040422254,-2.113158274,19.98493298,42.212486
1.310876444,1.319556861,2.040032877,-2.064468627,19.96075794,42.2574021
1.310601933,1.318592361,2.039591536,-2.030358116,19.95090552,42.30203539
1.310500698,1.317738661,2.0390634,-2.015374899,19.95915726,42.34591062
1.310660607,1.316961326,2.038738107,-1.988703062,19.97168567,42.39273096
1.311071474,1.316245479,2.038759121,-1.933974388,19.97861541,42.44439767
1.311613964,1.31561119,2.038872386,-1.877435817,19.98968052,42.49758378
1.312169875,1.315059136,2.038827388,-1.845388703,20.0146205,42.54877655
1.31262275,1.31457205,2.038373741,-1.864168632,20.06322144,42.5942781
1.313320236,1.314217877,2.03784769,-1.906205209,20.13753071,42.63961132
1.314484709,1.314015849,2.037593731,-1.938388548,20.22926765,42.68977204
1.315815538,1.313868268,2.037366795,-1.978759762,20.33291228,42.74015014
1.317015435,1.313678837,2.03691915,-2.045390677,20.44309339,42.78613181
1.31779083,1.313358485,2.035998038,-2.156370826,20.55461926,42.82313966
1.318310541,1.312885671,2.034461926,-2.325012627,20.686049,42.85367812
1.318916641,1.312291753,2.032391834,-2.545142951,20.85324873,42.88247173
1.319577242,1.311586359,2.029865882,-2.805626364,21.04710413,42.9084232
1.320258561,1.310789018,2.026971297,-3.095361968,21.25840655,42.93056635
1.320924035,1.309929625,2.023808637,-3.40330891,21.47780827,42.94809158
1.321533631,1.309048699,2.020494352,-3.718504976,21.69579724,42.9603631
1.322043404,1.308197271,2.017161773,-4.03007773,21.90268942,42.96692627
1.322405327,1.30743622,2.01396064,-4.32724736,22.08863672,42.96750279
1.322567442,1.306834848,2.011055269,-4.599320297,22.24364823,42.96197145
1.32239176,1.306260959,2.007625205,-4.917007999,22.40270466,42.94486521
1.321917032,1.305637429,2.003141461,-5.317683404,22.59154362,42.91488683
1.321341564,1.305104481,1.998268208,-5.740960402,22.78560811,42.87845603
1.320844426,1.3047641,1.993760403,-6.126942442,22.95935867,42.84221716
1.320585203,1.304682864,1.990460199,-6.416250207,23.08634901,42.81305409
1.320279146,1.304961244,1.988046364,-6.651520107,23.16902452,42.78255289
1.31967629,1.305590615,1.985681648,-6.900889841,23.2316989,42.74195014
1.318973138,1.306442276,1.983489893,-7.143594813,23.28011128,42.69773492
1.318362308,1.307360832,1.981607435,-7.358972302,23.31982146,42.65629526
1.318032855,1.308167702,1.980179984,-7.526451534,23.35624247,42.62393448
1.317910685,1.309104523,1.979560638,-7.634258289,23.37001916,42.59746891
1.317793141,1.310467668,1.979870941,-7.691496919,23.34478766,42.57010651
1.317676765,1.312146173,1.98090315,-7.708909012,23.29045414,42.54262561
1.317561079,1.314025086,1.982440597,-7.697193683,23.21699512,42.51572087
1.317448058,1.315984798,1.984261913,-7.66703453,23.13441086,42.49002133
1.317341692,1.31790066,1.986143853,-7.629116792,23.05269508,42.46610435
1.317247638,1.319642821,1.987862705,-7.594134613,22.98182076,42.44450486
1.317172992,1.321076305,1.989194361,-7.57278853,22.93174177,42.42571998
1.317126196,1.322061341,1.989913063,-7.575773346,22.9124101,42.41020887
1.317249118,1.322866744,1.990766598,-7.555893413,22.89962832,42.40429376
1.317579311,1.323774139,1.992317034,-7.482273152,22.87132044,42.40950298
1.317972283,1.324654468,1.994057089,-7.390058123,22.84066917,42.41900115
1.318285656,1.325365715,1.995485299,-7.314414147,22.82085004,42.42584578
1.318378634,1.325753255,1.996105652,-7.290526871,22.82503689,42.42299394
1.318319476,1.325628587,1.995915602,-7.309134804,22.86354748,42.41791929
1.318261176,1.325052309,1.995345223,-7.336058271,22.92838456,42.41944095
1.318190291,1.32424564,1.994551333,-7.369115676,23.00528932,42.42250147
1.318091629,1.323440012,1.993698508,-7.406173198,23.07998737,42.42207638
1.317948428,1.322876581,1.99295895,-7.445147864,23.13817982,42.41317133
1.317614003,1.322035081,1.99163528,-7.518330921,23.21053574,42.39524573
1.317054392,1.320518329,1.989310126,-7.63902912,23.32079555,42.37246406
1.316418526,1.318762541,1.986592286,-7.77678143,23.44413327,42.34697204
1.315851657,1.317207113,1.984115016,-7.901270943,23.55547426,42.32100188
1.3154961,1.316292411,1.982535414,-7.982325409,23.62949956,42.29685674
1.315217207,1.315684888,1.981402914,-8.044682507,23.68364788,42.27151527
1.314838691,1.314878692,1.979978462,-8.123749801,23.74647171,42.24188791
1.31443893,1.314055425,1.978501176,-8.205451175,23.80917332,42.21021705
1.314096016,1.313395086,1.977216135,-8.275743703,23.86289195,42.17875945
1.313888094,1.313075506,1.97637332,-8.320612271,23.89871789,42.14977513
1.313827027,1.313234946,1.97612363,-8.335436577,23.90969817,42.12149255
1.313845828,1.313763954,1.976302858,-8.331085501,23.90118282,42.09124755
1.313904516,1.314467474,1.976689245,-8.316780196,23.88271454,42.05995468
1.313962338,1.315151835,1.977062379,-8.301746139,23.86383154,42.02853988
1.313977367,1.315625689,1.977204653,-8.295221648,23.85405652,41.99794948
1.314032457,1.31617219,1.977359784,-8.283571809,23.83898234,41.96455428
1.314197466,1.317060721,1.977808996,-8.253594701,23.80499164,41.92632254
1.314409302,1.318083472,1.97839447,-8.215187988,23.76277246,41.88663421
1.314603377,1.319036719,1.978963653,-8.178268727,23.7229694,41.84890632
1.314713321,1.319721751,1.979370487,-8.152778065,23.69617381,41.81660196
1.314779273,1.320210223,1.979657792,-8.134846979,23.67917392,41.78757505
1.31488071,1.320700413,1.979964406,-8.114186911,23.66164489,41.7578337
1.315008979,1.321187459,1.98029256,-8.091120511,23.64347724,41.72810708
1.315155394,1.321666494,1.98064483,-8.065968752,23.62455839,41.69912323
1.315311228,1.322132634,1.981024204,-8.039050646,23.60477186,41.67160897
1.315467707,1.322580976,1.981434122,-8.010683146,23.58399681,41.64628974
1.315615999,1.323006603,1.98187852,-7.981181219,23.56210758,41.6238895
1.315747201,1.323404592,1.982361857,-7.950858098,23.53897348,41.60513048
1.315852318,1.323770025,1.982889143,-7.920025713,23.51445871,41.59073304
1.315865656,1.323951019,1.98333606,-7.894673613,23.49185315,41.58138288
1.315772309,1.323901446,1.983650735,-7.876682092,23.47258441,41.57605492
1.315640205,1.323773754,1.983945896,-7.860202216,23.45374014,41.5728822
1.315538423,1.323718193,1.984332563,-7.839392279,23.43243182,41.56996962
1.315537252,1.323882674,1.984919846,-7.808417984,23.40579686,41.56539226
1.315573138,1.324148836,1.985654261,-7.772073654,23.37251134,41.56277571
1.315566133,1.324341521,1.986426635,-7.737006116,23.33454215,41.56525016
1.315562986,1.324523606,1.987260442,-7.700176457,23.29401447,41.57013193
1.315610614,1.324760493,1.988178422,-7.65856205,23.25309113,41.57475033
1.315756082,1.325120358,1.989202467,-7.609157231,23.21397515,41.57644912
1.316033824,1.325579652,1.990341933,-7.548843863,23.17139021,41.57950886
1.316415719,1.326065233,1.991581348,-7.478993357,23.12141221,41.58773646
1.316854601,1.326577167,1.992905717,-7.403359874,23.06831321,41.59781569
1.317302586,1.327121561,1.994301426,-7.325713145,23.01637712,41.60649252
1.317711026,1.327710709,1.995756502,-7.249839552,22.9698974,41.61057733
1.318137105,1.32831154,1.997173631,-7.171789751,22.92544292,41.61158787
1.318643085,1.328896556,1.998522561,-7.087017694,22.87813284,41.61273069
1.319187449,1.329494308,1.999894151,-6.998429605,22.83008576,41.61342687
1.319728874,1.330138277,2.00138055,-6.908932393,22.7834116,41.61314535
1.320226196,1.330866917,2.003075236,-6.821432889,22.7402088,41.61140341
1.320703952,1.331759179,2.004893445,-6.736882149,22.70269407,41.60366673
1.321207934,1.3328095,2.006720222,-6.653085993,22.66987629,41.58879135
1.321728377,1.333933038,2.00860566,-6.568218128,22.63901735,41.57139846
1.322254799,1.335044607,2.010600919,-6.480426139,22.60735851,41.55608764
1.322775958,1.336058787,2.0127581,-6.387828869,22.57211979,41.54743986
1.32338373,1.337218725,2.015242538,-6.292880685,22.53862135,41.5416461
1.324123448,1.33868863,2.018063593,-6.197936395,22.5111279,41.5334718
1.324911062,1.340262086,2.021041741,-6.10093593,22.4852458,41.52532452
1.325659195,1.341728543,2.023999824,-5.999801392,22.45656168,41.51957927
1.326277279,1.342873461,2.026762932,-5.892437252,22.42064168,41.51858212
1.326764402,1.343751352,2.02945414,-5.776100023,22.37664114,41.52333176
1.327192303,1.344567664,2.032286046,-5.65087104,22.32762234,41.53245918
1.327576837,1.345332807,2.03521969,-5.518890191,22.27499242,41.54475354
1.327933256,1.346058388,2.038216468,-5.382306606,22.2201545,41.55902172
1.328276224,1.346757108,2.04123816,-5.243278242,22.16450766,41.57408789
1.328619828,1.347442636,2.044246979,-5.103971536,22.10944659,41.58879239
1.328977606,1.348129439,2.047205643,-4.966561165,22.05636104,41.60198994
1.329362573,1.348832598,2.050077464,-4.833229924,22.00663488,41.61254708
1.329787253,1.349567583,2.052826457,-4.706168748,21.96164502,41.61933903
1.330152888,1.350259555,2.055500784,-4.579872948,21.91664203,41.62465354
1.33040867,1.350866584,2.058168623,-4.449520743,21.86819334,41.63094286
1.330638583,1.35145465,2.060824917,-4.318341157,21.81963819,41.63734654
1.330926424,1.35209078,2.06346515,-4.189572915,21.77430636,41.64301895
1.331355746,1.352842775,2.066085474,-4.066465049,21.73551765,41.64712484
1.331872284,1.353649695,2.068684503,-3.943775524,21.69930072,41.65119512
1.332380033,1.354429711,2.071261699,-3.816666863,21.66125273,41.65660171
1.332899882,1.355219144,2.073815923,-3.689011843,21.62401881,41.66227912
1.33345283,1.356053236,2.076347454,-3.564695149,21.59021836,41.66716328
1.334059961,1.356966009,2.078858011,-3.447614039,21.56244601,41.67018817
1.334762235,1.35809184,2.081456201,-3.335912109,21.5410125,41.6694918
1.335552815,1.35945394,2.084175651,-3.225678624,21.52378077,41.66527373
1.336381561,1.360915896,2.086907739,-3.117740304,21.50963251,41.6595511
1.337199069,1.362337665,2.089545228,-3.012923415,21.49742099,41.65433768
1.33795675,1.36357582,2.091982087,-2.912052539,21.48597451,41.6516467
1.338809677,1.364946906,2.094452227,-2.820634207,21.48302605,41.64846799
1.339853651,1.3666899,2.097134145,-2.739931226,21.4922447,41.64191423
1.340952676,1.368540515,2.099838723,-2.664381998,21.50635778,41.63419049
1.341972337,1.370232115,2.102375708,-2.588390262,21.51811563,41.62753255
1.342779841,1.371496323,2.104553725,-2.506326092,21.52029206,41.6242124
1.343497388,1.372507313,2.106507342,-2.420072865,21.5174791,41.62445174
1.344285328,1.37356135,2.108458245,-2.335133614,21.51765528,41.62641506
1.34506965,1.37457159,2.110344738,-2.251289929,21.51869539,41.62930668
1.345777051,1.375450628,2.112104905,-2.168323611,21.51848584,41.63233125
1.346334866,1.37611063,2.113676664,-2.086017055,21.51492423,41.63469388
1.346737511,1.376512177,2.115028331,-2.00343528,21.50813262,41.63763158
1.347046887,1.37671667,2.116201553,-1.920451007,21.49994469,41.6423397
1.347292034,1.376787584,2.117243868,-1.838060551,21.49084366,41.64795557
1.347502037,1.376788776,2.118202608,-1.757261212,21.48132672,41.6536104
1.347705971,1.376784338,2.119124998,-1.679050234,21.47190463,41.65842945
1.347860207,1.37670965,2.11993955,-1.605916055,21.46268436,41.6617863
1.347914916,1.376471795,2.120564755,-1.538542098,21.45325639,41.6639739
1.347889914,1.376093155,2.121032329,-1.475215631,21.44337107,41.66549453
1.347805045,1.375596814,2.121373539,-1.414221234,21.43278408,41.66685347
1.347680154,1.375006488,2.12161927,-1.353841121,21.42125551,41.66855898
1.34753507,1.374346475,2.121800069,-1.2923553,21.40854918,41.67112224
1.3473896,1.37364162,2.121946171,-1.228041563,21.39443221,41.67505722
1.347263527,1.372917308,2.122087503,-1.159175326,21.37867477,41.68088058
1.347176624,1.372199475,2.122253673,-1.084029321,21.36105017,41.68911157
1.347078028,1.37135446,2.122376657,-1.001472006,21.33864038,41.69931588
1.34692422,1.37030685,2.122394617,-0.9135711818,21.3108891,41.71066045
1.34674574,1.369169079,2.122347029,-0.8234036396,21.28110662,41.7230578
1.346572807,1.368051828,2.122274533,-0.7340562417,21.25259253,41.73640628
1.346435337,1.367064046,2.122218858,-0.6486251198,21.22863644,41.75059063
1.346329001,1.366076155,2.122136682,-0.5584292337,21.20383827,41.76634586
1.346227162,1.364951327,2.121976739,-0.4578353921,21.17351215,41.78404458
1.346125657,1.36378386,2.121771352,-0.354532112,21.14199518,41.80300402
1.34601975,1.362664567,2.121555513,-0.2562296744,21.11359891,41.82252246
1.345904179,1.361680901,2.121366603,-0.1706579939,21.09261283,41.84187976
1.345775926,1.360755232,2.121162472,-0.09032025775,21.07525502,41.86234909
1.345636928,1.359769581,2.120885732,-0.004378422178,21.05573595,41.88527466
1.345488918,1.358747873,2.12055262,0.08443522536,21.03532053,41.91002471
1.34533347,1.357713013,2.120179976,0.173383749,21.01527045,41.93596121
1.345172009,1.356686893,2.11978521,0.2597259085,20.99684496,41.96244016
1.345005826,1.355690444,2.11938621,0.3407169524,20.98130215,41.98881203
1.344836104,1.354743739,2.11900118,0.4136098359,20.96990082,42.01442214
1.344663953,1.353866143,2.118648423,0.4756568394,20.9639029,42.03861125
1.344490456,1.353076512,2.118346066,0.524111571,20.96457636,42.06071606
1.344292644,1.352304266,2.118140244,0.5648167093,20.97354167,42.08197056
