C1P2T10_hyoid_data.tx,C1P2T10_hyoid_data.ty,C1P2T10_hyoid_data.tz,C1P2T10_hyoid_data.rx,C1P2T10_hyoid_data.ry,C1P2T10_hyoid_data.rz
2.402593894,-0.3350506065,1.372566432,43.32140281,38.02862609,44.21131363
2.402351156,-0.3353863284,1.371663927,43.3412452,38.0120934,44.23432796
2.402122674,-0.3357642973,1.370829907,43.3681126,37.99616712,44.26019684
2.401908073,-0.3361720689,1.370055831,43.40111385,37.98046073,44.28788853
2.401707008,-0.3365972667,1.369332978,43.43935894,37.96458947,44.31637158
2.401519158,-0.3370276228,1.368652456,43.48195856,37.94817099,44.34461429
2.401344231,-0.3374510112,1.368005222,43.5280239,37.93082597,44.37158434
2.40118196,-0.3378554765,1.367382095,43.57666653,37.91217828,44.39624872
2.401032103,-0.3382292558,1.366773784,43.62699851,37.89185506,44.41757383
2.400894438,-0.3385607955,1.366170905,43.67813254,37.86948644,44.43452573
2.400896211,-0.3387394573,1.36571772,43.73884182,37.84640094,44.44270336
2.40108321,-0.338737188,1.365474645,43.81317807,37.82360488,44.44224182
2.401333064,-0.3386695059,1.365308765,43.89316655,37.80021858,44.43890857
2.401523474,-0.3386573507,1.36509027,43.97083305,37.77530891,44.43847287
2.401532181,-0.3388273669,1.364692628,44.03820335,37.74788601,44.44670442
2.401470193,-0.3391358318,1.364176742,44.11123581,37.71493581,44.45637559
2.401487343,-0.3394444615,1.363669311,44.20267287,37.67640758,44.45953258
2.401519291,-0.3397464259,1.363148946,44.29970027,37.63567752,44.46083999
2.401501197,-0.3400429408,1.362600038,44.38949324,37.59604256,44.46494802
2.401367679,-0.3403431312,1.362012678,44.45921579,37.56072244,44.47649051
2.401129476,-0.3407803128,1.361301185,44.5220993,37.52515616,44.4948706
2.400844721,-0.3413948589,1.360441415,44.59371237,37.4848719,44.51575665
2.400518462,-0.3420633946,1.35952122,44.66471423,37.44317049,44.53816333
2.400155359,-0.3426658693,1.358630892,44.72576538,37.40333713,44.56110217
2.399759702,-0.3430850861,1.357862822,44.76752828,37.36864617,44.58358204
2.39915964,-0.3435161964,1.357095601,44.78556027,37.33444165,44.61320019
2.39828961,-0.3441397142,1.35621382,44.78670706,37.29616489,44.65361826
2.397313181,-0.3448159184,1.355317166,44.77858726,37.257244,44.69795644
2.396394154,-0.3454038894,1.35450052,44.76886618,37.22110211,44.73937001
2.395696551,-0.3457622306,1.353854002,44.76525741,37.19114806,44.77104951
2.39505219,-0.3459214932,1.353331889,44.74610167,37.16578275,44.8028116
2.394260428,-0.346017304,1.352842337,44.69754347,37.14143209,44.84404218
2.393436956,-0.346064285,1.352400173,44.63905559,37.11851637,44.8873241
2.39269793,-0.3460789975,1.352016174,44.59015736,37.09739058,44.9252754
2.39215995,-0.3460798153,1.351697622,44.57040987,37.07834808,44.95054596
2.39177832,-0.3458689463,1.351490434,44.55664714,37.06659941,44.96385005
2.391437605,-0.3453624322,1.351401569,44.52351127,37.06369554,44.97196733
2.39114882,-0.3447472198,1.351377166,44.48729598,37.0644264,44.97666767
2.390923348,-0.3442095776,1.351363618,44.46430131,37.06357957,44.97973658
2.390772964,-0.3439341555,1.351307051,44.47083564,37.0559507,44.98297686
2.390731962,-0.3438470554,1.351295432,44.50678423,37.04408432,44.98284643
2.390807354,-0.3437527955,1.351424453,44.55867717,37.03366337,44.97576272
2.390970324,-0.343651285,1.351650851,44.62279312,37.02420941,44.96347786
2.391192132,-0.3435436883,1.351931905,44.69540984,37.01523594,44.94774494
2.391444139,-0.3434330464,1.352225405,44.77280703,37.00624107,44.93032046
2.391697813,-0.3433246584,1.352489626,44.851268,36.99670296,44.91296548
2.391924714,-0.3432262233,1.352683317,44.92708035,36.9860779,44.89744569
2.392096467,-0.3431477414,1.352765695,44.99653528,36.97380121,44.88553031
2.392184729,-0.3431011742,1.352696463,45.05592585,36.95929086,44.87899013
2.392300899,-0.3431960232,1.352565451,45.12948596,36.94018723,44.87723051
2.392528875,-0.3434468026,1.352456619,45.23118562,36.9166463,44.87754389
2.392798779,-0.3437304971,1.352324394,45.3419178,36.89180825,44.87851921
2.39304021,-0.3439350526,1.352128661,45.44257082,36.86874309,44.878726
2.393182205,-0.3439591215,1.351834468,45.51403006,36.85045208,44.8767145
2.393266055,-0.3438668104,1.351320926,45.56702653,36.8345492,44.87490136
2.393366624,-0.3437756045,1.35058016,45.62222013,36.81735449,44.87535058
2.393462775,-0.3436707163,1.349749538,45.67538948,36.7998868,44.87607144
2.393533152,-0.3435382249,1.348966627,45.72231563,36.78316255,44.87507338
2.393556187,-0.3433650021,1.348369164,45.75878192,36.76819545,44.87036624
2.393531594,-0.343115398,1.34785962,45.78017238,36.75541072,44.86133832
2.393472606,-0.3427792906,1.347267071,45.78649349,36.7442764,44.84930584
2.393377815,-0.3423815133,1.346618717,45.78046406,36.73437202,44.83517278
2.393245847,-0.3419461389,1.345941238,45.76480334,36.72528281,44.81984513
2.393075353,-0.3414968446,1.345261003,45.74223048,36.71659916,44.8042297
2.392864987,-0.341057184,1.344604239,45.71546408,36.70791601,44.78923311
2.392613407,-0.3406507653,1.343997156,45.68722185,36.69883218,44.77576125
2.392319257,-0.3403013358,1.343466028,45.6602204,36.68894971,44.76471894
2.391981161,-0.3400327721,1.343037236,45.63717521,36.67787312,44.75701007
2.391625906,-0.339689246,1.342786865,45.61068616,36.66885456,44.74561303
2.391269091,-0.3391872849,1.342702571,45.5753159,36.66355057,44.72684518
2.390892753,-0.3386591961,1.34267811,45.53672378,36.65918297,44.70661996
2.390479204,-0.3382373505,1.342607148,45.50057406,36.65299014,44.69085427
2.390010988,-0.3380541943,1.342383435,45.47253351,36.64222575,44.685467
2.389425355,-0.3381721703,1.342106774,45.44784156,36.62605372,44.69377829
2.388721121,-0.338491917,1.341915598,45.42007165,36.60664934,44.71142315
2.387973401,-0.3389028653,1.341760951,45.39239506,36.58578229,44.73279656
2.387257534,-0.3392942836,1.341591529,45.36800086,36.56520934,44.75230578
2.386649114,-0.3395552261,1.341353532,45.35009715,36.54667556,44.76437127
2.386027529,-0.3397821201,1.341043032,45.33565036,36.52768607,44.77346592
2.38525674,-0.3401229656,1.340697779,45.31998645,36.5053115,44.78687089
2.384389343,-0.3405438411,1.340325113,45.30386472,36.48063843,44.80322606
2.383477952,-0.3410107946,1.339931979,45.28804894,36.45475101,44.82117344
2.382575228,-0.3414898729,1.339524782,45.27330925,36.42873076,44.83935844
2.381733883,-0.3419471325,1.339109345,45.26042287,36.40365662,44.85643036
2.381006678,-0.3423486305,1.338690974,45.25017359,36.38060544,44.871042
2.380446398,-0.3426603983,1.338274637,45.24335001,36.36065284,44.8818484
2.380105813,-0.3428483968,1.337865246,45.24074262,36.34487447,44.88750475
2.380080148,-0.3428864238,1.337476637,45.25244359,36.3335007,44.88372592
2.380328091,-0.3428126094,1.337109027,45.28085724,36.32516721,44.87107586
2.380697567,-0.3426905126,1.336747154,45.31523939,36.31855084,44.85548156
2.381036642,-0.3425864729,1.336374647,45.34485541,36.31229927,44.84287926
2.381193533,-0.3425695884,1.335973744,45.35898236,36.3050299,44.83921596
2.381426742,-0.3425427507,1.335584044,45.3706011,36.29874962,44.83580945
2.381961852,-0.3424070589,1.335234942,45.39412227,36.2953199,44.82396526
2.382597809,-0.3422310546,1.334892379,45.42097127,36.2931221,44.80961733
2.383133761,-0.3420853218,1.334520493,45.4425869,36.29051405,44.79871135
2.383369044,-0.342042267,1.334081616,45.45042093,36.28583223,44.79720416
2.383436923,-0.3420693066,1.333423121,45.44543796,36.27967665,44.80584067
2.383565559,-0.3420876832,1.332533434,45.43521548,36.27386778,44.81952381
2.383696626,-0.342101205,1.331586173,45.42112586,36.26856956,44.83544995
2.383771752,-0.3421141586,1.330755418,45.40454218,36.2639452,44.8508168
2.383732525,-0.3421314541,1.330215755,45.38683817,36.26015567,44.86282316
2.383557656,-0.3422921416,1.329753394,45.36116418,36.25576109,44.88354464
2.383288079,-0.3426417204,1.329138362,45.32365783,36.25013141,44.91987114
2.382958583,-0.3430459359,1.328520891,45.28018608,36.24462735,44.96123037
2.38260403,-0.3433728121,1.328049575,45.2366469,36.24057588,44.99707081
2.382259385,-0.3434929173,1.327871149,45.19896977,36.23926446,45.01686206
2.381817884,-0.3434876166,1.328009231,45.15758968,36.24202672,45.02933849
2.381206707,-0.3435052606,1.328327216,45.10423295,36.24799623,45.04707463
2.380511775,-0.3435190539,1.328730482,45.04678583,36.2551172,45.06531434
2.379819106,-0.3435040057,1.329123964,44.99314637,36.26129849,45.07931213
2.379214818,-0.3434368779,1.329412199,44.95122394,36.26441469,45.0843333
2.37859844,-0.3431826818,1.32992432,44.91205015,36.26895143,45.0750621
2.377864881,-0.3427123715,1.330865971,44.86583312,36.2783318,45.05363838
2.377093558,-0.3421624896,1.331956676,44.81925566,36.28882563,45.02652303
2.376364087,-0.341669998,1.332916521,44.77901358,36.29671699,45.00019232
2.375756313,-0.3413722053,1.333466069,44.75181734,36.2983057,44.98113877
2.37521563,-0.3412141055,1.333720487,44.73549618,36.29405718,44.96507385
2.37464641,-0.3410512541,1.333975911,44.72325663,36.28733832,44.94416661
2.374067171,-0.34088668,1.334224561,44.71488066,36.2788116,44.9196029
2.373496442,-0.340723338,1.33445873,44.71014906,36.26914124,44.89256718
2.372952755,-0.340564154,1.334670832,44.70884119,36.25899247,44.86424236
2.372454643,-0.3404120676,1.334853426,44.71073493,36.2490309,44.8358097
2.372020641,-0.340270074,1.334999221,44.71560678,36.23992188,44.80844898
2.371669281,-0.340141264,1.335101053,44.72323214,36.23233002,44.78333872
2.371419099,-0.3400288618,1.335151842,44.73338583,36.22691879,44.76165662
2.371230995,-0.3399959697,1.334936092,44.7615096,36.21911944,44.74151596
2.371061255,-0.3400589848,1.33438182,44.8129708,36.20630481,44.72080628
2.37092132,-0.3401532447,1.333697351,44.87243259,36.1920296,44.70036793
2.370822377,-0.3402181623,1.333091277,44.92456252,36.17981168,44.68104351
2.370775353,-0.3401972048,1.332772386,44.95403316,36.17313272,44.66367779
2.370825496,-0.3401110214,1.332637535,44.97315501,36.1700959,44.64860253
2.370981173,-0.3400211608,1.332457941,45.00032318,36.16685004,44.63521899
2.371197765,-0.3399351508,1.332253894,45.02933918,36.1639201,44.6229749
2.371430614,-0.3398616138,1.33204571,45.05400589,36.1618212,44.61131777
2.371635025,-0.3398101554,1.331853682,45.06812747,36.16105978,44.59969479
2.371978534,-0.3397107747,1.331754495,45.07336346,36.16430785,44.58685631
2.372560019,-0.3395258913,1.331774196,45.07560053,36.17227334,44.57267389
2.373231878,-0.3393141931,1.331856651,45.0749882,36.18251183,44.55828057
2.373846666,-0.3391343907,1.331945099,45.07168338,36.19257958,44.54481681
2.37425709,-0.3390452033,1.331982174,45.06585036,36.20003449,44.53343069
2.374594536,-0.3389990664,1.331998973,45.05158934,36.20975398,44.52410294
2.375031842,-0.338924842,1.332057465,45.02624937,36.2256176,44.51577205
2.375484002,-0.338845468,1.332146287,44.99487406,36.24369038,44.50803211
2.375865995,-0.3387837364,1.33225447,44.96251002,36.26003717,44.50048378
2.376092762,-0.3387624865,1.332371593,44.93420659,36.27072088,44.49273426
2.376166375,-0.3388164802,1.332450877,44.900617,36.27686802,44.48628624
2.376162758,-0.3389423626,1.332474845,44.85419586,36.28217545,44.48221874
2.376107525,-0.339106163,1.332477811,44.80269618,36.28655619,44.47950771
2.376026174,-0.3392749342,1.3324947,44.75387222,36.28991193,44.47712931
2.375944098,-0.3394168671,1.332560975,44.71548032,36.29213105,44.47406064
2.375832159,-0.3396104917,1.332528271,44.68469908,36.29087441,44.47076942
2.375660979,-0.3399103785,1.332315338,44.65409546,36.28548837,44.46828629
2.375455406,-0.3402496796,1.332058666,44.62450919,36.2783801,44.46643086
2.375240126,-0.3405620702,1.331894809,44.59678001,36.27195466,44.46502024
2.375039657,-0.3407817038,1.331960351,44.57174837,36.26861519,44.46386963
2.374803066,-0.3409447244,1.332248051,44.54865674,36.26705141,44.46351093
2.374478781,-0.3411236521,1.332650526,44.52611192,36.26461917,44.46438675
2.374090268,-0.3413074603,1.333154109,44.50400149,36.26171876,44.46617656
2.373661021,-0.3414851508,1.333745103,44.48221363,36.25874971,44.46855976
2.37321457,-0.3416457649,1.334409763,44.46063733,36.25611077,44.47121565
2.372774493,-0.341778391,1.335134292,44.43916239,36.25419998,44.47382349
2.372364413,-0.3418721651,1.335904834,44.41767936,36.25341464,44.47606232
2.372008006,-0.3419162662,1.336707483,44.39607937,36.25415129,44.47761087
2.371728988,-0.3418999073,1.337528295,44.37425379,36.25680572,44.47814741
2.371475681,-0.3418771339,1.338477398,44.34521108,36.2602105,44.48562761
2.371198154,-0.341882547,1.339599875,44.3070891,36.26333007,44.50310415
2.370923013,-0.3418765572,1.340783168,44.26748223,36.26674238,44.52290546
2.370677309,-0.3418204029,1.341912332,44.23400269,36.27099781,44.5373717
2.370488496,-0.3416759263,1.342870406,44.21427694,36.27662396,44.53885215
2.370362595,-0.3414113061,1.343880098,44.20477886,36.28412981,44.52837831
2.370279509,-0.3410539283,1.345117811,44.19774447,36.29319007,44.51338885
2.370227897,-0.3406544617,1.346396871,44.19444732,36.30307766,44.49584731
2.370196728,-0.3402639005,1.347530785,44.19616527,36.31306866,44.47772345
2.370175258,-0.3399336568,1.348333302,44.20418109,36.32244149,44.46099361
2.370171731,-0.3395339441,1.349012313,44.2164071,36.33441159,44.4408625
2.370197922,-0.3389702387,1.34981768,44.23054568,36.3508662,44.41380504
2.370248737,-0.3383470924,1.350625986,44.24757358,36.36909312,44.38371712
2.370319384,-0.3377689897,1.351313048,44.26847943,36.38638153,44.35451256
2.370405354,-0.3373403804,1.351753702,44.2942651,36.40002075,44.33012378
2.370507396,-0.3368843764,1.351814935,44.3288275,36.41190676,44.30033445
2.370628618,-0.3362468265,1.351567009,44.37249492,36.42505848,44.2580513
2.370768306,-0.3355668938,1.351186602,44.42094279,36.43843304,44.21191783
2.370926067,-0.3349848795,1.350845647,44.46988151,36.45095792,44.17060422
2.371101835,-0.3346422936,1.350711268,44.51505707,36.46152745,44.14280764
2.371403186,-0.3344877663,1.350627688,44.57178415,36.47182462,44.12578553
2.371864518,-0.3343749066,1.350378146,44.64928005,36.48333819,44.11072547
2.372376113,-0.334305398,1.350035427,44.73416889,36.49462731,44.09723786
2.372828269,-0.3342842914,1.349671902,44.81308236,36.50421512,44.08493557
2.373111287,-0.3343199587,1.349359651,44.87265892,36.51059076,44.07343289
2.373369966,-0.3345936179,1.34895266,44.9276337,36.51308097,44.07419434
2.373752865,-0.3351573056,1.34833991,44.99503121,36.51285657,44.09148747
2.374155794,-0.3358284443,1.347647138,45.06491907,36.51116722,44.11411819
2.374474526,-0.336425942,1.347001356,45.12736179,36.5092923,44.13087847
2.37460483,-0.3367700744,1.346530648,45.17242371,36.50853925,44.13054934
2.374499452,-0.3369837461,1.346172985,45.19775672,36.50657573,44.11841345
2.374215899,-0.3372870604,1.345795212,45.20992265,36.50098266,44.10670713
2.37380702,-0.3376463152,1.345419839,45.21234667,36.49295234,44.09463347
2.373325671,-0.3380274382,1.345069508,45.20845333,36.48368101,44.08139487
2.372824716,-0.3383962212,1.344766898,45.20166757,36.47436576,44.06619365
2.372357027,-0.3387184262,1.344534722,45.19541465,36.46620329,44.04823179
2.371975466,-0.3389597649,1.344395818,45.19311888,36.46039046,44.0267097
2.371732866,-0.3390857498,1.344373344,45.19820124,36.45812677,44.00082425
2.371681999,-0.3390614191,1.344491061,45.2140758,36.46061863,43.96976578
2.371818966,-0.3389265554,1.34476827,45.24286962,36.46780366,43.93025891
2.372062239,-0.3387414885,1.34516947,45.28023967,36.47785062,43.88230894
2.372348265,-0.3385025739,1.34563561,45.31989508,36.48930744,43.83003074
2.372613839,-0.3382079925,1.346105203,45.35556067,36.50069726,43.7775587
2.372796116,-0.3378577562,1.346514024,45.38097981,36.51051702,43.72904902
2.373054713,-0.3373661476,1.346847909,45.40957166,36.52051061,43.67642419
2.373499923,-0.3366998407,1.34716435,45.45149047,36.53277191,43.61311662
2.37399539,-0.3359406314,1.347501447,45.49562208,36.54627274,43.54558414
2.374405203,-0.3351739336,1.347891457,45.53090064,36.55992353,43.48032274
2.374593859,-0.3344884252,1.34836067,45.54631014,36.57257722,43.42386629
2.374642358,-0.333801556,1.34901031,45.54618543,36.58510305,43.3729956
2.374714416,-0.3329951503,1.349885367,45.54224725,36.59901437,43.32075656
2.374798889,-0.3321059873,1.350924222,45.53459109,36.61410453,43.26810471
2.3748847,-0.3311710393,1.352065191,45.52331794,36.63016796,43.21599935
2.374960851,-0.3302274923,1.353246539,45.50853463,36.64700103,43.16540383
2.375016423,-0.3293127371,1.354406479,45.49035387,36.66440276,43.11728565
2.375040567,-0.3284643299,1.355483162,45.468894,36.68217547,43.07261631
2.375022505,-0.327719924,1.356414655,45.44427835,36.70012534,43.032371
2.374951509,-0.327117171,1.357138907,45.41663425,36.71806287,42.99752801
2.374649873,-0.3265770606,1.357590313,45.36665926,36.73508918,42.96880366
2.374064498,-0.3260169776,1.357818972,45.28749031,36.75092762,42.94477561
2.373371379,-0.32547056,1.357938035,45.19790644,36.76632328,42.92320529
2.372746067,-0.3249767483,1.358063492,45.11667938,36.78198664,42.90184195
2.37236367,-0.3245802984,1.358314174,45.06257556,36.79858716,42.87842468
2.372007036,-0.3242618918,1.358607104,45.01968014,36.81689965,42.852916
2.3714423,-0.3239718081,1.35881167,44.9653777,36.83666876,42.82732811
2.370819117,-0.3237125891,1.358977869,44.90837615,36.85699977,42.80246498
2.37028692,-0.323488635,1.35915708,44.85738125,36.87698649,42.77912779
2.369994941,-0.3233060998,1.359402001,44.8210968,36.89571102,42.75811534
2.369995964,-0.3232006276,1.359717941,44.8032833,36.91537448,42.7394921
2.370208081,-0.3231909291,1.360066334,44.79954197,36.93812272,42.72274699
2.370578417,-0.3232580738,1.360434553,44.80633792,36.96295135,42.70781629
2.371054129,-0.3233828691,1.360809661,44.82013806,36.98885553,42.69463851
2.3715824,-0.3235461004,1.361178472,44.8374106,37.01482851,42.68315377
2.372110424,-0.32372867,1.361527615,44.85462453,37.03986101,42.67330311
2.372585407,-0.3239116315,1.361843572,44.86824915,37.0629415,42.66502797
2.37295456,-0.3240761222,1.362112722,44.87475351,37.08305732,42.65826982
2.373165106,-0.3242031927,1.362321374,44.87060586,37.09919669,42.65296975
2.373250698,-0.3242810974,1.362350475,44.85777745,37.10878586,42.64666105
2.373292026,-0.3243316037,1.362179546,44.84198165,37.11221184,42.63838788
2.373306864,-0.3243860401,1.361942534,44.82529989,37.11290715,42.63035595
2.37331294,-0.3244760128,1.361773303,44.80981212,37.11430671,42.62476767
2.37332793,-0.3246333648,1.36180568,44.79759683,37.11984741,42.6238227
2.373255197,-0.3248553565,1.361937423,44.7790543,37.12531606,42.62981321
2.373043737,-0.325110046,1.362015631,44.74869993,37.12626286,42.64159292
2.372779625,-0.3253861258,1.362097934,44.7147894,37.12576213,42.65620503
2.372548931,-0.3256733903,1.362241359,44.68558875,37.12687024,42.67069903
2.372437751,-0.3259627279,1.362502144,44.66937669,37.13262419,42.68213239
2.372361308,-0.3263615855,1.362817323,44.65553408,37.14024096,42.70231445
2.372214299,-0.3269115856,1.363113122,44.6329904,37.14611277,42.73782643
2.372052121,-0.3275061554,1.363428251,44.60936735,37.15201381,42.77789441
2.371930372,-0.3280405107,1.363799155,44.59231827,37.15968606,42.81176238
2.371904854,-0.3284113284,1.364260269,44.58952404,37.17084495,42.82868907
2.371959306,-0.3287806506,1.364767408,44.60590707,37.18513242,42.83927393
2.372039085,-0.3292976443,1.365276896,44.63622753,37.20088711,42.85680988
2.372142549,-0.3298398665,1.365823764,44.67292128,37.2178751,42.87458634
2.372268131,-0.3302851883,1.366443506,44.70841275,37.23588229,42.88587589
2.372414331,-0.330511866,1.367172325,44.73511087,37.25471266,42.88393202
2.372670026,-0.3306275358,1.368107334,44.77359093,37.27598023,42.87029758
2.3730652,-0.3307779457,1.369247318,44.83777975,37.30034907,42.85158132
2.373510066,-0.330900771,1.370481991,44.91009441,37.32619565,42.82861807
2.373914786,-0.3309388306,1.371701979,44.97294787,37.35186406,42.80223872
2.374189439,-0.3308402203,1.372798553,45.00875365,37.375658,42.77327439
2.374436242,-0.3305829213,1.373951655,45.02696089,37.40007707,42.73794101
2.374772,-0.3302021012,1.375321384,45.04660744,37.42758075,42.69402313
2.375128697,-0.3297346725,1.376768696,45.06450408,37.45638186,42.64471991
2.375438395,-0.3292187018,1.378153724,45.07748101,37.48468327,42.59324931
2.375633238,-0.3286933075,1.379335562,45.08239132,37.51067873,42.5428504
2.375726984,-0.3280983345,1.38036374,45.0772521,37.53517905,42.48842789
2.375782279,-0.3273640244,1.381382462,45.06316733,37.5601154,42.42425135
2.37580466,-0.3265155742,1.382391693,45.041643,37.58535735,42.35262698
2.375799676,-0.3255782184,1.383390932,45.01419361,37.61077741,42.27586633
2.375772893,-0.324577305,1.384379168,44.98234276,37.6362538,42.19628559
2.375729895,-0.3235383544,1.385354855,44.94762348,37.66167242,42.11620506
2.375676282,-0.3224871006,1.386315923,44.91157813,37.68692795,42.03794852
2.375617674,-0.3214495153,1.387259801,44.87575796,37.71192411,41.96384285
2.375559699,-0.3204518116,1.388183473,44.84172228,37.73657315,41.8962176
2.375446357,-0.3192774326,1.389156955,44.7913369,37.76252195,41.82412263
2.375251221,-0.3178230834,1.39020553,44.71660721,37.79028417,41.74100933
2.375024209,-0.3162867898,1.391258736,44.63433005,37.81812063,41.655815
2.37481504,-0.3148702877,1.392246642,44.56133174,37.8443599,41.57747488
2.374673203,-0.3137790444,1.393099979,44.51446462,37.86739251,41.51492031
2.374591739,-0.3127812696,1.393826818,44.48519484,37.88870662,41.45958516
2.374520879,-0.3116136934,1.394489183,44.4553861,37.91030956,41.4004835
2.374445822,-0.3104366012,1.395097694,44.42751738,37.93141192,41.34292353
2.374351865,-0.3094106368,1.395661205,44.40408641,37.95123688,41.29222174
2.374224371,-0.3086967335,1.396187038,44.38760665,37.9690167,41.25370162
2.37425939,-0.3080867298,1.39674991,44.39377185,37.98792862,41.2191983
2.374537266,-0.3073629277,1.397374245,44.42553047,38.00983065,41.1810686
2.374869686,-0.3066719508,1.397988711,44.46630948,38.03196206,41.14543776
2.375067784,-0.3061621441,1.398518661,44.49957275,38.05151651,41.11844798
2.374942197,-0.3059831155,1.398887153,44.50880803,38.06565366,41.10625043
