T1P1T17_inf_data.tx,T1P1T17_inf_data.ty,T1P1T17_inf_data.tz,T1P1T17_inf_data.rx,T1P1T17_inf_data.ry,T1P1T17_inf_data.rz
4.23885769,0.3481784363,-1.363555445,9.28294772,-42.7427464,42.91677243
4.238043435,0.348103349,-1.361849876,9.370614364,-42.67349473,43.01109253
4.237018943,0.3480083138,-1.359703935,9.457619317,-42.5863625,43.10441481
4.235794223,0.3478940035,-1.357138591,9.543908791,-42.48220117,43.1967997
4.234379289,0.3477610908,-1.354174816,9.629429,-42.3618622,43.28830764
4.232784151,0.3476102484,-1.350833578,9.714126156,-42.22619703,43.37899907
4.23101882,0.3474421491,-1.347135848,9.797946472,-42.07605714,43.46893442
4.229093308,0.3472574656,-1.343102597,9.88083616,-41.91229396,43.55817414
4.227017627,0.3470568706,-1.338754794,9.962741433,-41.73575895,43.64677865
4.224801786,0.3468410369,-1.334113409,10.0436085,-41.54730358,43.7348084
4.222455798,0.3466106371,-1.329199413,10.12338359,-41.34777929,43.82232382
4.219989675,0.3463663441,-1.324033776,10.20201289,-41.13803754,43.90938535
4.217413427,0.3461088306,-1.318637467,10.27944263,-40.91892978,43.99605342
4.214737065,0.3458387693,-1.313031457,10.35561902,-40.69130748,44.08238848
4.211970602,0.3455568329,-1.307236717,10.43048827,-40.45602208,44.16845097
4.209124047,0.3452636942,-1.301274215,10.5039966,-40.21392504,44.25430131
4.206207414,0.3449600259,-1.295164923,10.57609021,-39.96586782,44.33999994
4.203230713,0.3446465008,-1.28892981,10.64671532,-39.71270186,44.42560731
4.200203955,0.3443237915,-1.282589846,10.71581814,-39.45527863,44.51118385
4.197137152,0.3439925708,-1.276166002,10.78334489,-39.19444958,44.59679
4.194040314,0.3436535115,-1.269679248,10.84924178,-38.93106617,44.68248619
4.190923454,0.3433072862,-1.263150553,10.91345501,-38.66597984,44.76833286
4.187796583,0.3429545678,-1.256600888,10.97593081,-38.40004207,44.85439045
4.184669712,0.3425960289,-1.250051224,11.03661538,-38.13410429,44.94071939
4.181552852,0.3422323422,-1.243522529,11.09545494,-37.86901796,45.02738013
4.178456015,0.3418641806,-1.237035775,11.15239571,-37.60563455,45.1144331
4.175389211,0.3414922167,-1.230611931,11.20738388,-37.3448055,45.20193873
4.172362454,0.3411171234,-1.224271967,11.26036568,-37.08738227,45.28995747
4.169385752,0.3407395732,-1.218036854,11.31128733,-36.83421631,45.37854975
4.166469119,0.340360239,-1.211927561,11.36009502,-36.58615909,45.46777601
4.163622565,0.3399797934,-1.20596506,11.40673497,-36.34406205,45.55769668
4.160856101,0.3395989093,-1.200170319,11.45115341,-36.10877665,45.64837221
4.15817974,0.3392182594,-1.194564309,11.49329653,-35.88115435,45.73986303
4.155603492,0.3388385163,-1.189168001,11.53311056,-35.66204659,45.83222957
4.153137368,0.3384603528,-1.184002363,11.5705417,-35.45230484,45.92553228
4.15079138,0.3380844417,-1.179088367,11.60553616,-35.25278055,46.01983159
4.14857554,0.3377114557,-1.174446983,11.63804017,-35.06432518,46.11518794
4.146499858,0.3373420675,-1.17009918,11.66799993,-34.88779017,46.21166177
4.144574346,0.3369769499,-1.166065928,11.69536166,-34.72402699,46.3093135
4.142809015,0.3366167755,-1.162368199,11.72007157,-34.5738871,46.40820359
4.141213877,0.3362622172,-1.159026961,11.74207586,-34.43822193,46.50839247
4.139798943,0.3359139477,-1.156063185,11.76132076,-34.31788296,46.60994057
4.138574224,0.3355726396,-1.153497842,11.77775248,-34.21372163,46.71290833
4.137549731,0.3352389658,-1.1513519,11.79131723,-34.1265894,46.81735618
4.136735477,0.3349135989,-1.149646331,11.80196121,-34.05733773,46.92334458
4.136141471,0.3345972117,-1.148402105,11.80963066,-34.00681806,47.03093395
4.135777726,0.334290477,-1.147640191,11.81427177,-33.97588186,47.14018473
4.135654253,0.3339940674,-1.147381559,11.81583075,-33.96538059,47.25115735
4.135784349,0.3336970233,-1.147552997,11.81483279,-33.97098345,47.36635038
4.136167603,0.3333884196,-1.148058044,11.81189283,-33.98748917,47.4879811
4.136793468,0.3330689802,-1.148882799,11.80709179,-34.01444346,47.61568806
4.137651396,0.3327394295,-1.150013363,11.8005106,-34.05139205,47.74910982
4.138730837,0.3324004915,-1.151435834,11.79223017,-34.09788064,47.88788494
4.140021244,0.3320528905,-1.153136312,11.78233141,-34.15345495,48.03165195
4.141512068,0.3316973506,-1.155100898,11.77089524,-34.21766069,48.18004941
4.143192762,0.3313345961,-1.15731569,11.75800258,-34.29004358,48.33271588
4.145052776,0.330965351,-1.159766789,11.74373434,-34.37014932,48.4892899
4.147081564,0.3305903395,-1.162440293,11.72817144,-34.45752364,48.64941002
4.149268575,0.3302102859,-1.165322303,11.71139479,-34.55171225,48.8127148
4.151603262,0.3298259143,-1.168398918,11.69348532,-34.65226087,48.97884279
4.154075077,0.3294379488,-1.171656238,11.67452393,-34.75871519,49.14743254
4.156673472,0.3290471138,-1.175080363,11.65459155,-34.87062095,49.3181226
4.159387898,0.3286541332,-1.178657391,11.63376909,-34.98752386,49.49055152
4.162207806,0.3282597314,-1.182373424,11.61213747,-35.10896962,49.66435785
4.165122649,0.3278646324,-1.186214559,11.5897776,-35.23450396,49.83918015
4.168121879,0.3274695605,-1.190166898,11.5667704,-35.36367258,50.01465696
4.171194946,0.3270752398,-1.194216539,11.54319679,-35.49602121,50.19042684
4.174331303,0.3266823945,-1.198349582,11.51913768,-35.63109555,50.36612834
4.177520402,0.3262917488,-1.202552127,11.49467399,-35.76844132,50.54140001
4.180751694,0.3259040269,-1.206810274,11.46988663,-35.90760423,50.7158804
4.18401463,0.3255199529,-1.211110121,11.44485652,-36.04813001,50.88920806
4.187298663,0.3251402509,-1.21543777,11.41966458,-36.18956435,51.06102154
4.190593245,0.3247656453,-1.219779319,11.39439173,-36.33145298,51.2309594
4.193887826,0.3243968601,-1.224120867,11.36911887,-36.47334161,51.39866019
4.197171859,0.3240346196,-1.228448516,11.34392693,-36.61477595,51.56376245
4.200434796,0.3236796479,-1.232748364,11.31889682,-36.75530172,51.72590474
4.203666088,0.3233326691,-1.23700651,11.29410947,-36.89446464,51.88472561
4.206855186,0.3229944075,-1.241209055,11.26964577,-37.03181041,52.03986362
4.209991543,0.3226655872,-1.245342099,11.24558666,-37.16688475,52.1909573
4.213064611,0.3223469324,-1.24939174,11.22201305,-37.29923337,52.33764522
4.21606384,0.3220391674,-1.253344078,11.19900585,-37.428402,52.47956593
4.218978683,0.3217430161,-1.257185214,11.17664598,-37.55393633,52.61635797
4.221798592,0.3214592029,-1.260901246,11.15501436,-37.6753821,52.7476599
4.224513017,0.3211884519,-1.264478274,11.1341919,-37.792285,52.87311026
4.227111412,0.3209314873,-1.267902399,11.11425952,-37.90419076,52.99234762
4.229583227,0.3206890333,-1.271159719,11.09529813,-38.01064509,53.10501052
4.231917914,0.3204618139,-1.274236334,11.07738866,-38.1111937,53.21073752
4.234104926,0.3202505535,-1.277118344,11.06061202,-38.20538231,53.30916716
4.236133713,0.3200559762,-1.279791848,11.04504912,-38.29275663,53.39993799
4.237993727,0.3198788061,-1.282242947,11.03078088,-38.37286238,53.48268857
4.239674421,0.3197197675,-1.284457739,11.01788821,-38.44524527,53.55705745
4.241165245,0.3195795844,-1.286422325,11.00645204,-38.50945101,53.62268318
4.242455653,0.3194589812,-1.288122803,10.99655328,-38.56502532,53.67920431
4.243535094,0.3193586819,-1.289545275,10.98827285,-38.61151391,53.72625939
4.244393021,0.3192794107,-1.290675838,10.98169166,-38.64846249,53.76348698
4.245018886,0.3192218918,-1.291500593,10.97689062,-38.67541679,53.79052562
4.245402141,0.3191868495,-1.29200564,10.97395067,-38.69192251,53.80701386
4.245532236,0.3191750077,-1.292177078,10.9729527,-38.69752537,53.81259027
4.245353521,0.3192696098,-1.292103475,10.97375019,-38.6954653,53.80505149
4.244826458,0.319548726,-1.291886645,10.97609958,-38.68939645,53.78279274
4.243964665,0.3200053213,-1.291532555,10.97993618,-38.67948585,53.74635041
4.242781763,0.3206323605,-1.291047174,10.98519535,-38.66590054,53.69626088
4.241291372,0.3214228086,-1.290436468,10.99181241,-38.64880753,53.63306054
4.239507112,0.3223696304,-1.289706407,10.99972272,-38.62837388,53.55728576
4.237442604,0.323465791,-1.288862957,11.00886159,-38.60476661,53.46947294
4.235111467,0.3247042552,-1.287912087,11.01916439,-38.57815275,53.37015847
4.232527322,0.3260779879,-1.286859764,11.03056643,-38.54869934,53.25987871
4.229703789,0.327579954,-1.285711956,11.04300307,-38.51657341,53.13917006
4.226654488,0.3292031186,-1.284474631,11.05640963,-38.48194199,53.00856891
4.223393038,0.3309404464,-1.283153757,11.07072146,-38.44497211,52.86861164
4.219933061,0.3327849024,-1.281755301,11.08587389,-38.40583081,52.71983462
4.216288176,0.3347294516,-1.280285232,11.10180227,-38.36468512,52.56277426
4.212472003,0.3367670587,-1.278749517,11.11844192,-38.32170207,52.39796693
4.208498163,0.3388906889,-1.277154124,11.1357282,-38.27704869,52.22594901
4.204380275,0.3410933068,-1.27550502,11.15359643,-38.23089202,52.0472569
4.20013196,0.3433678776,-1.273808175,11.17198196,-38.18339909,51.86242697
4.195766838,0.3457073661,-1.272069554,11.19082012,-38.13473694,51.67199561
4.191298528,0.3481047372,-1.270295127,11.21004625,-38.08507258,51.47649921
4.186740652,0.3505529558,-1.26849086,11.22959569,-38.03457307,51.27647414
4.182106829,0.3530449869,-1.266662723,11.24940378,-37.98340542,51.07245681
4.177410679,0.3555737953,-1.264816682,11.26940586,-37.93173668,50.86498358
4.172665823,0.358132346,-1.262958705,11.28953725,-37.87973387,50.65459084
4.16788588,0.3607136039,-1.261094761,11.30973331,-37.82756403,50.44181498
4.163084471,0.3633105339,-1.259230817,11.32992937,-37.77539418,50.22719239
4.158275216,0.365916101,-1.25737284,11.35006077,-37.72339137,50.01125944
4.153471735,0.36852327,-1.255526799,11.37006285,-37.67172263,49.79455253
4.148687647,0.3711250059,-1.253698662,11.38987094,-37.62055498,49.57760803
4.143936574,0.3737142735,-1.251894395,11.40942038,-37.57005547,49.36096233
4.139232135,0.3762840378,-1.250119968,11.42864651,-37.52039111,49.14515182
4.13458795,0.3788272638,-1.248381347,11.44748467,-37.47172896,48.93071288
4.13001764,0.3813369163,-1.246684502,11.4658702,-37.42423603,48.7181819
4.125534825,0.3838059602,-1.245035398,11.48373843,-37.37807936,48.50809525
4.121153124,0.3862273605,-1.243440005,11.5010247,-37.33342598,48.30098933
4.116886158,0.388594082,-1.24190429,11.51766436,-37.29044293,48.09740052
4.112747547,0.3908990898,-1.240434221,11.53359274,-37.24929724,47.89786521
4.108750911,0.3931353487,-1.239035765,11.54874517,-37.21015594,47.70291977
4.104909871,0.3952958235,-1.237714891,11.563057,-37.17318606,47.5131006
4.101238046,0.3973734794,-1.236477566,11.57646356,-37.13855464,47.32894407
4.097749056,0.3993612811,-1.235329758,11.5889002,-37.10642871,47.15098657
4.094456522,0.4012521935,-1.234277435,11.60030224,-37.0769753,46.9797645
4.091374063,0.4030391817,-1.233326565,11.61060503,-37.05036144,46.81581422
4.088515301,0.4047152105,-1.232483115,11.61974391,-37.02675417,46.65967213
4.085893854,0.4062732448,-1.231753054,11.62765422,-37.00632052,46.51187462
4.083523343,0.4077062495,-1.231142348,11.63427128,-36.98922752,46.37295805
4.081417389,0.4090071896,-1.230656967,11.63953045,-36.9756422,46.24345883
4.079589611,0.4101690299,-1.230302877,11.64336705,-36.9657316,46.12391333
4.078053629,0.4111847355,-1.230086047,11.64571643,-36.95966275,46.01485795
4.076823064,0.4120472712,-1.230012444,11.64651393,-36.95760268,45.91682905
4.07577107,0.4128153092,-1.230021615,11.64599181,-36.95815653,45.82632663
4.07476115,0.4135526299,-1.230048993,11.64444224,-36.95979789,45.7394438
4.073792446,0.4142598602,-1.230094374,11.64189037,-36.96249652,45.65610672
4.072864098,0.4149376268,-1.230157553,11.63836137,-36.96622217,45.5762415
4.071975249,0.4155865568,-1.230238329,11.6338804,-36.97094459,45.49977427
4.071125039,0.416207277,-1.230336495,11.62847262,-36.97663352,45.42663117
4.07031261,0.4168004143,-1.23045185,11.62216321,-36.98325872,45.35673833
4.069537102,0.4173665955,-1.230584189,11.61497732,-36.99078993,45.29002188
4.068797659,0.4179064476,-1.230733308,11.60694011,-36.99919691,45.22640795
4.06809342,0.4184205974,-1.230899004,11.59807676,-37.0084494,45.16582266
4.067423527,0.4189096718,-1.231081073,11.58841241,-37.01851715,45.10819215
4.066787121,0.4193742977,-1.231279311,11.57797224,-37.02936991,45.05344256
4.066183345,0.4198151021,-1.231493515,11.56678142,-37.04097744,45.0015
4.065611338,0.4202327116,-1.23172348,11.55486509,-37.05330947,44.95229061
4.065070244,0.4206277534,-1.231969004,11.54224843,-37.06633576,44.90574053
4.064559202,0.4210008542,-1.232229881,11.52895661,-37.08002606,44.86177587
4.064077354,0.4213526409,-1.23250591,11.51501477,-37.09435011,44.82032278
4.063623842,0.4216837404,-1.232796885,11.5004481,-37.10927767,44.78130739
4.063197807,0.4219947796,-1.233102603,11.48528174,-37.12477849,44.74465581
4.06279839,0.4222863854,-1.23342286,11.46954087,-37.14082231,44.71029419
4.062424732,0.4225591847,-1.233757454,11.45325064,-37.15737888,44.67814866
4.062075976,0.4228138043,-1.234106179,11.43643623,-37.17441796,44.64814533
4.061751262,0.4230508711,-1.234468832,11.41912279,-37.19190928,44.62021036
4.061449731,0.4232710121,-1.23484521,11.40133549,-37.20982261,44.59426986
4.061170526,0.423474854,-1.235235108,11.38309948,-37.22812769,44.57024997
4.060912786,0.4236630239,-1.235638323,11.36443995,-37.24679426,44.54807681
4.060675655,0.4238361485,-1.236054652,11.34538204,-37.26579209,44.52767652
4.060458273,0.4239948548,-1.236483889,11.32595092,-37.28509091,44.50897523
4.06025978,0.4241397696,-1.236925833,11.30617176,-37.30466048,44.49189907
4.06007932,0.4242715198,-1.237380279,11.28606972,-37.32447054,44.47637417
4.059916033,0.4243907324,-1.237847023,11.26566996,-37.34449085,44.46232665
4.05976906,0.4244980341,-1.238325861,11.24499764,-37.36469115,44.44968266
4.059637543,0.4245940519,-1.238816591,11.22407793,-37.38504119,44.43836832
4.059520623,0.4246794127,-1.239319007,11.202936,-37.40551072,44.42830976
4.059417441,0.4247547433,-1.239832907,11.181597,-37.4260695,44.41943311
4.05932714,0.4248206707,-1.240358086,11.1600861,-37.44668727,44.4116645
4.059248859,0.4248778217,-1.240894341,11.13842846,-37.46733377,44.40493007
4.059181741,0.4249268231,-1.241441468,11.11664925,-37.48797877,44.39915594
4.059124927,0.424968302,-1.241999264,11.09477363,-37.508592,44.39426824
4.059077558,0.4250028851,-1.242567524,11.07282676,-37.52914322,44.39019311
4.059038775,0.4250311994,-1.243146045,11.05083381,-37.54960217,44.38685667
4.059007721,0.4250538717,-1.243734624,11.02881993,-37.56993861,44.38418505
4.058983535,0.425071529,-1.244333056,11.00681031,-37.59012228,44.3821044
4.05896536,0.425084798,-1.244941137,10.98483008,-37.61012294,44.38054083
4.058952337,0.4250943058,-1.245558665,10.96290443,-37.62991033,44.37942047
4.058943608,0.4251006791,-1.246185435,10.94105851,-37.6494542,44.37866947
4.058938313,0.4251045449,-1.246821243,10.91931749,-37.6687243,44.37821394
4.058935594,0.42510653,-1.247465886,10.89770653,-37.68769038,44.37798002
4.058934592,0.4251072614,-1.24811916,10.87625079,-37.70632219,44.37789384
4.058934449,0.4251073659,-1.248780862,10.85497544,-37.72458947,44.37788153
4.059018408,0.4251072243,-1.249476956,10.83306713,-37.74318061,44.38621371
4.059266551,0.4251062328,-1.250231549,10.80974671,-37.76276646,44.41075986
4.059673279,0.4251035418,-1.251041649,10.78509067,-37.78329051,44.45084441
4.060232991,0.4250983014,-1.251904263,10.75917549,-37.80469626,44.50579176
4.060940088,0.4250896618,-1.2528164,10.73207766,-37.8269272,44.57492635
4.061788969,0.4250767733,-1.253775066,10.70387367,-37.84992681,44.65757257
4.062774035,0.4250587859,-1.254777269,10.67464,-37.8736386,44.75305486
4.063889685,0.42503485,-1.255820017,10.64445313,-37.89800604,44.86069763
4.06513032,0.4250041157,-1.256900318,10.61338956,-37.92297264,44.9798253
4.066490339,0.4249657333,-1.25801518,10.58152575,-37.94848188,45.10976229
4.067964143,0.4249188529,-1.259161609,10.54893821,-37.97447725,45.24983301
4.069546131,0.4248626248,-1.260336615,10.51570341,-38.00090225,45.39936187
4.071230704,0.4247961991,-1.261537203,10.48189784,-38.02770036,45.55767331
4.073012261,0.4247187261,-1.262760383,10.44759799,-38.05481508,45.72409174
4.074885203,0.4246293559,-1.264003161,10.41288034,-38.0821899,45.89794157
4.076843929,0.4245272388,-1.265262546,10.37782137,-38.10976831,46.07854722
4.07888284,0.424411525,-1.266535544,10.34249757,-38.1374938,46.26523311
4.080996335,0.4242813647,-1.267819165,10.30698543,-38.16530987,46.45732366
4.083178815,0.424135908,-1.269110415,10.27136143,-38.19315999,46.65414329
4.085424679,0.4239743052,-1.270406301,10.23570205,-38.22098767,46.85501641
4.087728328,0.4237957065,-1.271703833,10.20008378,-38.2487364,47.05926744
4.090084162,0.4235992622,-1.273000017,10.16458311,-38.27634966,47.2662208
4.092486579,0.4233841223,-1.274291861,10.12927652,-38.30377095,47.47520091
4.094929982,0.4231494371,-1.275576373,10.09424049,-38.33094376,47.68553218
4.097408769,0.4228943568,-1.27685056,10.05955151,-38.35781158,47.89653903
4.09991734,0.4226180316,-1.27811143,10.02528607,-38.3843179,48.10754589
4.102450096,0.4223196118,-1.279355991,9.991520653,-38.41040621,48.31787716
4.105001437,0.4219982475,-1.28058125,9.958331738,-38.43602001,48.52685726
4.107565762,0.4216530888,-1.281784215,9.925795813,-38.46110278,48.73381062
4.110137471,0.4212832862,-1.282961894,9.893989364,-38.48559801,48.93806166
4.112710966,0.4208879896,-1.284111295,9.862988875,-38.5094492,49.13893478
4.115280644,0.4204663494,-1.285229424,9.832870832,-38.53259984,49.3357544
4.117840907,0.4200175158,-1.286313291,9.803711719,-38.55499342,49.52784495
4.120386155,0.4195406389,-1.287359901,9.775588022,-38.57657344,49.71453084
4.122910788,0.4190348689,-1.288366264,9.748576226,-38.59728337,49.8951365
4.125409205,0.4184993561,-1.289329386,9.722752815,-38.61706671,50.06898633
4.127875806,0.4179332507,-1.290246276,9.698194275,-38.63586696,50.23540475
4.130304992,0.4173357029,-1.291113941,9.674977091,-38.6536276,50.39371619
4.132691163,0.4167058628,-1.291929389,9.653177747,-38.67029213,50.54324506
4.135028718,0.4160428806,-1.292689627,9.63287273,-38.68580404,50.68331578
4.137312057,0.4153459067,-1.293391663,9.614138523,-38.70010681,50.81325276
4.139535582,0.4146140912,-1.294032505,9.597051612,-38.71314395,50.93238043
4.141693691,0.4138465842,-1.29460916,9.581688482,-38.72485893,51.0400232
4.143780784,0.413042536,-1.295118637,9.568125617,-38.73519526,51.13550549
4.145791262,0.4122010969,-1.295557942,9.556439504,-38.74409642,51.21815172
4.147719525,0.4113214169,-1.295924083,9.546706627,-38.7515059,51.2872863
4.149559972,0.4104026463,-1.296214069,9.539003471,-38.7573672,51.34223366
4.151307004,0.4094439354,-1.296424906,9.53340652,-38.76162381,51.3823182
4.15295502,0.4084444343,-1.296553603,9.529992261,-38.76421921,51.40686436
4.154498421,0.4074032931,-1.296597167,9.528837178,-38.7650969,51.41519654
4.155949877,0.4062850693,-1.296524816,9.529148558,-38.76372704,51.40616009
4.157328186,0.4050576125,-1.296311673,9.530065867,-38.75969148,51.37953918
4.158636939,0.403725012,-1.295963606,9.531563858,-38.7531013,51.33606651
4.159879728,0.4022913571,-1.295486479,9.533617284,-38.74406757,51.27647477
4.161060145,0.4007607369,-1.29488616,9.536200898,-38.73270136,51.20149662
4.16218178,0.3991372405,-1.294168515,9.539289453,-38.71911374,51.11186477
4.163248224,0.3974249573,-1.29333941,9.542857701,-38.70341578,51.0083119
4.164263071,0.3956279764,-1.292404711,9.546880396,-38.68571856,50.89157069
4.165229909,0.3937503871,-1.291370285,9.551332291,-38.66613313,50.76237382
4.166152332,0.3917962784,-1.290241998,9.556188138,-38.64477058,50.62145399
4.16703393,0.3897697397,-1.289025716,9.561422691,-38.62174198,50.46954388
4.167878295,0.38767486,-1.287727306,9.567010703,-38.59715838,50.30737617
4.168689018,0.3855157287,-1.286352634,9.572926926,-38.57113087,50.13568355
4.169469691,0.3832964349,-1.284907567,9.579146113,-38.54377052,49.95519871
4.170223904,0.3810210678,-1.28339797,9.585643018,-38.51518839,49.76665433
4.17095525,0.3786937167,-1.281829709,9.592392394,-38.48549556,49.57078309
4.171667319,0.3763184706,-1.280208652,9.599368992,-38.45480309,49.36831768
4.172363703,0.3738994189,-1.278540665,9.606547567,-38.42322206,49.15999079
4.173047994,0.3714406507,-1.276831613,9.613902872,-38.39086353,48.9465351
4.173723783,0.3689462552,-1.275087364,9.621409658,-38.35783859,48.7286833
4.17439466,0.3664203217,-1.273313783,9.62904268,-38.32425829,48.50716808
4.175064218,0.3638669392,-1.271516737,9.63677669,-38.2902337,48.28272211
4.175736048,0.3612901971,-1.269702091,9.644586441,-38.25587591,48.05607808
4.176413742,0.3586941845,-1.267875714,9.652446686,-38.22129598,47.82796868
4.177100889,0.3560829907,-1.266043469,9.660332179,-38.18660497,47.5991266
4.177801083,0.3534607047,-1.264211225,9.668217671,-38.15191397,47.37028452
4.178517915,0.3508314159,-1.262384847,9.676077916,-38.11733404,47.14217512
4.179254975,0.3481992134,-1.260570202,9.683887667,-38.08297624,46.9155311
4.180015855,0.3455681865,-1.258773156,9.691621677,-38.04895166,46.69108513
4.180804146,0.3429424242,-1.256999575,9.699254699,-38.01537136,46.4695699
4.181623441,0.3403260159,-1.255255325,9.706761485,-37.98234641,46.2517181
4.182477329,0.3377230508,-1.253546274,9.71411679,-37.94998789,46.03826241
4.183369404,0.3351376179,-1.251878286,9.721295365,-37.91840686,45.82993552
4.184303255,0.3325738066,-1.250257229,9.728271963,-37.88771439,45.62747011
4.185282475,0.330035706,-1.248688969,9.735021339,-37.85802156,45.43159888
4.186310654,0.3275274054,-1.247179372,9.741518244,-37.82943943,45.24305449
4.187391384,0.3250529938,-1.245734304,9.747737431,-37.80207907,45.06256965
4.188528257,0.3226165606,-1.244359633,9.753653654,-37.77605156,44.89087703
4.189724864,0.320222195,-1.243061223,9.759241666,-37.75146797,44.72870932
4.190984796,0.3178739861,-1.241844941,9.764476219,-37.72843936,44.57679921
4.192311645,0.3155760231,-1.240716654,9.769332066,-37.70707681,44.43587938
4.193709001,0.3133323952,-1.239682228,9.773783961,-37.68749139,44.30668252
4.195180457,0.3111471917,-1.238747529,9.777806656,-37.66979417,44.1899413
4.196729604,0.3090245017,-1.237918424,9.781374904,-37.65409621,44.08638843
4.198360033,0.3069684145,-1.237200779,9.784463459,-37.64050859,43.99675658
4.200075335,0.3049830191,-1.23660046,9.787047073,-37.62914238,43.92177844
4.201879102,0.303072405,-1.236123333,9.789100499,-37.62010865,43.86218669
4.203774925,0.3012406611,-1.235775266,9.79059849,-37.61351847,43.81871402
4.205766396,0.2994918768,-1.235562123,9.791515799,-37.60948291,43.79209312
4.207857106,0.2978301413,-1.235489772,9.791827179,-37.60811304,43.78305666
4.210104208,0.2962156201,-1.235597159,9.773092701,-37.61022626,43.80327934
4.212555597,0.2946065011,-1.235913515,9.717901942,-37.61645166,43.86285425
4.215200976,0.2930039066,-1.236430133,9.627773914,-37.62661793,43.96014172
4.218030049,0.2914089587,-1.237138306,9.504227628,-37.6405537,44.09350206
4.221032519,0.2898227799,-1.238029327,9.348782096,-37.65808765,44.26129561
4.224198089,0.2882464924,-1.239094488,9.16295633,-37.67904843,44.46188269
4.227516464,0.2866812184,-1.240325084,8.948269342,-37.70326469,44.69362363
4.230977346,0.2851280802,-1.241712407,8.706240142,-37.73056511,44.95487873
4.234570439,0.2835882002,-1.243247749,8.438387744,-37.76077833,45.24400834
4.238285446,0.2820627007,-1.244922404,8.146231158,-37.79373301,45.55937277
4.242112071,0.2805527038,-1.246727664,7.831289396,-37.82925782,45.89933234
4.246040018,0.2790593319,-1.248654824,7.49508147,-37.8671814,46.26224739
4.250058989,0.2775837073,-1.250695175,7.139126392,-37.90733243,46.64647822
4.254158688,0.2761269522,-1.25284001,6.764943174,-37.94953955,47.05038518
4.258328819,0.274690189,-1.255080623,6.374050827,-37.99363144,47.47232857
4.262559085,0.2732745399,-1.257408306,5.967968362,-38.03943673,47.91066873
4.26683919,0.2718811272,-1.259814353,5.548214793,-38.0867841,48.36376598
4.271158836,0.2705110732,-1.262290056,5.116309129,-38.1355022,48.82998063
4.275507728,0.2691655002,-1.264826708,4.673770384,-38.1854197,49.30767302
4.279875568,0.2678455304,-1.267415603,4.222117568,-38.23636524,49.79520348
4.284252061,0.2665522862,-1.270048033,3.762869694,-38.28816749,50.29093231
4.28862691,0.2652868898,-1.272715291,3.297545773,-38.3406551,50.79321985
4.292989817,0.2640504635,-1.27540867,2.827664816,-38.39365674,51.30042641
4.297330487,0.2628441297,-1.278119463,2.354745837,-38.44700107,51.81091233
4.301638624,0.2616690104,-1.280838964,1.880307845,-38.50051673,52.32303793
4.305903929,0.2605262282,-1.283558464,1.405869854,-38.55403239,52.83516353
4.310116108,0.2594169052,-1.286269257,0.9329508742,-38.60737672,53.34564945
4.314264863,0.2583421637,-1.288962637,0.463069918,-38.66037836,53.85285601
4.318339898,0.2573031261,-1.291629895,-0.002254003151,-38.71286597,54.35514355
4.322330916,0.2563009145,-1.294262325,-0.4615018774,-38.76466822,54.85087239
4.32622762,0.2553366513,-1.296851219,-0.9131546931,-38.81561376,55.33840284
4.330019715,0.2544114588,-1.299387872,-1.355693439,-38.86553126,55.81609523
4.333696904,0.2535264593,-1.301863575,-1.787599102,-38.91424936,56.28230989
4.337248889,0.2526827749,-1.304269621,-2.207352672,-38.96159673,56.73540713
4.340665375,0.2518815281,-1.306597305,-2.613435136,-39.00740202,57.17374729
4.343936065,0.2511238411,-1.308837918,-3.004327483,-39.0514939,57.59569068
4.347050662,0.2504108362,-1.310982753,-3.378510702,-39.09370103,57.99959764
4.34999887,0.2497436357,-1.313023104,-3.73446578,-39.13385206,58.38382848
4.352770392,0.2491233618,-1.314950263,-4.070673705,-39.17177564,58.74674352
4.355354932,0.2485511368,-1.316755524,-4.385615467,-39.20730045,59.08670309
4.357742193,0.248028083,-1.318430179,-4.677772053,-39.24025513,59.40206752
4.359921879,0.2475553228,-1.319965521,-4.945624451,-39.27046835,59.69119713
4.361883692,0.2471339784,-1.321352843,-5.187653651,-39.29776877,59.95245223
4.363617337,0.246765172,-1.322583439,-5.40234064,-39.32198503,60.18419317
4.365112517,0.246450026,-1.323648601,-5.588166406,-39.34294581,60.38478025
4.366358936,0.2461896626,-1.324539622,-5.743611937,-39.36047976,60.5525738
4.367346296,0.2459852041,-1.325247795,-5.867158223,-39.37441553,60.68593415
4.368064301,0.2458377729,-1.325764413,-5.957286252,-39.3845818,60.78322161
4.368502655,0.2457484911,-1.326080769,-6.012477011,-39.3908072,60.84279652
4.368651061,0.2457184811,-1.326188156,-6.031211488,-39.39292042,60.8630192
4.368403622,0.2458121461,-1.326090994,-6.022455967,-39.39059995,60.85401448
4.367674679,0.2460888891,-1.325804762,-5.99658276,-39.38376398,60.82736934
4.366484296,0.2465423318,-1.325337337,-5.954181904,-39.37260066,60.78363732
4.364852534,0.2471660962,-1.324696596,-5.895843436,-39.35729813,60.72337192
4.362799457,0.2479538041,-1.323890419,-5.822157393,-39.33804453,60.64712668
4.360345127,0.2488990774,-1.322926683,-5.733713811,-39.31502802,60.55545513
4.357509606,0.2499955379,-1.321813265,-5.631102727,-39.28843673,60.44891079
4.354312959,0.2512368075,-1.320558044,-5.514914178,-39.25845882,60.32804718
