C2P2T17_ope_data.tx,C2P2T17_ope_data.ty,C2P2T17_ope_data.tz,C2P2T17_ope_data.rx,C2P2T17_ope_data.ry,C2P2T17_ope_data.rz
0.1330829414,1.693858239,1.539056023,-2.204870708,-1.845597241,30.66831605
0.1331692932,1.694192554,1.538883328,-2.225655843,-1.854613851,30.66440131
0.133266011,1.694546585,1.538760842,-2.242881586,-1.863480436,30.65938854
0.1333486479,1.694925274,1.538608485,-2.263087771,-1.872098732,30.65489155
0.1334027935,1.695323436,1.538367628,-2.290781143,-1.880545585,30.65204757
0.1334450584,1.695732028,1.538085455,-2.321909397,-1.888966341,30.64986559
0.133492124,1.696141961,1.537809176,-2.352419949,-1.897504429,30.64735505
0.1335607486,1.696544101,1.537586015,-2.378259992,-1.906301812,30.64352608
0.1336677477,1.69692929,1.537463208,-2.395376603,-1.915498541,30.63738864
0.1337824922,1.697265364,1.537407969,-2.404101289,-1.927678307,30.63064948
0.133877781,1.697552446,1.537360056,-2.408807728,-1.94349052,30.62488707
0.1339754193,1.697830017,1.537325338,-2.411505151,-1.960173516,30.61891697
0.1340970044,1.698137818,1.537309417,-2.414200637,-1.974967294,30.61155486
0.1342639398,1.698515832,1.537317641,-2.418899254,-1.985113384,30.60161692
0.1344846556,1.698988819,1.53759603,-2.413475716,-1.996335327,30.5880465
0.1347486678,1.699539948,1.538299267,-2.388471445,-2.014501192,30.57110367
0.1350485518,1.700147292,1.539295472,-2.349892235,-2.037072856,30.55157538
0.1353768598,1.700788922,1.540452434,-2.30374357,-2.061519614,30.5302547
0.1357264429,1.701442574,1.541637362,-2.256028781,-2.085322431,30.50795047
0.1360905664,1.702085526,1.542716778,-2.212748466,-2.105976073,30.48549091
0.1364628187,1.702694672,1.543556546,-2.17990115,-2.120989018,30.46372129
0.1368368166,1.703246811,1.544022047,-2.163485214,-2.127881095,30.44349576
0.1372057072,1.703719125,1.543978492,-2.169502079,-2.124178782,30.42566327
0.1375614681,1.704089862,1.543291382,-2.203960645,-2.107408243,30.4110477
0.1379726921,1.70431378,1.541698849,-2.275585953,-2.073542986,30.399469
0.138473124,1.704409026,1.539279593,-2.379654035,-2.024412215,30.38953743
0.1390029785,1.70444836,1.536410448,-2.50199594,-1.966315897,30.38026621
0.1395069309,1.704499904,1.533467293,-2.628409193,-1.905556743,30.37077127
0.1399352815,1.704625897,1.530824606,-2.744649035,-1.848444151,30.36030262
0.1402436346,1.704883178,1.528855667,-2.836432662,-1.801291659,30.34823466
0.1405149302,1.705091155,1.526567717,-2.941633736,-1.746386013,30.33567457
0.140817817,1.705137057,1.523225999,-3.088578438,-1.670868152,30.32351349
0.1410968616,1.705169075,1.519588621,-3.248588606,-1.588337348,30.31103811
0.1413104726,1.705320764,1.516409928,-3.3928793,-1.512411038,30.29787367
0.1414304982,1.705711729,1.514440899,-3.492565359,-1.456718199,30.2839723
0.1414827555,1.706259144,1.513143253,-3.568964676,-1.407966761,30.26838394
0.1415038429,1.706816481,1.511604361,-3.657389964,-1.348089317,30.25082189
0.1414902057,1.707399923,1.510012579,-3.749891237,-1.28354079,30.23242187
0.1414411821,1.708022914,1.508556143,-3.838493192,-1.220764701,30.21438787
0.1413589741,1.708696246,1.507423179,-3.915195209,-1.166192533,30.19799188
0.1412479705,1.709428871,1.506801856,-3.971980097,-1.126246104,30.18455446
0.1410649773,1.710187258,1.50675016,-4.006466222,-1.09356813,30.17311412
0.140794568,1.710945734,1.507088637,-4.026179682,-1.058956807,30.16202938
0.140483518,1.711724304,1.507649436,-4.037963965,-1.026064607,30.15161317
0.140178372,1.712542491,1.508264633,-4.048665094,-0.998546249,30.14217807
0.1399255707,1.713419079,1.508766267,-4.06513236,-0.9800581199,30.13404282
0.1396653041,1.714358472,1.509850308,-4.058960735,-0.9759199735,30.12801652
0.1393277299,1.715354655,1.511998667,-4.010616169,-0.9857109113,30.12401214
0.1389436337,1.716409399,1.514722142,-3.940256107,-1.004477426,30.12101773
0.1385454791,1.717520288,1.517530629,-3.86801392,-1.027267299,30.11810863
0.1381690503,1.718678611,1.519932737,-3.813984266,-1.049129167,30.11449807
0.1378531955,1.719869677,1.521435991,-3.798224228,-1.065109629,30.10952557
0.1375911153,1.721199947,1.523059275,-3.780046436,-1.089586885,30.10293589
0.1373391377,1.722731019,1.525685149,-3.724064696,-1.13273986,30.09526112
0.1370842048,1.724372809,1.528615426,-3.65822612,-1.183309813,30.08717115
0.136819956,1.726023848,1.531149187,-3.610388082,-1.230053192,30.07956139
0.136546709,1.727571261,1.532583002,-3.608315531,-1.261737021,30.07354775
0.1362520742,1.729013346,1.532936741,-3.649304776,-1.282946199,30.06939679
0.1359299611,1.730430237,1.532762097,-3.710280191,-1.305348904,30.0665584
0.13559205,1.731827332,1.532153115,-3.788401794,-1.328322822,30.06499429
0.1352496374,1.733210918,1.531203824,-3.880829175,-1.351244817,30.06464925
0.1349136093,1.734588236,1.530008096,-3.984720703,-1.37349337,30.06545095
0.1345944314,1.735967514,1.528659522,-4.09723295,-1.394450741,30.06731024
0.1343021588,1.737357963,1.527251318,-4.215520334,-1.413504814,30.07012182
0.1340464617,1.738769748,1.52587624,-4.336734984,-1.430050606,30.07376535
0.1338366685,1.740213919,1.524626542,-4.458026808,-1.443491403,30.07810697
0.1336818249,1.741702315,1.523593945,-4.57654374,-1.453239497,30.08300125
0.1335282691,1.743395435,1.52276196,-4.692540421,-1.467528301,30.08506495
0.133340866,1.745352987,1.522009412,-4.809543453,-1.491093035,30.0828531
0.1331547648,1.747437444,1.52127146,-4.929593206,-1.518087887,30.07908231
0.1330031343,1.749512944,1.520484419,-5.054709809,-1.54264274,30.07641553
0.1329170224,1.751445437,1.519585841,-5.186893285,-1.558861714,30.07745716
0.1329249791,1.753103106,1.518514688,-5.328125771,-1.560820782,30.08474687
0.1329954592,1.754652059,1.517219416,-5.483170371,-1.551226032,30.09490256
0.1330828834,1.756294626,1.515754957,-5.651450252,-1.537137013,30.10400869
0.1331926432,1.75795552,1.51422101,-5.826924441,-1.519142545,30.11375622
0.1333304925,1.759559348,1.512716984,-6.003548628,-1.49783881,30.12584862
0.1335027543,1.761030376,1.511341906,-6.175274642,-1.473830348,30.1420077
0.1337451963,1.762350065,1.509970694,-6.349457411,-1.443823814,30.1627208
0.1340726841,1.76356883,1.508446577,-6.535679575,-1.405082758,30.18690222
0.1344613426,1.764713517,1.506819907,-6.731233129,-1.359068302,30.21394513
0.1348884838,1.765809917,1.505139864,-6.933411804,-1.307262476,30.243269
0.1353329403,1.766882391,1.503454302,-7.139510523,-1.251170654,30.27432611
0.135775293,1.76795361,1.501809668,-7.346825231,-1.192322886,30.30660626
0.1361979931,1.769044404,1.500250972,-7.552653022,-1.132274217,30.33963959
0.1365853762,1.77017374,1.498821818,-7.754292496,-1.072604103,30.3729975
0.1369235675,1.771358818,1.497564469,-7.949044272,-1.01491508,30.40629165
0.1372002778,1.772615294,1.496519953,-8.134211589,-0.9608307963,30.43917076
0.1374841443,1.77394155,1.495551173,-8.322717132,-0.9042570305,30.47250125
0.1378231386,1.775311543,1.494534614,-8.524139099,-0.8401748068,30.50709046
0.1381767015,1.776701754,1.493528652,-8.730774224,-0.7718832434,30.54256743
0.1385069183,1.778086189,1.492588535,-8.934931005,-0.7027507514,30.5786286
0.1387786419,1.779436214,1.491766373,-9.12893088,-0.6362155261,30.61504211
0.138959225,1.780720761,1.491111427,-9.305108685,-0.5757795489,30.65164374
0.1389934625,1.782045976,1.490673772,-9.471733924,-0.5174889783,30.69240846
0.1388994919,1.783482989,1.490421292,-9.639554983,-0.4563715946,30.73886903
0.1387563549,1.78494633,1.490277063,-9.80465629,-0.3944939005,30.78725227
0.1386432456,1.786350006,1.490162955,-9.96315373,-0.3339904384,30.83379882
0.138639482,1.787607523,1.489999938,-10.11119412,-0.2770590919,30.87476306
0.1387087215,1.788771039,1.489912337,-10.24739221,-0.2237838793,30.91377454
0.1387667211,1.789942918,1.490043094,-10.37379269,-0.172569014,30.95616035
0.1388206143,1.791112069,1.490341288,-10.49170883,-0.1231278406,31.00072123
0.1388770621,1.792267838,1.490756875,-10.60245491,-0.07516580335,31.04624627
0.1389423655,1.793399894,1.491240669,-10.70734579,-0.028381404,31.09151462
0.1390225513,1.794498139,1.491744319,-10.80769669,0.01753298062,31.13529686
0.1391234316,1.795552647,1.492220277,-10.90482314,0.06289040476,31.17635597
0.1392506359,1.796553627,1.492621765,-11.00004103,0.1080087705,31.21344787
0.1394096172,1.797491418,1.49290273,-11.094667,0.1532103441,31.24532163
0.13960563,1.798356508,1.493017785,-11.19001878,0.1988213622,31.27071922
0.1398854067,1.799061437,1.493051498,-11.27926543,0.24432559,31.28994869
0.1402602828,1.799575561,1.493099356,-11.35769699,0.2890603623,31.30496365
0.1406822536,1.799974785,1.493133499,-11.42979897,0.3331664524,31.31696703
0.1411031827,1.800335124,1.493126465,-11.5000393,0.3768166957,31.32715725
0.1414747188,1.800732751,1.493050921,-11.57287045,0.4202102629,31.3367268
0.1417483338,1.801243996,1.4928798,-11.65273034,0.4635747391,31.34686257
0.141995869,1.801740915,1.492670815,-11.72927056,0.503883352,31.35266432
0.1422971723,1.802100899,1.492476482,-11.79418933,0.5397901685,31.35113883
0.1426155656,1.802408536,1.492262574,-11.85496975,0.5741027341,31.34631653
0.1429142915,1.802748552,1.491994691,-11.91908257,0.609661985,31.3422108
0.1431565468,1.803205787,1.491638299,-11.99398628,0.6493432617,31.3428184
0.1433777736,1.803760945,1.491151501,-12.07786502,0.6921788656,31.34282787
0.143625984,1.804333444,1.490547285,-12.16348629,0.7352512658,31.33630809
0.1438830569,1.804916519,1.489873254,-12.25016411,0.7785512198,31.32631519
0.1441306874,1.805503725,1.489176434,-12.33720406,0.82207779,31.31590758
0.1443503756,1.806088969,1.488503229,-12.42390229,0.8658384358,31.30814589
0.1445234244,1.806666516,1.487899404,-12.50954459,0.9098487056,31.30609289
0.1446093081,1.807279594,1.487218323,-12.60075997,0.9555632888,31.30845797
0.1446111628,1.807947988,1.486362971,-12.70047891,1.003485376,31.31160034
0.1445755021,1.808631259,1.48545202,-12.80243707,1.05217771,31.31507149
0.144548645,1.809289221,1.484602477,-12.90037924,1.100154866,31.31844014
0.1445767031,1.809881939,1.483929591,-12.9880598,1.145881576,31.3212919
0.1445901935,1.810377861,1.483199798,-13.07392949,1.191562203,31.3272201
0.1445148848,1.810796842,1.482206581,-13.1673658,1.239634878,31.33833772
0.1443899497,1.811176096,1.481103392,-13.26353257,1.288843094,31.35203442
0.1442552066,1.811552465,1.480041759,-13.35761385,1.337871822,31.36571972
0.1441511941,1.811962351,1.479171127,-13.44481594,1.385344153,31.37682378
0.1441190512,1.812441834,1.478639101,-13.52036647,1.429826894,31.38279508
0.1441713872,1.812990463,1.47837351,-13.58745906,1.473397773,31.38548342
0.1442753024,1.813570454,1.478194062,-13.65223594,1.518290009,31.38818232
0.1444035003,1.814162357,1.478084649,-13.71437253,1.56324974,31.3905138
0.1445280625,1.814747467,1.4780286,-13.77355936,1.606998538,31.39209636
0.1446204641,1.815307791,1.47800878,-13.82950133,1.648235886,31.39254528
0.1446923827,1.815863479,1.478106525,-13.87839447,1.685767615,31.39055691
0.1447734852,1.816441226,1.478388526,-13.91793873,1.719796501,31.38558581
0.144861589,1.817033472,1.478815408,-13.95010348,1.751105646,31.37837577
0.1449543114,1.817632758,1.479347858,-13.97685572,1.780483159,31.36966417
0.1450491577,1.818231624,1.479946644,-14.00015909,1.808723113,31.36018423
0.1451435774,1.818822555,1.480572617,-14.0219734,1.836625921,31.35066653
0.1452349895,1.819397954,1.481186716,-14.04425481,1.864998097,31.34183968
0.1453207746,1.819950151,1.481749955,-14.06895653,1.894651411,31.33443016
0.145398237,1.820471457,1.482223407,-14.09803008,1.926401437,31.3291614
0.1454645337,1.820954245,1.482568177,-14.13342721,1.961065472,31.32675199
0.1455202899,1.821426887,1.48285575,-14.17156746,1.997410746,31.3238901
0.1455699652,1.821913914,1.483173717,-14.20808789,2.033737937,31.31804586
0.1456160674,1.822402217,1.483507088,-14.24376762,2.070161903,31.31110239
0.1456607969,1.822878861,1.483840545,-14.27938451,2.106794476,31.30493885
0.1457060564,1.823331078,1.484158479,-14.31571607,2.143744273,31.3014304
0.1457534661,1.823746266,1.484445071,-14.35354212,2.181116104,31.30244793
0.1458005699,1.824172772,1.484681133,-14.39658948,2.220267901,31.30781983
0.1458450202,1.824641078,1.484873781,-14.44550976,2.261624875,31.31554241
0.1458882765,1.825111997,1.485046558,-14.49648034,2.303881071,31.32473829
0.1459316631,1.825546455,1.485223051,-14.54568736,2.345719588,31.33453536
0.1459764585,1.825905411,1.485427004,-14.58932527,2.385815551,31.34406795
0.1460158296,1.826210629,1.485631033,-14.63073874,2.425345752,31.35438874
0.1460440923,1.826506427,1.485796669,-14.67513587,2.46612931,31.3668664
0.1460643812,1.826787484,1.485931305,-14.72151161,2.507802368,31.38111727
0.1460799726,1.827048366,1.486042402,-14.76886036,2.550001765,31.3967611
0.1460943162,1.827283499,1.48613749,-14.81617522,2.59236591,31.41342169
0.1461110602,1.827487151,1.486224188,-14.86244733,2.634535628,31.4307272
0.146134068,1.827653418,1.486310219,-14.90666536,2.676155014,31.44831039
0.1461674268,1.827776228,1.486403426,-14.94781494,2.716872255,31.46580866
0.1462154483,1.827849337,1.486511795,-14.98487825,2.756340444,31.48286389
0.1462826619,1.827866344,1.486643475,-15.01683363,2.794218371,31.49912223
0.1463772536,1.827852369,1.486867189,-15.04141128,2.830195737,31.51500545
0.1464956146,1.827828819,1.487209069,-15.05898633,2.864582026,31.53125948
0.146624703,1.827783753,1.487612947,-15.07249702,2.897965071,31.54801294
0.1467513801,1.827705525,1.48802165,-15.08487602,2.930920716,31.56538494
0.1468623686,1.827582864,1.488376788,-15.09905052,2.964008854,31.58348461
0.1469442406,1.82740488,1.488618665,-15.11794206,2.997771943,31.60241087
0.1470755027,1.827158967,1.48882855,-15.13674913,3.031317283,31.62215104
0.1472987596,1.826851111,1.489096657,-15.15072937,3.063730847,31.64251718
0.147546395,1.82649855,1.489374503,-15.16287657,3.095498906,31.66333082
0.1477504083,1.826118503,1.489611691,-15.17616822,3.127087144,31.68440389
0.1478423687,1.825728172,1.489755773,-15.19356518,3.158938373,31.70553854
0.1478505007,1.825330235,1.489822337,-15.21845414,3.1927734,31.72805366
0.1478480777,1.824912442,1.48986183,-15.2507569,3.229363113,31.7529562
0.1478340917,1.824469435,1.489872802,-15.28821505,3.267719866,31.77957994
0.1478077732,1.823995641,1.489854163,-15.32855634,3.306871936,31.80726903
0.1477686007,1.823485272,1.489805261,-15.36949344,3.345865587,31.83537916
0.1477163049,1.822932335,1.489725919,-15.40872307,3.383766415,31.8632782
0.1476508664,1.822330637,1.489616453,-15.44392563,3.419659966,31.89034625
0.1475725072,1.821673793,1.489477645,-15.47276517,3.452651629,31.91597516
0.1474816763,1.820955232,1.489310683,-15.49288984,3.481865784,31.93956754
0.1473790296,1.8201682,1.48911707,-15.5019327,3.506444224,31.96053517
0.1472186204,1.819257267,1.488854679,-15.50644522,3.528149113,31.9818258
0.1469800899,1.818207338,1.48850657,-15.5126639,3.54899386,32.005629
0.1467021378,1.817072171,1.488112462,-15.51771684,3.568524386,32.03023275
0.1464227292,1.815905731,1.48771251,-15.51870145,3.586308042,32.05393558
0.1461790278,1.814762198,1.487347295,-15.51268448,3.601933069,32.07504587
0.1460073984,1.813695958,1.487057693,-15.4967043,3.615006337,32.09187957
0.1458616229,1.812514456,1.486676599,-15.47165557,3.626496229,32.10466587
0.1456886503,1.811094841,1.48610528,-15.44098995,3.637219106,32.11525993
0.1455124425,1.809596339,1.485486794,-15.40554831,3.646554819,32.12440829
0.1453546421,1.808178351,1.48496368,-15.36615396,3.653866055,32.13283837
0.1452345501,1.807000521,1.484677964,-15.32361543,3.658495778,32.14125586
0.1451972607,1.805898006,1.484502296,-15.27116248,3.661560774,32.14681917
0.145248971,1.804654361,1.48425623,-15.20481614,3.664167819,32.14762749
0.1453479303,1.803352289,1.484000322,-15.12956439,3.665593506,32.14576079
0.1454508118,1.80207488,1.483793404,-15.05039853,3.665062014,32.14326759
0.1455126543,1.800905704,1.483692678,-14.97231454,3.661742628,32.14216303
0.1454869629,1.799928835,1.483753796,-14.90031397,3.654751695,32.1444321
0.1454557702,1.799119316,1.483983621,-14.82546739,3.645641643,32.14593704
0.1454975338,1.798377875,1.484328319,-14.73920134,3.635878586,32.14316213
0.1455588837,1.797678039,1.484749586,-14.64706163,3.62437031,32.1389872
0.1455856605,1.796994276,1.485206721,-14.55460267,3.609964255,32.1362635
0.1455229308,1.796302018,1.485656751,-14.46738846,3.591448313,32.13781578
0.1453295152,1.795701075,1.486165979,-14.38323531,3.570343093,32.14224806
0.1450326013,1.79526124,1.486803605,-14.29651083,3.548431795,32.14648158
0.1446793626,1.794914248,1.487529084,-14.2076123,3.524853236,32.1507921
0.1443169557,1.794592793,1.488301344,-14.11693565,3.498744094,32.15544315
0.1439924575,1.794230542,1.489078796,-14.02487614,3.469238985,32.16068598
0.1437528076,1.793762138,1.489819385,-13.93182928,3.43547036,32.16675982
0.143444089,1.793379357,1.490659837,-13.83744173,3.397273922,32.17455175
0.1429610267,1.793220432,1.491689901,-13.74147725,3.355492051,32.18407488
0.1424238025,1.793141227,1.492796309,-13.64450465,3.310773042,32.1942503
0.1419530948,1.792998588,1.493865237,-13.54708776,3.263775739,32.20400147
0.1416700186,1.792650236,1.494782322,-13.44978452,3.215169706,32.21225471
0.1415290521,1.792115303,1.49557438,-13.35029845,3.162306833,32.21984413
0.1414042758,1.791516509,1.496348162,-13.24653164,3.102879984,32.22814187
0.1412963904,1.790867658,1.497108905,-13.13933654,3.038078108,32.23688681
0.1412059433,1.790182663,1.497861979,-13.02956655,2.969090791,32.24582286
0.1411333334,1.78947556,1.498612869,-12.91807468,2.897108898,32.25470003
0.1410788244,1.788760503,1.499367177,-12.80571239,2.823325034,32.26327535
0.1410425633,1.788051758,1.500130598,-12.69332869,2.748933831,32.2713135
0.1410246067,1.78736368,1.50090891,-12.58176936,2.67513207,32.27858735
0.1410249537,1.78671069,1.501707946,-12.47187641,2.603118635,32.28487826
0.1410435852,1.786107233,1.502533573,-12.36448768,2.53409433,32.28997615
0.1411500741,1.785460783,1.503368452,-12.25714751,2.46512956,32.29422954
0.141375231,1.784715258,1.504195856,-12.14774744,2.393282864,32.29802665
0.1416609665,1.78393934,1.505022866,-12.03763548,2.31974341,32.30123682
0.1419493413,1.783201156,1.505856946,-11.92814804,2.245707239,32.30374847
0.1421826237,1.782568282,1.506705889,-11.82060855,2.172377202,32.3054699
0.142303311,1.782107715,1.507577728,-11.7163269,2.100962351,32.30632933
0.1423692563,1.78184135,1.508480917,-11.61822331,2.033385786,32.30601943
0.1424602327,1.781707293,1.509411273,-11.52594938,1.9690034,32.3045186
0.142551572,1.781646432,1.510358383,-11.43589977,1.905183709,32.30218128
0.142618174,1.781599841,1.511312439,-11.34446714,1.839302617,32.29933819
0.1426343912,1.781508881,1.512264287,-11.24804219,1.768743061,32.29629476
0.142569241,1.781441624,1.513228879,-11.14899031,1.695745823,32.29343149
0.1424211037,1.781489624,1.51422424,-11.05164335,1.623819925,32.29077262
0.1422079729,1.781629683,1.515246342,-10.95533789,1.552259291,32.28806652
0.1419478523,1.781838591,1.516291248,-10.85940845,1.480361717,32.28505797
0.141658719,1.782093144,1.517355142,-10.76318781,1.407428663,32.28148784
0.141358495,1.78237016,1.518434358,-10.66600714,1.332765169,32.27709281
0.141065028,1.782646487,1.519525404,-10.56719593,1.255679887,32.27160509
0.1407960811,1.782899004,1.520624969,-10.46608174,1.175485236,32.26475218
0.140569331,1.783104625,1.521729927,-10.36198974,1.091497681,32.25625661
0.1404023747,1.783240289,1.522837329,-10.25424208,1.003038123,32.24583577
0.1402534708,1.783388267,1.524130764,-10.13562402,0.906220694,32.23546
0.1400712129,1.783629623,1.525696192,-10.00409718,0.8003424349,32.22619062
0.139862153,1.783934945,1.527383407,-9.866710647,0.6895057491,32.21646225
0.1396382677,1.784267748,1.529040884,-9.730459697,0.5778195959,32.20483902
0.1394173431,1.784584016,1.530515645,-9.602281609,0.4693972166,32.19002179
0.1392226892,1.784832698,1.531653048,-9.489057953,0.3683493821,32.17083883
0.1390455634,1.784933732,1.532558324,-9.378309284,0.2623968625,32.14809541
0.1388600677,1.784911296,1.533432902,-9.258453551,0.1429251793,32.12332099
0.1386718676,1.784861245,1.534263318,-9.137635244,0.01953322751,32.09661239
0.1384930583,1.784872348,1.535033536,-9.023931071,-0.09818309162,32.06821001
0.1383419341,1.785026579,1.535724835,-8.925353754,-0.2006368256,32.03849029
0.1382300817,1.78522447,1.536325014,-8.83481696,-0.2948677843,32.0057846
0.1381498358,1.78533724,1.536842488,-8.741357886,-0.3929886891,31.96870367
0.138095555,1.785397524,1.537286964,-8.647133877,-0.4930422977,31.92814908
0.13806288,1.785436593,1.53766738,-8.554300936,-0.5930834635,31.88504999
0.1380487319,1.785484365,1.537991877,-8.465015112,-0.6911805336,31.84036275
0.1380512588,1.785569455,1.538267794,-8.381433634,-0.7854161552,31.7950692
0.1380697314,1.785719288,1.538501687,-8.305715805,-0.8738874165,31.75017378
0.1381043901,1.785960261,1.538699385,-8.240023658,-0.9547052569,31.70669954
0.1381562416,1.786317956,1.538866075,-8.186522394,-1.025993095,31.66568287
0.1382268068,1.786817402,1.539006424,-8.147380617,-1.08588464,31.62816728
0.1383719907,1.787501703,1.539052893,-8.125163642,-1.133364902,31.58979949
0.1386197543,1.788347577,1.538956538,-8.118129915,-1.170580609,31.54730454
0.1389294054,1.789280977,1.538750556,-8.122013752,-1.200407133,31.5033165
0.1392596773,1.790228857,1.538469801,-8.132574964,-1.225698199,31.46044065
0.1395688423,1.791119115,1.538151057,-8.145593151,-1.249277148,31.42126154
0.1398148073,1.791880457,1.537832997,-8.156863679,-1.273936341,31.38834814
0.1400994681,1.792659531,1.537421876,-8.180572273,-1.290480958,31.35867753
0.1405039153,1.793580932,1.536847487,-8.22590406,-1.292885106,31.32853784
0.1409535994,1.794542175,1.536187478,-8.281173112,-1.288634432,31.29943216
0.141373326,1.795442014,1.535522909,-8.334695239,-1.285151889,31.27285994
0.1416877211,1.796179945,1.534937963,-8.374783764,-1.289801349,31.25032958
0.1419828963,1.796831152,1.534456209,-8.408366601,-1.296855262,31.23201703
0.1423643118,1.797519242,1.534020534,-8.448719186,-1.29734029,31.21675597
0.1427853699,1.798216895,1.533596295,-8.493675825,-1.293713306,31.20404313
0.1431994083,1.798896802,1.533149252,-8.541069234,-1.288425978,31.19337671
0.1435598122,1.799531562,1.532645486,-8.588730854,-1.283926207,31.18425826
0.1438200943,1.80009364,1.532051296,-8.634491095,-1.282659422,31.17619361
0.1440181487,1.800543575,1.531333021,-8.680776314,-1.283314994,31.17271516
