T1P1T17_ope_data.tx,T1P1T17_ope_data.ty,T1P1T17_ope_data.tz,T1P1T17_ope_data.rx,T1P1T17_ope_data.ry,T1P1T17_ope_data.rz
-0.1313147372,1.530520093,-2.093817742,8.124920563,-6.256697963,18.42666556
-0.1312380303,1.529740141,-2.092460118,8.099770391,-6.255638701,18.43139299
-0.1311738641,1.528965227,-2.091115558,8.075283265,-6.254823323,18.43661761
-0.1311228655,1.528195739,-2.08978598,8.051478725,-6.254228957,18.44236428
-0.1310856616,1.52743207,-2.088473298,8.028376308,-6.253832729,18.44865785
-0.1310628794,1.526674607,-2.087179427,8.005995551,-6.253611765,18.45552319
-0.1310551461,1.525923741,-2.085906283,7.984355992,-6.253543194,18.46298516
-0.1311428898,1.525167057,-2.084605668,7.963889468,-6.253720158,18.4729815
-0.131401378,1.524392654,-2.083230866,7.944967576,-6.254253103,18.48730879
-0.1318234964,1.523601694,-2.081786021,7.927519496,-6.255145106,18.50578008
-0.1324021306,1.522795339,-2.080275276,7.911474406,-6.256399246,18.52820845
-0.1331301663,1.521974752,-2.078702774,7.896761487,-6.258018601,18.55440697
-0.1340004891,1.521141095,-2.077072657,7.883309917,-6.26000625,18.58418871
-0.1350059846,1.52029553,-2.075389068,7.871048875,-6.262365271,18.61736674
-0.1361395385,1.51943922,-2.073656151,7.859907541,-6.265098741,18.65375413
-0.1373940365,1.518573326,-2.071878047,7.849815095,-6.268209741,18.69316395
-0.1387623641,1.517699012,-2.070058901,7.840700715,-6.271701347,18.73540928
-0.1402374071,1.516817438,-2.068202854,7.832493581,-6.275576638,18.78030317
-0.141812051,1.515929768,-2.06631405,7.825122872,-6.279838692,18.82765871
-0.1434791816,1.515037164,-2.064396631,7.818517767,-6.284490588,18.87728896
-0.1452316844,1.514140788,-2.062454741,7.812607446,-6.289535403,18.929007
-0.1470624451,1.513241802,-2.060492522,7.807321088,-6.294976217,18.98262588
-0.1489643494,1.512341369,-2.058514117,7.802587872,-6.300816107,19.0379587
-0.1509302829,1.511440651,-2.05652367,7.798336978,-6.307058152,19.0948185
-0.1529531312,1.510540809,-2.054525322,7.794497584,-6.31370543,19.15301838
-0.15502578,1.509643007,-2.052523217,7.79099887,-6.320761019,19.21237138
-0.1571411149,1.508748407,-2.050521497,7.787770016,-6.328227998,19.2726906
-0.1592920216,1.50785817,-2.048524306,7.7847402,-6.336109445,19.33378909
-0.1614713857,1.50697346,-2.046535787,7.781838602,-6.344408438,19.39547993
-0.1636720929,1.506095438,-2.044560081,7.778994401,-6.353128055,19.45757618
-0.1658870288,1.505225266,-2.042601333,7.776136777,-6.362271376,19.51989092
-0.1681090791,1.504364108,-2.040663685,7.773194909,-6.371841477,19.58223722
-0.1703311293,1.503513124,-2.038751279,7.770097975,-6.381841438,19.64442815
-0.1725460652,1.502673478,-2.03686826,7.766775156,-6.392274336,19.70627678
-0.1747467724,1.501846332,-2.035018768,7.763155631,-6.40314325,19.76759618
-0.1769261366,1.501032847,-2.033206949,7.759168578,-6.414451258,19.82819942
-0.1790770433,1.500234187,-2.031436943,7.754743178,-6.426201439,19.88789956
-0.1811923782,1.499451513,-2.029712895,7.749808609,-6.438396871,19.94650969
-0.183265027,1.498685988,-2.028038947,7.74429405,-6.451040632,20.00384287
-0.1852878753,1.497938774,-2.026419241,7.738128682,-6.4641358,20.05971218
-0.1872538088,1.497211033,-2.024857922,7.731241683,-6.477685454,20.11393067
-0.189155713,1.496503928,-2.023359131,7.723562233,-6.491692671,20.16631143
-0.1909864738,1.49581862,-2.021927011,7.71501951,-6.506160531,20.21666752
-0.1927389766,1.495156273,-2.020565706,7.705542695,-6.521092112,20.26481201
-0.1944061071,1.494518048,-2.019279359,7.695060966,-6.536490491,20.31055798
-0.1959807511,1.493905107,-2.018072111,7.683503503,-6.552358748,20.35371849
-0.197455794,1.493318613,-2.016948106,7.670799485,-6.56869996,20.39410662
-0.1988241217,1.492759728,-2.015911488,7.656878091,-6.585517205,20.43153543
-0.2000786196,1.492229614,-2.014966398,7.641668501,-6.602813563,20.465818
-0.2012121736,1.491729434,-2.014116979,7.625099893,-6.620592111,20.49676739
-0.2022176691,1.49126035,-2.013367375,7.607101448,-6.638855927,20.52419668
-0.2030879919,1.490823524,-2.012721729,7.587602344,-6.657608091,20.54791894
-0.2038160275,1.490420118,-2.012184183,7.566531761,-6.676851679,20.56774724
-0.2043946618,1.490051295,-2.011758879,7.543818878,-6.696589771,20.58349464
-0.2048167802,1.489718217,-2.011449962,7.519392874,-6.716825445,20.59497422
-0.2050752684,1.489422046,-2.011261573,7.493182929,-6.737561779,20.60199905
-0.2051630121,1.489163944,-2.011197857,7.465118221,-6.758801851,20.6043822
-0.2051084864,1.488930006,-2.011292413,7.434430867,-6.780071981,20.603948
-0.2049473636,1.488705424,-2.011571308,7.400506237,-6.800933222,20.60266046
-0.2046833255,1.488490008,-2.012027379,7.3635034,-6.821440747,20.60054222
-0.204320054,1.488283566,-2.012653467,7.323581421,-6.841649732,20.59761589
-0.2038612307,1.488085908,-2.013442409,7.280899365,-6.86161535,20.59390411
-0.2033105373,1.487896841,-2.014387044,7.2356163,-6.881392777,20.58942949
-0.2026716557,1.487716177,-2.015480212,7.187891291,-6.901037187,20.58421465
-0.2019482676,1.487543723,-2.01671475,7.137883405,-6.920603754,20.57828223
-0.2011440546,1.487379289,-2.018083498,7.085751708,-6.940147653,20.57165485
-0.2002626987,1.487222683,-2.019579294,7.031655266,-6.959724059,20.56435512
-0.1993078814,1.487073715,-2.021194977,6.975753145,-6.979388146,20.55640567
-0.1982832847,1.486932194,-2.022923385,6.918204412,-6.999195089,20.54782913
-0.1971925901,1.486797929,-2.024757358,6.859168132,-7.019200062,20.53864812
-0.1960394795,1.486670728,-2.026689734,6.798803371,-7.03945824,20.52888527
-0.1948276347,1.486550402,-2.028713352,6.737269197,-7.060024798,20.51856319
-0.1935607373,1.486436759,-2.030821051,6.674724675,-7.08095491,20.5077045
-0.192242469,1.486329607,-2.033005669,6.611328871,-7.102303751,20.49633185
-0.1908765118,1.486228757,-2.035260045,6.547240851,-7.124126495,20.48446784
-0.1894665472,1.486134017,-2.037577018,6.482619682,-7.146478317,20.4721351
-0.1880162572,1.486045197,-2.039949426,6.41762443,-7.169414391,20.45935626
-0.1865293233,1.485962104,-2.042370109,6.352414161,-7.192989893,20.44615393
-0.1850094273,1.485884549,-2.044831905,6.287147941,-7.217259995,20.43255075
-0.1834602511,1.485812341,-2.047327652,6.221984837,-7.242279875,20.41856933
-0.1818854763,1.485745288,-2.04985019,6.157083914,-7.268104704,20.4042323
-0.1802887847,1.485683199,-2.052392358,6.092604238,-7.29478966,20.38956228
-0.178673858,1.485625884,-2.054946993,6.028704877,-7.322389915,20.3745819
-0.177044378,1.485573152,-2.057506934,5.965544896,-7.350960645,20.35931378
-0.1754040265,1.485524812,-2.060065022,5.903283361,-7.380557023,20.34378054
-0.1737564851,1.485480672,-2.062614093,5.842079338,-7.411234226,20.32800481
-0.1721054357,1.485440542,-2.065146987,5.782091895,-7.443047426,20.31200921
-0.17045456,1.485404231,-2.067656543,5.723480095,-7.4760518,20.29581636
-0.1688075397,1.485371547,-2.070135599,5.666403007,-7.51030252,20.27944889
-0.1671680565,1.485342301,-2.072576994,5.611019696,-7.545854763,20.26292942
-0.1655397923,1.485316301,-2.074973567,5.557489229,-7.582763703,20.24628058
-0.1639264288,1.485293356,-2.077318157,5.505970671,-7.621084513,20.22952499
-0.1623316477,1.485273275,-2.079603602,5.456623089,-7.660872369,20.21268526
-0.1607591308,1.485255867,-2.081822741,5.409605548,-7.702182446,20.19578404
-0.1592125598,1.485240942,-2.083968412,5.365077116,-7.745069917,20.17884393
-0.1576956164,1.485228308,-2.086033455,5.323196858,-7.789589958,20.16188756
-0.1562119825,1.485217774,-2.088010709,5.28412384,-7.835797743,20.14493757
-0.1547653397,1.48520915,-2.089893011,5.248017129,-7.883748446,20.12801656
-0.1533593699,1.485202244,-2.0916732,5.215035791,-7.933497243,20.11114716
-0.1519977547,1.485196866,-2.093344117,5.185338892,-7.985099307,20.094352
-0.1506841759,1.485192824,-2.094898598,5.159085498,-8.038609813,20.07765371
-0.1494223153,1.485189928,-2.096329483,5.136434675,-8.094083937,20.06107489
-0.1482158546,1.485187987,-2.097629611,5.11754549,-8.151576852,20.04463819
-0.1470684755,1.485186809,-2.09879182,5.102577009,-8.211143733,20.02836621
-0.1459838598,1.485186205,-2.099808949,5.091688297,-8.272839755,20.0122816
-0.1449656893,1.485185982,-2.100673837,5.085038422,-8.336720092,19.99640696
-0.1440176457,1.48518595,-2.101379323,5.082786449,-8.402839919,19.98076492
-0.1431064428,1.48527215,-2.101990335,5.08669767,-8.473451269,19.96476225
-0.1421968029,1.485526091,-2.10257691,5.098219917,-8.550551771,19.94782522
-0.1412894208,1.485940784,-2.103139547,5.117036063,-8.633814997,19.93000569
-0.1403849911,1.486509239,-2.103678744,5.142828983,-8.722914517,19.91135551
-0.1394842085,1.487224467,-2.104195,5.17528155,-8.817523901,19.89192657
-0.1385877676,1.488079479,-2.104688813,5.214076639,-8.917316719,19.87177071
-0.1376963631,1.489067286,-2.105160683,5.258897122,-9.021966542,19.8509398
-0.1368106897,1.490180898,-2.105611109,5.309425875,-9.13114694,19.82948571
-0.135931442,1.491413327,-2.106040588,5.365345771,-9.244531483,19.8074603
-0.1350593148,1.492757583,-2.106449619,5.426339683,-9.361793742,19.78491544
-0.1341950026,1.494206677,-2.106838702,5.492090487,-9.482607287,19.76190298
-0.1333392001,1.49575362,-2.107208335,5.562281056,-9.606645688,19.73847479
-0.1324926021,1.497391423,-2.107559017,5.636594263,-9.733582516,19.71468274
-0.1316559031,1.499113096,-2.107891246,5.714712983,-9.86309134,19.69057869
-0.1308297978,1.50091165,-2.108205521,5.79632009,-9.994845732,19.6662145
-0.130014981,1.502780096,-2.108502341,5.881098457,-10.12851926,19.64164204
-0.1292121472,1.504711445,-2.108782205,5.968730959,-10.2637855,19.61691317
-0.1284219911,1.506698707,-2.109045611,6.05890047,-10.40031801,19.59207975
-0.1276452075,1.508734894,-2.109293058,6.151289863,-10.53779038,19.56719365
-0.1268824909,1.510813017,-2.109525045,6.245582012,-10.67587616,19.54230673
-0.126134536,1.512926085,-2.10974207,6.341459792,-10.81424893,19.51747085
-0.1254020376,1.51506711,-2.109944633,6.438606076,-10.95258226,19.49273789
-0.1246856901,1.517229102,-2.110133231,6.536703738,-11.09054972,19.46815969
-0.1239861885,1.519405073,-2.110308364,6.635435652,-11.22782489,19.44378814
-0.1233042272,1.521588033,-2.110470531,6.734484692,-11.36408132,19.41967508
-0.1226405009,1.523770993,-2.110620229,6.833533732,-11.49899259,19.39587239
-0.1219957044,1.525946964,-2.110757958,6.932265647,-11.63223227,19.37243192
-0.1213705323,1.528108957,-2.110884217,7.030363309,-11.76347394,19.34940555
-0.1207656793,1.530249981,-2.110999504,7.127509593,-11.89239115,19.32684513
-0.1201818399,1.53236305,-2.111104318,7.223387372,-12.01865749,19.30480253
-0.119619709,1.534441172,-2.111199157,7.317679522,-12.14194652,19.28332962
-0.1190799811,1.536477359,-2.111284521,7.410068915,-12.26193182,19.26247825
-0.1185633509,1.538464621,-2.111360908,7.500238425,-12.37828694,19.24230029
-0.1180705131,1.54039597,-2.111428817,7.587870927,-12.49068547,19.2228476
-0.1176021624,1.542264416,-2.111488746,7.672649295,-12.59880098,19.20417205
-0.1171589933,1.54406297,-2.111541195,7.754256401,-12.70230702,19.18632551
-0.1167417007,1.545784643,-2.111586661,7.832375122,-12.80087718,19.16935982
-0.1163509791,1.547422446,-2.111625644,7.906688329,-12.89418503,19.15332687
-0.1159875232,1.548969389,-2.111658643,7.976878897,-12.98190413,19.13827851
-0.1156520277,1.550418483,-2.111686155,8.042629701,-13.06370806,19.1242666
-0.1153451873,1.551762739,-2.111708681,8.103623614,-13.13927038,19.11134302
-0.1150676965,1.552995168,-2.111726718,8.15954351,-13.20826467,19.09955962
-0.1148202502,1.55410878,-2.111740765,8.210072262,-13.27036449,19.08896827
-0.1146035428,1.555096587,-2.111751321,8.254892746,-13.32524342,19.07962083
-0.1144182692,1.555951599,-2.111758885,8.293687834,-13.37257503,19.07156916
-0.114265124,1.556666827,-2.111763955,8.326140401,-13.41203288,19.06486513
-0.1141448018,1.557235282,-2.111767031,8.351933321,-13.44329055,19.05956061
-0.1140579973,1.557649975,-2.11176861,8.370749467,-13.46602161,19.05570745
-0.1140054052,1.557903916,-2.111769192,8.382271714,-13.47989963,19.05335752
-0.1139877201,1.557990116,-2.111769275,8.386182936,-13.48459817,19.05256268
-0.114115288,1.557885925,-2.111716456,8.384656904,-13.47588308,19.05501479
-0.114491096,1.557578859,-2.111560855,8.380140217,-13.4502089,19.06223857
-0.1151048007,1.55707718,-2.111306754,8.372724989,-13.40828225,19.07403521
-0.1159460589,1.556389147,-2.110958436,8.362503336,-13.35080976,19.09020587
-0.1170045273,1.55552302,-2.110520184,8.34956737,-13.27849806,19.11055175
-0.1182698624,1.554487062,-2.10999628,8.334009206,-13.19205378,19.13487402
-0.1197317209,1.553289532,-2.109391006,8.315920959,-13.09218355,19.16297386
-0.1213797596,1.551938691,-2.108708645,8.295394742,-12.979594,19.19465246
-0.123203635,1.5504428,-2.107953481,8.27252267,-12.85499176,19.22971099
-0.1251930038,1.548810118,-2.107129795,8.247396857,-12.71908346,19.26795063
-0.1273375227,1.547048908,-2.106241869,8.220109418,-12.57257572,19.30917257
-0.1296268483,1.545167429,-2.105293988,8.190752465,-12.41617517,19.35317798
-0.1320506374,1.543173942,-2.104290433,8.159418114,-12.25058845,19.39976805
-0.1345985465,1.541076707,-2.103235486,8.12619848,-12.07652218,19.44874396
-0.1372602323,1.538883986,-2.102133431,8.091185675,-11.89468299,19.49990688
-0.1400253516,1.536604038,-2.10098855,8.054471814,-11.70577751,19.553058
-0.1428835608,1.534245125,-2.099805126,8.016149012,-11.51051237,19.60799849
-0.1458245168,1.531815508,-2.098587441,7.976309383,-11.3095942,19.66452954
-0.1488378762,1.529323445,-2.097339777,7.935045041,-11.10372963,19.72245233
-0.1519132956,1.526777199,-2.096066419,7.892448099,-10.89362528,19.78156804
-0.1550404317,1.52418503,-2.094771647,7.848610674,-10.67998779,19.84167785
-0.1582089411,1.521555199,-2.093459744,7.803624877,-10.46352378,19.90258293
-0.1614084806,1.518895966,-2.092134994,7.757582825,-10.24493989,19.96408447
-0.1646287067,1.516215591,-2.090801679,7.710576631,-10.02494274,20.02598365
-0.1678592762,1.513522336,-2.089464081,7.662698408,-9.804238955,20.08808166
-0.1710898456,1.51082446,-2.088126483,7.614040273,-9.583535173,20.15017966
-0.1743100718,1.508130226,-2.086793168,7.564694338,-9.36353802,20.21207884
-0.1775096112,1.505447892,-2.085468418,7.514752718,-9.144954126,20.27358038
-0.1806781207,1.50278572,-2.084156516,7.464307526,-8.928490118,20.33448547
-0.1838052567,1.500151971,-2.082861744,7.413450879,-8.714852626,20.39459527
-0.1868806761,1.497554905,-2.081588385,7.362274889,-8.504748279,20.45371098
-0.1898940355,1.495002782,-2.080340722,7.31087167,-8.298883705,20.51163377
-0.1928349915,1.492503863,-2.079123037,7.259333338,-8.097965535,20.56816482
-0.1956932008,1.49006641,-2.077939612,7.207752005,-7.902700396,20.62310531
-0.19845832,1.487698681,-2.076794731,7.156219787,-7.713794918,20.67625643
-0.2011200058,1.485408939,-2.075692676,7.104828798,-7.53195573,20.72741935
-0.2036679149,1.483205444,-2.07463773,7.053671152,-7.35788946,20.77639526
-0.206091704,1.481096456,-2.073634175,7.002838962,-7.192302738,20.82298533
-0.2083810296,1.479090236,-2.072686293,6.952424344,-7.035902192,20.86699074
-0.2105255485,1.477195044,-2.071798368,6.902519411,-6.889394453,20.90821268
-0.2125149174,1.475419141,-2.070974682,6.853216278,-6.753486147,20.94645233
-0.2143387928,1.473770789,-2.070219517,6.804607059,-6.628883906,20.98151086
-0.2159868314,1.472258246,-2.069537157,6.756783868,-6.516294356,21.01318945
-0.2174486899,1.470889775,-2.068931883,6.70983882,-6.416424129,21.0412893
-0.2187140251,1.469673635,-2.068407979,6.663864028,-6.329979851,21.06561157
-0.2197724934,1.468618087,-2.067969726,6.618951607,-6.257668153,21.08595744
-0.2206137516,1.467731392,-2.067621408,6.57519367,-6.200195664,21.10212811
-0.2212274564,1.46702181,-2.067367307,6.532682333,-6.158269011,21.11392474
-0.2216032643,1.466497603,-2.067211706,6.49150971,-6.132594826,21.12114852
-0.2217308322,1.46616703,-2.067158888,6.451767914,-6.123879735,21.12360063
-0.2216588813,1.465940617,-2.067158951,6.412578768,-6.124344279,21.12235317
-0.2214463392,1.46572326,-2.06715939,6.373017975,-6.125712801,21.11866536
-0.221098172,1.465514773,-2.067160583,6.333108472,-6.127947634,21.11261907
-0.2206193457,1.465314971,-2.067162907,6.292873198,-6.131011113,21.10429615
-0.2200148262,1.465123671,-2.067166737,6.25233509,-6.134865573,21.09377847
-0.2192895796,1.464940686,-2.067172451,6.211517084,-6.139473348,21.0811479
-0.2184485719,1.464765833,-2.067180426,6.170442118,-6.144796771,21.06648628
-0.2174967692,1.464598927,-2.067191038,6.12913313,-6.150798178,21.04987549
-0.2164391373,1.464439782,-2.067204664,6.087613056,-6.157439902,21.03139739
-0.2152806423,1.464288213,-2.067221681,6.045904835,-6.164684277,21.01113384
-0.2140262503,1.464144037,-2.067242465,6.004031403,-6.172493639,20.9891667
-0.2126809271,1.464007068,-2.067267394,5.962015698,-6.180830321,20.96557783
-0.211249639,1.463877122,-2.067296844,5.919880656,-6.189656657,20.9404491
-0.2097373517,1.463754013,-2.067331192,5.877649216,-6.198934983,20.91386236
-0.2081490315,1.463637558,-2.067370815,5.835344315,-6.208627631,20.88589949
-0.2064896442,1.46352757,-2.067416088,5.79298889,-6.218696937,20.85664233
-0.2047641558,1.463423865,-2.06746739,5.750605878,-6.229105234,20.82617276
-0.2029775325,1.463326259,-2.067525097,5.708218217,-6.239814857,20.79457263
-0.2011347401,1.463234567,-2.067589586,5.665848844,-6.25078814,20.76192382
-0.1992407447,1.463148603,-2.067661233,5.623520697,-6.261987417,20.72830817
-0.1973005124,1.463068184,-2.067740415,5.581256712,-6.273375024,20.69380755
-0.195319009,1.462993124,-2.067827509,5.539079827,-6.284913293,20.65850382
-0.1933012007,1.462923238,-2.067922892,5.497012979,-6.296564559,20.62247886
-0.1912520534,1.462858342,-2.06802694,5.455079106,-6.308291157,20.5858145
-0.1891765331,1.46279825,-2.06814003,5.413301145,-6.32005542,20.54859263
-0.1870796059,1.462742779,-2.06826254,5.371702034,-6.331819684,20.5108951
-0.1849662377,1.462691743,-2.068394845,5.330304709,-6.343546281,20.47280378
-0.1828413946,1.462644957,-2.068537323,5.289132107,-6.355197548,20.43440052
-0.1807100426,1.462602237,-2.068690349,5.248207168,-6.366735817,20.39576718
-0.1785771476,1.462563398,-2.068854302,5.207552827,-6.378123423,20.35698564
-0.1764476757,1.462528255,-2.069029558,5.167192021,-6.389322701,20.31813775
-0.1743265929,1.462496623,-2.069216493,5.127147689,-6.400295984,20.27930537
-0.1722188653,1.462468318,-2.069415485,5.087442768,-6.411005607,20.24057037
-0.1701294587,1.462443154,-2.069626909,5.048100195,-6.421413904,20.20201461
-0.1680633392,1.462420947,-2.069851143,5.009142907,-6.431483209,20.16371994
-0.1660254729,1.462401512,-2.070088564,4.970593841,-6.441175858,20.12576824
-0.1640208257,1.462384664,-2.070339548,4.932475936,-6.450454183,20.08824136
-0.1620543637,1.462370219,-2.070604473,4.894812127,-6.459280519,20.05122117
-0.1601310528,1.462357991,-2.070883714,4.857625353,-6.467617201,20.01478953
-0.1582558591,1.462347796,-2.071177648,4.820938551,-6.475426563,19.97902829
-0.1564337485,1.462339449,-2.071486653,4.784774659,-6.482670939,19.94401933
-0.1546696871,1.462332766,-2.071811105,4.749156613,-6.489312663,19.9098445
-0.1529686409,1.46232756,-2.072151381,4.71410735,-6.495314069,19.87658567
-0.1513355758,1.462323649,-2.072507858,4.679649809,-6.500637493,19.8443247
-0.149775458,1.462320846,-2.072880912,4.645806927,-6.505245267,19.81314345
-0.1482932534,1.462318967,-2.07327092,4.61260164,-6.509099727,19.78312377
-0.146893928,1.462317828,-2.073678259,4.580056887,-6.512163206,19.75434755
-0.1455824478,1.462317242,-2.074103306,4.548195604,-6.51439804,19.72689663
-0.1443637789,1.462317027,-2.074546437,4.517040729,-6.515766561,19.70085288
-0.1432428872,1.462316996,-2.075008029,4.486615199,-6.516231105,19.67629816
-0.1421811258,1.462357099,-2.075589599,4.456520535,-6.516013558,19.65235475
-0.1411366514,1.462475565,-2.076386178,4.426361452,-6.515372676,19.6281119
-0.1401096359,1.462669627,-2.077388415,4.396165679,-6.514326097,19.6036019
-0.1391002507,1.462936517,-2.078586959,4.365960944,-6.512891462,19.57885704
-0.1381086676,1.463273469,-2.079972458,4.335774975,-6.511086408,19.55390963
-0.1371350582,1.463677717,-2.081535561,4.305635502,-6.508928574,19.52879196
-0.1361795943,1.464146494,-2.083266917,4.275570252,-6.506435601,19.50353632
-0.1352424473,1.464677032,-2.085157176,4.245606953,-6.503625126,19.47817502
-0.1343237891,1.465266566,-2.087196985,4.215773335,-6.500514789,19.45274034
-0.1334237913,1.465912328,-2.089376994,4.186097126,-6.497122228,19.42726458
-0.1325426256,1.466611552,-2.091687851,4.156606055,-6.493465083,19.40178004
-0.1316804635,1.46736147,-2.094120206,4.127327848,-6.489560992,19.37631902
-0.1308374768,1.468159317,-2.096664707,4.098290237,-6.485427595,19.3509138
-0.1300138371,1.469002325,-2.099312003,4.069520948,-6.48108253,19.3255967
-0.129209716,1.469887729,-2.102052743,4.04104771,-6.476543437,19.30039999
-0.1284252854,1.47081276,-2.104877575,4.012898251,-6.471827954,19.27535599
-0.1276607167,1.471774652,-2.107777149,3.985100301,-6.466953721,19.25049698
-0.1269161817,1.472770639,-2.110742113,3.957681587,-6.461938375,19.22585526
-0.1261918521,1.473797953,-2.113763117,3.930669838,-6.456799557,19.20146313
-0.1254878994,1.474853829,-2.116830808,3.904092783,-6.451554905,19.17735288
-0.1248044953,1.475935498,-2.119935837,3.877978149,-6.446222059,19.1535568
-0.1241418116,1.477040196,-2.123068851,3.852353666,-6.440818656,19.13010721
-0.1235000199,1.478165154,-2.126220499,3.827247062,-6.435362337,19.10703638
-0.1228792918,1.479307606,-2.129381431,3.802686065,-6.429870739,19.08437662
-0.1222797989,1.480464786,-2.132542295,3.778698404,-6.424361503,19.06216022
-0.1217017131,1.481633926,-2.13569374,3.755311807,-6.418852267,19.04041948
-0.1211452058,1.482812259,-2.138826415,3.732554003,-6.413360669,19.01918669
-0.1206104489,1.48399702,-2.141930969,3.71045272,-6.40790435,18.99849416
-0.1200976138,1.485185441,-2.14499805,3.689035687,-6.402500947,18.97837417
-0.1196068724,1.486374756,-2.148018308,3.668330631,-6.3971681,18.95885902
-0.1191383962,1.487562198,-2.150982391,3.648365283,-6.391923449,18.93998101
-0.118692357,1.488745,-2.153880948,3.629167369,-6.38678463,18.92177244
-0.1182689263,1.489920395,-2.156704627,3.610764618,-6.381769285,18.90426559
-0.1178682759,1.491085617,-2.159444079,3.59318476,-6.376895052,18.88749278
-0.1174905773,1.492237898,-2.162089951,3.576455522,-6.372179569,18.87148628
-0.1171360024,1.493374473,-2.164632892,3.560604633,-6.367640475,18.8562784
-0.1168047226,1.494492574,-2.167063552,3.545659821,-6.363295411,18.84190144
-0.1164969098,1.495589435,-2.169372579,3.531648815,-6.359162013,18.82838768
-0.1162127355,1.496662288,-2.171550621,3.518599343,-6.355257923,18.81576944
-0.1159523714,1.497708368,-2.173588328,3.506539134,-6.351600778,18.80407899
-0.1157159892,1.498724908,-2.175476349,3.495495916,-6.348208217,18.79334864
-0.1155037605,1.49970914,-2.177205333,3.485497418,-6.34509788,18.78361069
-0.115315857,1.500658298,-2.178765927,3.476571368,-6.342287405,18.77489743
-0.1151524504,1.501569615,-2.180148782,3.468745494,-6.339794431,18.76724115
-0.1150137123,1.502440324,-2.181344545,3.462047526,-6.337636598,18.76067415
-0.1148998143,1.503267659,-2.182343866,3.456505191,-6.335831544,18.75522874
-0.1148109282,1.504048854,-2.183137394,3.452146218,-6.334396908,18.75093719
-0.1147472256,1.50478114,-2.183715777,3.448998335,-6.33335033,18.74783182
-0.1147088782,1.505461752,-2.184069665,3.447089271,-6.332709447,18.74594491
-0.1146960575,1.506087923,-2.184189705,3.446446755,-6.3324919,18.74530876
-0.1147379078,1.50668125,-2.184150165,3.449895853,-6.335628541,18.74692537
-0.1148614682,1.507265108,-2.184033683,3.460056709,-6.344868915,18.75169588
-0.1150637534,1.507839393,-2.183843465,3.476649667,-6.359958701,18.75950135
-0.1153417777,1.508404001,-2.183582716,3.49939507,-6.380643575,18.77022283
-0.1156925559,1.508958827,-2.183254642,3.528013261,-6.406669216,18.78374137
-0.1161131023,1.509503769,-2.18286245,3.562224585,-6.437781302,18.79993802
-0.1166004316,1.510038723,-2.182409346,3.601749383,-6.47372551,18.81869382
-0.1171515582,1.510563584,-2.181898534,3.646308001,-6.514247518,18.83988983
-0.1177634966,1.511078249,-2.181333222,3.69562078,-6.559093004,18.86340709
-0.1184332615,1.511582614,-2.180716615,3.749408065,-6.608007645,18.88912666
-0.1191578672,1.512076575,-2.180051919,3.807390199,-6.66073712,18.91692959
-0.1199343284,1.512560029,-2.17934234,3.869287525,-6.717027106,18.94669692
-0.1207596596,1.513032872,-2.178591084,3.934820387,-6.776623281,18.97830971
-0.1216308752,1.513494999,-2.177801356,4.003709128,-6.839271323,19.011649
-0.1225449899,1.513946308,-2.176976364,4.075674092,-6.904716909,19.04659585
-0.1234990181,1.514386694,-2.176119312,4.150435621,-6.972705717,19.0830313
-0.1244899744,1.514816054,-2.175233407,4.22771406,-7.042983426,19.1208364
-0.1255148733,1.515234283,-2.174321854,4.307229752,-7.115295712,19.15989221
-0.1265707293,1.515641279,-2.17338786,4.388703039,-7.189388254,19.20007977
-0.1276545569,1.516036936,-2.172434631,4.471854267,-7.265006729,19.24128014
-0.1287633708,1.516421152,-2.171465371,4.556403777,-7.341896816,19.28337435
-0.1298941853,1.516793823,-2.170483288,4.642071914,-7.419804191,19.32624347
-0.131044015,1.517154844,-2.169491587,4.72857902,-7.498474533,19.36976854
-0.1322098745,1.517504113,-2.168493475,4.81564544,-7.577653519,19.41383062
-0.1333887783,1.517841524,-2.167492156,4.902991516,-7.657086828,19.45831074
-0.1345777408,1.518166975,-2.166490838,4.990337592,-7.736520136,19.50308996
-0.1357737767,1.518480362,-2.165492725,5.077404012,-7.815699123,19.54804934
-0.1369739005,1.518781581,-2.164501024,5.163911118,-7.894369465,19.59306991
-0.1381751266,1.519070527,-2.163518941,5.249579255,-7.97227684,19.63803274
-0.1393744696,1.519347098,-2.162549682,5.334128765,-8.049166926,19.68281886
-0.140568944,1.51961119,-2.161596452,5.417279993,-8.124785401,19.72730933
-0.1417555644,1.519862698,-2.160662458,5.498753281,-8.198877943,19.7713852
-0.1429313453,1.520101519,-2.159750905,5.578268972,-8.27119023,19.81492752
-0.1440933012,1.520327549,-2.158865,5.655547411,-8.341467938,19.85781734
-0.1452384466,1.520540685,-2.158007948,5.730308941,-8.409456746,19.89993571
-0.1463637961,1.520740822,-2.157182956,5.802273904,-8.474902333,19.94116367
-0.1474663641,1.520927857,-2.156393229,5.871162645,-8.537550374,19.98138228
-0.1485431653,1.521101685,-2.155641972,5.936695507,-8.597146549,20.02047259
-0.1495912141,1.521262204,-2.154932393,5.998592833,-8.653436535,20.05831564
-0.150607525,1.52140931,-2.154267697,6.056574967,-8.70616601,20.09479249
-0.1515891126,1.521542897,-2.15365109,6.110362252,-8.755080652,20.12978419
