C1P1T09_pec_data.tx,C1P1T09_pec_data.ty,C1P1T09_pec_data.tz,C1P1T09_pec_data.rx,C1P1T09_pec_data.ry,C1P1T09_pec_data.rz
-0.6708116763,-1.512280434,2.097622221,-10.66159261,46.42647528,9.435101727
-0.6677187525,-1.511170092,2.098822426,-10.77102821,46.51542569,9.435524861
-0.6648464257,-1.510019022,2.099829878,-10.86501919,46.59123838,9.441565132
-0.6621156646,-1.508898165,2.100642942,-10.94654387,46.65669336,9.453517331
-0.6594358791,-1.507867008,2.101313143,-11.02338786,46.71805684,9.46903973
-0.6567864001,-1.50694982,2.101830981,-11.09506523,46.77542946,9.488460395
-0.654146562,-1.506170878,2.102187028,-11.16109144,46.82891003,9.512105295
-0.6514956985,-1.50555447,2.102371884,-11.22098329,46.87859539,9.540298234
-0.6488131378,-1.505124887,2.102376139,-11.27425884,46.92458034,9.573360766
-0.6460781932,-1.504906409,2.102190321,-11.32043738,46.96695758,9.611612126
-0.6433791599,-1.504815482,2.10180897,-11.36043653,47.00526537,9.652858595
-0.6408170311,-1.504740818,2.101260262,-11.39574082,47.03919846,9.694384603
-0.6383901856,-1.504665088,2.100585022,-11.42672213,47.06908258,9.735721744
-0.6360970548,-1.504570996,2.099823931,-11.45375341,47.09524365,9.776398191
-0.6338384961,-1.504517287,2.098962961,-11.47428776,47.11845965,9.82047252
-0.6315437258,-1.504554444,2.09799471,-11.48701913,47.13911468,9.870699302
-0.6292538331,-1.504652829,2.096969657,-11.49418609,47.15694661,9.924641735
-0.6270100106,-1.50478287,2.095938153,-11.49803158,47.17169826,9.979854448
-0.6248535556,-1.504915087,2.094950341,-11.50080144,47.18311842,10.03388479
-0.6228258667,-1.505020102,2.094056085,-11.50474258,47.19096201,10.0842748
-0.6208347547,-1.50517799,2.093174443,-11.50099977,47.19284168,10.13913268
-0.6187771366,-1.505453985,2.092260171,-11.48341703,47.18813194,10.20484787
-0.6167185168,-1.505816584,2.091336083,-11.4578384,47.17828703,10.27583052
-0.6147334676,-1.506229735,2.090406379,-11.42994385,47.16469335,10.3465039
-0.6128609863,-1.506635509,2.089544872,-11.40576372,47.14966912,10.41185825
-0.6111402279,-1.506976107,2.088824193,-11.39130668,47.13554734,10.46690126
-0.609532273,-1.507281988,2.088192166,-11.38184056,47.12042574,10.51592066
-0.6079768074,-1.507612835,2.087554948,-11.36909359,47.10124203,10.56614855
-0.6064810257,-1.507954801,2.086921674,-11.35374742,47.07859919,10.61702249
-0.6050521524,-1.508294098,2.08630124,-11.3364799,47.0531015,10.6679826
-0.6036974352,-1.508616966,2.085702306,-11.31796447,47.02535461,10.71847237
-0.602424138,-1.508909653,2.085133304,-11.29886987,46.99596553,10.76793934
-0.6012395354,-1.509158399,2.084602448,-11.27985988,46.96554259,10.81583554
-0.6001509072,-1.509349414,2.084117751,-11.26159332,46.93469542,10.86161773
-0.5991848592,-1.509443887,2.083881966,-11.24833235,46.90397042,10.90139326
-0.5983578784,-1.509428883,2.084008808,-11.24282237,46.87372755,10.93256934
-0.5976619859,-1.509329302,2.084372471,-11.24344536,46.84429377,10.95655386
-0.5970821335,-1.509192373,2.084809521,-11.24624631,46.81278561,10.97664807
-0.5965923096,-1.509066838,2.085161308,-11.24701095,46.77699932,10.99651095
-0.5961679544,-1.50897987,2.085309124,-11.243736,46.73827675,11.01808227
-0.595784436,-1.508958549,2.085134304,-11.23442162,46.69795719,11.04329769
-0.5955429027,-1.508839782,2.085015421,-11.22564625,46.65806223,11.06599311
-0.5955050844,-1.508508805,2.085282376,-11.22317444,46.62053119,11.0809719
-0.5956000598,-1.50809312,2.085707878,-11.22264437,46.58191904,11.09189312
-0.5957640306,-1.507713321,2.086063214,-11.2199049,46.53897704,11.10237267
-0.5959237986,-1.507458357,2.086154998,-11.21206447,46.49320834,11.11571856
-0.5960061345,-1.50741702,2.085790229,-11.19624074,46.44611253,11.1352291
-0.5960719048,-1.507544425,2.08502078,-11.17322508,46.3996878,11.15972893
-0.5962272126,-1.507717426,2.084053614,-11.14658906,46.3561189,11.18553215
-0.5964388911,-1.507911898,2.08292633,-11.11784775,46.31432434,11.21151413
-0.5966860299,-1.508126376,2.081659779,-11.08751116,46.27202935,11.23707746
-0.5969816063,-1.508365789,2.080268838,-11.05536307,46.2292202,11.26254475
-0.5973386146,-1.50863511,2.078768452,-11.02118774,46.18588327,11.28823834
-0.597770062,-1.508939364,2.077173625,-10.98476988,46.14200505,11.31448033
-0.598288965,-1.509283643,2.075499426,-10.94589463,46.09757221,11.34159262
-0.5988675233,-1.509592237,2.073824715,-10.90872358,46.05407916,11.36714683
-0.5994680652,-1.509807563,2.072214486,-10.87642375,46.01220911,11.3892274
-0.6000888545,-1.50996223,2.07066301,-10.84729404,45.97073067,11.40891734
-0.6007282194,-1.510089191,2.069164511,-10.81963992,45.9284107,11.42728983
-0.6014556843,-1.510271588,2.067556558,-10.78825197,45.88389653,11.44682473
-0.6023293795,-1.510593351,2.06568563,-10.74803203,45.83591668,11.47001102
-0.6033691932,-1.510987925,2.063622365,-10.70167385,45.78452587,11.49483456
-0.6045645271,-1.511375384,2.061456518,-10.65326586,45.73103315,11.51882347
-0.6058509855,-1.511770289,2.059224404,-10.60337895,45.67620736,11.54236895
-0.6071641721,-1.512187242,2.05696258,-10.55258174,45.62081798,11.56586748
-0.6084396884,-1.512640888,2.054707855,-10.50144054,45.56563502,11.58972098
-0.609613132,-1.513145904,2.052497302,-10.4505194,45.51142905,11.6143368
-0.6107719959,-1.513658763,2.050357894,-10.40010481,45.45591185,11.63801039
-0.6119841257,-1.5141301,2.048327667,-10.35102928,45.397411,11.65912532
-0.6131556163,-1.514565648,2.046460901,-10.30467085,45.33762032,11.67823395
-0.614192523,-1.514970777,2.044812494,-10.26240446,45.2782323,11.6958992
-0.6150607837,-1.515385372,2.043328902,-10.22351769,45.22050252,11.71351281
-0.6157449309,-1.515851886,2.041928507,-10.18672373,45.1656486,11.73260364
-0.6163118824,-1.516382326,2.040581267,-10.15033802,45.11123573,11.75273823
-0.6168674004,-1.51697279,2.039253818,-10.11268688,45.05427986,11.772918
-0.6174036285,-1.517607879,2.037954902,-10.07429873,44.99559046,11.79307495
-0.6179126854,-1.518271943,2.036693457,-10.03570106,44.93597662,11.8131446
-0.618386665,-1.518949056,2.035478646,-9.997420662,44.87624687,11.83306594
-0.618817639,-1.519623004,2.034319864,-9.959983857,44.8172091,11.85278124
-0.6191976579,-1.520277282,2.033226732,-9.923916686,44.75967046,11.87223585
-0.6195187544,-1.520895099,2.032209096,-9.88974506,44.70443732,11.89137786
-0.6197729451,-1.521459396,2.031276994,-9.857994888,44.65231527,11.91015774
-0.619952234,-1.521952868,2.030440636,-9.829192165,44.60410913,11.92852795
-0.6199343037,-1.522360926,2.029889448,-9.807021816,44.56112462,11.94589512
-0.6196507955,-1.522734388,2.029705182,-9.791835845,44.52234321,11.96271229
-0.6191877718,-1.523117899,2.029744338,-9.780076982,44.48566421,11.97977296
-0.6186312467,-1.523494738,2.029887998,-9.770112615,44.45077512,11.99700644
-0.6180672111,-1.52384839,2.030017026,-9.760313496,44.41736344,12.01433708
-0.6175816335,-1.524162597,2.030012063,-9.749053275,44.3851168,12.03168491
-0.6172604516,-1.524421305,2.029753543,-9.734708225,44.35372277,12.04896609
-0.6169216303,-1.524661202,2.02934229,-9.720711741,44.32551439,12.06661245
-0.6163859216,-1.524914853,2.02895705,-9.710512322,44.3019777,12.0848839
-0.6157434393,-1.525160354,2.0285948,-9.702511976,44.28153037,12.10343267
-0.6150843326,-1.525376104,2.028252299,-9.695114018,44.26259097,12.12190765
-0.6144987813,-1.52554077,2.027926136,-9.68672284,44.2435788,12.13995516
-0.6140769875,-1.525633268,2.027612733,-9.675743832,44.22291398,12.15721917
-0.6137796389,-1.525656217,2.027276149,-9.662428712,44.20156752,12.17410837
-0.6135063235,-1.525627813,2.026893202,-9.648274708,44.18151779,12.19119656
-0.6132556079,-1.525550511,2.026479303,-9.63355616,44.16269663,12.20837351
-0.6130260661,-1.525426756,2.026049863,-9.618547366,44.14503583,12.225529
-0.6128162809,-1.525258995,2.025620297,-9.603522637,44.12846712,12.2425527
-0.6126248442,-1.525049666,2.025206021,-9.588756357,44.11292217,12.25933413
-0.6124503578,-1.524801202,2.024822459,-9.574523025,44.09833264,12.27576261
-0.6122914332,-1.524516025,2.024485044,-9.561097303,44.08463013,12.2917272
-0.6121466916,-1.524196547,2.024209216,-9.548754045,44.07174623,12.30711669
-0.6120147628,-1.523845165,2.024010428,-9.537768333,44.05961249,12.32181958
-0.6118942843,-1.523464256,2.023904143,-9.528415493,44.04816041,12.33572405
-0.6117235344,-1.523042474,2.02389934,-9.519704404,44.03851584,12.34905097
-0.6114705528,-1.522556385,2.023988348,-9.511509735,44.03114721,12.3619546
-0.6111817792,-1.522002662,2.024155064,-9.504863493,44.02513546,12.37428551
-0.6109019061,-1.521396985,2.024392694,-9.50012805,44.01984854,12.38592881
-0.6106756242,-1.520755111,2.024694533,-9.497667033,44.01465442,12.3967683
-0.6105476185,-1.520092875,2.025053967,-9.497845158,44.00892122,12.40668678
-0.6104647587,-1.519407683,2.025423595,-9.498440115,44.00255386,12.41689829
-0.6103629614,-1.518694142,2.025772759,-9.497459797,43.99617408,12.42820894
-0.6102704686,-1.517963886,2.026120007,-9.495614952,43.99022501,12.43988882
-0.6102155147,-1.517228487,2.026483855,-9.493616291,43.98514944,12.45120786
-0.6102263262,-1.516499455,2.026882781,-9.492174486,43.98138981,12.46143582
-0.6103311213,-1.51578824,2.027335225,-9.492000229,43.97938832,12.46984222
-0.6104937586,-1.515096588,2.027837851,-9.493377268,43.98053287,12.47774387
-0.6107195821,-1.514348858,2.028442015,-9.497407887,43.98557438,12.48532684
-0.6110536221,-1.513489902,2.029198419,-9.505049747,43.99383944,12.49118695
-0.6114805397,-1.512545234,2.030073404,-9.515367381,44.00449846,12.4954707
-0.6119850144,-1.511540489,2.031033391,-9.527424993,44.01672231,12.49832504
-0.6125517553,-1.510501426,2.03204492,-9.540286382,44.02968216,12.49989779
-0.6131655095,-1.509453933,2.033074671,-9.553014893,44.04254937,12.50033777
-0.613811069,-1.508424033,2.034089467,-9.564673356,44.05449556,12.49979491
-0.6144732751,-1.507437894,2.035056264,-9.574324046,44.06469267,12.49842018
-0.6151370198,-1.506521835,2.035942126,-9.581028636,44.07231315,12.49636536
-0.6157872463,-1.505702347,2.036714183,-9.583848167,44.07653021,12.49378273
-0.6163941879,-1.505023745,2.037359072,-9.583141751,44.07623771,12.49328047
-0.6169114315,-1.504520506,2.037872581,-9.579609935,44.07194938,12.49694146
-0.6173172172,-1.504118079,2.038353463,-9.573603436,44.06666624,12.50317583
-0.617635537,-1.503731655,2.038887606,-9.565879571,44.06293647,12.50976122
-0.6178950305,-1.503357701,2.039436253,-9.556619672,44.06168441,12.51511429
-0.6181243535,-1.50299265,2.039960414,-9.546004431,44.06383473,12.51765311
-0.6184280096,-1.502661196,2.04035339,-9.530593036,44.06240241,12.51910561
-0.6188884854,-1.502397528,2.040540719,-9.508910189,44.05207937,12.52124964
-0.619501392,-1.502212037,2.040531646,-9.484085843,44.03630388,12.52257979
-0.6200374642,-1.502172964,2.040347673,-9.455760334,44.02088791,12.52582617
-0.6203178961,-1.502297341,2.040076672,-9.425169708,44.01167571,12.5320885
-0.6204138233,-1.502517866,2.039827606,-9.397835017,44.01214899,12.53742767
-0.6205216003,-1.502742974,2.039538839,-9.371633237,44.0144506,12.53904381
-0.6208415952,-1.502897974,2.039159407,-9.344021273,44.01034287,12.535197
-0.6214507946,-1.502940401,2.038814172,-9.319887249,44.0027303,12.52354678
-0.6221708879,-1.502974848,2.03850451,-9.299199443,43.99568488,12.50750412
-0.6227646564,-1.503135739,2.038204837,-9.280444919,43.99374671,12.49202937
-0.6232206242,-1.503424853,2.037999703,-9.266290156,44.00051329,12.47710913
-0.6236151768,-1.503764029,2.037869352,-9.258266108,44.01436586,12.4589101
-0.6240394864,-1.504085212,2.037744068,-9.255018351,44.03094507,12.43483998
-0.6245042874,-1.504405379,2.037633268,-9.254883675,44.04973445,12.40674631
-0.6250203335,-1.504741484,2.037546214,-9.256194121,44.07021905,12.37648117
-0.6255984002,-1.505110442,2.037491958,-9.257275842,44.09188595,12.34590258
-0.6262492887,-1.505529106,2.037479323,-9.256448381,44.11422439,12.31687553
-0.6270284019,-1.5059652,2.037530979,-9.25654367,44.13991559,12.28612393
-0.6279930044,-1.506358138,2.037671745,-9.26113936,44.17074089,12.2494828
-0.6291566922,-1.506682166,2.037913424,-9.269665995,44.20484191,12.20749212
-0.6305018596,-1.50693494,2.038229196,-9.281207445,44.24017229,12.16088509
-0.6319804048,-1.507134526,2.038581088,-9.294389252,44.274777,12.11110268
-0.6335601185,-1.507285518,2.038964189,-9.307944957,44.30693838,12.05976046
-0.6352512978,-1.507481986,2.039365299,-9.320924143,44.33988785,12.00785925
-0.6370625699,-1.507780338,2.039782503,-9.333815559,44.37711552,11.95502071
-0.6389591153,-1.508128601,2.04022808,-9.347505741,44.41729444,11.90080221
-0.6409059969,-1.508474814,2.040714592,-9.362882243,44.45909797,11.84476205
-0.6428681427,-1.508766993,2.04125495,-9.380833944,44.50120001,11.78645956
-0.6448103356,-1.508953102,2.041862434,-9.402250811,44.54227493,11.72545563
-0.646757743,-1.509106401,2.042526631,-9.425291736,44.58305351,11.66324007
-0.6487393955,-1.509334742,2.043224702,-9.447476202,44.6251773,11.60184318
-0.6507257463,-1.509638025,2.04395164,-9.468735464,44.66868712,11.54163898
-0.6527464347,-1.509976659,2.04471425,-9.490076704,44.71319331,11.4809613
-0.6548364794,-1.510306046,2.045519542,-9.512647012,44.75827999,11.41799937
-0.6569743673,-1.510618728,2.046362932,-9.536588062,44.80394861,11.35291046
-0.6591385569,-1.510907345,2.047239903,-9.562042294,44.85020043,11.28585122
-0.661307477,-1.511164638,2.048146016,-9.589152952,44.89703644,11.21697779
-0.663459527,-1.51138345,2.049076909,-9.618064105,44.94445745,11.14644569
-0.6655730766,-1.511556726,2.050028303,-9.648920661,44.99246396,11.07440988
-0.6676264673,-1.511677516,2.050995999,-9.681868384,45.04105627,11.00102477
-0.6696878568,-1.511791338,2.051979642,-9.714778221,45.08969323,10.92603733
-0.671800811,-1.511938449,2.052984769,-9.746355295,45.13832543,10.8496973
-0.673906766,-1.512104581,2.054015752,-9.777996621,45.18769062,10.77291001
-0.6759471653,-1.512276165,2.055076509,-9.811098238,45.23852632,10.69657683
-0.6779349408,-1.512463563,2.056104358,-9.845662356,45.2910371,10.62110064
-0.6798678768,-1.512658685,2.057065495,-9.882469387,45.3455398,10.5465404
-0.6817751149,-1.512848605,2.058041482,-9.923420741,45.40269715,10.4699767
-0.6837011715,-1.513031803,2.059091074,-9.968629556,45.46234843,10.38930138
-0.685587784,-1.513185058,2.06022643,-10.0179747,45.52416325,10.30611267
-0.6873765944,-1.51328518,2.061459375,-10.07132999,45.58781206,10.22201566
-0.6890091536,-1.513308969,2.062801373,-10.1285637,45.65296651,10.13862292
-0.6904904538,-1.51326823,2.064287408,-10.18925262,45.71878716,10.05665373
-0.6919067997,-1.513176705,2.065968016,-10.25553251,45.78650934,9.972729894
-0.6933023447,-1.513029487,2.067833126,-10.32905494,45.85769963,9.884190132
-0.6946636103,-1.512842357,2.069777446,-10.40731013,45.93170641,9.793022631
-0.695976923,-1.512631087,2.071695813,-10.4877723,46.00788622,9.701241137
-0.697228408,-1.512411409,2.073483198,-10.56789827,46.08560423,9.610886979
-0.6984122269,-1.512189004,2.075138222,-10.64670529,46.16411271,9.522684388
-0.6995255757,-1.511965325,2.076719307,-10.72424215,46.24257746,9.436604618
-0.7005589381,-1.511749409,2.078211299,-10.79949242,46.32024206,9.353592393
-0.7015027373,-1.511549923,2.079599156,-10.8714306,46.39635225,9.274607234
-0.7023473335,-1.511375173,2.080867961,-10.93902276,46.47015566,9.200622663
-0.7030830242,-1.51123312,2.082002941,-11.00122736,46.54090148,9.132625041
-0.7037538765,-1.511082466,2.083181535,-11.06584694,46.61410523,9.064763218
-0.7043906005,-1.510894047,2.084528808,-11.13857676,46.69341435,8.992643949
-0.7049631606,-1.510692647,2.085952208,-11.21518535,46.77528277,8.919491822
-0.7054411492,-1.510501361,2.08736015,-11.29140552,46.85617276,8.848594516
-0.7057937574,-1.510341532,2.088662075,-11.36293331,46.93255513,8.783304802
-0.7059897734,-1.51023288,2.089768497,-11.42543165,47.00090866,8.727035383
-0.706048819,-1.51012958,2.090820394,-11.48668512,47.06983396,8.674044886
-0.7060116125,-1.509991059,2.091958127,-11.55439095,47.14684897,8.618378515
-0.7058779845,-1.509842321,2.093093321,-11.62403693,47.22681914,8.563213743
-0.7056472999,-1.509706025,2.09413941,-11.69107607,47.30461703,8.511796202
-0.7053184299,-1.509602448,2.095011723,-11.75092792,47.3751218,8.467438753
-0.7048897688,-1.509549795,2.095627434,-11.79898586,47.43321833,8.43351036
-0.7043478556,-1.509579032,2.09605328,-11.83663246,47.48103034,8.409588478
-0.7037246438,-1.509665824,2.096316969,-11.86725278,47.5251136,8.392468928
-0.7030440004,-1.509770943,2.096354922,-11.89033937,47.56634082,8.381633442
-0.7022825406,-1.509897859,2.096236341,-11.90745839,47.60429283,8.376631457
-0.7014170078,-1.510050028,2.09603068,-11.92018457,47.63854915,8.377000848
-0.7004242592,-1.510230883,2.095807637,-11.9301009,47.66868885,8.382268692
-0.699281262,-1.510443823,2.095637139,-11.93879791,47.69429116,8.391952329
-0.6980315156,-1.510626275,2.095612602,-11.94917919,47.7155642,8.403365791
-0.6967362334,-1.51071343,2.095761121,-11.96297272,47.73300621,8.414181925
-0.6953990295,-1.510705341,2.096053246,-11.98000966,47.74663211,8.424450941
-0.694023496,-1.510602152,2.096459444,-12.00011992,47.75645719,8.434224529
-0.6924699815,-1.510495898,2.096777882,-12.01721704,47.75926109,8.450910451
-0.690655064,-1.510457903,2.096874938,-12.02684193,47.75365561,8.479313399
-0.688666853,-1.510457521,2.096822282,-12.03126427,47.74240168,8.515572409
-0.6865937127,-1.510464238,2.096689904,-12.03274413,47.7282589,8.555824805
-0.684524254,-1.510447582,2.096545928,-12.03352477,47.71398742,8.596214532
-0.6825473316,-1.510377099,2.09645663,-12.03583074,47.70234861,8.632894714
-0.6805098991,-1.510307074,2.096179163,-12.0333732,47.68673034,8.674249592
-0.6782427609,-1.510316721,2.095470421,-12.01954391,47.66139686,8.729094844
-0.675875435,-1.510363146,2.094487191,-11.99862504,47.62992538,8.79216057
-0.673520882,-1.510397009,2.093425904,-11.97564303,47.59610383,8.857675672
-0.6712194633,-1.510415389,2.092408323,-11.95341332,47.56432524,8.921717287
-0.6690118845,-1.510415111,2.091554364,-11.9347134,47.53898702,8.980394079
-0.6668032846,-1.510389544,2.090793045,-11.91709609,47.51603407,9.03730546
-0.6644578383,-1.510343101,2.08999511,-11.89669173,47.48931935,9.098175543
-0.6619551459,-1.510289047,2.089191485,-11.87411463,47.4601049,9.162321777
-0.659358448,-1.510287569,2.088191418,-11.84557571,47.42890685,9.232175219
-0.6567392036,-1.510364351,2.086891898,-11.80939172,47.39612258,9.308518868
-0.65408968,-1.510480815,2.085455017,-11.76931931,47.36284116,9.388211478
-0.6514025072,-1.510598453,2.084042656,-11.72909932,47.33016003,9.468126036
-0.648670683,-1.51067889,2.082816518,-11.69245648,47.29918562,9.545150106
-0.6458875911,-1.510683833,2.081938153,-11.66310106,47.27103215,9.616183718
-0.6430479742,-1.510671752,2.081299928,-11.63870201,47.24662493,9.683260379
-0.6401661681,-1.510724578,2.080702329,-11.61498517,47.22676036,9.749712128
-0.6372261073,-1.510794314,2.080128736,-11.59002477,47.20925659,9.816516765
-0.6342088857,-1.510842468,2.079561607,-11.56248385,47.19173695,9.884798148
-0.6311333747,-1.510880301,2.079023034,-11.53402948,47.1748351,9.953631775
-0.6280184768,-1.510919166,2.078535137,-11.50632777,47.1591852,10.02209349
-0.6248831246,-1.510970542,2.078120063,-11.48104413,47.14542178,10.08925909
-0.621746283,-1.511046044,2.077799978,-11.45984367,47.13417946,10.15420354
-0.6185698726,-1.511110156,2.077577609,-11.44161104,47.12707374,10.21678251
-0.6153348181,-1.511120451,2.077450948,-11.42471852,47.12422078,10.2770676
-0.612088632,-1.511078409,2.077435355,-11.41006886,47.12400749,10.33445044
-0.6088788395,-1.510985618,2.077546596,-11.39857248,47.12482234,10.38831534
-0.6056700845,-1.510863966,2.077876376,-11.39252983,47.12526406,10.438593
-0.602436468,-1.510742617,2.078477476,-11.39336094,47.12390079,10.48574501
-0.5991416938,-1.510603329,2.079327934,-11.40080352,47.12413308,10.52978135
-0.5957393801,-1.510424538,2.080393516,-11.41384663,47.12956893,10.57090756
-0.5922759087,-1.510214035,2.08161379,-11.4309659,47.13886392,10.6095929
-0.5887974688,-1.509979782,2.082928539,-11.45063835,47.15067486,10.64630884
-0.585350039,-1.50972988,2.084277795,-11.47134099,47.16366032,10.68153147
-0.5819793765,-1.509472538,2.085601869,-11.49154989,47.17648091,10.71574298
-0.5787310109,-1.509216047,2.086841347,-11.50973985,47.18779937,10.74943222
-0.5756502449,-1.508968762,2.087937079,-11.52438466,47.19628063,10.78309414
-0.5727821614,-1.508739082,2.08883014,-11.53395785,47.20059152,10.81722851
-0.5701716372,-1.508535447,2.089461773,-11.53693401,47.19940038,10.85233743
-0.5677856199,-1.508356441,2.089888247,-11.53448119,47.19150482,10.88833366
-0.5654596507,-1.508167182,2.090325341,-11.53321492,47.18344835,10.92277898
-0.5631231756,-1.507949433,2.090844045,-11.53583406,47.18008868,10.95446606
-0.5608351264,-1.507722517,2.091363296,-11.53938895,47.17780393,10.98470352
-0.5586541173,-1.507505593,2.091802541,-11.54093066,47.17297606,11.01480702
-0.5566384474,-1.507317651,2.092081676,-11.53751094,47.16199087,11.04609891
-0.5548461355,-1.507177722,2.092120846,-11.52618417,47.14123796,11.07990349
-0.5532428927,-1.507089895,2.09200115,-11.50854634,47.11308079,11.11531096
-0.5517626824,-1.507043623,2.09183586,-11.48801777,47.08220909,11.15058075
-0.5504156758,-1.507036281,2.091593335,-11.46439418,47.04850454,11.18578642
-0.549211977,-1.507065307,2.091241892,-11.43747257,47.01184868,11.22099984
-0.5481616244,-1.507128188,2.090749805,-11.40705138,46.9721229,11.25629095
-0.5472958271,-1.507233519,2.089953899,-11.37086457,46.92851715,11.29331947
-0.5466584916,-1.5074009,2.088766076,-11.32559719,46.87812034,11.33359421
-0.5462477733,-1.507632047,2.08729471,-11.27145254,46.81974379,11.37633824
-0.5460231882,-1.507903789,2.085656886,-11.21139814,46.75503721,11.42000045
-0.5459446223,-1.508193072,2.083969817,-11.1483894,46.68565081,11.46304149
-0.5459723161,-1.508476909,2.082350957,-11.08536711,46.61323532,11.50393813
-0.5460668472,-1.508732288,2.080918079,-11.02525656,46.53944159,11.5411856
-0.5462139551,-1.509008495,2.079486435,-10.96504598,46.46451078,11.57748243
-0.546421344,-1.509343329,2.077866093,-10.90191623,46.38866713,11.61518358
-0.5466830226,-1.509696374,2.076167626,-10.83905812,46.31353527,11.65229797
-0.5469933297,-1.510027174,2.074502033,-10.77964635,46.24073995,11.68685456
-0.547346936,-1.510295299,2.072980713,-10.72684039,46.17190612,11.71690073
-0.5478220751,-1.510501435,2.071625833,-10.68017309,46.10354383,11.74111917
-0.5485124424,-1.510673847,2.070341287,-10.63595432,46.03160574,11.76037533
-0.5494019867,-1.510822964,2.069058085,-10.59249803,45.95713432,11.77638384
-0.5504392165,-1.510938292,2.067802299,-10.55030991,45.88201578,11.78967166
-0.5515726537,-1.511008793,2.066600536,-10.50989741,45.80813424,11.80076885
-0.5527508364,-1.511022926,2.065479932,-10.47177022,45.73737189,11.81020778
-0.5539889469,-1.511022339,2.064404055,-10.43685398,45.66885378,11.81701283
-0.555313504,-1.51104988,2.063316976,-10.40485099,45.60056046,11.82072813
-0.556690071,-1.511095461,2.062217,-10.37444244,45.53265654,11.82266266
-0.5580842163,-1.511148994,2.061102482,-10.34431571,45.46530759,11.82411945
-0.5594615137,-1.511200391,2.059971819,-10.31316438,45.39868034,11.82639569
-0.560787543,-1.511239568,2.058823455,-10.27968794,45.33294254,11.8307828
-0.5620739374,-1.511285447,2.057618132,-10.24472339,45.26700515,11.83634018
-0.5634514421,-1.511337499,2.056323723,-10.20965293,45.20006012,11.84030597
-0.5649987922,-1.511368885,2.054962764,-10.17440923,45.13260581,11.84182727
-0.5666739028,-1.511382932,2.053562191,-10.1392474,45.06515807,11.84138681
-0.5684347149,-1.511382893,2.052149121,-10.10442287,44.99823263,11.83946905
-0.570239194,-1.511371965,2.050750854,-10.07019152,44.93234504,11.8365601
-0.5720453296,-1.5113533,2.049394875,-10.03680969,44.86801073,11.83314764
-0.573811136,-1.511330016,2.048108841,-10.00453428,44.80574495,11.82972074
-0.5754946551,-1.51130521,2.046920566,-9.973622721,44.7460628,11.82676976
-0.5770539594,-1.51128196,2.045858004,-9.944332926,44.68947918,11.82478607
-0.5784471574,-1.511263334,2.044949216,-9.916923264,44.63650881,11.82426188
-0.5796943892,-1.511245905,2.044146813,-9.893095311,44.58339118,11.82324315
-0.5808071193,-1.511231368,2.043413479,-9.873769068,44.52741622,11.8205875
-0.581788516,-1.511254639,2.042765394,-9.856628953,44.47146863,11.81768534
-0.5826677962,-1.511338051,2.042205272,-9.839262924,44.41831936,11.81577284
-0.5834291638,-1.511473,2.04175664,-9.820621653,44.36988925,11.81632453
-0.5840568158,-1.51165054,2.041443326,-9.799662304,44.32810008,11.82081179
-0.584580859,-1.511821079,2.041253805,-9.77912467,44.2908327,11.82714779
-0.5850435361,-1.511948553,2.041148823,-9.761604789,44.25484954,11.83286212
-0.5854472141,-1.512044062,2.041110738,-9.745849069,44.22039589,11.83884886
-0.5857942121,-1.51211864,2.041121891,-9.730606286,44.18771837,11.84600057
-0.5860868022,-1.512183266,2.041164597,-9.714627302,44.15706479,11.85520864
-0.5863272077,-1.512248866,2.041221114,-9.696664609,44.12868398,11.86736386
-0.5865181283,-1.512229045,2.041387124,-9.679823928,44.10434951,11.88202695
-0.5866717686,-1.512052353,2.041713174,-9.667073549,44.08426908,11.89805313
-0.5866369434,-1.511811073,2.04230123,-9.659178117,44.06749812,11.91507201
-0.5863226726,-1.511595697,2.043186461,-9.655651993,44.05306405,11.93278526
-0.58583524,-1.511436761,2.044183154,-9.653167657,44.03882836,11.9511347
-0.5852804007,-1.511364735,2.045105722,-9.648398532,44.02265519,11.97006516
-0.5847161884,-1.511260252,2.046089793,-9.645211258,44.01215876,11.98940966
-0.5842173047,-1.511013862,2.047214267,-9.645991799,44.01244613,12.00930103
-0.5839134943,-1.510670935,2.048208646,-9.645189012,44.017628,12.03014706
-0.5836588468,-1.510305674,2.049013699,-9.641760251,44.0216554,12.0529401
-0.5832958268,-1.510001828,2.0496324,-9.635001003,44.01904792,12.07822942
-0.5829354759,-1.509818107,2.049888619,-9.619864605,44.00477796,12.10577905
-0.5826297776,-1.509654837,2.050016757,-9.600572296,43.98938623,12.13482093
-0.5824183033,-1.509407236,2.050272006,-9.582125631,43.98344288,12.16440419
-0.5823924547,-1.509125853,2.050510046,-9.560649277,43.98197435,12.19402562
-0.5824560946,-1.508867579,2.050544327,-9.533687254,43.97867403,12.22553825
-0.5824745481,-1.508686755,2.050218982,-9.49971653,43.96702416,12.26078928
-0.5824806017,-1.508629324,2.049436577,-9.45626699,43.94174437,12.2992665
-0.5825488025,-1.508652241,2.048288193,-9.403806679,43.90673916,12.34079276
-0.5827166046,-1.508684755,2.046958935,-9.345420013,43.86943689,12.38480554
-0.5829609734,-1.508731447,2.045492497,-9.282565684,43.82984867,12.43020355
-0.5832590425,-1.508797004,2.043932831,-9.216701558,43.78798453,12.47588377
