susp_data.tx,susp_data.ty,susp_data.tz,susp_data.rx,susp_data.ry,susp_data.rz
1.733882208,1.419636951,1.979133762,-4.610750854,20.12842558,22.0614326
1.733314838,1.418568092,1.978346606,-4.55266151,20.11190879,22.07347003
1.732732609,1.417495817,1.977554807,-4.49453376,20.09581244,22.08531434
1.732162247,1.416450166,1.976781375,-4.437875467,20.08081569,22.09665756
1.731630519,1.415460967,1.976049266,-4.384194828,20.06759884,22.10718979
1.731164231,1.414557835,1.975381359,-4.33500037,20.05684338,22.11659894
1.730790234,1.413770182,1.974800426,-4.291801036,20.049232,22.12457039
1.730535415,1.413127228,1.974329115,-4.256106356,20.04544846,22.13078638
1.730384674,1.412558108,1.973949938,-4.223034287,20.0449812,22.13596147
1.730299389,1.41198384,1.973626403,-4.187634925,20.04675391,22.14093479
1.730271196,1.411421054,1.973352583,-4.151318347,20.05060387,22.14556976
1.730291741,1.410885967,1.97312262,-4.115497119,20.05636848,22.14972554
1.730352679,1.410394366,1.97293073,-4.081586392,20.06388532,22.15325679
1.730445673,1.4099616,1.97277119,-4.051003871,20.07299239,22.15601366
1.730562396,1.409602606,1.972638313,-4.025169669,20.08352843,22.15784193
1.730694535,1.409331942,1.972526419,-4.005506052,20.09533342,22.15858338
1.730833797,1.409163859,1.972429778,-3.993437068,20.10824909,22.15807638
1.730971918,1.409112386,1.97234256,-3.990388078,20.12211964,22.15615664
1.731100669,1.409191434,1.972258753,-3.997785178,20.13679247,22.15265819
1.731262739,1.409446085,1.972206825,-4.016833899,20.15437725,22.14675547
1.731495725,1.409890292,1.97221171,-4.046893305,20.17646125,22.13804105
1.731783764,1.410491394,1.972262057,-4.086619926,20.20211104,22.12697796
1.732110949,1.41121695,1.972346711,-4.134669886,20.23039345,22.11403358
1.73246135,1.41203477,1.972454728,-4.189698548,20.26037584,22.09968069
1.732819008,1.412912942,1.972575398,-4.250360332,20.29112638,22.08439822
1.733167947,1.41381984,1.972698269,-4.315308704,20.32171398,22.06867156
1.733492161,1.414724136,1.972813173,-4.383196347,20.35120819,22.05299256
1.73377561,1.415594793,1.972910255,-4.452675511,20.37867883,22.03785911
1.734002207,1.416401048,1.972980011,-4.522398545,20.40319551,22.02377435
1.734155798,1.417112394,1.973013325,-4.591018614,20.42382688,22.01124554
1.734244247,1.417814383,1.973026994,-4.66167987,20.44187756,21.99925123
1.734291535,1.418599615,1.973041326,-4.73785198,20.45926785,21.98656042
1.734305588,1.419448357,1.973052945,-4.818677804,20.47598698,21.97336867
1.734294274,1.420340868,1.973058715,-4.903300855,20.49202128,21.95987176
1.734265394,1.421257341,1.973055772,-4.990865598,20.50735369,21.9462653
1.734226672,1.422177853,1.973041558,-5.080517691,20.52196327,21.93274436
1.734185744,1.423082333,1.973013843,-5.171404173,20.53582488,21.91950327
1.734150151,1.423950524,1.972970754,-5.262673589,20.54890881,21.90673541
1.734127333,1.424761963,1.972910789,-5.35347605,20.56118062,21.8946331
1.734124625,1.425495964,1.972832832,-5.442963238,20.57260095,21.88338753
1.734149249,1.426131614,1.972736167,-5.530288331,20.58312548,21.87318877
1.73418742,1.426663661,1.972627471,-5.616525934,20.59223961,21.8646341
1.734221546,1.427111166,1.97251088,-5.703381312,20.59966464,21.85792446
1.734253082,1.42748941,1.972382174,-5.790954212,20.60570438,21.85265394
1.734283519,1.427813531,1.97223712,-5.879343473,20.61066008,21.84841604
1.734314389,1.428098522,1.972071462,-5.968646729,20.61483043,21.844804
1.734347273,1.428359223,1.971880907,-6.058960185,20.61851163,21.84141105
1.734383803,1.428610326,1.971661132,-6.150378488,20.62199731,21.83783058
1.734425665,1.42886636,1.971407775,-6.242994664,20.62557851,21.83365627
1.734474602,1.429141693,1.971116449,-6.336900144,20.62954366,21.82848213
1.734532411,1.429450527,1.970782748,-6.432184868,20.63417841,21.82190249
1.734600942,1.429806892,1.970402265,-6.528937461,20.63976556,21.81351185
1.734678412,1.430159966,1.969931231,-6.625530461,20.64598567,21.80393062
1.734761712,1.430462118,1.969345717,-6.720796071,20.65233303,21.79401987
1.734850799,1.430732089,1.968670974,-6.815511989,20.65881018,21.78373504
1.734945715,1.430988704,1.967932103,-6.910456429,20.6654215,21.77303143
1.735046599,1.431250865,1.967154053,-7.006408097,20.67217332,21.76186432
1.735153692,1.431537557,1.966361614,-7.104146162,20.67907396,21.75018899
1.735267337,1.431867849,1.965579415,-7.204450259,20.68613364,21.73796079
1.735387984,1.432260899,1.964831921,-7.308100496,20.69336442,21.72513512
1.73551618,1.432735965,1.964143427,-7.415877479,20.70078007,21.71166748
1.735652567,1.433312412,1.963538055,-7.528562342,20.70839584,21.69751343
1.735797867,1.434009727,1.963039748,-7.646936806,20.71622825,21.68262856
1.735953998,1.434866232,1.962643499,-7.771757225,20.7253773,21.66658859
1.736121351,1.43588635,1.962316956,-7.902624848,20.73653884,21.64913783
1.736298315,1.437038831,1.962043223,-8.038590094,20.7491213,21.63048529
1.73648316,1.438292432,1.961805854,-8.178704304,20.76252978,21.61084118
1.736674033,1.43961591,1.961588877,-8.322019483,20.77616631,21.59041742
1.736868961,1.440978014,1.961376807,-8.467588128,20.78943004,21.56942796
1.737065857,1.442347486,1.961154663,-8.614463128,20.80171735,21.54808888
1.737262511,1.443693056,1.960907966,-8.761697753,20.81242186,21.52661837
1.737456597,1.444983442,1.960622738,-8.908345714,20.82093444,21.50523657
1.737645664,1.446187351,1.960285496,-9.053461316,20.82664307,21.48416511
1.737827134,1.447273484,1.959883237,-9.196099676,20.82893272,21.46362663
1.737997733,1.448300451,1.959421189,-9.341000219,20.82813113,21.44243711
1.738158715,1.449343797,1.958916145,-9.492385673,20.82516132,21.41962773
1.738314087,1.450397073,1.95837336,-9.648538484,20.82029242,21.39573991
1.738467701,1.45145302,1.957798906,-9.807743636,20.8137848,21.37130845
1.738623246,1.452503493,1.957199719,-9.968289094,20.80588966,21.34686083
1.738784247,1.453539415,1.956583639,-10.12846614,20.79684876,21.32291665
1.738954055,1.454550757,1.955959428,-10.28656956,20.78689431,21.29998755
1.739135852,1.455526545,1.955336774,-10.44089773,20.77624893,21.27857721
1.739332655,1.456454893,1.954726275,-10.58975258,20.76512579,21.25918171
1.739547321,1.457323061,1.954139399,-10.73143929,20.7537289,21.24229013
1.739782563,1.458117539,1.953588436,-10.86426603,20.74225362,21.2283853
1.740035588,1.458807541,1.953021363,-10.99138427,20.72875733,21.2176555
1.740301061,1.459387728,1.952391886,-11.11679318,20.7117293,21.2096629
1.740577777,1.4598816,1.951721624,-11.24007442,20.69200158,21.20394206
1.740864548,1.460311797,1.95103244,-11.36080933,20.6703999,21.20002153
1.741160199,1.460700103,1.950346471,-11.47857871,20.64774411,21.19742476
1.74146358,1.461067471,1.949686129,-11.59296257,20.62484864,21.19567077
1.741773566,1.461434077,1.949074091,-11.70354003,20.60252293,21.19427483
1.74208906,1.461819393,1.948533268,-11.80988931,20.58157182,21.192749
1.742408996,1.462242285,1.948086766,-11.9115878,20.56279605,21.19060256
1.742732337,1.46272113,1.947757825,-12.00821218,20.54699264,21.18734234
1.74305808,1.463273964,1.947569738,-12.09933866,20.53495532,21.18247289
1.743407169,1.463888676,1.947540812,-12.18809651,20.52612882,21.17693626
1.743794995,1.464535346,1.94766113,-12.27698771,20.51923104,21.17192399
1.744212206,1.46520491,1.9479119,-12.364648,20.51396056,21.16731102
1.744649401,1.465888012,1.948274644,-12.44971392,20.51001281,21.16296947
1.745097127,1.466575,1.948731145,-12.53082256,20.5070806,21.15876921
1.745545891,1.467255958,1.9492634,-12.60661126,20.50485459,21.1545784
1.745986154,1.467920741,1.949853563,-12.67571734,20.50302391,21.15026417
1.746408344,1.46855904,1.950483892,-12.73677783,20.50127667,21.14569329
1.746802854,1.469160455,1.951136695,-12.78842917,20.49930051,21.14073298
1.747160055,1.469714592,1.951794273,-12.82930691,20.4967832,21.13525173
1.747470297,1.470211173,1.952438858,-12.85804545,20.49341315,21.12912025
1.747739571,1.4706823,1.953123799,-12.87731958,20.490112,21.12129726
1.747982345,1.471160451,1.953901943,-12.89054404,20.48783081,21.11119895
1.748201669,1.471636231,1.954754701,-12.89746194,20.48630408,21.09938572
1.74840058,1.472100414,1.955663534,-12.89781621,20.48526773,21.08641974
1.748582105,1.472543903,1.956609976,-12.89134966,20.48445903,21.07286485
1.748749268,1.472957693,1.957575651,-12.877805,20.48361645,21.05928643
1.748905088,1.473332835,1.958542289,-12.85692491,20.48247953,21.04625118
1.749052582,1.473660404,1.959491733,-12.82845216,20.4807886,21.03432678
1.749194763,1.473931462,1.960405948,-12.79212973,20.47828455,21.0240815
1.749334645,1.474137033,1.961267021,-12.74770093,20.47470848,21.01608376
1.749475239,1.474268071,1.962057157,-12.69490964,20.46980132,21.01090151
1.749619385,1.474341402,1.962784257,-12.63018406,20.46367224,21.00810049
1.749766118,1.474380043,1.963474739,-12.55129092,20.45669719,21.00684051
1.749912744,1.474384177,1.964138625,-12.45998294,20.44901775,21.00707914
1.75005657,1.474353896,1.964785932,-12.35801387,20.44077629,21.00877193
1.750194891,1.47428908,1.965426731,-12.2471386,20.43211563,21.01187147
1.750324987,1.474189291,1.966071215,-12.12911335,20.42317866,21.01632663
1.750444112,1.474053684,1.966729744,-12.00569572,20.41410798,21.02208183
1.750549492,1.473880933,1.967412898,-11.87864485,20.4050456,21.0290765
1.750638315,1.473669174,1.968131516,-11.74972138,20.39613254,21.03724461
1.750707735,1.473415957,1.968896737,-11.62068756,20.38750858,21.04651435
1.75075486,1.473118224,1.969720032,-11.49330723,20.37931185,21.0568079
1.750783283,1.472779958,1.970558018,-11.36341029,20.37145889,21.06894163
1.750797625,1.472409456,1.971366534,-11.22632642,20.36372084,21.08349737
1.750796496,1.472009502,1.972156152,-11.08307106,20.3560169,21.10003892
1.750778496,1.471582637,1.972937461,-10.93466059,20.34826721,21.11812712
1.750742214,1.471131129,1.973721079,-10.78211242,20.34039279,21.13731955
1.750686218,1.470656946,1.974517671,-10.62644499,20.33231556,21.15717027
1.750609058,1.470161734,1.975337968,-10.46867783,20.32395823,21.17722965
1.750509259,1.469646791,1.97619278,-10.30983151,20.31524417,21.19704416
1.75038531,1.469113056,1.977093013,-10.15092765,20.30609715,21.21615626
1.750235661,1.468561088,1.978049692,-9.99298889,20.29644117,21.23410427
1.750058707,1.467991057,1.979073973,-9.837038847,20.28620005,21.25042231
1.749854286,1.467406144,1.980200105,-9.678625943,20.27505558,21.26593178
1.749625217,1.466811268,1.98143486,-9.513592876,20.26294369,21.28175781
1.74937427,1.466208299,1.982748872,-9.343408186,20.25016307,21.29788216
1.749104138,1.465598226,1.984113612,-9.169544342,20.23700347,21.31427958
1.748817431,1.464981066,1.985501469,-8.993477866,20.22374475,21.33091711
1.748516674,1.464355798,1.986885792,-8.816689353,20.21065616,21.34775352
1.748204307,1.463720311,1.988240921,-8.640663397,20.19799594,21.36473888
1.74788268,1.463071379,1.989542183,-8.46688844,20.18601119,21.3818143
1.747554057,1.462404651,1.990765876,-8.296856555,20.17493798,21.39891174
1.747220614,1.461714664,1.991889232,-8.13206319,20.1650017,21.41595414
1.746884451,1.460994891,1.992890356,-7.974006873,20.15641767,21.43285563
1.746531718,1.460223047,1.993752874,-7.821023247,20.14873622,21.44903132
1.746150195,1.459389923,1.994491504,-7.67037577,20.1414121,21.46412504
1.745744344,1.458507983,1.995131619,-7.521955505,20.13450907,21.47838935
1.745318594,1.457589884,1.995698612,-7.375651806,20.12808947,21.49207902
1.744877336,1.456648466,1.996217893,-7.231352368,20.12221421,21.50545092
1.744424918,1.455696748,1.996714887,-7.088943272,20.11694285,21.51876402
1.743965642,1.454747929,1.997215036,-6.948309027,20.11233359,21.53227928
1.743503757,1.453815395,1.9977438,-6.8093326,20.1084433,21.54625969
1.743043463,1.452912725,1.998326655,-6.671895441,20.1053275,21.56097018
1.742588906,1.45205371,1.998989102,-6.535877518,20.10304038,21.57667759
1.742144179,1.451252366,1.999756669,-6.401157334,20.1016348,21.5936507
1.741688478,1.450533952,2.000654609,-6.270443817,20.10202356,21.61168848
1.741203574,1.449898568,2.001672319,-6.145628013,20.10472505,21.63040655
1.740697448,1.449322742,2.002781378,-6.02536064,20.10920127,21.64980085
1.740178176,1.448783084,2.003953094,-5.908292218,20.11491693,21.66986929
1.739653952,1.448256287,2.005158487,-5.79307273,20.12133983,21.69061255
1.739133097,1.447719124,2.006368269,-5.678351428,20.12794117,21.71203464
1.738624066,1.447148455,2.007552837,-5.562776757,20.13419558,21.73414313
1.738135448,1.446521227,2.00868226,-5.444996425,20.13958112,21.75694911
1.737675963,1.445814478,2.009726279,-5.323657595,20.14357901,21.78046683
1.737254441,1.445005344,2.010654302,-5.197407204,20.14567327,21.80471307
1.736879813,1.444071068,2.011435405,-5.064892415,20.14535016,21.82970619
1.736565074,1.443003081,2.012138573,-4.923398014,20.14325808,21.85564242
1.736309005,1.441824694,2.012840626,-4.77268715,20.14043886,21.88263283
1.736099136,1.440560049,2.013522953,-4.6151293,20.13696182,21.91056026
1.735922814,1.439231877,2.014168089,-4.453099715,20.1328845,21.93929603
1.735767195,1.437861428,2.014759766,-4.288979397,20.1282524,21.96869937
1.735619238,1.436468433,2.015282931,-4.125154944,20.12309889,21.99861724
1.735465707,1.435071107,2.015723729,-3.964018281,20.11744554,22.02888434
1.735293169,1.433686183,2.016069465,-3.80796628,20.1113027,22.05932347
1.735088003,1.432328988,2.016308526,-3.659400303,20.10467035,22.08974625
1.734836412,1.431013552,2.016430284,-3.520725668,20.09753917,22.11995409
1.734559968,1.429641281,2.016404984,-3.387499626,20.08912017,22.15117012
1.734288047,1.428128587,2.016227019,-3.254281476,20.07889895,22.18436329
1.734018337,1.426511133,2.015922777,-3.121983447,20.06727184,22.21894616
1.733748397,1.424824581,2.015518822,-2.991519152,20.0546355,22.25433067
1.733475663,1.423104594,2.015041894,-2.86380334,20.04138708,22.28992862
1.733197461,1.421386834,2.014518911,-2.739751728,20.02792444,22.32515201
1.732911004,1.419706967,2.013976959,-2.620280908,20.01464615,22.35941317
1.732613405,1.418100668,2.013443281,-2.506308343,20.00195132,22.39212482
1.732301676,1.416603626,2.012945253,-2.398752436,19.99023938,22.4226999
1.731972741,1.41525156,2.012510361,-2.29853269,19.97990967,22.45055135
1.731623432,1.414080228,2.012166167,-2.206569937,19.97136097,22.47509167
1.731234278,1.413068753,2.011900655,-2.12406689,19.96415092,22.49608436
1.730794596,1.412160231,2.011677066,-2.050724341,19.95748766,22.51404496
1.730314395,1.411336687,2.011485682,-1.985210849,19.95124546,22.52951534
1.729803767,1.410580491,2.011316553,-1.926194073,19.94529996,22.54304018
1.729272878,1.409874343,2.011159512,-1.872340645,19.93952866,22.55516702
1.728731974,1.409201257,2.011004199,-1.82231609,19.93381135,22.56644615
1.728191377,1.408544539,2.010840076,-1.774784806,19.92803028,22.57743057
1.727661479,1.407887772,2.010656441,-1.728410089,19.92207029,22.58867574
1.727152739,1.407214794,2.010442434,-1.681854219,19.91581869,22.60073939
1.726675678,1.406509683,2.01018705,-1.633778585,19.90916502,22.61418117
1.726240866,1.405756731,2.009879138,-1.582843874,19.9020007,22.62956225
1.725857664,1.404973164,2.009546145,-1.530405854,19.89504193,22.64598519
1.725521375,1.404187292,2.009218438,-1.478843373,19.88888754,22.662222
1.725221514,1.40340007,2.008889156,-1.428351409,19.88325371,22.6783387
1.724947591,1.402612301,2.008551468,-1.379125015,19.87785635,22.69440101
1.724689109,1.401824646,2.008198572,-1.331359307,19.87241114,22.71047434
1.724435565,1.401037631,2.007823692,-1.285249442,19.8666335,22.72662382
1.72417645,1.400251654,2.00742008,-1.240990602,19.86023862,22.74291432
1.723901244,1.399466991,2.006981016,-1.198777978,19.85294149,22.75941046
1.723599422,1.398683802,2.006499804,-1.158806752,19.84445689,22.77617662
1.723260453,1.397902134,2.005969772,-1.121272078,19.83449948,22.793277
1.722873796,1.397121927,2.005384272,-1.086369061,19.82278374,22.81077556
1.722434501,1.396337659,2.004760506,-1.053797457,19.80829109,22.82905539
1.721949793,1.395545105,2.00411901,-1.02322937,19.79066333,22.84827153
1.7214274,1.394746229,2.003458128,-0.9948190885,19.77060539,22.86814605
1.720875065,1.393943247,2.002776149,-0.9687217126,19.74882214,22.88840164
1.720300552,1.393138663,2.002071292,-0.9450930192,19.72601845,22.90876189
1.719711653,1.392335289,2.00134168,-0.9240893549,19.70289927,22.92895151
1.71911618,1.391536252,2.000585341,-0.9058675601,19.68016963,22.94869639
1.718521975,1.390744996,1.999800197,-0.8905849214,19.65853473,22.96772367
1.7179369,1.389965262,1.998984072,-0.8783991552,19.6386999,22.98576169
1.717368838,1.389201061,1.998134701,-0.8694684206,19.62137063,23.00253988
1.71682569,1.388456639,1.997249741,-0.8639513618,19.60725254,23.01778853
1.716268082,1.387691404,1.996301665,-0.8587280532,19.59360395,23.03143011
1.715661497,1.386870715,1.995270587,-0.8513985337,19.57776997,23.04376032
1.715021113,1.386008012,1.99416581,-0.8432023711,19.56058553,23.05507032
1.714362081,1.385116893,1.992996936,-0.8353797733,19.5428842,23.06565255
1.713699532,1.384211105,1.991773845,-0.8291714462,19.52549831,23.07580121
1.713048574,1.383304538,1.990506678,-0.8258184662,19.50925918,23.08581267
1.712424298,1.382411224,1.989205803,-0.8265621675,19.49499748,23.09598556
1.711841783,1.381545346,1.98788177,-0.8326440421,19.48354377,23.10662078
1.711316096,1.380721242,1.986545262,-0.8453056522,19.47572917,23.11802126
1.710862298,1.379953429,1.985207036,-0.8657885533,19.4723861,23.13049152
1.710495453,1.379256612,1.983877846,-0.895334228,19.47434927,23.14433707
1.710201806,1.378623007,1.982533077,-0.9320501861,19.48108713,23.15897991
1.709955241,1.378035096,1.981147759,-0.973413805,19.49135856,23.17366354
1.709752287,1.377493157,1.979732069,-1.01972135,19.50493702,23.18842609
1.709589477,1.376997486,1.978296157,-1.071269145,19.5215972,23.2033058
1.70946336,1.376548408,1.976850126,-1.128353563,19.5411153,23.21834101
1.709370506,1.376146291,1.975404006,-1.191271045,19.56326934,23.23357003
1.709307515,1.375791553,1.973967737,-1.260318157,19.58783946,23.24903111
1.70927102,1.375484676,1.97255115,-1.335791676,19.61460828,23.26476233
1.709257699,1.375226209,1.971163949,-1.41798872,19.64336127,23.28080148
1.709264273,1.375016787,1.969815698,-1.507206897,19.67388714,23.29718594
1.709287521,1.374857133,1.968515807,-1.603744502,19.70597826,23.31395256
1.70936,1.374819617,1.967291371,-1.7095416,19.74132609,23.3313415
1.709507305,1.374953559,1.966147331,-1.82558894,19.78132659,23.34948799
1.709715838,1.375225076,1.965059552,-1.950760933,19.82533232,23.36827115
1.709972027,1.375600041,1.96400369,-2.08393089,19.87269621,23.38757107
1.710262304,1.376043995,1.962955246,-2.223970663,19.92277119,23.40726963
1.710573102,1.376522082,1.961889611,-2.369750416,19.97490992,23.42725109
1.710890846,1.376999006,1.960782102,-2.520138509,20.02846441,23.44740258
1.711201951,1.377439021,1.95960799,-2.67400151,20.08278568,23.46761437
1.711492822,1.377805936,1.958342516,-2.830204322,20.13722343,23.48778
1.711749858,1.378063155,1.956960905,-2.987610429,20.19112558,23.50779619
1.711959458,1.378173734,1.955438365,-3.145082264,20.2438379,23.52756267
1.712155838,1.378169533,1.953751968,-3.307498342,20.29770515,23.54851885
1.712376578,1.378112567,1.951906695,-3.479191122,20.35503781,23.57177232
1.712613097,1.378010406,1.949920172,-3.658205102,20.41511734,23.59672493
1.712856778,1.37786991,1.947810994,-3.842587512,20.47720779,23.62277567
1.713098963,1.377697199,1.945598942,-4.03038893,20.54055301,23.6493208
1.713330949,1.377497639,1.943305152,-4.21966382,20.60437453,23.67575393
1.713543995,1.377275854,1.940952244,-4.408470978,20.66787026,23.70146631
1.713729319,1.377035747,1.938564406,-4.594873879,20.73021388,23.72584706
1.713878104,1.37678054,1.936167431,-4.776940904,20.79055499,23.74828335
1.713981503,1.376512815,1.933788711,-4.952745422,20.84801997,23.76816056
1.714030642,1.376234578,1.931457178,-5.120365724,20.90171367,23.7848623
1.713999908,1.37588383,1.92903188,-5.283329601,20.95266138,23.79977134
1.713882712,1.375420625,1.926388987,-5.446316116,21.00258946,23.81445778
1.71369871,1.374879538,1.923584954,-5.609136938,21.0516303,23.82858197
1.713467564,1.374294909,1.920677278,-5.771607488,21.09990391,23.8418008
1.713208925,1.373700775,1.917724546,-5.933546867,21.14751791,23.85376797
1.712942429,1.373130814,1.914786459,-6.094777875,21.19456761,23.86413427
1.712687685,1.372618328,1.911923828,-6.255127107,21.24113606,23.8725479
1.712464281,1.372196261,1.909198533,-6.414425116,21.2872943,23.87865464
1.712291783,1.371897236,1.906673468,-6.572506639,21.33310149,23.88209805
1.712189748,1.371753627,1.90441245,-6.729210862,21.37860525,23.88251963
1.712177732,1.371797661,1.9024801,-6.884381732,21.42384192,23.87955882
1.712227354,1.372007241,1.900831902,-7.039075016,21.46868981,23.87224439
1.712298419,1.372330151,1.899370199,-7.19407327,21.51297175,23.86035388
1.712392747,1.372753323,1.898080364,-7.348813883,21.55663482,23.84464712
1.712512119,1.373263583,1.896947665,-7.502733424,21.59962932,23.82588241
1.712658291,1.37384766,1.895957244,-7.655267508,21.641909,23.80481659
1.71283299,1.374492175,1.895094107,-7.805850703,21.68343125,23.78220515
1.713037929,1.375183651,1.894343116,-7.953916476,21.72415714,23.75880224
1.713274798,1.375908505,1.893688989,-8.098897184,21.76405138,23.73536072
1.713545274,1.376653055,1.893116307,-8.240224093,21.8030823,23.71263217
1.713851018,1.377403517,1.892609529,-8.377327438,21.84122161,23.6913669
1.714193672,1.378146008,1.892153008,-8.509636506,21.87844413,23.67231396
1.71458217,1.378908556,1.891819718,-8.640771239,21.91569,23.65434086
1.715020173,1.379723944,1.891673843,-8.773857956,21.95360165,23.63588045
1.715501367,1.380585132,1.891686781,-8.907584552,21.99170669,23.61702841
1.716019375,1.381484767,1.891830318,-9.040638386,22.02952903,23.59788001
1.716567762,1.382415162,1.892076625,-9.171706177,22.06658911,23.57853026
1.717140031,1.383368277,1.892398243,-9.299473968,22.10240416,23.55907388
1.717729628,1.384335721,1.892768066,-9.422627127,22.13648851,23.53960526
1.718329939,1.385308752,1.893159318,-9.539850408,22.16835394,23.52021829
1.718934295,1.386278298,1.893545517,-9.649828061,22.19751014,23.50100614
1.719535976,1.387234974,1.893900441,-9.751243987,22.22346508,23.48206091
1.720128212,1.388169116,1.89419808,-9.842781941,22.24572562,23.46347317
1.720728695,1.389061479,1.894466588,-9.924214909,22.2648238,23.44605038
1.721356373,1.389909417,1.894757481,-9.996856456,22.28164183,23.43017649
1.722006352,1.390728119,1.895079803,-10.06170125,22.29621078,23.41530546
1.722673767,1.391532966,1.895442438,-10.1197438,22.30856141,23.4008916
1.723353784,1.392339526,1.895854123,-10.17197833,22.31872453,23.38638987
1.724041599,1.393163547,1.896323448,-10.21939867,22.32673122,23.37125609
1.724732441,1.394020954,1.896858859,-10.26299813,22.33261282,23.35494721
1.72542157,1.394927848,1.897468652,-10.30376947,22.33640096,23.33692153
1.726104275,1.395900498,1.898160972,-10.34270487,22.33812733,23.31663889
1.726775878,1.396955338,1.8989438,-10.38079588,22.33782336,23.29356079
1.727431732,1.398108965,1.899824938,-10.41903349,22.33551977,23.26715059
1.728086864,1.399355153,1.900772224,-10.45775219,22.33057797,23.23668306
1.728757242,1.400670036,1.901754244,-10.49602531,22.32252105,23.20230169
1.729439667,1.40204373,1.902779724,-10.53295188,22.31162346,23.16477262
1.730130966,1.403466176,1.903857297,-10.56763138,22.29816279,23.12485938
1.730827989,1.404927143,1.904995492,-10.59916392,22.28242009,23.08332265
1.731527618,1.406416237,1.906202729,-10.62665042,22.26468008,23.04092006
1.73222677,1.407922919,1.907487315,-10.64919261,22.24523115,22.99840615
1.732922395,1.409436524,1.908857459,-10.66589313,22.22436526,22.95653246
1.733611484,1.410946283,1.910321273,-10.67585541,22.20237764,22.91604773
1.734291069,1.412441356,1.9118868,-10.6781836,22.17956631,22.87769817
1.734958222,1.413910864,1.913562028,-10.67198238,22.15623152,22.84222799
1.735615975,1.415393451,1.915393014,-10.65748496,22.13155285,22.80770745
1.736268948,1.416926191,1.917402396,-10.63591965,22.10468055,22.77200099
1.736916578,1.418495976,1.919563076,-10.6078838,22.0758721,22.73554372
1.737558221,1.420089848,1.921848109,-10.57397456,22.04538422,22.69877187
1.738193146,1.421694984,1.92423078,-10.53478904,22.01347213,22.6621227
1.738820526,1.423298686,1.926684668,-10.49092451,21.98038879,22.62603444
1.73943944,1.424888366,1.929183698,-10.44297857,21.94638441,22.59094627
1.740048862,1.426451533,1.93170218,-10.39154921,21.91170587,22.55729821
1.740647669,1.427975791,1.934214833,-10.33723499,21.87659645,22.5255311
1.741234635,1.429448828,1.936696799,-10.28063503,21.84129548,22.49608653
1.741808441,1.430858413,1.939123644,-10.22234916,21.80603827,22.46940679
1.742392397,1.432196166,1.941574184,-10.15690589,21.76970704,22.44603523
1.743005457,1.433469463,1.944125492,-10.07989039,21.73129951,22.42583986
1.743639653,1.434689985,1.946750981,-9.993488195,21.69121733,22.40825378
1.744286959,1.435869665,1.949424302,-9.899885037,21.64985724,22.39271426
1.744939285,1.437020639,1.952119395,-9.801266906,21.60761116,22.37866256
1.745588475,1.438155217,1.954810527,-9.699820051,21.56486617,22.36554371
1.746226307,1.439285845,1.95747232,-9.597730988,21.52200454,22.35280637
1.746844485,1.44042509,1.960079769,-9.497186506,21.47940351,22.33990268
1.74743464,1.441585629,1.962608255,-9.400373684,21.43743515,22.32628824
1.747988326,1.442780247,1.965033541,-9.309479913,21.39646602,22.31142205
1.748497016,1.444021855,1.967331768,-9.226692939,21.35685684,22.29476663
1.748978065,1.445367621,1.969591368,-9.150281187,21.31673856,22.27695549
1.749450664,1.446839056,1.971896846,-9.076688776,21.27448917,22.25898535
1.749908943,1.448395843,1.974219042,-9.00536896,21.23083409,22.24086683
1.750346992,1.449997907,1.97652925,-8.93577746,21.18649749,22.22261103
1.750758881,1.45160544,1.978799245,-8.867372692,21.14220246,22.20422921
1.751138668,1.453178918,1.981001286,-8.799615869,21.09867119,22.18573267
1.751480401,1.454679099,1.98310812,-8.731971001,21.05662508,22.16713264
1.751778111,1.456067011,1.985092964,-8.663904777,21.01678468,22.14844033
1.752025807,1.457303931,1.986929481,-8.594886336,20.97986961,22.12966704
1.752217457,1.458351347,1.988591741,-8.524386932,20.94659839,22.11082439
1.752355476,1.459311711,1.990122321,-8.453259529,20.91590533,22.09069509
1.752448747,1.460296459,1.991578453,-8.382656756,20.88634967,22.06848061
1.752500861,1.461280724,1.992956677,-8.312501023,20.85808438,22.0448213
1.752515364,1.462239687,1.994253805,-8.242715014,20.83125974,22.02035776
1.752495755,1.463148572,1.995466908,-8.173221494,20.8060234,21.99573094
1.752445494,1.463982639,1.9965933,-8.103943131,20.7825204,21.97158214
1.752367995,1.464717179,1.997630509,-8.034802348,20.7608932,21.94855311
1.75226664,1.465327502,1.998576258,-7.965721188,20.74128164,21.92728609
1.752144775,1.465788938,1.999428434,-7.896621204,20.72382295,21.90842388
1.752005717,1.466076824,2.000185052,-7.827423365,20.70865168,21.89260989
1.751852759,1.466166499,2.000844226,-7.758047995,20.69589962,21.88048825
1.751650411,1.466008482,2.001384572,-7.688875234,20.68721774,21.87144858
1.751370253,1.465595108,2.001794509,-7.620163216,20.68349013,21.86439944
1.751026207,1.464964136,2.002086486,-7.551647761,20.68369939,21.8592612
1.750632259,1.464153003,2.002272494,-7.483064106,20.68683223,21.8559506
1.750202466,1.463198913,2.002364173,-7.414147639,20.69187932,21.85438066
1.749750968,1.462138887,2.002372888,-7.344634428,20.69783523,21.85446061
1.749291989,1.461009803,2.002309787,-7.274261549,20.70369839,21.85609567
