C2P2T17_pect_data.tx,C2P2T17_pect_data.ty,C2P2T17_pect_data.tz,C2P2T17_pect_data.rx,C2P2T17_pect_data.ry,C2P2T17_pect_data.rz
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
0.08013706455,-1.223143999,1.603865084,-7.730782843,16.75103035,34.0812605
0.08008231247,-1.222722665,1.604965901,-7.753162864,16.82397374,34.06922775
0.08024393084,-1.222045902,1.606184634,-7.774914207,16.89565441,34.05609795
0.0803919306,-1.221254404,1.607508015,-7.7979764,16.97165998,34.04265088
0.08035905893,-1.220500865,1.608919013,-7.824121186,17.05582383,34.02951153
0.08019786349,-1.219843202,1.610340294,-7.851649979,17.14417759,34.01612272
0.07996127684,-1.219340009,1.611693877,-7.87885304,17.23275366,34.00193821
0.08002542064,-1.218825782,1.613050977,-7.90241933,17.31917773,33.98697602
0.08047154496,-1.218144964,1.614529831,-7.924449881,17.4080874,33.97282008
0.08094459382,-1.217393101,1.61610111,-7.949641799,17.50361685,33.9602353
0.08126954889,-1.216672164,1.617677433,-7.978851258,17.60227731,33.94802983
0.08127164745,-1.2160851,1.619172211,-8.012939712,17.70057809,33.93500766
0.08122061873,-1.215611357,1.620613282,-8.04781014,17.79992599,33.92176861
0.08141616733,-1.215171733,1.622067639,-8.07937285,17.90195105,33.90868268
0.08172907206,-1.214782607,1.623508167,-8.108508549,18.00349352,33.8942037
0.08203062522,-1.214461284,1.624908213,-8.136104336,18.10139151,33.87678164
0.08219260137,-1.214225957,1.626241707,-8.163053352,18.19248105,33.85486325
0.08208715048,-1.214095553,1.627483201,-8.19025289,18.27359545,33.82689392
0.08196064898,-1.214044514,1.628706995,-8.21733679,18.34757605,33.79761958
0.08203111589,-1.214032912,1.629972502,-8.243646263,18.41907818,33.77082886
0.08212823219,-1.214058708,1.631233075,-8.269653767,18.48764856,33.74352706
0.08208149965,-1.214120139,1.632443,-8.295848488,18.55282775,33.71271396
0.08172021702,-1.214215664,1.633557458,-8.32273431,18.6141501,33.67538449
0.08102506414,-1.214421769,1.634645057,-8.351303311,18.67479046,33.6292013
0.08019138762,-1.214798567,1.635719406,-8.380547503,18.73162954,33.57774212
0.07930156028,-1.215295581,1.636720174,-8.409471706,18.7803496,33.52455616
0.07831545043,-1.215880763,1.637688653,-8.438856244,18.82534756,33.4682526
0.07719291168,-1.216521749,1.638666291,-8.469494619,18.871015,33.40742641
0.07589385069,-1.217185925,1.639694681,-8.502193916,18.92173753,33.34065693
0.07444071422,-1.217904357,1.640700889,-8.535034704,18.97400755,33.26756343
0.07289476502,-1.218714275,1.641588018,-8.56544772,19.02189942,33.18943398
0.07127415008,-1.219592071,1.642361874,-8.593276626,19.06616919,33.10733629
0.06959698163,-1.220514059,1.643028221,-8.618364541,19.10757658,33.02233585
0.06772640786,-1.221465255,1.643713056,-8.644523047,19.14736566,32.93302295
0.06558236068,-1.222441263,1.644504945,-8.674456984,19.18680614,32.83860937
0.06326791913,-1.223434308,1.645353288,-8.706349449,19.2267065,32.74108886
0.06088590913,-1.224436754,1.646207228,-8.738383934,19.26788676,32.64245169
0.05853892461,-1.225441153,1.647015656,-8.768744602,19.31117931,32.54468466
0.05632933745,-1.226440246,1.647727199,-8.795616225,19.35742861,32.44977219
0.05402495976,-1.227513003,1.64833377,-8.817540928,19.40386425,32.35246136
0.05143686633,-1.228701404,1.648884719,-8.835580803,19.44814929,32.24826487
0.04873235609,-1.229943149,1.64941405,-8.851704058,19.49178488,32.14031153
0.04607909095,-1.231176501,1.649954881,-8.867884912,19.53626748,32.03172595
0.04364511672,-1.23234034,1.65053938,-8.886104727,19.58308782,31.92562831
0.04132203692,-1.233487249,1.651061778,-8.906985339,19.63368363,31.82410545
0.03897292386,-1.234694694,1.651513211,-8.931231019,19.69139659,31.72317791
0.03664249759,-1.235957533,1.651963718,-8.957897641,19.75573052,31.61936717
0.03429849151,-1.237258718,1.652381117,-8.985121328,19.82255058,31.51458295
0.0319087217,-1.23858129,1.652732952,-9.011010543,19.88773574,31.41075562
0.02944109869,-1.239908397,1.652986468,-9.033645588,19.94717886,31.30983609
0.02701302716,-1.241141995,1.653303857,-9.057425298,20.00507301,31.21072733
0.02477097182,-1.242191477,1.653885216,-9.087771173,20.06749915,31.1111898
0.02272649383,-1.243051133,1.654754508,-9.124273292,20.13319306,31.01147659
0.02089127466,-1.243715274,1.65593571,-9.166514439,20.20089166,30.91184513
0.01902230355,-1.244310965,1.657316809,-9.211241061,20.27052771,30.81032398
0.01693858878,-1.244962315,1.658738629,-9.254802153,20.34104363,30.70621381
0.01474490767,-1.245659689,1.660154114,-9.296162825,20.40969407,30.60169349
0.01254594102,-1.246394069,1.661515849,-9.334267632,20.47373686,30.49895315
0.01044620498,-1.247156948,1.662776046,-9.368041624,20.53043311,30.40019287
0.008549954488,-1.247940082,1.663886557,-9.396392536,20.57704742,30.30762088
0.006791438957,-1.248679931,1.665037603,-9.423647792,20.6165095,30.21767354
0.005057716366,-1.249340146,1.666371366,-9.453354381,20.65334886,30.12652227
0.003381737132,-1.249953535,1.667767652,-9.483235257,20.68724211,30.03598328
0.001796075199,-1.250553316,1.669106676,-9.511009731,20.71787896,29.947872
0.0003329522009,-1.251173107,1.67026906,-9.534394095,20.74496241,29.86400207
-0.001003684081,-1.251812217,1.671358181,-9.555323935,20.77040587,29.78644638
-0.002212300697,-1.252497716,1.672426812,-9.570242885,20.78572151,29.71609178
-0.003277189335,-1.253220051,1.673413154,-9.576436692,20.78604898,29.65168067
-0.00424587383,-1.253927898,1.674394412,-9.579753034,20.78062346,29.59097875
-0.00516334744,-1.254573324,1.675447194,-9.586067471,20.77865091,29.53173852
-0.006071976467,-1.25511205,1.676647501,-9.601282023,20.78930755,29.4716995
-0.007013573402,-1.255685167,1.677884847,-9.618993994,20.80715524,29.41041523
-0.008029228602,-1.256448366,1.67898831,-9.629413506,20.82149218,29.34817686
-0.009158584426,-1.257381753,1.679943043,-9.633393152,20.83357396,29.28380828
-0.01044116797,-1.25846578,1.680734127,-9.631792044,20.84465239,29.21612964
-0.01176491143,-1.259517474,1.681336108,-9.626917314,20.85316166,29.15082413
-0.01302058965,-1.260398536,1.681786055,-9.621792579,20.85894639,29.09190423
-0.01425153724,-1.261157054,1.682163543,-9.618368283,20.86536419,29.03567845
-0.01550064453,-1.261841621,1.682549284,-9.618609112,20.87576315,28.97844966
-0.01681041144,-1.262501254,1.683025213,-9.624494308,20.89348209,28.91651326
-0.01822305166,-1.263185159,1.683674616,-9.638020616,20.92185173,28.84615446
-0.01976462252,-1.263864843,1.684371252,-9.659241518,20.96176473,28.76837022
-0.02139284812,-1.264507939,1.684987812,-9.685761092,21.01022356,28.68708015
-0.02304774125,-1.265156866,1.685606999,-9.715911845,21.06472864,28.60295239
-0.02466968938,-1.265853231,1.686311197,-9.748011491,21.12279567,28.51667222
-0.02619929884,-1.266638072,1.687182308,-9.780358716,21.18195718,28.42894599
-0.02790325965,-1.267296458,1.68819831,-9.810221887,21.23510695,28.34126285
-0.02987884151,-1.267743088,1.689346308,-9.842579922,21.28981533,28.24955617
-0.03189942553,-1.268160895,1.69065421,-9.882225117,21.35606922,28.15061127
-0.03389295958,-1.268590718,1.692015678,-9.924628215,21.42651127,28.04953617
-0.03578820045,-1.269072871,1.693321656,-9.965203347,21.49381408,27.95148531
-0.03751467961,-1.269647237,1.694460345,-9.999308687,21.55067859,27.86165908
-0.0392150311,-1.2702306,1.695636948,-10.03089898,21.60122394,27.77507507
-0.04100724252,-1.270746815,1.697023073,-10.0653861,21.65353583,27.68549363
-0.04278472357,-1.271246414,1.698453601,-10.10026923,21.70628839,27.5962618
-0.04444116105,-1.271780751,1.699761851,-10.13303307,21.75816201,27.51073252
-0.04587055116,-1.272401974,1.700779525,-10.16114818,21.80784162,27.43226386
-0.0471937809,-1.273178186,1.701534686,-10.18553774,21.85532219,27.35579287
-0.04859980347,-1.274098995,1.702187917,-10.2087931,21.90102804,27.27534832
-0.05008477633,-1.275099161,1.702767464,-10.2308724,21.94428842,27.19292937
-0.05164459096,-1.276113259,1.703300125,-10.2517261,21.98442952,27.11053557
-0.05327483128,-1.277075711,1.703811239,-10.27129629,22.02077434,27.03016682
-0.05483833169,-1.277876935,1.704284923,-10.28642019,22.05079338,26.959731
-0.05632880874,-1.278605067,1.704762613,-10.29792949,22.07540789,26.89544819
-0.05786073411,-1.279398779,1.705276757,-10.30921396,22.09772584,26.82851141
-0.05942221329,-1.280218429,1.705790537,-10.32066674,22.11906068,26.76062864
-0.06100081588,-1.281024958,1.706265163,-10.33266946,22.14072104,26.69350321
-0.06258359987,-1.281779894,1.706659882,-10.34559226,22.16401063,26.62883354
-0.06424131654,-1.282479827,1.706907798,-10.35844613,22.18638809,26.56777329
-0.06603851493,-1.283165572,1.70700435,-10.37047217,22.20547692,26.50857759
-0.06795243892,-1.28386562,1.707001506,-10.3823819,22.22282086,26.44858951
-0.06996012012,-1.284608788,1.706951869,-10.39488954,22.2399598,26.38514858
-0.07203840223,-1.28542423,1.70690856,-10.40871089,22.25842949,26.31559107
-0.07411179614,-1.28627775,1.706842548,-10.42231212,22.27765231,26.24461246
-0.0760828119,-1.287101253,1.706710367,-10.43368245,22.29611028,26.17942072
-0.07789507884,-1.287873444,1.706543343,-10.44282046,22.31392363,26.12111758
-0.07949213392,-1.28857316,1.706372303,-10.44972197,22.33121144,26.07080411
-0.08081745028,-1.289179295,1.70622775,-10.45438126,22.34809218,26.02958054
-0.08210674661,-1.289749174,1.706103707,-10.45865207,22.36561169,25.98952994
-0.08355093794,-1.290333889,1.705988439,-10.46414694,22.38418494,25.94414639
-0.08502624016,-1.29090315,1.705902835,-10.47049257,22.40298273,25.89664587
-0.08640882985,-1.291426968,1.705866662,-10.47730736,22.42117403,25.85024445
-0.08757486155,-1.291875632,1.705898684,-10.48420194,22.43792629,25.8081584
-0.08841360912,-1.292222518,1.705976606,-10.49099879,22.45424127,25.77489409
-0.08898524429,-1.292479295,1.706203405,-10.50049154,22.47302485,25.74699797
-0.08942257912,-1.292677536,1.706628996,-10.51369309,22.4943606,25.71910385
-0.08972045984,-1.292822882,1.707121846,-10.52720447,22.51512073,25.69405192
-0.08987419602,-1.292920716,1.707550279,-10.53762045,22.53218522,25.6746875
-0.08987952696,-1.292976151,1.707782708,-10.5415312,22.54244246,25.66386042
-0.08971634549,-1.292961519,1.707931202,-10.54316492,22.55032069,25.65915293
-0.08935990011,-1.292868879,1.708152534,-10.54703017,22.56040403,25.65744872
-0.08879936219,-1.292732415,1.70838258,-10.55013362,22.56982665,25.66055434
-0.08802398453,-1.292586001,1.708557472,-10.54947702,22.57573115,25.67028087
-0.08702307386,-1.292463152,1.708613625,-10.5420582,22.57526831,25.68844214
-0.08590390472,-1.292311658,1.708593027,-10.52938775,22.56917299,25.71252463
-0.08478550383,-1.292062169,1.708564814,-10.51487684,22.56006896,25.73890872
-0.08367487641,-1.291722166,1.708506369,-10.49837326,22.54794565,25.76774853
-0.08257900391,-1.291299209,1.708395075,-10.479725,22.53279247,25.79919842
-0.08150483307,-1.29080093,1.708208312,-10.45878034,22.51459855,25.83341283
-0.08024963886,-1.290286714,1.707835161,-10.43238063,22.49319527,25.87563004
-0.07865881793,-1.289798051,1.707236192,-10.39904976,22.46861423,25.92918429
-0.0768114764,-1.289315978,1.706495016,-10.36115589,22.44113774,25.99137553
-0.07478677718,-1.288821972,1.705693611,-10.32105945,22.41103914,26.05950611
-0.07266397335,-1.288298107,1.704912021,-10.28111112,22.37858293,26.13088141
-0.0706875136,-1.287688678,1.704217458,-10.23976351,22.33941935,26.20224244
-0.06868367829,-1.287014106,1.703441592,-10.19038901,22.29141903,26.28106394
-0.06636539121,-1.286327667,1.702463412,-10.13216659,22.23814054,26.37295367
-0.06386221611,-1.285600644,1.701438325,-10.07219536,22.1833374,26.47092768
-0.06130297114,-1.284807179,1.700516555,-10.01753357,22.1307404,26.56803837
-0.05881581542,-1.283924202,1.699842853,-9.975197971,22.08405641,26.65737219
-0.05630270458,-1.282868233,1.699475452,-9.942320707,22.04026629,26.74368472
-0.05358537369,-1.281611376,1.699349,-9.911700729,21.99458815,26.83565925
-0.05067070049,-1.280216056,1.699418494,-9.883822802,21.94806073,26.9322969
-0.04756466613,-1.278745252,1.699638437,-9.859165171,21.90171632,27.03260345
-0.04427228918,-1.277262521,1.699962903,-9.838199059,21.85658085,27.13558892
-0.04085688875,-1.275758759,1.700295446,-9.820784506,21.81516031,27.23934893
-0.03743210424,-1.274217683,1.700513466,-9.805159955,21.77795166,27.34206133
-0.03407728209,-1.272693049,1.70053136,-9.789351,21.7429634,27.44286241
-0.03087113998,-1.271239349,1.700263221,-9.771371745,21.70820498,27.5408899
-0.02789170961,-1.26991177,1.699622701,-9.749224304,21.67168662,27.63528336
-0.02492105537,-1.268646687,1.698782228,-9.726144169,21.63039827,27.73127571
-0.0217783341,-1.267371549,1.69794331,-9.704915426,21.5825091,27.83300346
-0.01859631356,-1.266129914,1.697062523,-9.68283716,21.52779654,27.93796031
-0.01550720182,-1.264967206,1.696096161,-9.657185371,21.46603438,28.04363546
-0.0126426683,-1.263930693,1.695000258,-9.625214523,21.39699149,28.14751048
-0.01001933303,-1.262976775,1.693799824,-9.58810665,21.33178984,28.24619765
-0.00743811792,-1.262125539,1.69227137,-9.54639295,21.27318421,28.34454775
-0.004799012171,-1.261415054,1.690320255,-9.499769491,21.21204236,28.44745889
-0.002241257282,-1.260797097,1.688169253,-9.449643655,21.14500544,28.55104263
9.461050846e-05,-1.260225714,1.686038441,-9.397399437,21.06870774,28.65139323
0.002066721589,-1.259657128,1.684145524,-9.34440236,20.97977606,28.74458858
0.003824676181,-1.259204954,1.68212907,-9.282926705,20.88088735,28.83498486
0.005563726698,-1.258960528,1.679627358,-9.208399109,20.77666619,28.92795258
0.007209010697,-1.258849243,1.676854255,-9.126897055,20.66664598,29.02109298
0.008684887105,-1.258798304,1.674021324,-9.044488022,20.55035198,29.11202326
0.009915040806,-1.25873692,1.671338107,-8.967229222,20.42730254,29.19838173
0.01082611014,-1.258584117,1.669081832,-8.897948194,20.29473068,29.27832527
0.01147690719,-1.258437988,1.666984645,-8.826780855,20.14914924,29.35515939
0.01195323494,-1.25842786,1.664653637,-8.746681986,19.99080106,29.43204797
0.01225310311,-1.258502938,1.6622455,-8.662964178,19.82348175,29.50715092
0.01237360649,-1.258612782,1.65991519,-8.580913044,19.65098509,29.57867646
0.0123110168,-1.258707335,1.65781593,-8.505783622,19.47710264,29.64488831
0.01207548844,-1.258784885,1.655945092,-8.435293416,19.30287167,29.70622119
0.01170974302,-1.258879534,1.654187321,-8.365201009,19.12889453,29.76405433
0.01125818939,-1.258994849,1.652524818,-8.297786412,18.95830602,29.81813105
0.01076490624,-1.259133809,1.650939017,-8.235313633,18.79423869,29.86821853
0.01011465423,-1.259327903,1.649366831,-8.178384924,18.62564382,29.91410815
0.009235512356,-1.259604349,1.647760577,-8.127068127,18.44478176,29.95586907
0.008157686475,-1.259898842,1.64631142,-8.080693809,18.25806823,29.99275734
0.006927518513,-1.26016939,1.645132633,-8.037611622,18.07173827,30.02475003
0.005675572423,-1.260441417,1.644110175,-7.997765684,17.89362054,30.053136
0.004530318551,-1.260736641,1.643129129,-7.961074995,17.73154797,30.07919387
0.003415640812,-1.261104415,1.642055462,-7.931486007,17.57697453,30.10260561
0.002176155261,-1.261622671,1.640804778,-7.908070928,17.41826863,30.1223982
0.0008307903908,-1.262298013,1.639417787,-7.885201272,17.25922777,30.1388632
-0.0005424385701,-1.263099164,1.637918057,-7.859870186,17.10495287,30.15329296
-0.001869209802,-1.263989737,1.636329566,-7.82906625,16.96055458,30.16694091
-0.003223457223,-1.264932157,1.634758986,-7.798330235,16.82557809,30.17740031
-0.004701478413,-1.265898237,1.63330533,-7.774742212,16.69612022,30.18221184
-0.006265663142,-1.266861332,1.631982283,-7.757605909,16.57212592,30.18251533
-0.007879156833,-1.267793774,1.630804626,-7.746237127,16.45354073,30.17943909
-0.009505777593,-1.268666983,1.629788201,-7.739962385,16.34031124,30.17410114
-0.01110993983,-1.269451551,1.628949836,-7.738117607,16.2323855,30.16761032
-0.01268330195,-1.270238232,1.62816884,-7.736527136,16.13007689,30.15970097
-0.01421723686,-1.271103611,1.627320696,-7.731138512,16.03290332,30.15068116
-0.0156764062,-1.271996185,1.626417863,-7.72148278,15.93962238,30.14251088
-0.01702577068,-1.272864138,1.625473675,-7.707095844,15.8489932,30.13714574
-0.01840601608,-1.273669401,1.624569227,-7.693696375,15.76032489,30.13112698
-0.0199099631,-1.274370005,1.623797092,-7.686771369,15.67341469,30.12214791
-0.0214547975,-1.274920506,1.623312789,-7.686384672,15.59147084,30.11044148
-0.02296066294,-1.275345901,1.623128869,-7.69011048,15.51674499,30.09676927
-0.02432639147,-1.275692773,1.623064286,-7.693423834,15.44730698,30.08556955
-0.02545205649,-1.276006783,1.622939828,-7.691812318,15.38124109,30.08124468
-0.02648335997,-1.276454792,1.622448271,-7.679455257,15.30898601,30.08585161
-0.02760511407,-1.276990644,1.621684657,-7.659628453,15.22984599,30.09518493
-0.02875102999,-1.277402701,1.621008601,-7.640124143,15.15398541,30.10502598
-0.02981270531,-1.277627714,1.620512565,-7.62428755,15.08755031,30.11403857
-0.03068001738,-1.27760384,1.620286446,-7.615433618,15.03669,30.12090966
-0.03134496422,-1.277469182,1.62013204,-7.607174758,14.99437135,30.12907572
-0.03187294824,-1.277402464,1.619808032,-7.591858961,14.95038128,30.14232065
-0.0322623647,-1.27740416,1.619337402,-7.570881987,14.9060981,30.15987037
-0.03251087378,-1.277475579,1.618742426,-7.545631539,14.86289869,30.18096147
-0.03261527998,-1.277618986,1.618044775,-7.517487014,14.82215942,30.20484346
-0.03257147928,-1.277837643,1.617265611,-7.487819935,14.78525665,30.2307798
-0.03239313712,-1.277942237,1.616607552,-7.462274071,14.75803353,30.25608181
-0.03211109622,-1.277777126,1.616246387,-7.445717508,14.74528445,30.27830124
-0.03174602101,-1.277397038,1.61616294,-7.438358572,14.74681052,30.29707028
-0.0313185372,-1.276856737,1.616338652,-7.440416534,14.76240901,30.31201483
-0.03069261593,-1.276325571,1.616584177,-7.446363918,14.79078357,30.32808091
-0.02980306364,-1.275972806,1.616693888,-7.449654766,14.8271228,30.34949675
-0.02877615525,-1.275714848,1.61664732,-7.452822936,14.86967568,30.37228439
