C2P2T17_sup_data.tx,C2P2T17_sup_data.ty,C2P2T17_sup_data.tz,C2P2T17_sup_data.rx,C2P2T17_sup_data.ry,C2P2T17_sup_data.rz
3.764683741,1.441295623,1.010907189,7.154121838,21.67704433,82.30797018
3.763033588,1.441804332,1.010433374,7.090136699,21.64567075,82.48256492
3.7615142,1.44241004,1.009991294,7.019554275,21.61541835,82.64139141
3.760064292,1.443071244,1.009559334,6.945950274,21.58594306,82.79004977
3.758621714,1.443747602,1.009112538,6.872911916,21.55684693,82.93411213
3.757123558,1.444399801,1.008623161,6.804036127,21.5276874,83.07912423
3.755506204,1.444989526,1.008060708,6.742928101,21.49797816,83.23060633
3.753759842,1.445403892,1.007238435,6.687454997,21.46282404,83.36675774
3.751953002,1.44564579,1.006124087,6.633057878,21.42115736,83.47458841
3.750137996,1.445852373,1.004913436,6.579761631,21.37815144,83.57281571
3.748366048,1.446161507,1.003799753,6.527634491,21.33894027,83.68014668
3.74668724,1.446711816,1.002973648,6.476787464,21.30861916,83.81527828
3.744927976,1.447388036,1.002265033,6.427628783,21.28334001,83.95048375
3.742958879,1.448015698,1.001429897,6.380277075,21.25689784,84.05667678
3.740894461,1.44864654,1.000542264,6.334488866,21.23076752,84.15050908
3.738848443,1.449332968,0.9996744324,6.290043845,21.20638966,84.24862068
3.736933766,1.450127995,0.9988971003,6.246741781,21.18517592,84.36763958
3.735262286,1.451085716,0.9982779012,6.204416345,21.16848962,84.52418606
3.733904265,1.452244717,0.9979270894,6.160366744,21.16150586,84.70736234
3.732759727,1.453560382,0.9978039601,6.113859508,21.16453106,84.8958314
3.731684468,1.454962848,0.9977468039,6.067671597,21.17153511,85.09053652
3.730535079,1.456381453,0.9975953326,6.024510687,21.1764441,85.29240302
3.729169011,1.45774471,0.997190767,5.987009527,21.17313667,85.50233694
3.727912765,1.459120903,0.9966933183,5.95437614,21.16766601,85.73731565
3.727086277,1.460618659,0.9963194325,5.92423807,21.16860479,86.00769503
3.72653843,1.462225404,0.9959984019,5.896765397,21.17359931,86.3044258
3.726119452,1.463926676,0.995664631,5.872067683,21.18035076,86.61844962
3.725681357,1.465705705,0.995259333,5.850177026,21.18663518,86.94069748
3.725078216,1.467543232,0.9947315371,5.831039745,21.19031659,87.26209156
3.724166273,1.469417548,0.9940384021,5.814516805,21.18935307,87.57354954
3.722803863,1.471304722,0.993144831,5.800393035,21.18179536,87.86599029
3.720851129,1.473178981,0.9920223853,5.788395167,21.16577781,88.13033994
3.718169513,1.475013236,0.9906474966,5.778218639,21.13950151,88.3575373
3.714690611,1.476985993,0.9889012442,5.772885926,21.10196133,88.56200052
3.710592005,1.479207888,0.9867869474,5.773666915,21.05565137,88.76327879
3.706105038,1.4815492,0.9844666396,5.777665795,21.00408613,88.96004083
3.701461624,1.483879744,0.9821020576,5.782040898,20.95081651,89.15098489
3.696894319,1.48606879,0.9798544147,5.784002459,20.89942662,89.33483853
3.692636317,1.487985152,0.9778843742,5.780807793,20.85352968,89.51035629
3.68774023,1.48967736,0.9756601013,5.781125441,20.79578473,89.65730215
3.681635572,1.491291965,0.972832918,5.790776802,20.716361,89.76980847
3.675120356,1.492844841,0.9698326379,5.802877982,20.63011799,89.86822243
3.66899242,1.494350546,0.967084,5.810589662,20.55186358,89.97290744
3.664049661,1.495822404,0.9650074011,5.807102098,20.49635922,90.10424137
3.660012722,1.497239807,0.9634652925,5.793218124,20.45899503,90.260212
3.656061831,1.498580935,0.9620359574,5.774845887,20.42508826,90.42296031
3.652183832,1.499857493,0.9607103946,5.752902524,20.39427197,90.5891131
3.648365743,1.501080904,0.959480566,5.728302863,20.36619006,90.75529758
3.644594779,1.50226229,0.9583394017,5.701957713,20.34049587,90.91814079
3.640858339,1.503412477,0.9572807241,5.674772888,20.31685044,91.07426917
3.637143977,1.504542035,0.9562990937,5.64764899,20.29492029,91.22030826
3.633439341,1.505661334,0.9553895739,5.62148199,20.27437481,91.35288245
3.629732085,1.506780626,0.9545474169,5.597164616,20.25488322,91.46861484
3.626009754,1.507910155,0.9537676682,5.575588581,20.23611106,91.56412703
3.622692655,1.509100192,0.9533101613,5.550379784,20.22936761,91.66814824
3.619998815,1.51035561,0.9533010933,5.517551277,20.24027983,91.79883752
3.617612602,1.511617979,0.9535361803,5.481541823,20.25998999,91.9369538
3.615219727,1.512827165,0.9538144209,5.446693268,20.27964453,92.06324654
3.612507211,1.513921164,0.9539375392,5.417245765,20.29038636,92.15845434
3.609162078,1.514836973,0.9537069417,5.397403831,20.28334193,92.20330274
3.605438655,1.515717325,0.9533999485,5.38274132,20.27130598,92.21781219
3.601767737,1.516673596,0.9533240943,5.367043938,20.26820349,92.2296373
3.598099296,1.517596472,0.9533221263,5.351897159,20.26682688,92.23093655
3.59438279,1.518377206,0.9532354963,5.338914684,20.25995762,92.21386021
3.590566731,1.518907826,0.9529033614,5.32976401,20.24036366,92.17055011
3.586201995,1.519293657,0.9522292033,5.327500046,20.20450033,92.08346874
3.581017815,1.519691195,0.9512579366,5.333142469,20.15547923,91.94674481
3.575229484,1.520070922,0.9500387462,5.345373216,20.09604638,91.77002009
3.569053817,1.520403751,0.9486240453,5.362827676,20.02897198,91.56294673
3.562710138,1.520660242,0.9470720743,5.384044602,19.95706734,91.33518555
3.556420961,1.520809931,0.9454487727,5.407431387,19.88319636,91.0964025
3.550412358,1.520820797,0.9438289243,5.43124461,19.81028172,90.85626413
3.544914039,1.520658912,0.9422965868,5.453585639,19.74130626,90.62443316
3.540159139,1.52028833,0.9409448166,5.472410917,19.67931032,90.41056542
3.53638376,1.519671259,0.9398747025,5.485556543,19.62738548,90.22430939
3.532938833,1.518704181,0.9388070158,5.497402776,19.57688957,90.03853316
3.529212427,1.517395364,0.9374790749,5.512825153,19.5196353,89.82787867
3.525500062,1.515872046,0.936028767,5.530240043,19.45947856,89.60464161
3.522100144,1.514258731,0.9346044191,5.547921091,19.40034642,89.38109744
3.519314085,1.512676775,0.9333654254,5.56399359,19.34623878,89.16949564
3.517446045,1.511244544,0.9324817311,5.576447544,19.3012235,88.98205969
3.516667632,1.50963115,0.9320224469,5.579331199,19.27043193,88.82788554
3.51675297,1.50759181,0.9318570578,5.572100595,19.25174048,88.69832606
3.517407957,1.505374394,0.9318558742,5.560912466,19.2383525,88.57897723
3.518333972,1.503229115,0.9318803868,5.552067091,19.22343135,88.45542929
3.519228052,1.501408389,0.9317835961,5.551997446,19.20010046,88.31326482
3.520236922,1.499711868,0.9317204911,5.55660156,19.17597717,88.1627082
3.521692823,1.497831248,0.9318946239,5.558226239,19.16063602,88.02090188
3.52356627,1.49585974,0.9322228376,5.558153305,19.15010576,87.88380411
3.525826057,1.493891502,0.9326188664,5.557732794,19.1404097,87.74737002
3.528439323,1.492021556,0.9329934156,5.558378252,19.12756558,87.60755127
3.531371543,1.490345823,0.9332541741,5.561569227,19.1075861,87.46029676
3.534243562,1.488842009,0.9334414649,5.572561277,19.07969813,87.29406621
3.536945968,1.487407483,0.9336539645,5.592071319,19.04764624,87.10873322
3.539850298,1.486016958,0.9338903049,5.614740634,19.01424299,86.91738375
3.543331958,1.484642824,0.9341571534,5.635081845,18.98233274,86.73312343
3.547770115,1.483255081,0.934469044,5.647480095,18.95479026,86.569074
3.552938343,1.481951598,0.9347660678,5.655336768,18.92488708,86.41486595
3.558401547,1.480808922,0.935004391,5.665150358,18.88701695,86.25435045
3.564230195,1.479762624,0.9352310147,5.67580486,18.84576573,86.09200695
3.57049722,1.478747007,0.9354970007,5.686091603,18.8057225,85.93233732
3.57727802,1.477695043,0.9358574253,5.69470809,18.77147834,85.77986525
3.584650242,1.476538389,0.9363711452,5.700266663,18.74762669,85.63913355
3.592779068,1.475271978,0.9368481634,5.702897881,18.72054159,85.50677244
3.601639578,1.473968292,0.9371621829,5.704076464,18.68074928,85.37679907
3.611027176,1.472673008,0.9374725097,5.70428667,18.63905245,85.24985899
3.620739201,1.471429891,0.9379413386,5.70389608,18.60622321,85.1266151
3.630574758,1.470280863,0.9387337027,5.703161875,18.59300436,85.00774507
3.640839479,1.469058849,0.939818431,5.698005938,18.59404024,84.89348689
3.651893782,1.467622488,0.9410467497,5.685494764,18.59742612,84.78345994
3.663619913,1.466050764,0.9424102391,5.667524976,18.60406788,84.67742083
3.675899892,1.464422346,0.9439014062,5.645994431,18.61487784,84.57512706
3.688615496,1.462815645,0.9455136306,5.622802037,18.63077309,84.47633582
3.701648245,1.461308829,0.9472411573,5.599847103,18.65267462,84.38080285
3.714879394,1.459979811,0.9490791362,5.579028193,18.68150689,84.28828154
3.728189925,1.458906204,0.9510237074,5.56224151,18.71819801,84.19852221
3.741460557,1.458165243,0.9530721337,5.55137877,18.76368055,84.1112715
3.75457174,1.457833678,0.955222978,5.548324593,18.81889281,84.0262721
3.767802951,1.457721106,0.9577354882,5.54946835,18.89117168,83.93006046
3.781444737,1.457637411,0.960728514,5.550509313,18.98232822,83.81707896
3.795393866,1.45765736,0.9639946584,5.552351871,19.08508518,83.69895055
3.809546939,1.457852751,0.9673312997,5.556010388,19.1922694,83.58734191
3.823800309,1.458292385,0.9705400183,5.562624457,19.29681273,83.49396966
3.838049951,1.459042537,0.9734252254,5.573451386,19.3917325,83.43059773
3.852420706,1.460298571,0.9763375665,5.594976341,19.4927063,83.36774216
3.867057094,1.462056269,0.9796152447,5.627890247,19.61261773,83.28281314
3.88188441,1.464079115,0.9830449267,5.664968754,19.74040245,83.19799374
3.896827912,1.466128065,0.9864117815,5.699214733,19.86508903,83.13554145
3.911812483,1.467962281,0.9894973283,5.723863098,19.97577786,83.11778758
3.927616466,1.46987885,0.9925242966,5.742124212,20.0822772,83.15655831
3.944802523,1.472267117,0.995811421,5.761583457,20.19967008,83.24197099
3.962971494,1.475023374,0.9992775271,5.782176271,20.32495427,83.36383609
3.981724847,1.478041927,1.002840763,5.803793408,20.45509845,83.51195298
4.000665396,1.481214137,1.006421262,5.826248517,20.58706735,83.67610595
4.019397818,1.484427856,1.009942952,5.849257988,20.71783962,83.84606227
4.03752898,1.487567241,1.013334527,5.872433111,20.8444182,84.0115725
4.054668016,1.490512924,1.016529551,5.895284541,20.96383282,84.16237254
4.07042617,1.493142477,1.019465695,5.917239075,21.07313395,84.28818695
4.084416359,1.495331163,1.022083107,5.937668676,21.16937802,84.37873323
4.098199185,1.49750276,1.024515954,5.953602908,21.25573727,84.4897407
4.11300808,1.500015571,1.026896448,5.964681008,21.33748512,84.66046206
4.127969476,1.502640959,1.029169637,5.974018301,21.41483905,84.85586499
4.142216097,1.505142592,1.031296733,5.984500813,21.48812336,85.04089499
4.154887497,1.507276315,1.033256841,5.998799571,21.55779538,85.18049007
4.165128541,1.508792129,1.035041304,6.019439015,21.62437707,85.23957528
4.173461473,1.509890111,1.036641828,6.033572922,21.68275635,85.25450841
4.180973684,1.51088932,1.038074008,6.033891575,21.73067166,85.27488509
4.187661204,1.511714956,1.039369871,6.031136048,21.77287205,85.28545709
4.193521657,1.512291093,1.040564203,6.035997337,21.8140838,85.27096798
4.198554001,1.512540868,1.041694411,6.059139088,21.85901155,85.21614479
4.201902665,1.51252087,1.042801202,6.093565052,21.90540048,85.10253121
4.20299461,1.512326723,1.043874079,6.126443422,21.94787208,84.92946559
4.202253053,1.511940657,1.044874329,6.159711252,21.98643776,84.70836427
4.200101341,1.511345852,1.045764208,6.195317563,22.02116054,84.45067375
4.196963757,1.510525693,1.046510307,6.235194842,22.05220831,84.1678748
4.19326606,1.509463191,1.047085912,6.281236186,22.07989001,83.8714819
4.189435797,1.508140556,1.047472327,6.33527828,22.10467443,83.57303908
4.185902385,1.506538941,1.047659191,6.399090469,22.12719155,83.28411337
4.183096984,1.50463837,1.047643754,6.474370152,22.14821636,83.01628786
4.181452199,1.502417874,1.047429144,6.562744631,22.16863513,82.78115581
4.179572648,1.499836387,1.046761366,6.677296602,22.18336499,82.53793395
4.176235691,1.496900976,1.045540139,6.821894005,22.18919061,82.25231491
4.172133431,1.493662859,1.044000426,6.984147725,22.18984719,81.94555587
4.167957812,1.490173333,1.042374466,7.151411282,22.18902531,81.6387989
4.164400783,1.486483455,1.040891144,7.310754466,22.19034479,81.35303911
4.162154075,1.482644297,1.039775516,7.448992939,22.19735042,81.10912331
4.161092857,1.478022022,1.038506547,7.594142557,22.20426372,80.90000063
4.160484621,1.472348474,1.03668776,7.769470408,22.20590105,80.70262418
4.160105552,1.466226267,1.03471708,7.954405785,22.20642606,80.51366305
4.159726795,1.460262185,1.032977975,8.12823231,22.20971524,80.3296514
4.159114436,1.455067322,1.031840402,8.270102974,22.21938058,80.14698705
4.158131715,1.449700707,1.030845414,8.404027425,22.22502094,79.94252803
4.15694526,1.443203442,1.029463332,8.559308542,22.21900127,79.70992521
4.155772366,1.436162347,1.027948341,8.72267599,22.20881384,79.47063459
4.154830288,1.429163817,1.026553009,8.880411023,22.20179401,79.24605574
4.154336138,1.422794136,1.025527709,9.018358607,22.20511274,79.05752705
4.154506056,1.417640428,1.025120601,9.12206729,22.22582418,78.92632763
4.154591797,1.412531427,1.025045692,9.205071557,22.253556,78.8036666
4.154087164,1.406453214,1.024928118,9.287146229,22.27681358,78.6492932
4.153569753,1.400229944,1.024885012,9.362979862,22.30097542,78.49725578
4.153617461,1.394684426,1.025040685,9.427049594,22.33150257,78.38159729
4.154807482,1.390639535,1.025523972,9.473719258,22.37392989,78.33636356
4.156289735,1.38758738,1.0263309,9.500242405,22.42768323,78.32707918
4.157180786,1.38457813,1.027358709,9.509603028,22.48790108,78.30876589
4.158005318,1.381774887,1.028585341,9.504844675,22.55373516,78.29975738
4.159286898,1.379342488,1.029987773,9.489083171,22.62439959,78.31842349
4.161547425,1.377448513,1.03154045,9.465536856,22.69915554,78.383183
4.165306609,1.376264596,1.033210782,9.437560309,22.777235,78.51253226
4.170077308,1.376221866,1.035446654,9.39454021,22.87552821,78.7046457
4.175112245,1.377317084,1.038420609,9.330132522,23.0006534,78.93875559
4.180542629,1.379070294,1.041676612,9.254043663,23.13620771,79.2050704
4.186506812,1.380994682,1.044758027,9.175603524,23.26555153,79.49387084
4.193151693,1.382595313,1.047209511,9.103638691,23.37177021,79.79549888
4.201080998,1.384431874,1.049303635,9.033019921,23.46881737,80.15060009
4.210569565,1.387282434,1.051531105,8.954605123,23.57897777,80.59415214
4.221279126,1.390969077,1.053770626,8.870660749,23.69761461,81.10795996
4.232876247,1.395306043,1.055913187,8.783154665,23.82013365,81.67375113
4.245034974,1.400097922,1.057868815,8.693612821,23.9420523,82.2731872
4.257438903,1.405139158,1.059571324,8.603018934,24.05905671,82.88789086
4.269782538,1.410214649,1.060980969,8.511758949,24.16704415,83.49948336
4.281771793,1.415101168,1.062084982,8.4196117,24.26214724,84.08962449
4.293123462,1.419569311,1.062895935,8.325786488,24.34073763,84.64004592
4.303563555,1.423385689,1.063447952,8.229007571,24.39940711,85.13256923
4.31432458,1.427146299,1.063911749,8.117788772,24.44572038,85.62787365
4.326337107,1.431419653,1.064352313,7.988337122,24.48762058,86.1774069
4.33888545,1.435923757,1.064675357,7.850161509,24.52259387,86.7490598
4.35126203,1.4403693,1.064810361,7.712080721,24.54840655,87.31052699
4.362766809,1.444461167,1.064708927,7.582208542,24.56311687,87.82936
4.372705677,1.447901006,1.06434019,7.46803843,24.56504617,88.27305193
4.382130007,1.450692173,1.063930146,7.346835789,24.55214031,88.68175912
4.392148094,1.453130125,1.063642616,7.201879871,24.52589051,89.10339745
4.402151923,1.455356383,1.063355887,7.049176862,24.49008895,89.51698172
4.411529832,1.45751675,1.062934769,6.904558428,24.44847896,89.90136263
4.419666115,1.459762203,1.062228178,6.783715052,24.40473634,90.23527192
4.426575564,1.461913802,1.061210467,6.67750767,24.34956773,90.51130464
4.432760337,1.463730874,1.060012798,6.567029227,24.27429829,90.74131049
4.438329109,1.465277584,1.05869945,6.453416291,24.18342689,90.9328499
4.443386837,1.466619919,1.057325052,6.337999271,24.08137757,91.09347262
4.448035967,1.46782515,1.055936658,6.222257315,23.9725108,91.2307186
4.452377368,1.46896147,1.054575361,6.107783264,23.86113236,91.35212004
4.456511001,1.470097771,1.053277431,5.99625862,23.75149995,91.4652034
4.460536288,1.471303535,1.052074973,5.889438549,23.64782715,91.57749093
4.464552191,1.472648815,1.05099611,5.789146977,23.55428478,91.69650098
4.468656993,1.474204296,1.050064688,5.697281838,23.47499959,91.82974684
4.472496961,1.475784797,1.049055157,5.613532585,23.3982931,91.95484374
4.475782234,1.477205459,1.047822144,5.535334602,23.31331896,92.05178651
4.478705524,1.478538047,1.046503456,5.461365688,23.22539575,92.13165355
4.48145942,1.479853923,1.04523431,5.390398068,23.13981252,92.20552736
4.484236733,1.481223783,1.044147869,5.321275902,23.06182805,92.28449606
4.48723032,1.482717823,1.04337497,5.252918987,22.99667116,92.37965196
4.489922782,1.484446026,1.042736661,5.188838622,22.93634241,92.46567536
4.4919261,1.48638249,1.04202255,5.131511752,22.87227145,92.52195957
4.49362625,1.488392463,1.041312754,5.078445673,22.80877525,92.56665423
4.495408928,1.490339343,1.040686831,5.027199827,22.75012918,92.61789667
4.497659429,1.492084776,1.040223424,4.975382694,22.70056514,92.69381352
4.500479048,1.493747834,1.039955083,4.923590702,22.66297146,92.80018595
4.503634059,1.49551647,1.0398395,4.874083608,22.63603646,92.92680973
4.507006363,1.497355002,1.039841834,4.827011712,22.617671,93.06782062
4.510478137,1.499227827,1.039929038,4.782493824,22.60581337,93.21734902
4.513932117,1.501099241,1.040070602,4.740605581,22.59843454,93.36951867
4.51725178,1.502933354,1.040239007,4.701372542,22.59354093,93.51844661
4.520321422,1.504694074,1.040409888,4.664768096,22.58917487,93.6582442
4.52302613,1.506345165,1.040561892,4.630716259,22.58341254,93.78301867
4.525251648,1.507850363,1.04067625,4.599099372,22.57435922,93.8868752
4.526884122,1.509173551,1.040736039,4.569770734,22.56014191,93.96391901
4.528096288,1.51035116,1.040640847,4.552053997,22.53919251,94.02117119
4.529117759,1.511448639,1.040372915,4.550206937,22.51337539,94.06958752
4.529920527,1.512473565,1.040041918,4.556509786,22.48601499,94.10919441
4.530476884,1.513433529,1.039759197,4.563287218,22.46047827,94.14003398
4.53075922,1.514336214,1.039637085,4.562900496,22.44016552,94.16215791
4.530739995,1.515189445,1.039788592,4.54773856,22.42850291,94.17562554
4.530357481,1.51616803,1.040076952,4.525642158,22.41765333,94.17228111
4.529613591,1.517323536,1.040330651,4.507459941,22.40111968,94.14895121
4.528575591,1.518479025,1.040610302,4.490138608,22.38435209,94.11317814
4.527309914,1.51945745,1.040975858,4.470642329,22.37279951,94.07250543
4.525882263,1.520081633,1.041486999,4.445942442,22.3719136,94.03447735
4.52460714,1.520588465,1.042243837,4.40786384,22.38196948,94.00607855
4.523570564,1.521240698,1.043242506,4.355306727,22.39840794,93.98403204
4.522494412,1.521900861,1.044386219,4.295847981,22.41942352,93.96048523
4.521099802,1.522432773,1.045577016,4.237030313,22.44318594,93.92757378
4.51910707,1.522701541,1.046715615,4.186361566,22.4678364,93.87741981
4.516235813,1.522573561,1.047701795,4.151327904,22.49149389,93.80213352
4.513013197,1.522136595,1.049075725,4.107969118,22.52821735,93.70996001
4.509903682,1.521567652,1.05112783,4.040134406,22.58477652,93.61166029
4.506532546,1.520868534,1.053382474,3.967024393,22.64833383,93.50311513
4.502525618,1.520041353,1.055362626,3.907845992,22.70602539,93.38021789
4.497509378,1.519088386,1.056590955,3.881856831,22.7449914,93.23888915
4.491612602,1.517764042,1.057511967,3.875950259,22.77726859,93.06420587
4.485227703,1.515957353,1.058740105,3.867137236,22.81956348,92.85349896
4.478378298,1.513872207,1.06005654,3.859973394,22.86612021,92.62113587
4.471090074,1.511711328,1.061246658,3.859077513,22.91129831,92.38155363
4.463390957,1.5096761,1.062100937,3.869139282,22.94959756,92.14927058
4.455310929,1.507966647,1.062414657,3.894908285,22.97564899,91.93887744
4.445889385,1.506068359,1.061884845,3.95175393,22.97901886,91.68350162
4.43477478,1.503596977,1.060616369,4.040518835,22.96186994,91.3456638
4.422916704,1.500942449,1.059028112,4.143838595,22.93790559,90.98408868
4.411273939,1.498485431,1.057556373,4.243538016,22.92096488,90.65744275
4.400813709,1.496597513,1.056651296,4.320671001,22.92496219,90.42430406
4.390908885,1.495002599,1.056108449,4.390567416,22.94569576,90.25244052
4.380377586,1.493229716,1.055443579,4.478381798,22.9693581,90.07418505
4.369358369,1.491353579,1.054688298,4.579611293,22.99543394,89.89492288
4.357989695,1.489448696,1.053872214,4.689740662,23.02338676,89.72003165
4.346409688,1.487589562,1.053022163,4.804244023,23.05264976,89.55487558
4.334755967,1.485850797,1.052161755,4.918588274,23.0826199,89.40480177
4.323165568,1.484307215,1.051311232,5.02823787,23.11265479,89.27513888
4.311774947,1.483033822,1.050487616,5.12866067,23.14207252,89.17119841
4.300720077,1.482105744,1.049705175,5.21533463,23.17015412,89.09827884
4.290136644,1.481598072,1.048976178,5.283755322,23.19614869,89.06167258
4.280049318,1.4814542,1.048318677,5.334362081,23.22867506,89.08393898
4.270279791,1.481551956,1.047699197,5.373685749,23.27228204,89.16797765
4.260659735,1.481867193,1.047055979,5.406340245,23.32016036,89.28957038
4.251022918,1.482373522,1.046337431,5.436772814,23.36564057,89.42444272
4.241206062,1.483041679,1.045505039,5.469192235,23.40223199,89.54825092
4.231048555,1.48383991,1.044532807,5.507587125,23.4236298,89.63659096
4.220833194,1.485018087,1.043409063,5.538443126,23.43611533,89.74178242
4.210862072,1.486692012,1.0421647,5.552449789,23.44884444,89.90893135
4.201005652,1.48862531,1.040853989,5.559676548,23.46012541,90.10276568
4.191136242,1.490577953,1.039546018,5.569945682,23.46855217,90.28798613
4.181128064,1.49230633,1.038325084,5.592814799,23.47302207,90.42927877
4.170756161,1.494062521,1.037061996,5.625684446,23.46835273,90.53982347
4.159960077,1.496205422,1.035598989,5.659403537,23.4516529,90.65524136
4.148861475,1.498648776,1.033987662,5.693568747,23.42548179,90.77389146
4.137581535,1.501305433,1.032279892,5.727801836,23.39242166,90.89414796
4.126240934,1.504087295,1.030527679,5.761753878,23.35507851,91.01440361
4.114959852,1.506905292,1.028783028,5.795107695,23.3160819,91.13307203
4.103857981,1.509669403,1.027097869,5.827578506,23.27808408,91.24858914
4.093054562,1.512288704,1.025524021,5.858912814,23.24375827,91.35941344
4.082668437,1.514671462,1.024113188,5.888885571,23.21579634,91.46402535
4.072818116,1.516725254,1.022917003,5.917295639,23.19690579,91.56092549
4.062919436,1.518752106,1.021728077,5.949183958,23.17890212,91.64238441
4.052536047,1.521013793,1.020384888,5.987246385,23.15434848,91.70651354
4.042007556,1.523356433,1.01900568,6.027823605,23.12705516,91.76060818
4.031673266,1.525625142,1.017706123,6.067299183,23.10079284,91.81198734
4.021872373,1.527664028,1.016599678,6.102089759,23.07929256,91.86799217
4.012944009,1.529316356,1.015797964,6.128649437,23.06624868,91.93598652
4.005054138,1.530619808,1.015542875,6.149057167,23.07400304,92.02968479
3.997941077,1.531744047,1.015805904,6.167608651,23.10355282,92.14793252
3.991303104,1.532729036,1.016297167,6.183987184,23.14162789,92.27575903
3.98484028,1.53361288,1.01673504,6.197633141,23.17506394,92.39812085
3.978254508,1.5344317,1.016846018,6.207732247,23.19079971,92.49990134
3.971698544,1.535078936,1.016821093,6.215657309,23.19393356,92.58216032
3.965493475,1.53545612,1.016997737,6.222975816,23.19789345,92.65678598
3.959594592,1.535610407,1.017327144,6.229007564,23.20217976,92.72485135
3.953957289,1.535588914,1.017760469,6.233071166,23.20628833,92.78742691
3.948537078,1.53543863,1.018248824,6.23448478,23.20971117,92.84558122
3.943289603,1.535206352,1.018743287,6.232566657,23.21193716,92.90038155
3.938170652,1.53493864,1.019194924,6.226635532,23.21245276,92.9528944
3.933136163,1.534681795,1.019554826,6.216010836,23.21074278,93.00418606
3.928142231,1.534481863,1.019774155,6.200012748,23.20629111,93.05532303
3.923145109,1.534384661,1.019804203,6.177962076,23.19858146,93.10737242
3.918155004,1.534184867,1.01967232,6.150292212,23.18152259,93.14296522
3.913246321,1.533725222,1.019463328,6.118217968,23.15327917,93.15335223
3.908472187,1.533123623,1.019213861,6.082285569,23.11968394,93.15255114
3.903887021,1.532497687,1.018961082,6.043078412,23.08654026,93.15460279
3.899546754,1.531964568,1.018743536,6.001204714,23.05963209,93.17356886
3.895508307,1.53164125,1.018600191,5.957320771,23.04471987,93.22353286
3.892414916,1.531194332,1.018604076,5.90105517,23.04447025,93.31589366
3.890423322,1.530386272,1.018743522,5.828269125,23.05356724,93.43967691
3.888859516,1.529479158,1.018926226,5.748941656,23.06577352,93.57537095
3.887048495,1.528735937,1.019056808,5.672869355,23.07484045,93.70338507
3.884314213,1.5284202,1.019036659,5.609660001,23.07450318,93.80405087
3.881623196,1.528288347,1.019053303,5.543983822,23.07899505,93.91258671
3.88000204,1.528000405,1.019278387,5.460610315,23.10029429,94.06216899
3.878862053,1.527676589,1.01958371,5.369061076,23.12875358,94.22994898
3.87761398,1.527436967,1.019839606,5.278573889,23.15471673,94.39297727
3.875668327,1.527401066,1.019915219,5.198066436,23.16850939,94.5282024
3.872434139,1.52768836,1.019676479,5.136226675,23.16044389,94.61248512
3.867955665,1.528281538,1.01913266,5.086628762,23.1329292,94.64254761
3.862885761,1.529046608,1.018426815,5.03764462,23.09742018,94.64247684
3.857544678,1.529928966,1.017622816,4.990136652,23.05778761,94.63013608
3.852254673,1.530874102,1.016789541,4.944971861,23.01791453,94.62339505
3.847340232,1.53182753,1.016001371,4.903006384,22.98169897,94.64012833
3.842268963,1.532962174,1.015114419,4.869637329,22.94030698,94.6586053
3.836510354,1.534405186,1.013995721,4.846752699,22.88630114,94.65328988
3.830394794,1.536033543,1.012741844,4.829957834,22.82566615,94.63637913
3.824255588,1.537724031,1.011453929,4.814824299,22.76437657,94.62010129
3.818429254,1.539353171,1.010238003,4.796864082,22.70839131,94.61671213
3.813255229,1.540797312,1.009204388,4.771547284,22.66365055,94.63849517
3.808094449,1.542377221,1.008062409,4.749154946,22.61464221,94.66885497
3.802342435,1.544335454,1.006589052,4.738127134,22.54931349,94.68784429
3.796394674,1.546431492,1.005000465,4.731183467,22.47876068,94.70279334
3.79065056,1.548425231,1.003515492,4.721019735,22.41403737,94.72109992
3.785513384,1.550076996,1.002355637,4.70030545,22.36615215,94.7502271
3.780789252,1.551570581,1.001418656,4.669807933,22.33109472,94.79330275
3.776040184,1.553212091,1.000464277,4.635733381,22.29767118,94.84675409
3.771305593,1.554946044,0.9995083727,4.598920289,22.26609303,94.9080403
3.766624682,1.556717308,0.9985662988,4.560212967,22.2365727,94.97462033
3.762036469,1.558471098,0.9976529608,4.520459945,22.20932381,95.04395291
3.757579815,1.560152962,0.9967828685,4.480512499,22.18456125,95.11349649
3.753293438,1.561708767,0.9959701771,4.4412233,22.16250109,95.18070914
3.749215923,1.56308469,0.995228715,4.403445204,22.14336027,95.24304835
3.745385723,1.564227196,0.9945719992,4.368030195,22.12735616,95.29797086
3.741841161,1.565083031,0.9940132369,4.335828505,22.11470594,95.34293224
3.738920955,1.565837271,0.9937751599,4.29739933,22.11986776,95.41335481
3.73673591,1.566647814,0.9939426731,4.24752444,22.14917254,95.52916424
3.734980693,1.567420936,0.9943203929,4.193321317,22.19066336,95.66452945
3.733349981,1.568061916,0.9947145226,4.141667317,22.23240478,95.79356447
3.731539352,1.568474599,0.9949341534,4.099141876,22.26248024,95.89032931
3.729243841,1.56856208,0.9947885138,4.072131792,22.26898785,95.92883161
3.726638509,1.568530958,0.9945296039,4.047388763,22.26695997,95.93248877
3.724079427,1.568553952,0.9944409135,4.013588664,22.27369281,95.93535436
3.72152917,1.568484256,0.9943737978,3.980005722,22.28068774,95.92731839
3.71894805,1.568175832,0.9941772524,3.955920679,22.2794446,95.89822699
