upper_jaw_tip_data.tx,upper_jaw_tip_data.ty,upper_jaw_tip_data.tz,lower_jaw_tip_data.tx,lower_jaw_tip_data.ty,lower_jaw_tip_data.tz,hyoid_tip_data.tx,hyoid_tip_data.ty,hyoid_tip_data.tz,ope_tip_data.tx,ope_tip_data.ty,ope_tip_data.tz
2.147930206,3.296746202,-7.670450502,4.901920778,1.555950922,-0.01153212628,3.021850069,0.729569523,0.08730139292,0.09822829992,0.5134462898,2.309797237
2.147930206,3.296746202,-7.670450502,4.90535601,1.552863147,-0.0117274084,3.021789476,0.7299712453,0.0872252514,0.09242887906,0.5121200935,2.310914068
2.147930206,3.296746202,-7.670450502,4.908806988,1.549742192,-0.01193653125,3.021737137,0.7303408107,0.08706017054,0.08657604498,0.5108377358,2.311941743
2.147930206,3.296746202,-7.670450502,4.912280217,1.54658179,-0.01216044055,3.021696518,0.7306770768,0.08682685655,0.08068469493,0.509598605,2.312909584
2.147930206,3.296746202,-7.670450502,4.915782118,1.543375666,-0.01239890388,3.021671003,0.7309786574,0.08654630397,0.07476966185,0.5084021328,2.313847062
2.147930206,3.296746202,-7.670450502,4.919319031,1.540117547,-0.01265049164,3.021663903,0.7312439276,0.08623979175,0.06884571091,0.5072477949,2.314783796
2.147930206,3.296746202,-7.670450502,4.922897209,1.536801148,-0.0129125496,3.021678444,0.7314710344,0.08592887736,0.06292753784,0.5061351146,2.315749548
2.147930206,3.296746202,-7.670450502,4.926522815,1.533420161,-0.01318116305,3.021717774,0.7316579148,0.08563538919,0.05702976914,0.5050636708,2.316774223
2.147930206,3.296746202,-7.670450502,4.930201911,1.529968223,-0.01345111241,3.021784963,0.731802319,0.08538141702,0.05116696417,0.5040331106,2.317887867
2.147930206,3.296746202,-7.670450502,4.933940453,1.526438881,-0.01371582041,3.021883007,0.7319018415,0.08518930098,0.04535361901,0.5030431642,2.319120659
2.147930206,3.296746202,-7.670450502,4.937744277,1.522825544,-0.01396729057,3.02201483,0.7319539577,0.0850816187,0.03960417231,0.5020936646,2.320502913
2.147930206,3.296746202,-7.670450502,4.941571894,1.519170407,-0.01417728332,3.022196033,0.7319218319,0.08500005881,0.03390326191,0.5012331748,2.32202986
2.147930206,3.296746202,-7.670450502,4.945388064,1.515506264,-0.01433368728,3.022431912,0.7317788328,0.08487927812,0.02822370871,0.5004934587,2.323663188
2.147930206,3.296746202,-7.670450502,4.949207894,1.511812437,-0.0144511896,3.022709877,0.731538208,0.08473111016,0.02256226317,0.4998492759,2.325382874
2.147930206,3.296746202,-7.670450502,4.953046462,1.508068426,-0.01454393379,3.023017321,0.731213849,0.08456689074,0.01691577314,0.4992754043,2.327168769
2.147930206,3.296746202,-7.670450502,4.956918813,1.504253868,-0.01462550109,3.023341623,0.7308202241,0.0843974505,0.0112811793,0.4987466132,2.329000608
2.147930206,3.296746202,-7.670450502,4.960839943,1.500348513,-0.01470887896,3.023670148,0.7303723229,0.08423311357,0.00565551073,0.4982376443,2.330858035
2.147930206,3.296746202,-7.670450502,4.964824794,1.496332206,-0.01480641683,3.023990249,0.729885613,0.08408370245,3.588087554e-05,0.4977231983,2.332720612
2.147930206,3.296746202,-7.670450502,4.968888239,1.492184874,-0.01492976913,3.024289271,0.7293760079,0.08395854977,-0.005580516399,0.4971779295,2.334567827
2.147930206,3.296746202,-7.670450502,4.973045071,1.487886525,-0.01508982557,3.024554547,0.7288598485,0.08386651684,-0.01119641041,0.4965764477,2.336379094
2.147930206,3.296746202,-7.670450502,4.977309991,1.483417255,-0.01529662869,3.024773401,0.728353896,0.08381601943,-0.01681445704,0.4958933258,2.338133756
2.147930206,3.296746202,-7.670450502,4.981697594,1.478757255,-0.01555927878,3.02493315,0.7278753382,0.08381506087,-0.02243724183,0.4951031156,2.339811073
2.147930206,3.296746202,-7.670450502,4.986150011,1.474004717,-0.01572315401,3.025061948,0.7274128604,0.08395266097,-0.02806082539,0.4943249918,2.341501509
2.147930206,3.296746202,-7.670450502,4.990612542,1.46924769,-0.01566622588,3.025193392,0.7269420668,0.08428363806,-0.03367967827,0.4936683361,2.343290514
2.147930206,3.296746202,-7.670450502,4.995104472,1.464451377,-0.0154452864,3.025323041,0.7264609876,0.08476448982,-0.03929384325,0.4930930134,2.345149725
2.147930206,3.296746202,-7.670450502,4.999645078,1.459581146,-0.01511649298,3.025446567,0.7259678241,0.0853518157,-0.04490322092,0.4925588772,2.347050771
2.147930206,3.296746202,-7.670450502,5.00425361,1.454602524,-0.01473529003,3.025559759,0.7254609411,0.08600231168,-0.0505075712,0.4920257521,2.348965294
2.147930206,3.296746202,-7.670450502,5.00894927,1.449481209,-0.0143563322,3.025658523,0.7249388584,0.08667277027,-0.05610651649,0.4914534262,2.350864965
2.147930206,3.296746202,-7.670450502,5.013751199,1.444183112,-0.01403340964,3.02573888,0.7244002444,0.08732008578,-0.06169954668,0.4908016507,2.352721486
2.147930206,3.296746202,-7.670450502,5.018678475,1.438674416,-0.01381937573,3.025796967,0.7238439091,0.08790126433,-0.06728602585,0.4900301497,2.354506573
2.147930206,3.296746202,-7.670450502,5.023750115,1.432921652,-0.01376607744,3.025829029,0.723268798,0.08837343864,-0.07286520058,0.4890986365,2.356191935
2.147930206,3.296746202,-7.670450502,5.028985088,1.426891806,-0.01392428865,3.025831415,0.7226739863,0.0886938873,-0.0784362099,0.4879668399,2.357749233
2.147930206,3.296746202,-7.670450502,5.034402329,1.420552435,-0.01434364645,3.025800571,0.7220586737,0.08882005835,-0.08399809681,0.4865945378,2.359150028
2.147930206,3.296746202,-7.670450502,5.039961549,1.413985983,-0.01494954757,3.025687515,0.7214198711,0.08873955519,-0.08957539632,0.4850052234,2.360344418
2.147930206,3.296746202,-7.670450502,5.045613482,1.407283268,-0.01562696466,3.025462936,0.7207560147,0.08848430397,-0.09518569586,0.4832578037,2.361326802
2.147930206,3.296746202,-7.670450502,5.051363561,1.400424984,-0.01636385682,3.025152781,0.7200684063,0.08807864511,-0.100817634,0.4813652165,2.362135128
2.147930206,3.296746202,-7.670450502,5.057217187,1.39339196,-0.01714807265,3.024782917,0.7193581382,0.08754721456,-0.106459945,0.4793403244,2.362807405
2.147930206,3.296746202,-7.670450502,5.063179742,1.386165216,-0.01796746562,3.024379132,0.7186260507,0.08691489973,-0.1121014443,0.4771958679,2.363381717
2.147930206,3.296746202,-7.670450502,5.069256609,1.378726005,-0.01881000891,3.023967141,0.7178727025,0.08620682868,-0.1177310167,0.4749444283,2.363896227
2.147930206,3.296746202,-7.670450502,5.075453202,1.37105584,-0.01966390979,3.023572581,0.7170983533,0.08544839265,-0.1233376063,0.472598401,2.364389192
2.147930206,3.296746202,-7.670450502,5.081775004,1.363136515,-0.02051772393,3.023221014,0.7163029581,0.0846653019,-0.1289102083,0.4701699791,2.36489897
2.147930206,3.296746202,-7.670450502,5.088227608,1.354950109,-0.02136046964,3.022937919,0.7154861754,0.08388367493,-0.1344378637,0.4676711475,2.365464033
2.147930206,3.296746202,-7.670450502,5.094816771,1.346478975,-0.02218174236,3.022748686,0.7146473868,0.08313016109,-0.1399096552,0.4651136866,2.366122976
2.147930206,3.296746202,-7.670450502,5.101548468,1.337705724,-0.02297182934,3.022678611,0.7137857312,0.08243209664,-0.1453147058,0.4625091876,2.366914528
2.147930206,3.296746202,-7.670450502,5.108622167,1.328424807,-0.02379115331,3.022714825,0.7129183393,0.08175001576,-0.1506314615,0.4598108259,2.367801793
2.147930206,3.296746202,-7.670450502,5.116165666,1.318521661,-0.02465195126,3.022818821,0.7120577498,0.08103511076,-0.1558564024,0.4569756639,2.36872028
2.147930206,3.296746202,-7.670450502,5.124078067,1.308115372,-0.02548095911,3.022977334,0.7111961,0.08030117325,-0.1610057731,0.4540210669,2.369667444
2.147930206,3.296746202,-7.670450502,5.132258883,1.297324114,-0.0262170186,3.02317707,0.7103255212,0.07956177223,-0.1660958793,0.4509644943,2.370640767
2.147930206,3.296746202,-7.670450502,5.140607868,1.286264445,-0.02681226991,3.023404715,0.7094380736,0.07883023781,-0.171143096,0.4478234988,2.371637776
2.147930206,3.296746202,-7.670450502,5.149024892,1.275050788,-0.02723289697,3.023646936,0.7085256953,0.07811964501,-0.1761638734,0.4446157266,2.372656052
2.147930206,3.296746202,-7.670450502,5.157409849,1.263795104,-0.02745942865,3.023890378,0.7075801648,0.07744279736,-0.1811747414,0.4413589174,2.373693244
2.147930206,3.296746202,-7.670450502,5.165662615,1.252606802,-0.02748660001,3.024121667,0.7065930773,0.07681221038,-0.186192312,0.438070907,2.374747071
2.147930206,3.296746202,-7.670450502,5.173683042,1.241592888,-0.02732277826,3.024327403,0.705555835,0.0762400949,-0.1912332795,0.4347696295,2.375815323
2.147930206,3.296746202,-7.670450502,5.181371006,1.230858368,-0.02698895816,3.024494158,0.7044596516,0.07573834015,-0.1963144192,0.4314731212,2.376895863
2.147930206,3.296746202,-7.670450502,5.188626504,1.220506945,-0.02651733011,3.024608472,0.7032955706,0.07531849641,-0.2014525835,0.4281995251,2.377986621
2.147930206,3.296746202,-7.670450502,5.195758375,1.210043147,-0.02593916001,3.024657811,0.7020908815,0.07503394416,-0.2066320041,0.4249574797,2.379137142
2.147930206,3.296746202,-7.670450502,5.203081044,1.199025083,-0.02526932575,3.024650169,0.7008711639,0.07490634379,-0.2118254526,0.4217330176,2.380380788
2.147930206,3.296746202,-7.670450502,5.210503002,1.187634937,-0.0245248384,3.024602904,0.6996249396,0.07489926493,-0.2170326246,0.4185105291,2.381691211
2.147930206,3.296746202,-7.670450502,5.217932566,1.176052817,-0.02372461093,3.024533461,0.6983409506,0.07497606785,-0.2222531859,0.415274496,2.383042014
2.147930206,3.296746202,-7.670450502,5.225277748,1.164456662,-0.02288858428,3.024459374,0.6970081806,0.07509987176,-0.2274867725,0.4120094888,2.38440675
2.147930206,3.296746202,-7.670450502,5.232446131,1.153022188,-0.02203710465,3.024398267,0.6956158745,0.07523352739,-0.2327329923,0.4087001659,2.385758921
2.147930206,3.296746202,-7.670450502,5.23934476,1.141922877,-0.02119054912,3.024367856,0.6941535582,0.07533959396,-0.2379914274,0.4053312758,2.387071976
2.147930206,3.296746202,-7.670450502,5.24588006,1.13133,-0.02036919631,3.024385944,0.6926110567,0.07538032054,-0.2432616384,0.4018876618,2.388319308
2.147930206,3.296746202,-7.670450502,5.251957775,1.12141267,-0.01959333954,3.024470423,0.6909785121,0.07531763197,-0.2485431701,0.3983542691,2.389474248
2.147930206,3.296746202,-7.670450502,5.25748296,1.11233793,-0.01888364003,3.024639268,0.6892464011,0.07511311934,-0.253835558,0.3947161551,2.390510064
2.147930206,3.296746202,-7.670450502,5.26236001,1.104270863,-0.01826171835,3.024910537,0.687405552,0.07472803515,-0.2591383367,0.3909585017,2.391399947
2.147930206,3.296746202,-7.670450502,5.266538699,1.097129066,-0.01780262969,3.025293612,0.6854162809,0.07416752357,-0.2645078273,0.387087537,2.392130394
2.147930206,3.296746202,-7.670450502,5.270091471,1.090671014,-0.0175591991,3.025774825,0.6832626414,0.07348059298,-0.2699808446,0.3831221027,2.392719425
2.147930206,3.296746202,-7.670450502,5.273106158,1.084822003,-0.01751418841,3.026337793,0.6809715799,0.07269300919,-0.2755276544,0.3790662907,2.393187625
2.147930206,3.296746202,-7.670450502,5.275670323,1.079506971,-0.01764295499,3.026966267,0.6785703663,0.07182900597,-0.2811185068,0.3749240063,2.393555809
2.147930206,3.296746202,-7.670450502,5.27787114,1.074649781,-0.01791509868,3.027644168,0.676086606,0.07091112546,-0.2867236378,0.3706989297,2.393845021
2.147930206,3.296746202,-7.670450502,5.279795361,1.070172755,-0.01829577907,3.028355611,0.6735482584,0.06996010787,-0.2923132702,0.3663944875,2.394076538
2.147930206,3.296746202,-7.670450502,5.281529323,1.065996476,-0.01874670111,3.029084918,0.6709836609,0.06899483068,-0.2978576133,0.3620138324,2.394271871
2.147930206,3.296746202,-7.670450502,5.283159034,1.062039846,-0.01922676558,3.029816629,0.66842156,0.06803229717,-0.3033268604,0.3575598322,2.394452763
2.147930206,3.296746202,-7.670450502,5.284770318,1.058220422,-0.01969238087,3.030535503,0.6658911482,0.0670876744,-0.3086911857,0.3530350683,2.394641196
2.147930206,3.296746202,-7.670450502,5.286449018,1.054455029,-0.02009743324,3.031226512,0.6634221072,0.06617438066,-0.3139207391,0.3484418426,2.394859391
2.147930206,3.296746202,-7.670450502,5.288281278,1.050660646,-0.02039291437,3.031874836,0.6610446578,0.06530422212,-0.3189856395,0.3437821945,2.395129805
2.147930206,3.296746202,-7.670450502,5.289995176,1.047196305,-0.02064604927,3.03259399,0.6586632404,0.06439247322,-0.3239525856,0.3390479352,2.39542426
2.147930206,3.296746202,-7.670450502,5.291313666,1.044381582,-0.02095564976,3.033476071,0.6561834797,0.06337030885,-0.3288994221,0.3342343987,2.395703777
2.147930206,3.296746202,-7.670450502,5.292316289,1.042076667,-0.02131722163,3.034474279,0.6536374833,0.06227166286,-0.333812951,0.329348645,2.395974925
2.147930206,3.296746202,-7.670450502,5.293083309,1.040143624,-0.02172480795,3.035541806,0.6510568029,0.06112968823,-0.3386799632,0.3243976243,2.396244436
2.147930206,3.296746202,-7.670450502,5.293695541,1.038446107,-0.02216988493,3.036631817,0.6484723161,0.05997682236,-0.3434872377,0.3193881746,2.396519206
2.147930206,3.296746202,-7.670450502,5.294234202,1.036849109,-0.02264052362,3.037697439,0.6459141433,0.05884486061,-0.3482215403,0.3143270226,2.396806298
2.147930206,3.296746202,-7.670450502,5.294780798,1.035218774,-0.02312081579,3.038691756,0.6434115992,0.05776503778,-0.352869622,0.3092207864,2.397112938
2.147930206,3.296746202,-7.670450502,5.295417039,1.033422237,-0.02359056303,3.039567803,0.6409931809,0.05676811716,-0.3574182169,0.30407598,2.397446516
2.147930206,3.296746202,-7.670450502,5.296224795,1.03132751,-0.02402522828,3.040278572,0.6386865917,0.0558844868,-0.3618540398,0.2988990207,2.397814584
2.147930206,3.296746202,-7.670450502,5.297286084,1.028803388,-0.02439614879,3.040777012,0.6365188005,0.05514426256,-0.3661637834,0.2936962379,2.398224848
2.147930206,3.296746202,-7.670450502,5.298683094,1.025719392,-0.02467101032,3.041016045,0.6345161384,0.05457739749,-0.3703341147,0.288473885,2.39868517
2.147930206,3.296746202,-7.670450502,5.300325841,1.022280533,-0.02485793337,3.040995868,0.6327083741,0.05415729292,-0.3743839609,0.2831931776,2.399188052
2.147930206,3.296746202,-7.670450502,5.30206273,1.018772276,-0.02499445628,3.040768919,0.6310861016,0.05382481655,-0.3783415159,0.2778193947,2.399717353
2.147930206,3.296746202,-7.670450502,5.303883592,1.015185258,-0.0250899347,3.040366331,0.6296163061,0.05356244121,-0.3822073226,0.2723648527,2.400268132
2.147930206,3.296746202,-7.670450502,5.305778073,1.011509872,-0.02515353084,3.039819075,0.6282657053,0.05335412253,-0.3859819215,0.2668418919,2.400835512
2.147930206,3.296746202,-7.670450502,5.30773558,1.007736128,-0.02519421229,3.039157982,0.6270007161,0.05318494161,-0.3896658517,0.2612628769,2.401414679
2.147930206,3.296746202,-7.670450502,5.309745239,1.003853549,-0.02522077389,3.038413754,0.6257874248,0.05304084158,-0.3932596513,0.2556401959,2.402000883
2.147930206,3.296746202,-7.670450502,5.311795864,0.9998511173,-0.02524188313,3.037616974,0.6245915612,0.05290845821,-0.3967638583,0.2499862608,2.402589436
2.147930206,3.296746202,-7.670450502,5.313875942,0.9957172643,-0.02526614936,3.036798104,0.623378477,0.05277504467,-0.4001790105,0.2443135063,2.403175706
2.147930206,3.296746202,-7.670450502,5.315973632,0.9914398996,-0.02530221751,3.035987478,0.6221131302,0.05262849049,-0.4035056455,0.2386343896,2.403755117
2.147930206,3.296746202,-7.670450502,5.318076766,0.9870064867,-0.02535888679,3.035215286,0.6207600773,0.05245743485,-0.4067443006,0.2329613887,2.404323143
2.147930206,3.296746202,-7.670450502,5.320172878,0.9824041608,-0.02544525474,3.034511553,0.6192834718,0.05225147441,-0.4098955119,0.227307002,2.404875302
2.147930206,3.296746202,-7.670450502,5.322306055,0.977550321,-0.02554116974,3.033787272,0.6177446071,0.05206164659,-0.4129849119,0.2216412263,2.405414772
2.147930206,3.296746202,-7.670450502,5.324518662,0.972406162,-0.02561722859,3.032949991,0.6162212903,0.05193323237,-0.4160296458,0.2159297225,2.405948957
2.147930206,3.296746202,-7.670450502,5.326795568,0.9670242678,-0.02567023307,3.032024492,0.6147024164,0.05184802935,-0.419017376,0.2101783996,2.406479754
2.147930206,3.296746202,-7.670450502,5.329121811,0.961457095,-0.02569875237,3.031035641,0.6131772439,0.05178777256,-0.4219355722,0.2043930384,2.407009082
2.147930206,3.296746202,-7.670450502,5.3314826,0.9557569663,-0.02570320528,3.030008384,0.6116354016,0.05173414482,-0.4247715077,0.1985792975,2.407538888
2.147930206,3.296746202,-7.670450502,5.33386332,0.9499760694,-0.02568590686,3.028967743,0.6100668934,0.05166878452,-0.4275122564,0.192742721,2.408071155
2.147930206,3.296746202,-7.670450502,5.336249528,0.944166461,-0.02565107988,3.027938815,0.608462103,0.05157329087,-0.4301446909,0.1868887475,2.408607908
2.147930206,3.296746202,-7.670450502,5.33862695,0.9383800778,-0.02560483109,3.026946772,0.6068117965,0.05142922679,-0.432655481,0.1810227215,2.409151216
2.147930206,3.296746202,-7.670450502,5.340981476,0.9326687544,-0.02555509261,3.026016855,0.6051071248,0.05121811942,-0.4350310931,0.1751499054,2.409703196
2.147930206,3.296746202,-7.670450502,5.343299153,0.9270842491,-0.02551152854,3.02517438,0.603339624,0.05092145843,-0.4372577905,0.1692754945,2.410266016
2.147930206,3.296746202,-7.670450502,5.345566178,0.921678278,-0.02548540695,3.02444473,0.6015012157,0.05052069214,-0.4393216333,0.1634046331,2.410841889
2.147930206,3.296746202,-7.670450502,5.347827346,0.9163734789,-0.02548043899,3.023840231,0.5995619763,0.05002237037,-0.4411877447,0.1574867071,2.411445578
2.147930206,3.296746202,-7.670450502,5.350128682,0.9110615757,-0.02549086375,3.023339275,0.5975112864,0.0494541954,-0.4428475369,0.151483582,2.412087606
2.147930206,3.296746202,-7.670450502,5.35245849,0.9057481926,-0.0255148094,3.02291651,0.5953707721,0.04882895221,-0.4443262834,0.1454191468,2.412763817
2.147930206,3.296746202,-7.670450502,5.354805198,0.9004391606,-0.02555013943,3.022546754,0.5931626847,0.04815888372,-0.4456491675,0.1393173557,2.413470007
2.147930206,3.296746202,-7.670450502,5.357157281,0.8951403411,-0.02559423588,3.022204996,0.5909099046,0.04745563578,-0.4468412852,0.1332022216,2.414201924
2.147930206,3.296746202,-7.670450502,5.359503199,0.8898574982,-0.02564383774,3.021866408,0.5886359347,0.04673023421,-0.4479276494,0.1270978092,2.41495528
2.147930206,3.296746202,-7.670450502,5.361831367,0.8845962184,-0.02569493506,3.02150634,0.5863648839,0.0459930943,-0.4489331944,0.1210282279,2.415725746
2.147930206,3.296746202,-7.670450502,5.364130132,0.8793618783,-0.02574271855,3.02110032,0.5841214407,0.04525406316,-0.4498827811,0.1150176246,2.41650896
2.147930206,3.296746202,-7.670450502,5.366387789,0.8741596584,-0.02578158503,3.020624039,0.5819308387,0.04452249527,-0.4508012028,0.1090901764,2.417300522
2.147930206,3.296746202,-7.670450502,5.368592609,0.8689946053,-0.02580519872,3.020053341,0.5798188136,0.04380736164,-0.4517131918,0.1032700829,2.418095999
2.147930206,3.296746202,-7.670450502,5.370732896,0.8638717392,-0.02580660856,3.019364203,0.5778115529,0.04311739279,-0.4526434258,0.09758155839,2.41889092
2.147930206,3.296746202,-7.670450502,5.372835521,0.8588641467,-0.02582806477,3.018554701,0.5759104332,0.04239859806,-0.4534774993,0.09195533796,2.419693036
2.147930206,3.296746202,-7.670450502,5.374931484,0.8540157841,-0.02590882227,3.017652984,0.574092767,0.04160203355,-0.4541116175,0.08631771495,2.4205116
2.147930206,3.296746202,-7.670450502,5.377015113,0.8492878861,-0.02603633473,3.016679989,0.5723481448,0.04074499098,-0.4545864925,0.08068631668,2.421344287
2.147930206,3.296746202,-7.670450502,5.37908046,0.8446415066,-0.02619709391,3.015656369,0.5706649663,0.03984606127,-0.4549430495,0.07507883235,2.422188682
2.147930206,3.296746202,-7.670450502,5.381121345,0.8400375563,-0.02637665748,3.014602511,0.5690303419,0.03892499599,-0.4552224318,0.06951298205,2.423042285
2.147930206,3.296746202,-7.670450502,5.383131392,0.8354368349,-0.02655967425,3.013538561,0.5674300438,0.03800258994,-0.4554660021,0.06400649428,2.423902507
2.147930206,3.296746202,-7.670450502,5.38510406,0.8308000609,-0.02672990685,3.012484455,0.5658485111,0.03710058394,-0.4557153402,0.05857709184,2.424766679
2.147930206,3.296746202,-7.670450502,5.387032649,0.8260878977,-0.02687025199,3.011459939,0.5642689044,0.03624158635,-0.4560122377,0.0532424863,2.425632041
2.147930206,3.296746202,-7.670450502,5.388910309,0.8212609774,-0.02696275813,3.010484586,0.5626732137,0.03544901252,-0.4563986883,0.04802038111,2.426495743
2.147930206,3.296746202,-7.670450502,5.390730028,0.8162799207,-0.02698864074,3.009577816,0.5610424181,0.03474704089,-0.4569168748,0.04292848339,2.427354836
2.147930206,3.296746202,-7.670450502,5.392484616,0.8111053562,-0.02692829508,3.008758891,0.5593566963,0.03416058488,-0.4576091524,0.03798452447,2.42820626
2.147930206,3.296746202,-7.670450502,5.394162559,0.8058073097,-0.02677307085,3.007960198,0.5577237054,0.03372811455,-0.4584030216,0.03322251647,2.429067004
2.147930206,3.296746202,-7.670450502,5.39576527,0.8004768627,-0.0265405785,3.007113204,0.5562322178,0.03344745801,-0.4592023086,0.02864313608,2.429951134
2.147930206,3.296746202,-7.670450502,5.397304603,0.7951061312,-0.0262501107,3.006235607,0.5548339269,0.03328261847,-0.4600141286,0.02421412238,2.430851001
2.147930206,3.296746202,-7.670450502,5.398792121,0.7896869973,-0.0259210757,3.005345019,0.5534808587,0.03319703005,-0.4608457867,0.01990318535,2.431758812
2.147930206,3.296746202,-7.670450502,5.400239042,0.7842110292,-0.02557295643,3.004458964,0.552125316,0.03315365088,-0.461704764,0.01567800854,2.432666647
2.147930206,3.296746202,-7.670450502,5.401656215,0.778669432,-0.02522527718,3.003594872,0.5507198363,0.03311504277,-0.4625987103,0.01150625116,2.433566461
