T1P1T06_hyoid_data.tx,T1P1T06_hyoid_data.ty,T1P1T06_hyoid_data.tz,T1P1T06_hyoid_data.rx,T1P1T06_hyoid_data.ry,T1P1T06_hyoid_data.rz
1.967985203,-0.7876008342,-1.913023994,-26.85847137,-31.25235339,20.27869868
1.96814409,-0.7868441498,-1.91357927,-26.81600192,-31.27202969,20.22431953
1.968268943,-0.7861174708,-1.914015603,-26.773856,-31.29017895,20.16880751
1.96835903,-0.7854215737,-1.914330437,-26.73204929,-31.30676567,20.11215096
1.968413619,-0.7847572346,-1.914521213,-26.69059743,-31.32175433,20.05433819
1.968431978,-0.7841252301,-1.914585374,-26.6495161,-31.33510943,19.99535752
1.968413846,-0.7835143106,-1.914576006,-26.60799747,-31.34750981,19.93197645
1.968359943,-0.7829126671,-1.914548036,-26.56524588,-31.35965969,19.86108178
1.968271006,-0.7823202365,-1.91450166,-26.52129528,-31.37156163,19.78284084
1.968147773,-0.7817369558,-1.914437078,-26.4761796,-31.38321817,19.69742097
1.96799098,-0.781162762,-1.914354488,-26.42993278,-31.39463187,19.60498948
1.967801367,-0.780597592,-1.914254087,-26.38258876,-31.4058053,19.5057137
1.96757967,-0.7800413828,-1.914136073,-26.33418147,-31.416741,19.39976096
1.967326626,-0.7794940712,-1.914000645,-26.28474486,-31.42744153,19.28729858
1.967042974,-0.7789555943,-1.913848,-26.23431287,-31.43790945,19.16849389
1.966729451,-0.7784258889,-1.913678338,-26.18291942,-31.44814732,19.04351421
1.966386795,-0.7779048921,-1.913491855,-26.13059846,-31.45815769,18.91252687
1.966015742,-0.7773925408,-1.91328875,-26.07738393,-31.46794312,18.7756992
1.965617031,-0.7768887719,-1.913069222,-26.02330976,-31.47750616,18.63319852
1.9651914,-0.7763935224,-1.912833467,-25.96840989,-31.48684937,18.48519215
1.964739585,-0.7759067292,-1.912581685,-25.91271826,-31.49597531,18.33184743
1.964262324,-0.7754283293,-1.912314073,-25.85626882,-31.50488652,18.17333167
1.963760355,-0.7749582596,-1.91203083,-25.79909549,-31.51358558,18.00981221
1.963234416,-0.7744964571,-1.911732153,-25.74123221,-31.52207503,17.84145636
1.962685244,-0.7740428587,-1.91141824,-25.68271292,-31.53035743,17.66843146
1.962113576,-0.7735974014,-1.911089291,-25.62357157,-31.53843534,17.49090483
1.96152015,-0.773160022,-1.910745502,-25.56384208,-31.54631131,17.30904379
1.960905704,-0.7727306577,-1.910387072,-25.5035584,-31.5539879,17.12301568
1.960270975,-0.7723092452,-1.910014199,-25.44275447,-31.56146767,16.93298781
1.9596167,-0.7718957216,-1.909627081,-25.38146421,-31.56875317,16.73912752
1.958943619,-0.7714900238,-1.909225917,-25.31972158,-31.57584695,16.54160212
1.958252466,-0.7710920887,-1.908810903,-25.2575605,-31.58275158,16.34057895
1.957543982,-0.7707018534,-1.908382239,-25.19501492,-31.58946961,16.13622533
1.956818902,-0.7703192547,-1.907940123,-25.13211878,-31.59600359,15.92870858
1.956077965,-0.7699442295,-1.907484752,-25.06890601,-31.60235609,15.71819603
1.955321908,-0.769576715,-1.907016324,-25.00541054,-31.60852966,15.50485501
1.954551469,-0.7692166479,-1.906535038,-24.94166633,-31.61452684,15.28885285
1.953767384,-0.7688639652,-1.906041092,-24.8777073,-31.62035022,15.07035686
1.952970393,-0.7685186039,-1.905534684,-24.81356739,-31.62600232,14.84953437
1.952161232,-0.768180501,-1.905016012,-24.74928055,-31.63148572,14.62655271
1.951340638,-0.7678495933,-1.904485274,-24.68488071,-31.63680297,14.40157921
1.950509351,-0.7675258179,-1.903942668,-24.6204018,-31.64195663,14.17478118
1.949668106,-0.7672091116,-1.903388393,-24.55587777,-31.64694925,13.94632597
1.948817641,-0.7668994114,-1.902822646,-24.49134256,-31.65178338,13.71638088
1.947958695,-0.7665966543,-1.902245625,-24.4268301,-31.65646159,13.48511325
1.947092005,-0.7663007773,-1.901657528,-24.36237432,-31.66098643,13.25269041
1.946218307,-0.7660117172,-1.901058555,-24.29800918,-31.66536045,13.01927967
1.945338341,-0.765729411,-1.900448902,-24.2337686,-31.66958622,12.78504837
1.944452842,-0.7654537956,-1.899828768,-24.16968652,-31.67366629,12.55016382
1.94356255,-0.7651848081,-1.899198351,-24.10579689,-31.67760321,12.31479337
1.942668201,-0.7649223853,-1.898557848,-24.04213364,-31.68139954,12.07910432
1.941770533,-0.7646664642,-1.897907459,-23.9787307,-31.68505784,11.84326401
1.940870284,-0.7644169818,-1.897247381,-23.91562202,-31.68858066,11.60743976
1.939968191,-0.764173875,-1.896577812,-23.85284154,-31.69197056,11.3717989
1.939064991,-0.7639370807,-1.895898951,-23.79042318,-31.6952301,11.13650876
1.938161423,-0.7637065359,-1.895210995,-23.7284009,-31.69836183,10.90173665
1.937258223,-0.7634821775,-1.894514143,-23.66680862,-31.7013683,10.66764991
1.93635613,-0.7632639426,-1.893808592,-23.60568029,-31.70425208,10.43441586
1.93545588,-0.7630517679,-1.893094541,-23.54504985,-31.70701572,10.20220182
1.934558212,-0.7628455906,-1.892372188,-23.48495122,-31.70966178,9.971175128
1.933663863,-0.7626453474,-1.89164173,-23.42541836,-31.71219281,9.741503102
1.932773571,-0.7624509755,-1.890903367,-23.36648519,-31.71461137,9.51335307
1.931888073,-0.7622624117,-1.890157296,-23.30818566,-31.71692001,9.286892356
1.931008106,-0.7620795929,-1.889403714,-23.2505537,-31.7191213,9.062288286
1.930134409,-0.7619024562,-1.888642822,-23.19362326,-31.72121778,8.839708186
1.929267718,-0.7617309384,-1.887874815,-23.13742826,-31.72321201,8.619319382
1.928408772,-0.7615649765,-1.887099893,-23.08200265,-31.72510656,8.4012892
1.927558308,-0.7614045076,-1.886318253,-23.02738037,-31.72690397,8.185784964
1.926717063,-0.7612494684,-1.885530095,-22.97359535,-31.7286068,7.972974001
1.925885775,-0.7610997959,-1.884735614,-22.92068153,-31.73021761,7.763023636
1.925065182,-0.7609554272,-1.883935011,-22.86867285,-31.73173895,7.556101195
1.924256021,-0.7608162992,-1.883128482,-22.81760325,-31.73317339,7.352374004
1.923459029,-0.7606823487,-1.882316227,-22.76750667,-31.73452347,7.152009388
1.922674945,-0.7605535128,-1.881498443,-22.71841704,-31.73579175,6.955174672
1.921904506,-0.7604297283,-1.880675327,-22.6703683,-31.7369808,6.762037183
1.921148448,-0.7603109324,-1.879847079,-22.62339439,-31.73809316,6.572764246
1.920407511,-0.7601970618,-1.879013897,-22.57752924,-31.73913138,6.387523187
1.919682432,-0.7600880535,-1.878175978,-22.53280681,-31.74009804,6.206481331
1.918973947,-0.7599838446,-1.87733352,-22.48926101,-31.74099568,6.029806004
1.918282795,-0.7598843718,-1.876486722,-22.4469258,-31.74182686,5.857664532
1.917609713,-0.7597895723,-1.875635782,-22.40583511,-31.74259414,5.69022424
1.916955439,-0.7596993828,-1.874780897,-22.36602288,-31.74330006,5.527652454
1.91632071,-0.7596137405,-1.873922267,-22.32752304,-31.7439472,5.370116499
1.915706264,-0.7595325822,-1.873060088,-22.29036953,-31.7445381,5.217783702
1.915112838,-0.7594558448,-1.872194559,-22.2545963,-31.74507532,5.070821387
1.91454117,-0.7593834654,-1.871325879,-22.22023727,-31.74556142,4.929396881
1.913991997,-0.7593153808,-1.870454245,-22.18732639,-31.74599895,4.793677509
1.913466058,-0.759251528,-1.869579855,-22.1558976,-31.74639047,4.663830597
1.912964089,-0.759191844,-1.868702908,-22.12598483,-31.74673853,4.540023471
1.912486829,-0.7591362658,-1.867823601,-22.09762202,-31.7470457,4.422423455
1.912035014,-0.7590847301,-1.866942133,-22.07084312,-31.74731452,4.311197876
1.911609382,-0.7590371741,-1.866058702,-22.04568205,-31.74754756,4.206514059
1.911210671,-0.7589935346,-1.865173505,-22.02217275,-31.74774737,4.108539331
1.910839619,-0.7589537487,-1.864286742,-22.00034917,-31.7479165,4.017441016
1.910496962,-0.7589177531,-1.863398609,-21.98024524,-31.74805751,3.93338644
1.910183439,-0.758885485,-1.862509305,-21.9618949,-31.74817297,3.856542929
1.909899787,-0.7588568812,-1.861619029,-21.94533208,-31.74826541,3.787077809
1.909646744,-0.7588318787,-1.860727978,-21.93059073,-31.74833741,3.725158404
1.909425047,-0.7588104144,-1.85983635,-21.91770479,-31.74839152,3.670952042
1.909235433,-0.7587924254,-1.858944344,-21.90670818,-31.74843029,3.624626047
1.909078641,-0.7587778484,-1.858052157,-21.89763486,-31.74845628,3.586347745
1.908955407,-0.7587666205,-1.857159988,-21.89051875,-31.74847204,3.556284462
1.90886647,-0.7587586787,-1.856268034,-21.8853938,-31.74848013,3.534603523
1.908812567,-0.7587539598,-1.855376495,-21.88229394,-31.74848312,3.521472255
1.908794436,-0.7587524009,-1.854485567,-21.88125311,-31.74848354,3.517057982
1.908795368,-0.7587953264,-1.853577832,-21.88437826,-31.74742941,3.523977214
1.908798187,-0.7589229505,-1.852636317,-21.89366981,-31.74429531,3.544549159
1.908802922,-0.7591335447,-1.851661894,-21.90900193,-31.73912369,3.578495191
1.908809603,-0.7594253805,-1.850655434,-21.93024875,-31.731957,3.625536683
1.90881826,-0.7597967292,-1.849617809,-21.95728445,-31.72283769,3.685395007
1.908828924,-0.7602458624,-1.848549889,-21.98998317,-31.71180821,3.757791537
1.908841625,-0.7607710515,-1.847452545,-22.02821906,-31.698911,3.842447647
1.908856392,-0.761370568,-1.846326649,-22.07186629,-31.68418851,3.939084709
1.908873257,-0.7620426834,-1.845173071,-22.12079901,-31.6676832,4.047424097
1.908892249,-0.762785669,-1.843992684,-22.17489138,-31.6494375,4.167187183
1.908913398,-0.7635977963,-1.842786357,-22.23401754,-31.62949388,4.298095342
1.908936735,-0.7644773368,-1.841554963,-22.29805166,-31.60789476,4.439869945
1.90896229,-0.765422562,-1.840299371,-22.36686788,-31.58468262,4.592232367
1.908990093,-0.7664317433,-1.839020454,-22.44034037,-31.55989988,4.754903981
1.909020173,-0.7675031521,-1.837719082,-22.51834328,-31.53358901,4.92760616
1.909052562,-0.76863506,-1.836396127,-22.60075076,-31.50579245,5.110060276
1.90908729,-0.7698257384,-1.835052459,-22.68743698,-31.47655264,5.301987704
1.909124386,-0.7710734587,-1.83368895,-22.77827607,-31.44591204,5.503109816
1.909163881,-0.7723764923,-1.832306471,-22.87314221,-31.4139131,5.713147986
1.909205805,-0.7737331109,-1.830905892,-22.97190954,-31.38059826,5.931823587
1.909250188,-0.7751415857,-1.829488086,-23.07445221,-31.34600997,6.158857992
1.909297061,-0.7766001883,-1.828053923,-23.1806444,-31.31019067,6.393972574
1.909346453,-0.7781071901,-1.826604275,-23.29036024,-31.27318283,6.636888706
1.909398395,-0.7796608626,-1.825140012,-23.40347389,-31.23502888,6.887327762
1.909452916,-0.7812594772,-1.823662005,-23.51985952,-31.19577128,7.145011115
1.909510048,-0.7829013054,-1.822171126,-23.63939127,-31.15545246,7.409660137
1.909569819,-0.7845846186,-1.820668246,-23.7619433,-31.11411489,7.680996203
1.909632262,-0.7863076883,-1.819154235,-23.88738976,-31.07180101,7.958740686
1.909697404,-0.788068786,-1.817629966,-24.01560481,-31.02855327,8.242614958
1.909765278,-0.7898661831,-1.816096309,-24.14646261,-30.98441411,8.532340393
1.909835912,-0.7916981511,-1.814554135,-24.27983731,-30.93942598,8.827638363
1.909909338,-0.7935629614,-1.813004315,-24.41560306,-30.89363134,9.128230243
1.909985584,-0.7954588855,-1.811447721,-24.55363402,-30.84707262,9.433837406
1.910064682,-0.7973841948,-1.809885224,-24.69380434,-30.79979229,9.744181224
1.910146662,-0.7993371608,-1.808317694,-24.83598819,-30.75183278,10.05898307
1.910231554,-0.801316055,-1.806746003,-24.9800597,-30.70323655,10.37796432
1.910319387,-0.8033191488,-1.805171022,-25.12589305,-30.65404605,10.70084634
1.910410193,-0.8053447136,-1.803593622,-25.27336239,-30.60430371,11.02735052
1.910504,-0.807391021,-1.802014674,-25.42234186,-30.554052,11.35719821
1.910600841,-0.8094563423,-1.800435049,-25.57270563,-30.50333335,11.6901108
1.910700744,-0.8115389491,-1.798855619,-25.72432784,-30.45219022,12.02580966
1.910803739,-0.8136371128,-1.797277254,-25.87708267,-30.40066506,12.36401615
1.910909858,-0.8157491048,-1.795700826,-26.03084425,-30.34880031,12.70445167
1.91101913,-0.8178731966,-1.794127206,-26.18548674,-30.29663842,13.04683757
1.911131585,-0.8200076597,-1.792557264,-26.34088431,-30.24422184,13.39089523
1.911247254,-0.8221507655,-1.790991873,-26.4969111,-30.19159302,13.73634602
1.911366166,-0.8243007855,-1.789431902,-26.65344127,-30.13879441,14.08291133
1.911488353,-0.8264559911,-1.787878224,-26.81034898,-30.08586845,14.43031251
1.911613843,-0.8286146537,-1.786331709,-26.96750838,-30.0328576,14.77827094
1.911742667,-0.830775045,-1.784793229,-27.12479362,-29.97980429,15.12650801
1.911874856,-0.8329354362,-1.783263654,-27.28207886,-29.92675099,15.47474507
1.91201044,-0.8350940989,-1.781743856,-27.43923825,-29.87374014,15.82270351
1.912149448,-0.8372493045,-1.780234706,-27.59614596,-29.82081418,16.17010469
1.912291911,-0.8393993245,-1.778737074,-27.75267613,-29.76801556,16.51666999
1.912437859,-0.8415424303,-1.777251833,-27.90870292,-29.71538675,16.86212079
1.912587323,-0.8436768933,-1.775779852,-28.06410049,-29.66297017,17.20617845
1.912740331,-0.8458009852,-1.774322004,-28.21874299,-29.61080828,17.54856435
1.912896916,-0.8479129772,-1.77287916,-28.37250457,-29.55894353,17.88899986
1.913057106,-0.8500111409,-1.771452189,-28.52525939,-29.50741836,18.22720636
1.913220932,-0.8520937476,-1.770041965,-28.67688161,-29.45627524,18.56290521
1.913388424,-0.854159069,-1.768649357,-28.82724537,-29.40555659,18.8958178
1.913559613,-0.8562053763,-1.767275237,-28.97622485,-29.35530487,19.2256655
1.913734528,-0.8582309412,-1.765920476,-29.12369418,-29.30556254,19.55216967
1.913913199,-0.860234035,-1.764585945,-29.26952753,-29.25637203,19.87505169
1.914095658,-0.8622129291,-1.763272515,-29.41359905,-29.2077758,20.19403294
1.914281933,-0.8641658951,-1.761981057,-29.55578289,-29.15981629,20.50883479
1.914472056,-0.8660912045,-1.760712443,-29.69595322,-29.11253596,20.81917861
1.914666055,-0.8679871285,-1.759467543,-29.83398418,-29.06597725,21.12478577
1.914863963,-0.8698519388,-1.758247229,-29.96974993,-29.0201826,21.42537765
1.915065808,-0.8716839068,-1.757052372,-30.10312462,-28.97519448,21.72067562
1.915271621,-0.8734813039,-1.755883843,-30.23398242,-28.93105532,22.01040106
1.915481432,-0.8752424016,-1.754742512,-30.36219747,-28.88780758,22.29427533
1.915695271,-0.8769654714,-1.753629252,-30.48764394,-28.84549369,22.57201981
1.915913168,-0.8786487846,-1.752544933,-30.61019597,-28.80415612,22.84335588
1.916135154,-0.8802906128,-1.751490426,-30.72972772,-28.76383731,23.1080049
1.916361259,-0.8818892274,-1.750466603,-30.84611334,-28.7245797,23.36568825
1.916591513,-0.8834428999,-1.749474335,-30.959227,-28.68642576,23.61612731
1.916825946,-0.8849499017,-1.748514492,-31.06894284,-28.64941791,23.85904344
1.917064588,-0.8864085043,-1.747587945,-31.17513502,-28.61359862,24.09415802
1.917307469,-0.8878169791,-1.746695567,-31.2776777,-28.57901033,24.32119243
1.91755462,-0.8891735976,-1.745838228,-31.37644503,-28.54569549,24.53986803
1.917806071,-0.8904766313,-1.745016799,-31.47131116,-28.51369654,24.7499062
1.918061851,-0.8917243516,-1.744232151,-31.56215026,-28.48305594,24.95102831
1.918321992,-0.8929150299,-1.743485156,-31.64883647,-28.45381614,25.14295574
1.918586523,-0.8940469378,-1.742776684,-31.73124395,-28.42601957,25.32540985
1.918855475,-0.8951183467,-1.742107607,-31.80924686,-28.3997087,25.49811203
1.919128877,-0.896127528,-1.741478795,-31.88271935,-28.37492597,25.66078365
1.91940676,-0.8970727531,-1.74089112,-31.95153558,-28.35171382,25.81314607
1.919689154,-0.8979522937,-1.740345453,-32.01556969,-28.33011471,25.95492067
1.919976089,-0.898764421,-1.739842666,-32.07469586,-28.31017108,26.08582883
1.920267595,-0.8995074066,-1.739383628,-32.12878822,-28.29192539,26.20559192
1.920563703,-0.9001795219,-1.738969212,-32.17772094,-28.27542007,26.31393131
1.920864443,-0.9007790384,-1.738600288,-32.22136817,-28.26069759,26.41056837
1.921169844,-0.9013042275,-1.738277728,-32.25960407,-28.24780038,26.49522448
1.921479938,-0.9017533607,-1.738002403,-32.29230279,-28.23677089,26.56762101
1.921794753,-0.9021247095,-1.737775183,-32.31933848,-28.22765158,26.62747933
1.922114321,-0.9024165452,-1.73759694,-32.34058531,-28.22048489,26.67452082
1.922438672,-0.9026271395,-1.737468545,-32.35591742,-28.21531328,26.70846685
1.922767835,-0.9027547636,-1.73739087,-32.36520897,-28.21217918,26.7290388
1.923101841,-0.9027976891,-1.737364784,-32.36833412,-28.21112504,26.73595803
1.923447372,-0.9027663282,-1.737421847,-32.36642683,-28.21221467,26.73470353
1.923810799,-0.902673041,-1.737591506,-32.36075214,-28.21545429,26.73096287
1.92419169,-0.9025190208,-1.737871461,-32.35138086,-28.22080002,26.72477033
1.924589608,-0.9023054607,-1.738259415,-32.33838378,-28.228208,26.71616018
1.925004122,-0.902033554,-1.73875307,-32.3218317,-28.23763433,26.7051667
1.925434797,-0.9017044939,-1.739350129,-32.30179542,-28.24903516,26.69182414
1.9258812,-0.9013194737,-1.740048293,-32.27834573,-28.26236659,26.6761668
1.926342895,-0.9008796865,-1.740845265,-32.25155343,-28.27758475,26.65822893
1.92681945,-0.9003863256,-1.741738747,-32.22148931,-28.29464576,26.63804481
1.92731043,-0.8998405843,-1.742726441,-32.18822419,-28.31350575,26.61564872
1.927815402,-0.8992436557,-1.743806049,-32.15182885,-28.33412083,26.59107493
1.928333932,-0.8985967331,-1.744975273,-32.11237408,-28.35644714,26.5643577
1.928865585,-0.8979010097,-1.746231816,-32.06993069,-28.38044079,26.53553132
1.929409929,-0.8971576788,-1.747573379,-32.02456948,-28.4060579,26.50463005
1.929966528,-0.8963679335,-1.748997665,-31.97636124,-28.4332546,26.47168816
1.930534949,-0.8955329671,-1.750502375,-31.92537677,-28.46198702,26.43673994
1.931114759,-0.8946539728,-1.752085213,-31.87168686,-28.49221126,26.39981964
1.931705522,-0.8937321439,-1.75374388,-31.81536231,-28.52388347,26.36096155
1.932306807,-0.8927686735,-1.755476078,-31.75647393,-28.55695975,26.32019994
1.932918177,-0.891764755,-1.75727951,-31.6950925,-28.59139623,26.27756907
1.933539201,-0.8907215815,-1.759151877,-31.63128882,-28.62714903,26.23310323
1.934169443,-0.8896403462,-1.761090882,-31.5651337,-28.66417428,26.18683668
1.934808469,-0.8885222424,-1.763094227,-31.49669792,-28.7024281,26.13880369
1.935455847,-0.8873684633,-1.765159614,-31.4260523,-28.74186661,26.08903854
1.936111142,-0.8861802022,-1.767284745,-31.35326761,-28.78244593,26.0375755
1.93677392,-0.8849586523,-1.769467322,-31.27841466,-28.82412219,25.98444885
1.937443747,-0.8837050067,-1.771705048,-31.20156425,-28.86685151,25.92969285
1.938120189,-0.8824204587,-1.773995624,-31.12278718,-28.91059001,25.87334178
1.938802812,-0.8811062016,-1.776336753,-31.04215423,-28.95529381,25.81542991
1.939491184,-0.8797634286,-1.778726138,-30.95973622,-29.00091904,25.75599151
1.940184868,-0.8783933329,-1.781161479,-30.87560393,-29.04742182,25.69506086
1.940883433,-0.8769971077,-1.783640479,-30.78982816,-29.09475826,25.63267222
1.941586443,-0.8755759463,-1.786160841,-30.70247972,-29.14288451,25.56885988
1.942293465,-0.8741310419,-1.788720266,-30.61362939,-29.19175667,25.50365809
1.943004065,-0.8726635877,-1.791316457,-30.52334797,-29.24133087,25.43710114
1.94371781,-0.8711747769,-1.793947116,-30.43170627,-29.29156323,25.3692233
1.944434264,-0.8696658028,-1.796609944,-30.33877508,-29.34240987,25.30005884
1.945152995,-0.8681378586,-1.799302645,-30.24462519,-29.39382692,25.22964203
1.945873568,-0.8665921375,-1.80202292,-30.14932741,-29.4457705,25.15800715
1.94659555,-0.8650298328,-1.804768471,-30.05295252,-29.49819674,25.08518846
1.947318506,-0.8634521376,-1.807537001,-29.95557134,-29.55106174,25.01122024
1.948042003,-0.8618602453,-1.810326212,-29.85725464,-29.60432165,24.93613676
1.948765607,-0.860255349,-1.813133805,-29.75807324,-29.65793257,24.8599723
1.949488884,-0.8586386419,-1.815957483,-29.65809793,-29.71185064,24.78276113
1.9502114,-0.8570113174,-1.818794949,-29.55739951,-29.76603197,24.70453751
1.950932721,-0.8553745685,-1.821643904,-29.45604877,-29.82043269,24.62533572
1.951652413,-0.8537295886,-1.82450205,-29.35411651,-29.87500891,24.54519004
1.952370043,-0.8520775709,-1.827367089,-29.25167352,-29.92971677,24.46413474
1.953085175,-0.8504197086,-1.830236725,-29.14879061,-29.98451239,24.38220408
1.953797378,-0.8487571949,-1.833108658,-29.04553858,-30.03935188,24.29943234
1.954506216,-0.8470912231,-1.835980591,-28.94198821,-30.09419137,24.2158538
1.955211256,-0.8454229863,-1.838850227,-28.83821031,-30.14898699,24.13150273
1.955912063,-0.8437536779,-1.841715266,-28.73427567,-30.20369485,24.04641339
1.956608205,-0.842084491,-1.844573412,-28.6302551,-30.25827107,23.96062006
1.957299246,-0.8404166188,-1.847422367,-28.52621938,-30.31267179,23.87415702
1.957984754,-0.8387512547,-1.850259833,-28.42223931,-30.36685312,23.78705853
1.958664294,-0.8370895917,-1.853083511,-28.3183857,-30.42077119,23.69935887
1.959337432,-0.8354328233,-1.855891104,-28.21472934,-30.47438211,23.61109232
1.960003735,-0.8337821425,-1.858680315,-28.11134103,-30.52764202,23.52229313
1.960662768,-0.8321387426,-1.861448845,-28.00829155,-30.58050702,23.43299559
1.961314098,-0.8305038168,-1.864194396,-27.90565172,-30.63293326,23.34323397
1.96195729,-0.8288785584,-1.866914671,-27.80349233,-30.68487684,23.25304254
1.962591912,-0.8272641605,-1.869607372,-27.70188417,-30.73629389,23.16245557
1.963217528,-0.8256618165,-1.8722702,-27.60089805,-30.78714053,23.07150733
1.963833705,-0.8240727196,-1.874900859,-27.50060475,-30.83737289,22.98023211
1.96444001,-0.8224980628,-1.87749705,-27.40107508,-30.88694709,22.88866416
1.965036008,-0.8209390396,-1.880056475,-27.30237984,-30.93581925,22.79683776
1.965621265,-0.8193968431,-1.882576837,-27.20458982,-30.9839455,22.70478719
1.966195347,-0.8178726666,-1.885055837,-27.10777581,-31.03128194,22.61254672
1.966757821,-0.8163677032,-1.887491178,-27.01200862,-31.07778472,22.52015062
1.967308253,-0.8148831463,-1.889880563,-26.91735904,-31.12340995,22.42763316
1.967846208,-0.813420189,-1.892221692,-26.82389787,-31.16811375,22.33502861
1.968371254,-0.8119800245,-1.894512268,-26.73169591,-31.21185225,22.24237125
1.968882955,-0.8105638461,-1.896749994,-26.64082396,-31.25458157,22.14969536
1.969380878,-0.8091728471,-1.898932571,-26.5513528,-31.29625783,22.05703519
1.96986459,-0.8078082206,-1.901057702,-26.46335325,-31.33683715,21.96442502
1.970333655,-0.8064711598,-1.903123089,-26.37689608,-31.37627566,21.87189914
1.970787642,-0.8051628581,-1.905126434,-26.29205212,-31.41452948,21.7794918
1.971226114,-0.8038845085,-1.907065439,-26.20889214,-31.45155473,21.68723728
1.971648639,-0.8026373045,-1.908937806,-26.12748695,-31.48730753,21.59516986
1.972054783,-0.8014224391,-1.910741238,-26.04790734,-31.52174401,21.5033238
1.972444111,-0.8002411056,-1.912473436,-25.97022411,-31.55482029,21.41173339
1.972816191,-0.7990944973,-1.914132103,-25.89450807,-31.5864925,21.32043288
1.973170587,-0.7979838073,-1.915714941,-25.82083,-31.61671674,21.22945656
1.973506866,-0.7969102289,-1.917219651,-25.7492607,-31.64544915,21.13883869
1.973824595,-0.7958749553,-1.918643937,-25.67987097,-31.67264586,21.04861355
1.974123338,-0.7948791798,-1.9199855,-25.61273161,-31.69826297,20.95881542
1.974402664,-0.7939240955,-1.921242043,-25.54791341,-31.72225662,20.86947855
1.974662136,-0.7930108958,-1.922411267,-25.48548718,-31.74458293,20.78063724
1.974901322,-0.7921407738,-1.923490875,-25.4255237,-31.76519801,20.69232574
1.975119788,-0.7913149227,-1.924478569,-25.36809378,-31.784058,20.60457833
1.9753171,-0.7905345358,-1.925372051,-25.31326821,-31.80111901,20.51742928
1.975492823,-0.7898008063,-1.926169023,-25.2611178,-31.81633717,20.43091287
1.975646525,-0.7891149275,-1.926867187,-25.21171333,-31.8296686,20.34506337
1.97577777,-0.7884780925,-1.927464246,-25.16512561,-31.84106943,20.25991504
1.975886126,-0.7878914947,-1.927957901,-25.12142542,-31.85049576,20.17550217
1.975971158,-0.7873563271,-1.928345855,-25.08068358,-31.85790374,20.09185903
1.976032432,-0.7868737831,-1.92862581,-25.04297087,-31.86324947,20.00901988
1.976069515,-0.7864450559,-1.928795469,-25.0083581,-31.86648909,19.927019
1.976081972,-0.7860713386,-1.928852532,-24.97691605,-31.86757872,19.84589067
1.976067612,-0.7857289708,-1.928830464,-24.94738031,-31.86726678,19.76406025
1.976024871,-0.78539345,-1.928764796,-24.91843526,-31.8663379,19.67997196
1.975954258,-0.7850647072,-1.928656336,-24.89007495,-31.86480252,19.59368835
1.975856281,-0.7847426733,-1.928505888,-24.86229339,-31.86267103,19.50527196
1.975731449,-0.7844272789,-1.928314259,-24.83508462,-31.85995386,19.41478534
1.975580269,-0.7841184551,-1.928082255,-24.80844269,-31.85666143,19.32229103
1.975403251,-0.7838161325,-1.927810681,-24.78236162,-31.85280416,19.22785158
1.975200903,-0.7835202421,-1.927500344,-24.75683544,-31.84839246,19.13152953
1.974973734,-0.7832307147,-1.927152049,-24.73185819,-31.84343674,19.03338742
1.974722251,-0.7829474811,-1.926766602,-24.70742391,-31.83794744,18.93348779
1.974446963,-0.7826704722,-1.92634481,-24.68352662,-31.83193495,18.8318932
1.974148379,-0.7823996188,-1.925887478,-24.66016035,-31.82540971,18.72866619
1.973827007,-0.7821348517,-1.925395413,-24.63731916,-31.81838213,18.6238693
1.973483355,-0.7818761017,-1.924869419,-24.61499705,-31.81086263,18.51756508
1.973117933,-0.7816232998,-1.924310304,-24.59318808,-31.80286162,18.40981606
1.972731248,-0.7813763767,-1.923718873,-24.57188626,-31.79438953,18.3006848
1.97232381,-0.7811352634,-1.923095931,-24.55108565,-31.78545676,18.19023384
1.971896125,-0.7808998905,-1.922442286,-24.53078026,-31.77607374,18.07852572
1.971448704,-0.780670189,-1.921758742,-24.51096413,-31.76625088,17.96562299
1.970982053,-0.7804460897,-1.921046106,-24.4916313,-31.75599861,17.85158819
1.970496683,-0.7802275234,-1.920305184,-24.4727758,-31.74532734,17.73648386
1.969993101,-0.780014421,-1.919536782,-24.45439166,-31.73424748,17.62037256
1.969471815,-0.7798067133,-1.918741705,-24.43647292,-31.72276946,17.50331682
1.968933335,-0.7796043311,-1.91792076,-24.41901361,-31.71090369,17.38537919
1.968378168,-0.7794072053,-1.917074752,-24.40200776,-31.69866059,17.26662222
1.967806823,-0.7792152668,-1.916204488,-24.38544941,-31.68605058,17.14710844
1.967219808,-0.7790284463,-1.915310773,-24.36933258,-31.67308407,17.0269004
1.966617633,-0.7788466746,-1.914394414,-24.35365132,-31.65977149,16.90606065
1.966000805,-0.7786698827,-1.913456215,-24.33839966,-31.64612324,16.78465174
1.965369832,-0.7784980014,-1.912496984,-24.32357162,-31.63214975,16.66273619
1.964725224,-0.7783309615,-1.911517526,-24.30916125,-31.61786144,16.54037657
1.964067489,-0.7781686938,-1.910518647,-24.29516258,-31.60326872,16.41763541
1.963397135,-0.7780111292,-1.909501153,-24.28156963,-31.58838201,16.29457526
1.96271467,-0.7778581985,-1.90846585,-24.26837645,-31.57321173,16.17125866
1.962020604,-0.7777098326,-1.907413544,-24.25557706,-31.55776829,16.04774816
