ope_tip_data.tx,ope_tip_data.ty,ope_tip_data.tz,hyoid_tip_data.tx,hyoid_tip_data.ty,hyoid_tip_data.tz,lower_jaw_tip_data.tx,lower_jaw_tip_data.ty,lower_jaw_tip_data.tz,upper_jaw_tip_data.tx,upper_jaw_tip_data.ty,upper_jaw_tip_data.tz
-1.440204621,0.5330797941,-2.862079845,3.354079802,0.6064481741,-0.1731799323,5.221632398,1.949793697,-0.1470472599,4.939723151,2.30969276,-0.2007107649
-1.444199559,0.5263268214,-2.863929117,3.354275336,0.60593919,-0.1733358706,5.22369539,1.948423528,-0.1473338206,4.940606478,2.309434177,-0.2009553854
-1.448337094,0.5196375164,-2.8658233,3.354334773,0.605481545,-0.1735609641,5.225799421,1.947078445,-0.1476247223,4.94150539,2.309077957,-0.2012586443
-1.452615999,0.5130117587,-2.867770461,3.3542825,0.6050649954,-0.1738594152,5.227938067,1.945754336,-0.1479294006,4.942412797,2.3086446,-0.2016157566
-1.457031972,0.5064470417,-2.869773931,3.354145277,0.6046769584,-0.1742314265,5.230105628,1.944444708,-0.1482547499,4.943321681,2.308154526,-0.2020191401
-1.46157794,0.4999387745,-2.871832285,3.353951137,0.6043030792,-0.1746732063,5.23229749,1.9431409,-0.1486049014,4.944225456,2.307627364,-0.2024587122
-1.466244461,0.4934806513,-2.873939561,3.353728275,0.6039278582,-0.1751771784,5.234510402,1.941832415,-0.148981165,4.945118277,2.307081356,-0.2029223207
-1.471020171,0.4870650634,-2.876085702,3.353503964,0.6035353013,-0.1757323716,5.236742652,1.94050735,-0.1493821205,4.9459953,2.306532887,-0.2033962798
-1.475892291,0.4806835292,-2.878257182,3.353303558,0.6031095525,-0.1763249592,5.238994161,1.939152878,-0.1498038357,4.946852857,2.305996127,-0.2038659695
-1.480847131,0.4743271179,-2.880437765,3.353149624,0.6026354749,-0.1769389048,5.241266482,1.937755769,-0.1502401825,4.947688574,2.305482784,-0.2043164577
-1.485870589,0.4679868441,-2.882609349,3.353061248,0.6020991514,-0.1775566736,5.243562736,1.936302906,-0.150683222,4.948501426,2.305001957,-0.2047331018
-1.490948611,0.4616540181,-2.884752853,3.353053544,0.601488287,-0.1781599713,5.245887485,1.934781772,-0.1511236306,4.949291721,2.304560075,-0.2051020963
-1.496067599,0.4553205413,-2.886849097,3.353137365,0.6007925065,-0.1787304769,5.248246581,1.933180883,-0.1515511474,4.950061053,2.304160923,-0.2054109416
-1.501214741,0.4489791455,-2.88887964,3.35331924,0.6000035515,-0.1792505485,5.250646977,1.931490164,-0.1519550261,4.950812203,2.303805746,-0.2056488221
-1.506378271,0.4426235764,-2.890827559,3.353601504,0.5991153893,-0.1797038841,5.253096543,1.929701245,-0.1523244853,4.951549025,2.303493438,-0.2058068916
-1.511547646,0.4362487305,-2.89267814,3.353982605,0.598124252,-0.1800761316,5.255603875,1.927807687,-0.152649151,4.952276296,2.30322081,-0.2058784752
-1.516713645,0.4298507523,-2.894419477,3.354457554,0.5970286267,-0.1803554379,5.258178109,1.925805138,-0.1529194917,4.952999566,2.302982935,-0.2058592019
-1.521868403,0.4234271019,-2.896042958,3.355018486,0.5958292148,-0.1805329337,5.260828747,1.923691425,-0.1531272432,4.953724986,2.302773562,-0.2057470848
-1.527005388,0.416976598,-2.897543647,3.355655284,0.5945288776,-0.1806031452,5.263565475,1.921466586,-0.1532658206,4.954459131,2.302585598,-0.2055425642
-1.53211933,0.4104994435,-2.898920543,3.356356239,0.5931325743,-0.1805643183,5.266397998,1.919132858,-0.1533307079,4.955208817,2.302411633,-0.2052485227
-1.537206126,0.4039972306,-2.900176704,3.35710871,0.5916472955,-0.1804186428,5.269335866,1.916694606,-0.1533198147,4.95598091,2.302244483,-0.2048702751
-1.542262722,0.3974729258,-2.901319251,3.357899744,0.590081986,-0.1801723545,5.272402053,1.914166552,-0.1532426925,4.956782133,2.302077733,-0.2044155278
-1.547286984,0.3909308267,-2.902359213,3.358716646,0.5884474464,-0.1798356998,5.275615833,1.911562856,-0.1531095267,4.957618881,2.30190624,-0.2038942966
-1.552277582,0.3843764863,-2.903311246,3.359547469,0.5867562005,-0.1794227469,5.278980467,1.908889827,-0.152923518,4.958497043,2.301726571,-0.2033187702
-1.557233869,0.3778165972,-2.904193198,3.360381415,0.5850223165,-0.1789510376,5.282498409,1.906155244,-0.15269098,4.959421851,2.301537348,-0.202703107
-1.562155786,0.3712588342,-2.905025564,3.361209141,0.5832611722,-0.1784410821,5.286171168,1.903368079,-0.1524212436,4.960397748,2.301339472,-0.2020631572
-1.56704378,0.3647116524,-2.905830814,3.362022961,0.5814891581,-0.1779157111,5.289999193,1.900538186,-0.152126436,4.9614283,2.301136228,-0.2014161079
-1.571898752,0.3581840467,-2.906632654,3.362816956,0.5797233199,-0.177399307,5.293981765,1.897675968,-0.1518211402,4.962516136,2.300933243,-0.2007800538
-1.576722019,0.3516852764,-2.907455228,3.363586991,0.5779809438,-0.1769169478,5.298116922,1.894792016,-0.1515219406,4.963662931,2.300738338,-0.2001735025
-1.581515313,0.3452245656,-2.908322295,3.364330653,0.5762790958,-0.1764935,5.302401382,1.891896747,-0.151246873,4.964869413,2.300561243,-0.1996148274
-1.586280788,0.3388107891,-2.909256429,3.365047121,0.5746341266,-0.176152701,5.306830502,1.889000045,-0.1510147952,4.966135396,2.300413236,-0.1991216852
-1.591021058,0.3324521547,-2.910278251,3.365736977,0.573061161,-0.1759162706,5.311398237,1.886110916,-0.1508446989,4.967459829,2.300306701,-0.1987104173
-1.595739241,0.3261558948,-2.911405742,3.366401978,0.5715735882,-0.1758030892,5.316097122,1.883237164,-0.1507549872,4.96884085,2.300254639,-0.1983954564
-1.600439002,0.3199279751,-2.912653637,3.367044804,0.5701825744,-0.1758284742,5.32091828,1.880385105,-0.1507627377,4.970275844,2.300270156,-0.1981887586
-1.605124601,0.3137728328,-2.914032933,3.36766879,0.5688966155,-0.1760035813,5.325851438,1.877559307,-0.1508829771,4.971761508,2.300365948,-0.198099286
-1.609800911,0.3076931518,-2.91555052,3.368277676,0.5677211509,-0.1763349523,5.330884983,1.874762387,-0.1511279907,4.973293916,2.300553806,-0.1981325585
-1.614473411,0.3016896848,-2.917208935,3.368875366,0.566658255,-0.1768242215,5.336006052,1.871994843,-0.1515066922,4.97486859,2.300844156,-0.1982903006
-1.61914814,0.2957611303,-2.919006264,3.369465732,0.5657064234,-0.1774679924,5.341200657,1.869254953,-0.1520240813,4.976480597,2.301245649,-0.1985702026
-1.623831598,0.2899040747,-2.920936168,3.370052456,0.5648604703,-0.1782578869,5.346453873,1.866538726,-0.1526808146,4.978124663,2.301764822,-0.1989658171
-1.628530595,0.2841130049,-2.922988067,3.370638926,0.5641115464,-0.1791807667,5.351750065,1.863839931,-0.1534729165,4.97979532,2.302405829,-0.1994666055
-1.633252049,0.2783803989,-2.925147452,3.371228176,0.563447288,-0.1802191211,5.357073183,1.861150184,-0.1543916485,4.981487088,2.303170261,-0.2000581454
-1.638002731,0.2726968945,-2.927396328,3.371822873,0.5628520979,-0.1813516078,5.362407106,1.858459107,-0.1554235558,4.983194688,2.304057054,-0.2007224996
-1.642788975,0.2670515358,-2.92971378,3.372425333,0.5623075529,-0.1825537283,5.367736041,1.855754537,-0.1565506958,4.984913291,2.305062493,-0.201438743
-1.64761637,0.2614320912,-2.932076643,3.37303756,0.561792928,-0.1837986151,5.373044965,1.85302279,-0.1577510501,4.986638779,2.306180311,-0.2021836304
-1.652489442,0.2558254328,-2.934460248,3.373661287,0.5612858156,-0.1850579021,5.378320091,1.850248937,-0.158999109,4.988368022,2.307401878,-0.2029323861
-1.657411361,0.2502179631,-2.936839233,3.374298003,0.5607628179,-0.1863026482,5.383549355,1.847417099,-0.1602666085,4.990099148,2.30871648,-0.2036595818
-1.662383681,0.2445960745,-2.939188382,3.374948975,0.5602002815,-0.1875042815,5.388722892,1.844510725,-0.1615233935,4.991831786,2.310111683,-0.2043400716
-1.667406146,0.238946621,-2.941483472,3.37561523,0.5595750441,-0.1886355318,5.393833494,1.841512845,-0.1627383677,4.993567287,2.311573768,-0.2049499406
-1.672476561,0.2332573846,-2.94370208,3.376297523,0.5588651598,-0.1896713164,5.398877013,1.838406273,-0.1638804898,4.995308879,2.313088222,-0.2054674271
-1.677590756,0.2275175135,-2.945824345,3.376996281,0.5580505711,-0.1905895482,5.403852699,1.835173769,-0.1649197668,4.997061772,2.314640274,-0.205873774
-1.682742636,0.2217179126,-2.947833615,3.377711536,0.5571136973,-0.191371833,5.408763442,1.831798124,-0.1658281986,4.99883319,2.316215445,-0.2061539689
-1.687924328,0.2158515681,-2.94971699,3.378442853,0.556039912,-0.1920040303,5.413615909,1.82826219,-0.166580624,5.000632326,2.317800099,-0.2062973372
-1.693126417,0.2099137882,-2.951465698,3.379189262,0.5548178901,-0.1924766526,5.418420544,1.82454884,-0.167155431,5.002470213,2.319381952,-0.2062979561
-1.698338261,0.2039023491,-2.953075308,3.379949208,0.5534398101,-0.1927850903,5.423191442,1.820640868,-0.1675350983,5.004359526,2.320950533,-0.2061548722
-1.703548378,0.1978175388,-2.954545761,3.38072052,0.5519014055,-0.1929296551,5.427946069,1.816520838,-0.167706548,5.00631431,2.322497551,-0.2058721103
-1.708744872,0.1916620971,-2.955881226,3.381500408,0.5502018693,-0.1929154458,5.432704849,1.812170896,-0.1676613054,5.00834965,2.324017172,-0.2054584788
-1.713915893,0.1854410567,-2.957089775,3.382285486,0.5483436204,-0.1927520479,5.437490621,1.807572562,-0.1673954694,5.010481299,2.325506172,-0.2049271836
-1.719050101,0.1791614938,-2.958182927,3.383071827,0.5463319506,-0.1924530883,5.442355524,1.802723006,-0.1669318592,5.012725283,2.326963976,-0.2042952759
-1.724137106,0.1728322033,-2.959175054,3.383855044,0.5441745711,-0.1920356672,5.447355777,1.797619754,-0.1662994678,5.015097493,2.328392573,-0.2035829642
-1.729167883,0.1664633129,-2.960082716,3.384630391,0.5418810849,-0.1915196962,5.452521851,1.792243413,-0.1655095059,5.0176133,2.329796312,-0.2028128265
-1.734135115,0.160065856,-2.960923929,3.385392884,0.5394624078,-0.1909271696,5.457883656,1.786573432,-0.1645760883,5.020287197,2.331181591,-0.2020089623
-1.739033485,0.1536513226,-2.961717428,3.386137432,0.536930163,-0.1902813972,5.463469675,1.78058818,-0.1635156155,5.023132485,2.332556448,-0.20119612
-1.743859869,0.1472312067,-2.962481936,3.386858976,0.5342960738,-0.1896062284,5.469306114,1.774265159,-0.1623461278,5.026161022,2.333930078,-0.2003988398
-1.748613463,0.1408165695,-2.963235493,3.387552627,0.5315713746,-0.1889252934,5.475416084,1.767581348,-0.1610866625,5.029383044,2.335312283,-0.1996406434
-1.753295811,0.1344176351,-2.963994853,3.388213801,0.5287662608,-0.1882612891,5.481818842,1.76051371,-0.1597566341,5.032807053,2.336712881,-0.1989433029
-1.757910752,0.1280434342,-2.964774979,3.388838349,0.5258893966,-0.1876353341,5.488529097,1.75303984,-0.1583752588,5.03643979,2.338141093,-0.1983262133
-1.762464292,0.1217015065,-2.965588656,3.389422675,0.5229474953,-0.1870664119,5.495556402,1.745138768,-0.1569610384,5.040286281,2.339604924,-0.1978058911
-1.766964403,0.1153976727,-2.966446221,3.389963854,0.5199449866,-0.1865709203,5.502904645,1.736791889,-0.155531316,5.044349958,2.341110555,-0.1973956126
-1.77142076,0.1091358785,-2.96735542,3.390459739,0.5168837798,-0.1861623358,5.510571639,1.727983997,-0.1541019099,5.048632854,2.342661768,-0.1971052018
-1.775844434,0.1029181142,-2.968321381,3.390909061,0.5137631296,-0.1858509983,5.51854883,1.718704383,-0.152686831,5.053135844,2.344259411,-0.1969409674
-1.780247537,0.09674440533,-2.969346696,3.391311532,0.5105796073,-0.1856440128,5.526821136,1.708947959,-0.1512980823,5.057858941,2.345900932,-0.1969057821
-1.784642851,0.09061287067,-2.970431583,3.39166794,0.5073271759,-0.1855452598,5.535366915,1.698716346,-0.1499455384,5.06280162,2.347579982,-0.1969992863
-1.789043427,0.084519839,-2.971574123,3.391980241,0.5039973652,-0.1855555013,5.544158081,1.688018877,-0.148636898,5.06796315,2.349286113,-0.1972181947
-1.793462181,0.07846001643,-2.972770538,3.392251651,0.5005795407,-0.1856725689,5.553160373,1.676873451,-0.1473777057,5.073342926,2.351004575,-0.1975566786
-1.797911486,0.07242669509,-2.974015488,3.392486737,0.4970612575,-0.1858916174,5.562333796,1.665307188,-0.1461714334,5.078940783,2.35271623,-0.1980067961
-1.802402774,0.06641199469,-2.975302383,3.39269149,0.4934286892,-0.1862054324,5.571633212,1.653356826,-0.1450196199,5.084757276,2.354397579,-0.1985589445
-1.806946149,0.06040712853,-2.976623684,3.392873395,0.4896671193,-0.1866047811,5.581009113,1.641068827,-0.1439220593,5.090793914,2.356020926,-0.1992023149
-1.811550033,0.05440268645,-2.977971191,3.39304147,0.4857614818,-0.1870787979,5.590408543,1.628499156,-0.1428770346,5.097053341,2.357554653,-0.1999253285
-1.816220838,0.04838892703,-2.979336323,3.393206277,0.4816969344,-0.1876153973,5.599776165,1.615712712,-0.141881586,5.103539451,2.358963635,-0.2007160441
-1.820962696,0.04235607109,-2.980710361,3.393379875,0.4774594464,-0.1882017045,5.609055452,1.602782411,-0.1409318023,5.110257431,2.360209767,-0.2015625258
-1.825777237,0.03629458819,-2.982084688,3.393575719,0.4730363797,-0.1888244947,5.618189958,1.589787924,-0.1400231198,5.117213721,2.361252592,-0.2024531632
-1.83066345,0.03019546676,-2.98345099,3.393808479,0.4684170411,-0.1894706252,5.627124649,1.576814096,-0.1391506113,5.124415901,2.362050042,-0.203376937
-1.835617618,0.0240504583,-2.984801432,3.394093767,0.4635931823,-0.1901274471,5.635807229,1.563949082,-0.1383092455,5.131872481,2.36255923,-0.2043236257
-1.840633347,0.01785228687,-2.986128803,3.394447785,0.4585594262,-0.1907831768,5.644189426,1.551282242,-0.1374940991,5.139592614,2.362737319,-0.2052839469
-1.8457017,0.0115948155,-2.98742662,3.394886864,0.4533135975,-0.1914272145,5.652228185,1.538901877,-0.1367005088,5.147585727,2.362542408,-0.2062496319
-1.850811416,0.005273164444,-2.988689192,3.395426947,0.4478569436,-0.1920503957,5.659886717,1.526892859,-0.1359241537,5.155861069,2.361934435,-0.2072134332
-1.855949243,-0.001116222279,-2.98991165,3.39608299,0.4421942302,-0.1926451679,5.667135363,1.515334264,-0.1351610678,5.164427203,2.360876059,-0.2081690704
-1.861100348,-0.007575561569,-2.99108994,3.396868338,0.4363337067,-0.1932056903,5.673952232,1.504297074,-0.1344075858,5.173291435,2.359333509,-0.209111123
-1.86624881,-0.01410576419,-2.992220792,3.397794096,0.4302869381,-0.1937278577,5.680323587,1.493842065,-0.1336602362,5.182459206,2.357277378,-0.2100348841
-1.871378174,-0.02070650971,-2.993301664,3.398868536,0.4240685081,-0.1942092561,5.686243951,1.484017963,-0.1329155958,5.191933468,2.354683331,-0.2109361908
-1.876472039,-0.02737635473,-2.994330685,3.40009657,0.4176956069,-0.1946490592,5.691715941,1.474859955,-0.1321701271,5.201714058,2.351532733,-0.2118112495
-1.881514656,-0.03411286446,-2.995306589,3.401479339,0.4111875191,-0.1950478783,5.696749828,1.466388624,-0.131420017,5.211797103,2.347813152,-0.2126564744
-1.886491512,-0.04091275741,-2.996228659,3.403013941,0.4045650361,-0.1954075758,5.701362844,1.458609373,-0.1306610376,5.222174481,2.343518762,-0.2134683539
-1.891389865,-0.04777205424,-2.997096671,3.40469333,0.3978498171,-0.1957310569,5.705578292,1.451512349,-0.1298884454,5.23283337,2.338650607,-0.2142433566
-1.896199199,-0.05468622435,-2.997910855,3.406506408,0.3910637282,-0.1960220465,5.709424476,1.445072886,-0.1290969305,5.243755909,2.333216732,-0.2149778841
-1.900911585,-0.06165032614,-2.998671853,3.4084383,0.3842281822,-0.1962848627,5.712933529,1.439252447,-0.1282806256,5.254918997,2.327232178,-0.2156682714
-1.905521926,-0.06865913994,-2.999380689,3.410470828,0.377363509,-0.1965241928,5.716140187,1.433999998,-0.1274331767,5.266294242,2.320718837,-0.2163108343
-1.910028062,-0.07570729474,-3.000038729,3.412583159,0.3704883753,-0.1967448781,5.719080556,1.429253767,-0.126547873,5.277848086,2.313705167,-0.2169019563
-1.914430752,-0.08278939069,-3.000647645,3.414752591,0.3636192767,-0.1969517103,5.721790952,1.424943298,-0.1256178286,5.289542105,2.306225781,-0.217438209
-1.91873351,-0.08990012013,-3.001209358,3.416955449,0.3567701163,-0.1971492434,5.724306835,1.420991705,-0.1246362041,5.301333482,2.298320899,-0.2179164951
-1.922942323,-0.09703438911,-3.001725985,3.419168044,0.3499518822,-0.1973416225,5.726661898,1.417318023,-0.1235964543,5.313175661,2.290035703,-0.2183342031
-1.92706525,-0.1041874399,-3.002199762,3.421367635,0.3431724324,-0.1975324295,5.728887339,1.41383957,-0.122492585,5.325019152,2.28141958,-0.2186893655
-1.93111193,-0.1113549739,-3.00263297,3.423533357,0.3364363897,-0.1977245504,5.731011327,1.410474218,-0.1213194042,5.336812484,2.2725253,-0.2189808068
-1.93509302,-0.1185332724,-3.003027851,3.425647038,0.3297451463,-0.1979200646,5.733058681,1.407142495,-0.1200727517,5.348503263,2.263408122,-0.2192082748
-1.939019593,-0.1257193101,-3.003386529,3.427693893,0.3230969721,-0.1981201608,5.735050756,1.403769452,-0.1187496949,5.360039313,2.254124875,-0.2193725459
-1.942902519,-0.1329108577,-3.003710944,3.429663029,0.3164872208,-0.1983250869,5.737005522,1.40028625,-0.1173486803,5.371369852,2.244733026,-0.2194754974
-1.946751863,-0.1401065655,-3.004002798,3.431547755,0.3099086192,-0.1985341369,5.738937807,1.396631412,-0.1158696356,5.382446675,2.235289757,-0.2195201437
-1.950576325,-0.1473060235,-3.004263534,3.433345678,0.303351628,-0.1987456845,5.740859682,1.39275175,-0.1143140184,5.393225287,2.225851079,-0.2195106318
-1.954382745,-0.1545097918,-3.004494346,3.435058594,0.2968048574,-0.1989572663,5.742780949,1.388602942,-0.1126848142,5.403665954,2.216471005,-0.2194521961
-1.958175701,-0.1617193972,-3.004696222,3.436692195,0.2902555208,-0.1991657191,5.744709681,1.384149778,-0.1109864881,5.413734634,2.207200793,-0.2193510731
-1.961957206,-0.1689372926,-3.00487003,3.438255612,0.2836899102,-0.1993673701,5.746652791,1.379366101,-0.1092248975,5.423403757,2.198088285,-0.219214377
-1.965726534,-0.1761667782,-3.005016632,3.439760824,0.2770938744,-0.1995582778,5.748616586,1.374234473,-0.1074071734,5.432652808,2.189177337,-0.2190499424
-1.969480164,-0.1834118838,-3.005137035,3.441221996,0.270453287,-0.1997345143,5.750607253,1.368745602,-0.1055415782,5.441468715,2.180507376,-0.2188661372
-1.973211862,-0.1906772142,-3.005232555,3.442654753,0.2637544851,-0.1998924787,5.752631282,1.362897585,-0.1036373452,5.449846005,2.172113066,-0.2186716553
-1.97691289,-0.1979677592,-3.005304994,3.444075454,0.2569846711,-0.2000292268,5.754655678,1.356648471,-0.1016612916,5.457786732,2.164024096,-0.2184752974
-1.980572325,-0.2052886735,-3.005356809,3.445500491,0.2501322645,-0.2001427999,5.756651632,1.349968558,-0.09958745426,5.465300168,2.156265102,-0.2182857472
-1.984177505,-0.2126450297,-3.005391269,3.446945646,0.2431871984,-0.2002325333,5.758633067,1.342882634,-0.0974368302,5.472402284,2.148855702,-0.2181113536
-1.987714546,-0.2200415499,-3.005412574,3.448425521,0.2361411578,-0.2002993257,5.760614865,1.335419034,-0.09523061144,5.479115015,2.141810663,-0.2179599259
-1.991168942,-0.2274823231,-3.005425931,3.44995307,0.2289877569,-0.2003458478,5.762612691,1.327608611,-0.09298991382,5.485465359,2.135140164,-0.2178385475
-1.994526205,-0.2349705152,-3.00543758,3.45153922,0.2217226572,-0.2003766742,5.764642715,1.319483793,-0.09073550828,5.491484328,2.12885017,-0.217753415
-1.997772532,-0.2425080817,-3.005454746,3.453192591,0.2143436279,-0.2003983212,5.766721226,1.311077748,-0.08848755641,5.497205799,2.122942889,-0.2177097047
-2.000895462,-0.2500954924,-3.005485527,3.454919305,0.2068505523,-0.2004191795,5.768864163,1.30242368,-0.0862653525,5.502665295,2.117417283,-0.217711467
-2.003884506,-0.2577314829,-3.005538709,3.456722872,0.1992453833,-0.2004493354,5.771086615,1.293554263,-0.08408707535,5.507898758,2.112269633,-0.2177615489
-2.006731709,-0.2654128445,-3.005623506,3.458604142,0.191532053,-0.2005002791,5.773402295,1.284501211,-0.08196955353,5.512941333,2.107494107,-0.2178615391
-2.009432141,-0.2731342681,-3.005749243,3.460561308,0.1837163401,-0.2005845077,5.775823041,1.27529498,-0.0799280488,5.517826239,2.103083327,-0.2180117325
-2.011984267,-0.2808882566,-3.005924985,3.462589963,0.1758056998,-0.2007150344,5.778358378,1.265964573,-0.07797606299,5.522583732,2.099028881,-0.2182111077
-2.014390209,-0.2886651181,-3.006159123,3.464683188,0.1678090575,-0.2009048255,5.781015153,1.256537442,-0.07612517477,5.527240229,2.09532178,-0.2184573155
-2.016655855,-0.2964530513,-3.006458955,3.466831687,0.1597365674,-0.201166188,5.783797289,1.247039453,-0.07438491309,5.531817599,2.091952811,-0.2187466779
-2.018790831,-0.3042383311,-3.006830264,3.469023958,0.1515993361,-0.2015101377,5.786705672,1.237494884,-0.07276267435,5.536332658,2.088912788,-0.2190741983
-2.020808316,-0.3120055976,-3.007276931,3.471246506,0.1434091084,-0.2019457802,5.789738174,1.227926447,-0.07126369061,5.540796884,2.086192677,-0.2194335893
-2.022724723,-0.319738246,-3.007800595,3.473484112,0.135177916,-0.2024797338,5.792889825,1.218355308,-0.06989105564,5.545216353,2.083783595,-0.2198173218
-2.024559228,-0.3274189089,-3.008400396,3.475720148,0.1269176927,-0.2031156289,5.796153133,1.2088011,-0.06864581471,5.549591898,2.08167669,-0.2202167026
-2.026333191,-0.3350300147,-3.009072806,3.477936944,0.1186398622,-0.2038537098,5.799518529,1.199281917,-0.06752712307,5.55391949,2.079862919,-0.2206219854
-2.028069475,-0.3425544005,-3.009811564,3.480116205,0.110354914,-0.2046905631,5.802974929,1.18981431,-0.06653247596,5.558190801,2.078332746,-0.2210225166
-2.029791695,-0.3499759518,-3.010607736,3.482239471,0.1020719821,-0.2056189928,5.806528113,1.180348025,-0.06562893371,5.562393939,2.077075791,-0.22140692
-2.031523427,-0.3572802395,-3.011449882,3.484288599,0.093798449,-0.2066280523,5.810169747,1.170824954,-0.06477634016,5.566514314,2.076080467,-0.2217633165
-2.033287405,-0.364455124,-3.012324344,3.486246268,0.08553959383,-0.2077032392,5.8138674,1.161247402,-0.0639598466,5.570535602,2.075333624,-0.2220795781
-2.035104743,-0.3714912996,-3.013215637,3.488096483,0.07729830217,-0.2088268521,5.817590041,1.151615924,-0.06316430603,5.574440766,2.074820253,-0.2223436112
-2.036994196,-0.3783827556,-3.01410693,3.489825076,0.06907485225,-0.2099784991,5.8213088,1.141929369,-0.06237468524,5.578213092,2.074523245,-0.222543665
-2.038971501,-0.3851271345,-3.01498061,3.491420195,0.06086678604,-0.2111357416,5.824997657,1.132184968,-0.06157651213,5.581837204,2.074423242,-0.222668659
-2.041048798,-0.3917259739,-3.015818884,3.49287276,0.05266887114,-0.2122748522,5.828634042,1.122378489,-0.06075634434,5.585300028,2.074498587,-0.2227085218
-2.043234174,-0.398184821,-3.016604425,3.494176896,0.04447315599,-0.2133716559,5.83219931,1.112504444,-0.05990224254,5.588591641,2.074725376,-0.2226545338
-2.045531327,-0.4045132106,-3.017321005,3.495330312,0.03626912018,-0.2144024214,5.835679087,1.102556367,-0.05900422879,5.591706,2.075077632,-0.2224996612
-2.047939373,-0.4107245043,-3.01795411,3.496334619,0.02804392014,-0.2153447629,5.839063446,1.09252714,-0.05805470836,5.594641484,2.075527584,-0.2222388677
-2.050452822,-0.4168355851,-3.0184915,3.497195553,0.0197827296,-0.2161785128,5.842346917,1.082409388,-0.05704883285,5.597401237,2.076046082,-0.2218693879
-2.053061706,-0.4228664136,-3.018923689,3.497923095,0.01146917145,-0.2168865245,5.845528305,1.072195914,-0.05598478338,5.599993286,2.076603123,-0.2213909467
-2.055751882,-0.4288394527,-3.019244324,3.498531447,0.003085833305,-0.2174553667,5.848610336,1.061880177,-0.0548639549,5.602430411,2.077168498,-0.2208059068
-2.058505499,-0.4347789773,-3.019450449,3.499038855,-0.005385146372,-0.2178758755,5.851599119,1.051456785,-0.05369102628,5.60472977,2.077712537,-0.220119334
-2.061301619,-0.4407102945,-3.019542643,3.499467264,-0.01396144102,-0.2181435371,5.854503464,1.040921996,-0.05247390511,5.606912296,2.078206943,-0.2193389694
-2.064116955,-0.4466589035,-3.019525022,3.499841794,-0.02265987266,-0.2182586823,5.857334058,1.030274188,-0.05122354136,5.609001879,2.07862568,-0.2184751032
-2.066926725,-0.4526496318,-3.019405109,3.500190057,-0.031495751,-0.2182264802,5.860102567,1.019514274,-0.0499536097,5.611024376,2.078945883,-0.2175403521
-2.069705561,-0.458705785,-3.019193579,3.500541323,-0.04048224461,-0.2180567333,5.862820675,1.008646047,-0.04868006622,5.613006491,2.079148764,-0.2165493449
-2.072428453,-0.4648483455,-3.018903879,3.500925566,-0.04962981126,-0.2177634806,5.865499121,0.997676415,-0.04742059226,5.614974573,2.079220463,-0.2155183246
-2.075071682,-0.4710952538,-3.018551761,3.501372422,-0.05894571041,-0.2173644287,5.868146776,0.9866155281,-0.04619394355,5.6169534,2.07915282,-0.2144646837
