upper_jaw_tip_data.tx,upper_jaw_tip_data.ty,upper_jaw_tip_data.tz,lower_jaw_tip_data.tx,lower_jaw_tip_data.ty,lower_jaw_tip_data.tz,hyoid_tip_data.tx,hyoid_tip_data.ty,hyoid_tip_data.tz,ope_tip_data.tx,ope_tip_data.ty,ope_tip_data.tz
3.567081234,2.844470072,0.3383176484,3.480578232,2.518335332,0.4777613489,2.18101576,1.187790369,0.371302186,0.02187179441,-0.5831315392,1.723248533
3.565394941,2.844919339,0.3381600122,3.480695028,2.518468169,0.4778966836,2.181105084,1.188390953,0.3723447743,0.02095070922,-0.5834542711,1.720812861
3.563700593,2.845397101,0.3379717237,3.481041893,2.518573131,0.4781469063,2.181193945,1.188914472,0.373586654,0.01997608974,-0.5836435493,1.718717911
3.562032483,2.845916316,0.3377734432,3.481650572,2.518619065,0.4784558535,2.181229465,1.189397885,0.3749774036,0.01895338285,-0.5837101777,1.716766329
3.560432697,2.846481702,0.337609405,3.482552035,2.518576082,0.4787659387,2.181159267,1.189878271,0.3764659659,0.01788917871,-0.5836647174,1.714760175
3.558950696,2.847090398,0.3375462763,3.48377625,2.5184158,0.4790174324,2.180931462,1.190392818,0.3780006616,0.01679109939,-0.5835174229,1.712501123
3.557641648,2.847733353,0.3376685661,3.485351969,2.518111558,0.4791476654,2.180494578,1.190978859,0.3795292631,0.01566732245,-0.5832777998,1.709790855
3.556507843,2.848261387,0.3381349018,3.487114418,2.517762629,0.4792454567,2.179823897,1.191582736,0.3810685718,0.01439854789,-0.5828684625,1.706751197
3.555501293,2.84859829,0.3389641289,3.488941687,2.517450635,0.4794173225,2.17895507,1.192138084,0.3826750819,0.01291231081,-0.5822370845,1.703649786
3.55460384,2.848839944,0.3400386589,3.490926411,2.517123104,0.4796255737,2.177928518,1.192662044,0.3843571758,0.0112872715,-0.5814301949,1.700507083
3.55379774,2.849080639,0.3412395369,3.493161856,2.516726777,0.4798337951,2.176785885,1.193170279,0.38612443,0.009602630522,-0.5804950474,1.697342929
3.5530666,2.849412957,0.3424469291,3.495741777,2.516207786,0.480006633,2.175569934,1.193677055,0.387987194,0.007938277083,-0.5794797276,1.69417633
3.552395743,2.849927959,0.3435406238,3.498760347,2.515511741,0.4801097353,2.174324663,1.1941951,0.3899566805,0.006374868886,-0.5784332012,1.691025325
3.551771995,2.85071568,0.3444005331,3.50231218,2.514583751,0.4801098402,2.173095663,1.194735214,0.3920455596,0.004993844962,-0.5774053058,1.68790694
3.551182892,2.851865924,0.3449071915,3.506492436,2.513368343,0.4799750138,2.1719307,1.195305639,0.3942690472,0.003877373371,-0.5764466885,1.684837231
3.550377468,2.853367834,0.345099782,3.511106032,2.51203553,0.4797282237,2.170733591,1.195879476,0.3966158119,0.003001061353,-0.5754726481,1.681671114
3.549241464,2.855115676,0.3451346086,3.515946937,2.510739392,0.4794038514,2.169407454,1.196435225,0.399060987,0.002269383272,-0.5743875369,1.678316993
3.547965297,2.857060421,0.3450638564,3.521095887,2.509398133,0.4789925556,2.168001671,1.196985873,0.4016052799,0.001658743736,-0.5732266749,1.674869949
3.546738594,2.859154439,0.344938168,3.526635127,2.507928055,0.478489897,2.16656649,1.197542952,0.4042537176,0.001146445338,-0.5720263416,1.671424217
3.545751567,2.861349465,0.3448101538,3.53264829,2.506243723,0.4778964665,2.165153195,1.198116265,0.4070161796,0.0007108352773,-0.5708238881,1.668073129
3.545195281,2.863596117,0.3447348431,3.539220791,2.504257372,0.477219323,2.163814313,1.198713591,0.4099080729,0.0003311870919,-0.5696576455,1.664909173
3.545260794,2.865845023,0.3447671101,3.546440777,2.501877524,0.4764747281,2.162603837,1.199340369,0.4129511475,-1.268061211e-05,-0.5685666335,1.662024174
3.546137168,2.868049607,0.3449561045,3.554400619,2.499006745,0.4756921437,2.16157748,1.199999345,0.4161744521,-0.0003410469363,-0.5675900723,1.659509605
3.547509198,2.870357539,0.34511288,3.563123982,2.495746778,0.4749300134,2.160778445,1.200584074,0.4197439972,-0.0005519918025,-0.5666868887,1.657494998
3.549011254,2.872896386,0.3450839873,3.57254284,2.492235163,0.474217922,2.160186606,1.201020293,0.4237392885,-0.0005731479765,-0.5658004507,1.655945159
3.550753328,2.875594983,0.344959783,3.582615272,2.488423155,0.4735515867,2.159764067,1.201357047,0.4280673806,-0.0004694544485,-0.5649456601,1.654704727
3.552845134,2.878383318,0.3448261971,3.593297732,2.484263901,0.4729220083,2.159472586,1.201643886,0.4326374411,-0.0003050720008,-0.5641368666,1.653618327
3.555395706,2.881193151,0.3447632499,3.60454476,2.479712831,0.4723149092,2.159273298,1.201931106,0.4373606276,-0.0001429396656,-0.5633882562,1.652530218
3.558512623,2.883959576,0.344842619,3.616308562,2.474728245,0.4717098501,2.159126496,1.202270055,0.4421499401,-4.444800618e-05,-0.5627140597,1.651284073
3.562300836,2.886623484,0.3451242264,3.628538451,2.469272105,0.4710790252,2.158991461,1.202713526,0.4469200536,-6.922914634e-05,-0.5621285808,1.649722859
3.566861073,2.889134827,0.345651789,3.6411802,2.463311047,0.4703857335,2.15882633,1.203316218,0.451587133,-0.0002750638458,-0.5616460443,1.647688857
3.571998493,2.891661133,0.346476664,3.654306499,2.457023388,0.4695275857,2.158746861,1.204188789,0.4564897481,-0.0006515365839,-0.5613043574,1.645109274
3.577487526,2.894377263,0.3475153876,3.668023776,2.450518088,0.4685417536,2.1588783,1.205295682,0.461960139,-0.00112903496,-0.5611025011,1.642113531
3.583382057,2.897246459,0.3486054499,3.682317088,2.443669737,0.4675705094,2.159185261,1.20648294,0.4678860447,-0.001675759772,-0.5609971029,1.638847377
3.589743569,2.900219083,0.3496067294,3.697158412,2.436366994,0.466719249,2.15962077,1.20761177,0.4741231779,-0.002260931536,-0.5609463758,1.635457546
3.59664385,2.903229631,0.3504087294,3.712504095,2.428516986,0.4660510107,2.160123788,1.208562027,0.4804914537,-0.002854999601,-0.560910267,1.632091933
3.604166735,2.906195661,0.3509355476,3.728292703,2.420048983,0.4655842809,2.160617686,1.209234619,0.4867746722,-0.00342977336,-0.5608504697,1.62889967
3.612408939,2.90901833,0.3511483787,3.744443667,2.410916842,0.4652937142,2.161009937,1.209552361,0.492723348,-0.003958473787,-0.5607302964,1.626031137
3.621480008,2.911584123,0.3510453405,3.760857156,2.401099733,0.4651132953,2.161193227,1.209458891,0.4980603218,-0.004415703518,-0.5605144146,1.623637889
3.631412201,2.914000811,0.3505116028,3.777912374,2.390515617,0.464820539,2.161133115,1.20907558,0.5030078687,-0.004828475583,-0.560300887,1.621476496
3.642078365,2.916461485,0.3493941751,3.795871357,2.379195274,0.4642602243,2.160910977,1.208540909,0.5079334901,-0.005235351042,-0.5601838734,1.619252643
3.653367739,2.918958149,0.3476927616,3.814450568,2.367300433,0.463447908,2.160581278,1.20784161,0.512758094,-0.005630198041,-0.560122826,1.617042696
3.665186693,2.9214646,0.3454606363,3.833375841,2.354982873,0.4624146688,2.160195389,1.206969318,0.5173982892,-0.006008269671,-0.5600769091,1.614923479
3.677462858,2.923937259,0.3428123654,3.852383587,2.342380936,0.461211441,2.159801634,1.205920607,0.5217670838,-0.006366303484,-0.5600048691,1.612972299
3.69014735,2.926317879,0.339925673,3.87122108,2.329616876,0.4599118744,2.159445416,1.204696896,0.5257746103,-0.006702596046,-0.5598648872,1.611266978
3.70321469,2.928537329,0.3370374568,3.889645984,2.316795199,0.4586137626,2.15916941,1.203304199,0.5293288411,-0.00701705234,-0.5596144142,1.609885881
3.71666003,2.930519637,0.3344340577,3.907425309,2.304002216,0.4574390887,2.159013829,1.201752714,0.532336261,-0.007311209842,-0.5592099868,1.608907947
3.731399684,2.93211814,0.3322611684,3.925382075,2.290490462,0.4563351486,2.15864929,1.200018359,0.5345658881,-0.007644257581,-0.5586611406,1.608366509
3.747973785,2.933303795,0.3304435402,3.944142951,2.275842489,0.4550458953,2.157839701,1.198112858,0.5359641327,-0.008051063638,-0.5580153006,1.608219149
3.765822206,2.934175086,0.3289552356,3.96321069,2.260599831,0.4534511341,2.156768959,1.19609456,0.5367136248,-0.008498067369,-0.5572844449,1.608431397
3.784380406,2.934831778,0.3277585021,3.982121032,2.24526398,0.4514965796,2.155626941,1.194012358,0.5370077986,-0.008951815744,-0.5564799589,1.60896844
3.80307951,2.935375079,0.3268044771,4.000440544,2.230292897,0.4491974364,2.154608284,1.191907398,0.5370476145,-0.009378849407,-0.555612848,1.60979509
3.821346425,2.935907874,0.3260338497,4.017761649,2.216100532,0.4466376595,2.153911552,1.189814256,0.5370396619,-0.009745604773,-0.5546939177,1.610875757
3.838604,2.936535035,0.3253774823,4.033696217,2.203059584,0.4439644551,2.153738795,1.187761503,0.5371955687,-0.01001833193,-0.5537339197,1.612174441
3.85427124,2.937363827,0.3247569987,4.047868973,2.191507592,0.4413777103,2.154295519,1.185771623,0.5377326627,-0.010163028,-0.5527436644,1.613654728
3.868988486,2.938401116,0.3242910552,4.060644987,2.180876752,0.4389416295,2.155539483,1.183954013,0.5387080149,-0.01021826762,-0.5516731259,1.615309796
3.883684849,2.939541862,0.3241174132,4.072636965,2.170459317,0.4365860453,2.157246259,1.182320365,0.5399357941,-0.01024019263,-0.5504833118,1.617161657
3.898207401,2.94072717,0.3241761287,4.083846038,2.160365251,0.4343354991,2.159343876,1.18075089,0.5412639562,-0.01022089242,-0.5492018126,1.619216803
3.912400718,2.941897727,0.3244033358,4.094271883,2.150708869,0.4322090711,2.161749011,1.179140328,0.5425228387,-0.01015240747,-0.5478564199,1.621481748
3.92610752,2.942993987,0.3247322229,4.103912733,2.141608575,0.430220788,2.164366149,1.177398878,0.5435234603,-0.01002673547,-0.5464751478,1.623963105
3.939169109,2.943956406,0.3250937986,4.112765387,2.133186562,0.4283800212,2.167088926,1.175450728,0.5440593935,-0.009835845221,-0.5450862458,1.626667647
3.951425601,2.944725727,0.325417456,4.120825237,2.125568449,0.4266918781,2.169803712,1.173229976,0.5439119814,-0.009571698007,-0.5437182069,1.629602326
3.962715929,2.945243296,0.3256313394,4.128086316,2.118882883,0.425157587,2.172395486,1.170673855,0.5428587957,-0.009226276235,-0.5423997673,1.632774274
3.97260489,2.945614502,0.3256441393,4.13397584,2.113493027,0.4238322472,2.174930898,1.167740344,0.5405897441,-0.008772657719,-0.5411101132,1.636301962
3.981025335,2.9459565,0.3254635707,4.138211462,2.109435663,0.422770265,2.177556874,1.164500086,0.5371627132,-0.008212862515,-0.5398045872,1.640250696
3.988369954,2.946225963,0.325173334,4.141216429,2.106363613,0.4219521642,2.180286724,1.161049108,0.5329173966,-0.007581767708,-0.5384764894,1.644547917
3.99503434,2.94637647,0.3248662951,4.143409267,2.103937943,0.4213462942,2.18313458,1.157479765,0.5281955527,-0.006913516354,-0.537119395,1.649121007
4.001415772,2.946359519,0.3246416111,4.145205992,2.101821115,0.4209183104,2.186110836,1.153886199,0.5233351816,-0.006241518625,-0.5357272292,1.653897299
4.007911532,2.94612541,0.3246003188,4.147021246,2.099673076,0.4206363208,2.189219549,1.15036756,0.5186671385,-0.005598444842,-0.5342943199,1.65880409
4.014916728,2.945624034,0.3248393922,4.149268398,2.097150318,0.420471697,2.19245765,1.147029129,0.5145143659,-0.005016210204,-0.5328154267,1.663768648
4.022821644,2.944805697,0.3254442814,4.152358512,2.093907866,0.4203955319,2.195815819,1.143981513,0.5111940136,-0.004525951037,-0.5312857472,1.668718202
4.03116415,2.943678971,0.326411515,4.155828447,2.090370518,0.4204928476,2.199213581,1.141100272,0.5080149221,-0.004101083817,-0.5297022956,1.673730939
4.039275054,2.942321093,0.327589752,4.159010934,2.087114296,0.4208372637,2.202619699,1.138190349,0.5042650558,-0.003701571597,-0.5280667608,1.678920144
4.047231163,2.940786666,0.3288355931,4.16200812,2.084022137,0.4213786975,2.206092283,1.135261006,0.5002282588,-0.003337029943,-0.5263820259,1.68426535
4.055119747,2.939125131,0.3300328699,4.16492234,2.080976426,0.4220676527,2.209681812,1.13232862,0.4961822269,-0.003016020013,-0.52465149,1.689745641
4.063045119,2.937373825,0.3311087586,4.167856045,2.077859119,0.4228551149,2.213428794,1.129419778,0.4923947365,-0.002745976969,-0.5228791145,1.695339648
4.071132495,2.935551869,0.332042124,4.170911695,2.074551919,0.4236923514,2.21736388,1.12657158,0.4891239898,-0.002533158524,-0.5210694549,1.70102552
4.079528963,2.933656014,0.3328644283,4.174191623,2.070936481,0.4245306148,2.221510123,1.123829474,0.4866235272,-0.002382613877,-0.519227678,1.706780908
4.088401491,2.931659713,0.3336537369,4.177797883,2.066894671,0.425320746,2.225887122,1.121242884,0.4851520663,-0.00229817331,-0.5173595653,1.712582932
4.097664707,2.929565263,0.3344228148,4.181652174,2.062468302,0.4261267212,2.230602992,1.118948361,0.4849703283,-0.002332226566,-0.5153925951,1.718629598
4.107095311,2.92740526,0.3350922629,4.185601364,2.057809545,0.4270230652,2.235688954,1.116982274,0.485977566,-0.002512838733,-0.5132736349,1.725053652
4.116673209,2.925175521,0.3356476753,4.18963578,2.052965839,0.4279763703,2.241053682,1.115240679,0.4879085689,-0.00280353036,-0.5110406773,1.731732168
4.126389415,2.922860106,0.3361000548,4.193746927,2.04798413,0.4289541962,2.246608543,1.113618578,0.4904961243,-0.003163725179,-0.508735615,1.738539793
4.136246319,2.920429498,0.3364861007,4.197927533,2.042910783,0.4299253568,2.252265513,1.112012027,0.4934614278,-0.003548624923,-0.5064045105,1.745348707
4.146256869,2.917840154,0.3368660968,4.202171556,2.037791541,0.4308601448,2.257935686,1.110319681,0.4965079246,-0.003909253972,-0.5040976712,1.752028668
4.156442697,2.915035782,0.3373196144,4.206474144,2.032671526,0.4317304883,2.263528409,1.108443722,0.4993186013,-0.004192673662,-0.5018695236,1.758447146
4.166831247,2.911950586,0.3379392281,4.21083157,2.027595267,0.4325100399,2.268951114,1.106290023,0.5015567033,-0.004342365597,-0.4997782781,1.764469498
4.177266655,2.908856269,0.338474316,4.21532572,2.022557843,0.4333491879,2.27439049,1.103853052,0.5035687077,-0.00437835905,-0.4977854061,1.770134328
4.187675353,2.905913989,0.3387766836,4.219995025,2.017510856,0.4343441145,2.280031215,1.101220932,0.5058645278,-0.004360559701,-0.4958202227,1.775599078
4.198187905,2.902913662,0.3390406523,4.224772441,2.012432373,0.4353905962,2.285776759,1.098443162,0.5083354378,-0.004291513125,-0.4938933322,1.780907117
4.208932517,2.89965333,0.3394572236,4.229592216,2.007299804,0.4363867512,2.291530822,1.095570302,0.5108665358,-0.004175755271,-0.4920130018,1.786103393
4.22005108,2.895922218,0.3402579811,4.234389736,2.002090255,0.4372327245,2.297197241,1.092654073,0.5133365876,-0.004019659885,-0.4901853267,1.791234386
4.231693366,2.891502268,0.3417028409,4.239101406,1.996780578,0.4378307272,2.302679844,1.08974747,0.5156180464,-0.003831357653,-0.4884142948,1.796348036
4.243989917,2.886186845,0.3440111696,4.243664552,1.991347111,0.4380854322,2.307882251,1.086904873,0.5175772458,-0.003620727333,-0.4867017469,1.801493666
4.257174676,2.879971017,0.3468749258,4.248321864,1.985479019,0.4379937667,2.312858791,1.084021203,0.5192528099,-0.003397634289,-0.485067739,1.806580496
4.271210067,2.873074831,0.3498487862,4.253262535,1.979042362,0.4376351153,2.317733885,1.080991231,0.5207967154,-0.003151805332,-0.4835233182,1.8115148
4.285780469,2.865661661,0.3528466595,4.258346527,1.972276349,0.4370448774,2.322515626,1.07787137,0.5222398841,-0.00286481911,-0.4820547244,1.816342168
4.300576875,2.857897429,0.3557924646,4.263437052,1.965417444,0.4362658375,2.327211735,1.074719523,0.5236118977,-0.002518926081,-0.4806477241,1.8211079
4.315300764,2.849947286,0.3586299951,4.268400668,1.958699141,0.4353488613,2.331829657,1.071595004,0.5249410698,-0.002096953535,-0.479287666,1.825857088
4.329666769,2.841971933,0.361330781,4.273107094,1.952352013,0.4343528899,2.336376618,1.068558461,0.5262545161,-0.001582220724,-0.477959517,1.830634667
4.34340417,2.834123739,0.363899912,4.277428802,1.946604024,0.4333442207,2.340859667,1.065671817,0.527578222,-0.0009584640553,-0.476647877,1.835485414
4.356257289,2.826542937,0.3663798201,4.281240406,1.941681096,0.4323950645,2.345285674,1.062998212,0.5289371071,-0.000209772358,-0.4753369748,1.840453921
4.368592826,2.819037601,0.3683864752,4.284609054,1.937366499,0.4313371452,2.349673691,1.060469558,0.5302777294,0.0007183848636,-0.4740588167,1.84563652
4.380797686,2.811501845,0.3694165908,4.287701847,1.933303421,0.4300251695,2.35402557,1.057981475,0.5315412155,0.001830083445,-0.4728363548,1.851044722
4.392684022,2.804169736,0.3694310934,4.290543872,1.929507494,0.4285662648,2.358322374,1.055543243,0.5327444843,0.003068255613,-0.4716430906,1.85659354
4.404103884,2.79722383,0.3685061208,4.293159248,1.925996321,0.4270629549,2.36254537,1.053163704,0.5339056441,0.004380101786,-0.4704572594,1.862194926
4.414949957,2.790773684,0.3668521827,4.295571046,1.922790037,0.4256126336,2.366676051,1.050851239,0.535043954,0.005717246185,-0.4692621687,1.867757762
4.425151337,2.784839815,0.364820249,4.29780133,1.919911354,0.4243077818,2.370696145,1.048613766,0.5361797728,0.007035538058,-0.4680461227,1.873188064
4.43466586,2.779345605,0.362895886,4.299871363,1.917385099,0.423236921,2.3745876,1.046458762,0.5373344944,0.008294491786,-0.4668019186,1.87838937
4.443470687,2.774119477,0.3616830013,4.301801979,1.915237216,0.4224862954,2.378332569,1.044393297,0.5385304713,0.009456360169,-0.4655259063,1.883263277
4.451601888,2.768959666,0.3614180453,4.303521357,1.91377447,0.4220348941,2.382076833,1.042465358,0.5397891258,0.01071755929,-0.4642631993,1.887796142
4.459123137,2.763884921,0.3617076974,4.304975365,1.913139579,0.4217826927,2.385919091,1.040700432,0.5410998333,0.01223529587,-0.4630539179,1.892071359
4.466073332,2.758976597,0.3623160775,4.306210575,1.913112529,0.4216964654,2.389770767,1.039071165,0.5424374879,0.01391243994,-0.4618866124,1.896136332
4.472506202,2.754296291,0.3630473612,4.307272849,1.913473402,0.421742516,2.393542994,1.037549624,0.5437768844,0.01564991251,-0.4607476268,1.900040019
4.478488736,2.749884835,0.3637440721,4.308207634,1.914002348,0.4218869486,2.397146622,1.036107279,0.5450927137,0.01734723866,-0.4596217781,1.903832741
4.484098991,2.745762186,0.3642838606,4.30906011,1.914479641,0.4220957335,2.400492219,1.034715038,0.5463595905,0.01890292666,-0.4584927823,1.907566014
4.489423478,2.741928433,0.3645747869,4.30987519,1.914685808,0.4223345693,2.403490062,1.033343332,0.5475521145,0.0202146734,-0.4573434232,1.911292408
4.494554338,2.73836608,0.3645491464,4.310697363,1.914401836,0.4225685403,2.406050124,1.031962256,0.548644964,0.02117939576,-0.4561554598,1.915065424
4.499455295,2.734765434,0.3646457017,4.311462637,1.913685762,0.4228708922,2.40815957,1.030513675,0.5496036281,0.02178610689,-0.4549245283,1.918772801
4.504007254,2.730996568,0.3651303209,4.312089806,1.912783945,0.4233202714,2.409903626,1.028993093,0.5504352964,0.02213236799,-0.453670716,1.922296687
4.508203747,2.727243202,0.3657772899,4.312597153,1.911760402,0.4238891234,2.411339244,1.02745116,0.5511777361,0.02227650859,-0.4524107491,1.925683252
4.51206984,2.723601443,0.3664909252,4.313003049,1.910679319,0.4245495928,2.412523651,1.025938664,0.5518691169,0.02227607124,-0.4511605977,1.928979134
4.515657408,2.720076884,0.3673027695,4.313325901,1.909605154,0.4252731666,2.413514426,1.024506359,0.5525478797,0.02218801372,-0.4499356982,1.932231342
4.519036349,2.716597989,0.3683469155,4.313584112,1.908602696,0.4260303999,2.414369513,1.023204897,0.5532526532,0.02206882113,-0.4487510632,1.935487196
4.522284461,2.713048475,0.3698150352,4.313796023,1.907737086,0.426790725,2.415147201,1.022084842,0.5540222192,0.02197452696,-0.4476212788,1.938794322
4.52547754,2.709319687,0.3718918872,4.313979862,1.907073794,0.4275223474,2.415906042,1.021196774,0.5548955251,0.02196064298,-0.4465603884,1.942200687
4.528567714,2.704911239,0.3754482873,4.314105682,1.906488884,0.428296653,2.416530936,1.02052903,0.5559035137,0.02189166135,-0.445527033,1.945812929
4.531461111,2.699686403,0.3807920174,4.314138643,1.905854289,0.4291785926,2.416899204,1.020026215,0.5570213648,0.02163848663,-0.4444778644,1.949647451
4.534152269,2.694176341,0.3871409684,4.314089575,1.905229146,0.4301259149,2.417058223,1.019673144,0.5582047976,0.02126612912,-0.4434243425,1.953616467
4.536633017,2.688873449,0.3937208512,4.313969385,1.904672152,0.4310965076,2.417055455,1.019454114,0.5594097808,0.02084047413,-0.4423796754,1.957631153
4.538899498,2.684143424,0.3998624452,4.313789033,1.904241571,0.4320483566,2.416938429,1.019352803,0.560592426,0.02042856335,-0.4413591899,1.961601616
4.540962086,2.680184993,0.4050651647,4.313559492,1.903995249,0.4329395201,2.416754698,1.019352234,0.5617089062,0.02009861935,-0.4403803871,1.965436983
4.542854986,2.677033321,0.4090212725,4.313291686,1.903990616,0.4337281174,2.416551803,1.019434803,0.5627153969,0.01991981291,-0.4394626805,1.969045596
4.544640445,2.67460021,0.4115940074,4.312996422,1.904284695,0.4343723328,2.416377212,1.019582369,0.5635680412,0.01996177323,-0.4386268103,1.97233531
4.546209374,2.673042841,0.4130914275,4.312653352,1.904942492,0.4349393035,2.416145048,1.019894797,0.5643650472,0.02024154006,-0.4378701097,1.975368943
4.547406813,2.672535509,0.4137161349,4.312240784,1.905946365,0.4355028355,2.415765858,1.0204444,0.5652025347,0.02070404294,-0.437178167,1.978261635
4.548256387,2.672902792,0.4133444165,4.311767412,1.9072285,0.4360323303,2.415281449,1.021171158,0.5660335301,0.02131006037,-0.4365542044,1.980999916
4.548814502,2.673866114,0.4120235139,4.311242122,1.90872026,0.4364992298,2.414733432,1.022014716,0.5668112517,0.02201959847,-0.4360009963,1.983570764
4.549186352,2.675041251,0.4100118796,4.310674145,1.910352078,0.436877499,2.414163302,1.022914377,0.5674892677,0.02279195146,-0.4355209487,1.985961593
4.549531013,2.675961362,0.4077714132,4.310073182,1.912053347,0.4371439402,2.413612498,1.023809131,0.5680216538,0.02358577962,-0.4351161801,1.98816024
4.550051049,2.676116707,0.4059093174,4.309449505,1.913752328,0.4372783414,2.413122456,1.024637699,0.5683631511,0.02435920477,-0.434788605,1.990154946
4.55096376,2.675004333,0.4050689041,4.308814014,1.915376062,0.4372634623,2.412734654,1.025338614,0.5684693239,0.02506992308,-0.4345400187,1.991934319
