C2P2T17_hyoid_data.tx,C2P2T17_hyoid_data.ty,C2P2T17_hyoid_data.tz,C2P2T17_hyoid_data.rx,C2P2T17_hyoid_data.ry,C2P2T17_hyoid_data.rz
2.188415887,0.6527449628,0.8904673847,44.98447239,33.89833978,66.63216636
2.188318501,0.6526359345,0.8912719774,45.00489071,33.91108474,66.64779493
2.188234944,0.6525013687,0.892131705,45.02957563,33.92377681,66.66843034
2.188200976,0.6523110814,0.8930467233,45.06273318,33.93570861,66.69858099
2.188184811,0.6521017295,0.8940216219,45.09892658,33.94855549,66.73478122
2.188136991,0.6519218466,0.8950577291,45.13131437,33.96394903,66.77108185
2.188066987,0.6517589182,0.8961501658,45.16199769,33.98110864,66.80827111
2.187984366,0.6516003578,0.8972940575,45.1930775,33.99925186,66.84713864
2.187898815,0.6514334891,0.8984845263,45.22665457,34.01759398,66.88847611
2.187820161,0.6512455331,0.8997166893,45.26482927,34.03534764,66.93307737
2.187758373,0.6510235989,0.9009856616,45.30970117,34.05172246,66.9817384
2.187723571,0.650754679,0.9022865652,45.36336834,34.06592474,67.03525677
2.187726022,0.6504256488,0.9036145431,45.42792652,34.07715707,67.09443086
2.18777613,0.6500232701,0.9049647781,45.50546793,34.08461808,67.16005868
2.187909961,0.6495566007,0.9064093995,45.58788675,34.09242653,67.23607689
2.188129512,0.649047646,0.9079875423,45.66861856,34.10350316,67.32317572
2.188394322,0.6485021525,0.9096460735,45.75205451,34.1152577,67.41727672
2.188664209,0.6479252167,0.9113336539,45.84256772,34.12511533,67.51429324
2.188899296,0.6473212173,0.9130010306,45.94451143,34.13051968,67.61012925
2.189059918,0.6466939241,0.9146012563,46.062222,34.1289389,67.70067797
2.189247046,0.6459718779,0.9161244057,46.19265282,34.12352943,67.79940904
2.189538792,0.6451244216,0.9176147054,46.33022805,34.11796075,67.91545746
2.189861146,0.6442159155,0.9191115542,46.47547796,34.1105522,68.03819587
2.190140098,0.6433101026,0.9206596294,46.6289272,34.09971485,68.15698494
2.190301538,0.6424702263,0.9223092163,46.79110224,34.08396118,68.26117535
2.190402128,0.6416737694,0.9240555798,46.97212545,34.0618562,68.35909893
2.190538694,0.6408546041,0.9258571801,47.1779551,34.03365003,68.4645257
2.190696686,0.6400109605,0.927712759,47.40288686,34.00046767,68.57495303
2.190860894,0.6391418701,0.929620396,47.64122576,33.96344378,68.6878714
2.191015319,0.6382473233,0.9315772135,47.88728891,33.92372133,68.800764
2.191143097,0.6373283725,0.9335791684,48.13540755,33.88245011,68.91110663
2.191226463,0.6363871781,0.9356209231,48.37992815,33.840785,69.01636809
2.191246773,0.6354269933,0.9376957925,48.61521263,33.79988395,69.11401081
2.191184579,0.6344520838,0.9397957603,48.83563734,33.76090551,69.20149202
2.191019771,0.6334675794,0.9419115594,49.03559081,33.72500605,69.27626532
2.190691516,0.6325313277,0.944180899,49.2323928,33.68616793,69.34558501
2.190197858,0.6316645797,0.9466794259,49.44184133,33.64012681,69.41605894
2.189606287,0.6308185888,0.9493023861,49.6560648,33.59065384,69.48417639
2.188983961,0.6299452111,0.9519427223,49.86721236,33.54149959,69.54643698
2.18839777,0.6289968354,0.9544908909,50.06745205,33.49638948,69.59935026
2.187914358,0.627926303,0.956834844,50.24896573,33.45902188,69.63943368
2.187321214,0.6268126235,0.9591448868,50.41942906,33.42187524,69.6743194
2.186475424,0.625734094,0.9615995697,50.58957008,33.37858349,69.71044749
2.185548068,0.6246427451,0.9640971816,50.75617421,33.33456326,69.74257045
2.184710638,0.6234905152,0.9665356984,50.9160532,33.29523701,69.76546709
2.184134982,0.6222292637,0.9688124135,51.06603775,33.26602842,69.77393828
2.183624965,0.6209164458,0.9709552364,51.20558501,33.24117348,69.77724177
2.182940594,0.6196217895,0.9730618903,51.33687591,33.21337148,69.7839315
2.182188454,0.6183150618,0.9751341362,51.46084471,33.18575651,69.78778374
2.181475537,0.6169654454,0.9771744171,51.5784435,33.16148622,69.78260073
2.180909104,0.6155417061,0.9791853573,51.69063745,33.14373604,69.76220571
2.180596485,0.6140124322,0.9811690246,51.79839375,33.1356894,69.72043296
2.180374812,0.6124099355,0.9829062695,51.89936972,33.13278392,69.67623448
2.180074931,0.6107789444,0.9843123075,51.99138398,33.13014313,69.64228152
2.179794531,0.6091067447,0.9855896547,52.07564993,33.13050218,69.6030006
2.179631113,0.6073809288,0.9869399075,52.15338921,33.13662351,69.54283055
2.179681537,0.6055900113,0.9885620351,52.22581677,33.15126692,69.44620276
2.179900771,0.6037739315,0.9901669278,52.2998056,33.16962432,69.32995131
2.180185433,0.6019595694,0.9914497874,52.37794824,33.18709219,69.21530839
2.180543581,0.6001173999,0.9925805616,52.4550062,33.20666839,69.09326104
2.180983043,0.5982183174,0.9937262432,52.52571669,33.23130033,68.95477354
2.181511287,0.5962338534,0.9950501533,52.58478258,33.26386884,68.79077637
2.182134939,0.5941366581,0.9967107215,52.62685575,33.30715793,68.5921428
2.182862229,0.5920241637,0.9984005578,52.66199447,33.3550973,68.36709973
2.183688521,0.5899654341,0.9998366081,52.69919036,33.40266107,68.12818409
2.184600263,0.5878912005,1.001208228,52.731394,33.45403965,67.87261655
2.185584217,0.5857312082,1.00270353,52.75148174,33.51332985,67.59753365
2.186627151,0.5834144489,1.004509224,52.75224342,33.58452488,67.29996656
2.187707733,0.5810285814,1.006454085,52.73294112,33.66699781,66.96852183
2.18881792,0.5786937215,1.008250584,52.6984546,33.75670844,66.59781749
2.189964871,0.5763863962,1.009912607,52.64994222,33.85247667,66.19382209
2.191157001,0.5740815234,1.011459217,52.58859211,33.95318383,65.76253182
2.192404082,0.5717521079,1.012916101,52.51563172,34.05779896,65.30997563
2.19371726,0.5693690317,1.01431671,52.43233548,34.1654006,64.84221784
2.195109003,0.5669009375,1.015703097,52.34003043,34.27519414,64.36535871
2.196593001,0.5643142053,1.01712644,52.24010023,34.38652448,63.88553337
2.198184026,0.5615730206,1.018647268,52.13398734,34.49888396,63.4089099
2.199897772,0.5586395294,1.020335363,52.02319404,34.61191537,62.94168702
2.201795927,0.5555588336,1.022124965,51.90510708,34.73016159,62.447955
2.203877195,0.5524122792,1.023853179,51.77600235,34.85542909,61.9026338
2.206067903,0.5492080878,1.025473274,51.63593408,34.98372696,61.32836164
2.208300665,0.5459443019,1.02697273,51.48521165,35.11162962,60.74801664
2.210514038,0.5426084488,1.028375892,51.32441401,35.2363398,60.18470741
2.212651533,0.5391782801,1.029743379,51.15438653,35.35569408,59.66174742
2.21489346,0.535487048,1.031273681,50.96396279,35.47670757,59.13667192
2.217362746,0.5315003516,1.032954147,50.74847836,35.6036646,58.57076654
2.219924893,0.527380572,1.034591117,50.5189848,35.73137119,57.9933349
2.222452235,0.5232801753,1.036044605,50.28688925,35.85553768,57.43397693
2.224822754,0.5193429646,1.037227115,50.06393691,35.97278011,56.9225487
2.227209756,0.5153439503,1.038312026,49.84484402,36.08454992,56.44407668
2.229824547,0.5110203559,1.039480059,49.61694562,36.19440883,55.9653778
2.232605662,0.5064534158,1.040693486,49.38113729,36.30279665,55.48915585
2.235492288,0.5017236114,1.041919801,49.13829839,36.41020696,55.01811623
2.238424199,0.4969108388,1.043131656,48.88929151,36.5171864,54.55496309
2.241341683,0.492094567,1.044306676,48.63496286,36.62433338,54.10239669
2.244185447,0.4873539879,1.045427165,48.37614375,36.73229627,53.66311121
2.246896514,0.4827681524,1.046479684,48.11365322,36.84177108,53.239793
2.249416103,0.4784160937,1.047454527,47.84830197,36.95349855,52.8351196
2.251685514,0.4743769312,1.048345061,47.58089763,37.06826085,52.45175953
2.253864914,0.4703511725,1.049337191,47.30824796,37.18740513,52.09298515
2.256104143,0.466090066,1.050564406,47.02776019,37.31101838,51.75646387
2.258329085,0.4617496237,1.051936298,46.74113935,37.43787165,51.43646068
2.260466074,0.4574865312,1.053353941,46.45007952,37.56654632,51.12724093
2.262442144,0.4534578143,1.054710638,46.15625814,37.69544123,50.82306074
2.264185075,0.4498204286,1.055892347,45.86133335,37.82277411,50.51816704
2.265654352,0.4465617857,1.057102113,45.54489283,37.95623228,50.22493833
2.266914034,0.4435166252,1.058554124,45.19867448,38.10082701,49.95372614
2.268048753,0.4406135478,1.060133403,44.84259725,38.25043386,49.69577597
2.269143154,0.4377813101,1.061708127,44.49661581,38.39863888,49.44237221
2.270282416,0.4349475236,1.063130878,44.18070372,38.53873471,49.18484594
2.271389809,0.4322639063,1.064512395,43.877268,38.67546142,48.93456254
2.272346323,0.4298906563,1.066053625,43.55898465,38.81748897,48.70563485
2.273173871,0.4277667508,1.067729131,43.23124257,38.96375787,48.49357149
2.273894132,0.4258309696,1.069508931,42.89941654,39.11313492,48.29388422
2.274528768,0.4240214922,1.071358801,42.56886015,39.26440704,48.10208958
2.275099589,0.4222755456,1.073240726,42.24490146,39.41627922,47.91371184
2.275628681,0.420529117,1.075113463,41.93284107,39.5673763,47.72428694
2.276138475,0.4187167426,1.076933249,41.63795285,39.71624893,47.52936707
2.276651755,0.4167713817,1.078654609,41.36548729,39.86138337,47.32452569
2.277191605,0.4146243815,1.080231284,41.12067729,40.0012152,47.10536257
2.277663684,0.4124520425,1.081725858,40.89029639,40.13645525,46.87773222
2.277990527,0.4104267229,1.083219914,40.66083243,40.26922314,46.65017056
2.278220734,0.4084719356,1.084697281,40.43708055,40.40008388,46.42233983
2.278403094,0.4065102597,1.086144159,40.22383239,40.52966365,46.19392309
2.278586627,0.4044633778,1.087549428,40.02587572,40.65865229,45.96462246
2.278820501,0.4022520823,1.088904914,39.84799758,40.78780535,45.7341594
2.279122929,0.3997950811,1.090228943,39.71043584,40.91355633,45.49998614
2.279456086,0.3971407623,1.09155209,39.61583451,41.03395909,45.26195916
2.279784405,0.3944058799,1.092883417,39.54260833,41.15228958,45.02338577
2.280070805,0.3917113111,1.094222242,39.46918487,41.27182823,44.78749673
2.280276399,0.3891827192,1.095555813,39.37400492,41.39584016,44.55743356
2.280493104,0.3865815947,1.096948097,39.29036755,41.52405643,44.32501127
2.28080061,0.3836822165,1.098462412,39.25230082,41.65371687,44.08375662
2.281139618,0.3806355083,1.100069342,39.23942199,41.78435208,43.83931932
2.281449018,0.3775973237,1.1017231,39.23142909,41.91544032,43.59732382
2.281665418,0.374729368,1.103358047,39.20809674,42.04637869,43.36334984
2.281723229,0.3721991193,1.104890319,39.14927888,42.17650034,43.14293199
2.281618435,0.3698317802,1.106423076,39.06854075,42.30813306,42.91733212
2.281411858,0.3673918771,1.108069103,38.99107133,42.44264444,42.6739327
2.281133866,0.3649605606,1.109744946,38.9143638,42.57799552,42.42751462
2.280814831,0.3626202091,1.111361477,38.83610385,42.71225851,42.19297981
2.280485092,0.360454455,1.11282374,38.75416817,42.84361091,41.98534893
2.280095817,0.3584460468,1.114077664,38.66670056,42.97248958,41.79547412
2.27959836,0.3565182782,1.115179408,38.57479931,43.10074903,41.6064312
2.279023662,0.3546663535,1.116195511,38.480914,43.22876726,41.42167132
2.278403136,0.3528851818,1.117192742,38.38750104,43.35692359,41.24465887
2.277768603,0.3511693877,1.118237883,38.29702533,43.48559636,41.07887173
2.277152278,0.3495132887,1.119397601,38.21196172,43.61516106,40.9278023
2.276486806,0.3479882625,1.120601867,38.13040896,43.74600298,40.79595814
2.275717494,0.3466288516,1.121753129,38.04911415,43.87811057,40.68163762
2.274896074,0.3453735673,1.122877883,37.96843408,44.01120982,40.57896666
2.274074603,0.3441604497,1.12400493,37.88859226,44.14497046,40.48198255
2.273305503,0.3429270264,1.125165847,37.80967581,44.27901425,40.38463105
2.272478958,0.3416557752,1.12632129,37.72994424,44.41479542,40.2956712
2.27148095,0.3403869473,1.127414394,37.6484928,44.55358807,40.22557953
2.270358273,0.3391437293,1.128453314,37.56651176,44.69468249,40.17078707
2.269158267,0.3379483183,1.129447469,37.48512536,44.83733886,40.12769291
2.267928879,0.3368217862,1.130407909,37.40538633,44.98079228,40.09266025
2.266718697,0.3357840169,1.131347588,37.32827204,45.12425667,40.06201364
2.265576966,0.3348537111,1.132281517,37.25468225,45.26692757,40.03203748
2.264553584,0.3340484547,1.133226812,37.18543881,45.40798378,39.9989757
2.26369906,0.3333848443,1.134202636,37.12128719,45.54658762,39.95903278
2.263064442,0.3328786659,1.135230021,37.06290024,45.68188379,39.90837586
2.262428844,0.3323949246,1.136262187,37.0055349,45.82069405,39.85689039
2.261621999,0.3318486339,1.137250514,36.94599591,45.96723645,39.81437731
2.260772126,0.3313283639,1.138216139,36.88715748,46.11670737,39.77683593
2.260008785,0.3309201073,1.139182652,36.83178802,46.2642662,39.7402377
2.259462856,0.3307073393,1.140176226,36.78254772,46.4050379,39.70052418
2.259266275,0.3307714994,1.141225442,36.74200444,46.53411732,39.65361454
2.259298493,0.3310761304,1.142452865,36.70057034,46.66241481,39.59572878
2.259383668,0.3315239603,1.143877735,36.65214866,46.79883981,39.52975136
2.25957162,0.3321024971,1.145374785,36.60457161,46.93547272,39.46169992
2.259912536,0.3327969708,1.146818206,36.56579423,47.06440833,39.39775342
2.260456873,0.333590668,1.148081778,36.5439013,47.17776341,39.34425078
2.261225963,0.3345101608,1.149258094,36.5312163,47.28165263,39.29192011
2.262195089,0.3355862059,1.150507612,36.51628565,47.3861535,39.22948278
2.263345787,0.3368070066,1.151805164,36.50166565,47.4893561,39.16041874
2.264659647,0.3381603207,1.153124949,36.48997998,47.58936743,39.08827135
2.266118318,0.3396334959,1.154440679,36.48392397,47.68431708,39.0166486
2.267703514,0.3412135304,1.155725708,36.4862647,47.77236092,38.94922058
2.269397004,0.3428871578,1.156953129,36.49983687,47.85168261,38.88971323
2.271180594,0.3446409566,1.158095847,36.52753445,47.92049295,38.84189825
2.273036101,0.3464614846,1.159126628,36.57229799,47.97702685,38.8095793
2.274945323,0.3483354369,1.160018122,36.63709769,48.01953796,38.79657454
2.277062204,0.3502276654,1.160827333,36.72313371,48.04980985,38.79444702
2.279480403,0.3521428651,1.161629757,36.82707924,48.07121054,38.7944624
2.282090834,0.3541277025,1.162423593,36.94513977,48.08437382,38.79998316
2.284783865,0.3562286558,1.163204198,37.07353165,48.0899176,38.81435299
2.287449361,0.3584918135,1.163963969,37.20847135,48.08843508,38.84089027
2.289976773,0.3609627066,1.164692158,37.34616668,48.08048671,38.88288531
2.29258206,0.363569827,1.165317801,37.49048672,48.06305768,38.93860317
2.295448729,0.3662419186,1.165824639,37.646684,48.0346827,39.00429197
2.298417818,0.3690226832,1.166280407,37.81301448,47.99819436,39.08019117
2.301331096,0.3719531648,1.166751268,37.98770437,47.95638736,39.16653403
2.304031212,0.3750714501,1.167301317,38.16894824,47.91201008,39.26355251
2.306669384,0.3784477891,1.168013302,38.36049325,47.85921895,39.36818265
2.309465361,0.3821036243,1.16889522,38.56636115,47.79209983,39.47819634
2.312365843,0.3860007537,1.169896251,38.78512453,47.71323252,39.5950831
2.315318441,0.3900993824,1.170964407,39.01532984,47.6251576,39.72033114
2.318271912,0.3943576062,1.17204637,39.25549118,47.53036733,39.85542805
2.321176325,0.3987310755,1.173087297,39.50408792,47.43129768,40.00186243
2.323983157,0.4031728385,1.174030613,39.75956596,47.3303218,40.1611267
2.326645332,0.4076333639,1.174817792,40.02034262,47.22974482,40.33472099
2.329117189,0.412060739,1.175388128,40.28481477,47.13180022,40.52415846
2.331354388,0.4164010426,1.175678508,40.55137023,47.03864785,40.73097205
2.333437228,0.4208606678,1.175767614,40.82454269,46.93324302,40.95357393
2.335457646,0.4256102554,1.175778029,41.10781897,46.80500937,41.18859228
2.3373928,0.4305363234,1.175709412,41.39806768,46.66567333,41.43502799
2.339224414,0.435518185,1.175559411,41.69223449,46.52684193,41.69206763
2.340938882,0.4404278256,1.175323105,41.98736622,46.39999542,41.95910464
2.342526908,0.4451309523,1.17499254,42.28064811,46.29649056,42.23575777
2.343940512,0.449787015,1.174270748,42.58861715,46.19497852,42.53109603
2.34517462,0.4545850655,1.173066179,42.91970483,46.07600908,42.84860486
2.346289307,0.4594278565,1.171672692,43.25926946,45.95367439,43.17994677
2.347347591,0.4642125743,1.170378797,43.59298357,45.84203905,43.51715134
2.348415195,0.4688316841,1.169467699,43.90686596,45.75515972,43.85262637
2.349468143,0.4733328535,1.168490913,44.22702465,45.68293674,44.20644323
2.350437857,0.4778235382,1.166983161,44.57723288,45.60805599,44.59422219
2.351324666,0.4822841901,1.165197808,44.94038363,45.53388696,45.00203428
2.352128636,0.4866959288,1.16338804,45.29954083,45.46401154,45.41606161
2.352849678,0.4910405371,1.161807961,45.63794759,45.40226021,45.82259956
2.353487688,0.495300528,1.16071341,45.939015,45.35271932,46.20804624
2.354035162,0.4995766637,1.159791165,46.22483037,45.32001841,46.59912579
2.354490119,0.5039184129,1.158643185,46.52097686,45.30114591,47.01972758
2.354861125,0.5082337721,1.157405258,46.81611143,45.289146,47.45190487
2.355157949,0.5124320354,1.156222135,47.09869312,45.2774076,47.87747011
2.355392162,0.5164228452,1.155248317,47.35696569,45.25966798,48.27799737
2.355534576,0.5203767718,1.154519404,47.60062747,45.24882502,48.66844294
2.355562,0.5244532672,1.153917725,47.84443186,45.25630425,49.07173274
2.355496746,0.528546465,1.15337815,48.08389356,45.27397034,49.48106132
2.355361953,0.5325512965,1.152839958,48.31426724,45.29381049,49.88937078
2.355182071,0.5363626852,1.152247203,48.53052877,45.30793291,50.2893517
2.354983201,0.5398750199,1.151549238,48.72738371,45.30856327,50.67346174
2.354680024,0.5432630003,1.150915011,48.89425146,45.31348283,51.05085968
2.354214008,0.5467058573,1.150463124,49.03330386,45.33707053,51.432614
2.353655109,0.5501009805,1.150075802,49.15789243,45.36652908,51.81367153
2.353077227,0.5533398149,1.149639616,49.2809391,45.3890186,52.1886937
2.352558324,0.5563079543,1.14904499,49.41493269,45.3916479,52.55205762
2.352049142,0.5589870602,1.148296002,49.55008057,45.37948372,52.90782029
2.351455086,0.5614554328,1.14747708,49.6701222,45.36587827,53.262923
2.350788793,0.5637398357,1.146602697,49.77752801,45.35035815,53.61584647
2.350063113,0.5658661121,1.145687632,49.874751,45.33246047,53.96506326
2.349291078,0.5678592659,1.1447466,49.9642263,45.31172905,54.30903627
2.348485858,0.5697435741,1.143793972,50.04837134,45.28771188,54.64621783
2.347660715,0.5715427315,1.142843593,50.12958698,45.25995999,54.97504962
2.346828946,0.5732800245,1.141908682,50.21025958,45.22802758,55.29396316
2.346003822,0.5749785338,1.141001837,50.29276405,45.19147347,55.60138078
2.345198506,0.5766613658,1.140135116,50.37946795,45.14986385,55.89571719
2.344442843,0.5782141785,1.139288822,50.46769618,45.10421618,56.18035757
2.34373674,0.579552785,1.138443159,50.55288802,45.05575328,56.45907629
2.343048145,0.5807455066,1.137609755,50.63458465,45.00438198,56.73087263
2.342344825,0.5818604583,1.136800212,50.71233499,44.95004076,56.99475513
2.341594421,0.5829656056,1.136026016,50.7856979,44.89269763,57.24974407
2.340764457,0.5841288232,1.135298435,50.85424435,44.83234768,57.49487388
2.339960705,0.5853093512,1.13473703,50.92015651,44.7723028,57.73587405
2.339255289,0.5864216396,1.134374662,50.98475908,44.71375633,57.97572944
2.338565435,0.5874660029,1.134095228,51.04632462,44.65359095,58.20935181
2.337808661,0.5884422759,1.133786493,51.10309833,44.58875088,58.43163093
2.336902705,0.5893498229,1.133339713,51.15330926,44.51623668,58.63744291
2.335876727,0.5902552985,1.132844442,51.19888972,44.43814787,58.82833865
2.33481468,0.5912033492,1.132446269,51.24254194,44.35822229,59.00929307
2.333716685,0.5921600392,1.132122952,51.28364803,44.27595643,59.18031632
2.332582937,0.5930914387,1.131852617,51.32159015,44.19084831,59.34141896
2.331413699,0.5939635766,1.131613736,51.35575166,44.10239638,59.49261307
2.330209314,0.5947423981,1.131385075,51.38551835,44.01009845,59.63391347
2.328970221,0.5953937262,1.131145646,51.41027955,43.91345068,59.76533905
2.327696985,0.5958832262,1.130874638,51.42942931,43.81194663,59.88691404
2.326390334,0.5961763744,1.130551343,51.44236748,43.70507629,59.99866944
2.325051206,0.5962384305,1.130155065,51.44850085,43.59232527,60.1006444
2.32369449,0.5961243675,1.129710257,51.44909989,43.46995951,60.20363522
2.322325247,0.5959083705,1.12926532,51.44495066,43.337275,60.31232868
2.320929587,0.5955840491,1.128833124,51.43486074,43.19833097,60.41771001
2.319493118,0.5951446989,1.128422811,51.41781547,43.05722916,60.51091301
2.318000832,0.5945834314,1.128038968,51.39298033,42.91810387,60.58322018
2.316437009,0.5938933439,1.127680768,51.35968363,42.78510182,60.62604702
2.314662401,0.5929725454,1.127181496,51.31089184,42.63801706,60.65745378
2.312653372,0.591789493,1.126501143,51.24577103,42.46548508,60.69285324
2.310563624,0.5904453706,1.125811178,51.1732735,42.28492217,60.71991117
2.308541388,0.5890456645,1.125262404,51.10268059,42.11375778,60.72648664
2.306729621,0.5877003103,1.12498504,51.04353901,41.96941278,60.70058214
2.304884091,0.5863439302,1.124775486,50.98076121,41.83898439,60.64839344
2.302735955,0.58484377,1.12439985,50.89718436,41.70029751,60.58360241
2.300386808,0.5832130339,1.123927089,50.79935469,41.55684356,60.50546494
2.297935974,0.5814677233,1.123421837,50.69382674,41.41211964,60.41319726
2.295480151,0.5796271083,1.122944107,50.58715392,41.26962861,60.30596081
2.293113352,0.5777138609,1.12254955,50.48587821,41.13288072,60.182851
2.29092713,0.5757538501,1.122290252,50.39651919,41.00539703,60.04288991
2.289011062,0.5737755964,1.12221608,50.32556188,40.89071465,59.88502273
2.28745349,0.571809382,1.122376607,50.27944341,40.79239411,59.70811796
2.286342508,0.5698860077,1.122823576,50.26453775,40.71402871,59.51097139
2.285428087,0.568103535,1.123501447,50.28149686,40.65806447,59.2892362
2.28446621,0.5664765378,1.124294356,50.32127109,40.62051504,59.04234446
2.283554744,0.5649076296,1.125168531,50.37564329,40.59535474,58.77472415
2.282791138,0.5632975115,1.12608837,50.43647238,40.57655184,58.4908341
2.282271778,0.561545956,1.12701329,50.4957402,40.558069,58.19517493
2.282091619,0.5595519936,1.127896706,50.54557742,40.53386999,57.89229593
2.28243947,0.5574595234,1.128983942,50.63645894,40.5257599,57.55054854
2.283276326,0.5554337055,1.130427673,50.79375179,40.54779544,57.15415403
2.284355622,0.5533997291,1.132021816,50.97218089,40.58216175,56.73170608
2.285426588,0.5512855376,1.133514261,51.12687947,40.61073776,56.31202686
2.28623349,0.54902266,1.134606001,51.21352008,40.61513706,55.924153
2.287330239,0.5465271089,1.135581163,51.29180852,40.61010344,55.52443604
2.289188478,0.5438330588,1.136825681,51.42797496,40.61828935,55.06800421
2.29143446,0.5410379362,1.138172765,51.58780189,40.63298919,54.58235537
2.293699004,0.5382326095,1.139441864,51.73708497,40.64729704,54.09506031
2.295616305,0.5355023369,1.140436261,51.84172042,40.65410709,53.63370842
2.296825486,0.5329230013,1.140953915,51.8677472,40.64622646,53.22592199
2.297966685,0.5302596568,1.141074582,51.84805347,40.62128743,52.82268061
2.299632471,0.5273537971,1.140984633,51.82987747,40.58544999,52.37826858
2.301406793,0.524371452,1.140676238,51.8005256,40.54455469,51.92526133
2.302887977,0.5214595048,1.140180114,51.746772,40.50472384,51.49608256
2.303687281,0.5187457642,1.139567395,51.65489293,40.47240203,51.12299427
2.303961104,0.5160568697,1.138586702,51.50018254,40.43254755,50.78241288
2.304123551,0.5131775292,1.137056307,51.28292527,40.37227399,50.43605266
2.304180185,0.5101624002,1.135194639,51.02631593,40.30173499,50.09382734
2.304133577,0.5070746328,1.133229723,50.7531633,40.23131793,49.7652728
2.303980738,0.5039900733,1.131391305,50.48590673,40.17158898,49.45947299
2.303712506,0.5009980485,1.129907191,50.24666865,40.13324318,49.18507325
2.30314894,0.497956819,1.128490412,49.98617842,40.09915803,48.95390499
2.30224599,0.4947030306,1.126869754,49.66367164,40.05286353,48.76148966
2.301186204,0.4913201765,1.125270431,49.31369804,40.00591447,48.59139366
