T1P1T06_ope_data.tx,T1P1T06_ope_data.ty,T1P1T06_ope_data.tz,T1P1T06_ope_data.rx,T1P1T06_ope_data.ry,T1P1T06_ope_data.rz
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3949297791,1.526917218,-2.381175326,6.1596686,-9.448084464,22.46172088
-0.3928116657,1.531256938,-2.383814985,6.158196005,-9.446300421,22.42741095
-0.3906945836,1.535237893,-2.386201437,6.160206793,-9.459107292,22.39346725
-0.3887391314,1.538756561,-2.388152659,6.168773351,-9.499561592,22.36073613
-0.3869634857,1.541798638,-2.389713731,6.183407913,-9.566074068,22.32915665
-0.3853873458,1.544361808,-2.390931897,6.20358187,-9.657061906,22.29866892
-0.3840307988,1.546455446,-2.391855086,6.228736403,-9.770947148,22.26921347
-0.382913233,1.548099986,-2.392530628,6.258292435,-9.906155191,22.24073049
-0.3820523304,1.549325967,-2.393004179,6.291659915,-10.06111335,22.21315915
-0.3814631619,1.550172796,-2.393318891,6.328246429,-10.23424957,22.186437
-0.3811574005,1.550687287,-2.393514807,6.367465152,-10.4239912,22.16049928
-0.3811426586,1.550922033,-2.393628482,6.408742124,-10.62876404,22.13527845
-0.3814219565,1.550933664,-2.393692792,6.451522853,-10.84699141,22.11070367
-0.3819933163,1.550781068,-2.393736893,6.495278237,-11.07709343,22.08670042
-0.3828494791,1.550523628,-2.393786307,6.539509798,-11.31748654,22.06319017
-0.3839777357,1.550219523,-2.393863068,6.583754206,-11.56658302,22.04009014
-0.3853598619,1.549924151,-2.393985923,6.62758711,-11.82279081,22.01731314
-0.3869721509,1.549688708,-2.394170524,6.670626228,-12.08451337,21.99476752
-0.38878554,1.549558955,-2.394429619,6.712533725,-12.35014969,21.97235715
-0.3907658331,1.549574207,-2.394773201,6.753017842,-12.61809448,21.9499815
-0.3928740265,1.549766568,-2.395208632,6.791833787,-12.88673829,21.92753582
-0.395066746,1.550160432,-2.395740718,6.828783873,-13.15446789,21.90491138
-0.3972968067,1.550772267,-2.396371763,6.863716907,-13.41966657,21.88199574
-0.3995138979,1.551610682,-2.397101605,6.89652683,-13.68071455,21.85867311
-0.4016653915,1.552676782,-2.397927649,6.927150605,-13.93598931,21.83482479
-0.4036972579,1.553964776,-2.398844924,6.95556537,-14.18386606,21.8103296
-0.4055550628,1.555462826,-2.39984619,6.981784846,-14.42271803,21.78506439
-0.4071850074,1.557154062,-2.40092211,7.005855031,-14.65091686,21.75890458
-0.4085349653,1.559017734,-2.402061514,7.027849175,-14.86683283,21.73172465
-0.4095554648,1.56103042,-2.403251766,7.047862054,-15.06883509,21.70339879
-0.410200568,1.563167229,-2.404479243,7.066003558,-15.25529186,21.67380138
-0.4104286002,1.565402957,-2.405729917,7.082391608,-15.42457046,21.64280758
-0.4102026936,1.567713132,-2.406990028,7.097144405,-15.5750374,21.61029391
-0.4094911224,1.570074927,-2.408246837,7.110372038,-15.70505837,21.57613869
-0.4082674193,1.572467923,-2.409489413,7.122167445,-15.81299815,21.54022265
-0.4065102786,1.574874711,-2.410709455,7.132596748,-15.89722061,21.5024293
-0.4042032638,1.577281344,-2.41190208,7.14168896,-15.95608864,21.46264549
-0.4013343496,1.57967765,-2.413066594,7.149425074,-15.98796422,21.42076177
-0.3980266706,1.582005667,-2.414146024,7.156246698,-16.0030206,21.377621
-0.39441901,1.584206366,-2.415079313,7.162655235,-16.01258634,21.33413096
-0.3905277633,1.586273568,-2.415864915,7.16867123,-16.01675452,21.29028494
-0.3863713944,1.588204453,-2.416503405,7.17430557,-16.01561681,21.24607943
-0.381969722,1.589999322,-2.416997212,7.179559565,-16.0092636,21.20151432
-0.3773432281,1.591661284,-2.417350302,7.184425093,-15.99778415,21.15659302
-0.372512414,1.593195895,-2.417567824,7.188884814,-15.98126683,21.1113226
-0.3674972217,1.594610731,-2.417655763,7.192912443,-15.95979927,21.06571384
-0.3623165379,1.595914924,-2.417620613,7.196473096,-15.93346862,21.01978129
-0.3569877936,1.597118673,-2.417469091,7.199523694,-15.90236178,20.97354328
-0.3515266673,1.598232741,-2.417207909,7.202013438,-15.86656566,20.92702183
-0.3459468949,1.599267972,-2.416843613,7.203884332,-15.82616743,20.88024261
-0.3402601834,1.600234845,-2.416382487,7.205071775,-15.78125483,20.83323484
-0.3344762224,1.601143081,-2.415830538,7.20550519,-15.73191639,20.78603103
-0.3286027808,1.602001336,-2.415193543,7.205108715,-15.67824172,20.73866688
-0.32264588,1.602816984,-2.414477173,7.203801922,-15.62032179,20.69118099
-0.3166100284,1.603596011,-2.413687176,7.201500581,-15.55824917,20.64361456
-0.3104985091,1.604343023,-2.41282962,7.198117441,-15.49211826,20.5960111
-0.3043137079,1.605061368,-2.411911172,7.193563045,-15.42202556,20.54841609
-0.2980574736,1.605753365,-2.41093941,7.187746549,-15.34806984,20.5008766
-0.2917314964,1.606420617,-2.409923129,7.180576554,-15.27035236,20.45344086
-0.2853376945,1.607064394,-2.408872626,7.171961939,-15.18897699,20.4061579
-0.2788785915,1.607686035,-2.407799922,7.161812681,-15.10405039,20.3590771
-0.2723576718,1.608287351,-2.406718909,7.150040668,-15.01568211,20.3122477
-0.2657796994,1.608870982,-2.405645384,7.136560492,-14.92398464,20.26571846
-0.2591509866,1.609440682,-2.404596955,7.121290207,-14.82907351,20.21953712
-0.2524796038,1.610001509,-2.403592824,7.104152066,-14.73106725,20.17375005
-0.2457755223,1.610559898,-2.402653431,7.085073209,-14.6300874,20.12840177
-0.2390506858,1.611123618,-2.401799985,7.063986318,-14.52625847,20.0835346
-0.2323190062,1.611701607,-2.401053892,7.040830212,-14.41970782,20.03918825
-0.2255962834,1.612303695,-2.400436104,7.015550396,-14.3105656,19.99539951
-0.2189000473,1.612940227,-2.399966426,6.988099551,-14.19896455,19.95220193
-0.2122493248,1.613621601,-2.399662803,6.958437963,-14.08503989,19.90962552
-0.205664335,1.614357747,-2.399540619,6.926533885,-13.96892906,19.8676966
-0.1991661208,1.615157578,-2.399612048,6.892363843,-13.85077154,19.82643753
-0.1927761254,1.616028433,-2.399885493,6.855912859,-13.73070858,19.78586662
-0.1865157295,1.616975558,-2.400365122,6.817174627,-13.60888298,19.74599805
-0.1804057623,1.618001658,-2.401050557,6.776151604,-13.48543875,19.70684181
-0.1744660057,1.619106539,-2.401936706,6.732855051,-13.36052085,19.66840374
-0.1687147082,1.620286885,-2.403013775,6.687304996,-13.2342749,19.63068556
-0.1631681287,1.621536179,-2.404267441,6.639530151,-13.10684683,19.593685
-0.1578401253,1.622844771,-2.405679208,6.589567759,-12.97838262,19.55739595
-0.1527418054,1.624200112,-2.4072269,6.537463394,-12.84902791,19.52180864
-0.1478812474,1.625587112,-2.408885301,6.483270714,-12.71892778,19.4869099
-0.1432633018,1.626988628,-2.410626887,6.42705116,-12.58822636,19.45268339
-0.1388894765,1.628386011,-2.412422628,6.368873619,-12.45706659,19.41910993
-0.134757904,1.629759718,-2.414242823,6.308814058,-12.32558991,19.38616778
-0.1308633917,1.631089914,-2.416057934,6.246955114,-12.19393598,19.35383301
-0.1271975487,1.632357053,-2.417839376,6.183385667,-12.06224246,19.32207981
-0.1237489869,1.63354241,-2.419560253,6.11820039,-11.93064476,19.29088089
-0.1205035937,1.63462854,-2.421196001,6.05149928,-11.7992758,19.26020778
-0.1174448707,1.635599664,-2.422724934,5.983387178,-11.66826587,19.23003121
-0.1145543379,1.636441961,-2.424128676,5.913973281,-11.53774243,19.20032144
-0.111811995,1.637143788,-2.425392481,5.843370647,-11.40783,19.17104859
-0.1091968335,1.63769582,-2.426505431,5.771695707,-11.27865002,19.14218292
-0.106687387,1.638091112,-2.427460528,5.699067768,-11.15032079,19.11369515
-0.1042623043,1.638325106,-2.428254678,5.625608539,-11.02295739,19.08555667
-0.1019009245,1.638395584,-2.428888576,5.551441653,-10.89667168,19.05773979
-0.09958383229,1.638302574,-2.429366504,5.476692211,-10.77157227,19.03021791
-0.0972933673,1.638048222,-2.429696056,5.401486341,-10.64776455,19.00296571
-0.0950140651,1.637636644,-2.429887799,5.325950776,-10.52535075,18.97595923
-0.09273300774,1.637073755,-2.429954888,5.250212453,-10.40442998,18.94917597
-0.09044006868,1.636367095,-2.429912647,5.174398139,-10.28509836,18.92259496
-0.08812804248,1.635525662,-2.429778127,5.098634079,-10.16744912,18.89619671
-0.08579265699,1.634559738,-2.429569654,5.02304567,-10.05157271,18.86996327
-0.08343247215,1.633480736,-2.429306371,4.947757174,-9.937556981,18.84387811
-0.08104867556,1.632301057,-2.429007781,4.872891445,-9.825487347,18.81792604
-0.07864478917,1.631033964,-2.428693304,4.798569698,-9.715446944,18.79209314
-0.07622630513,1.629693467,-2.428381841,4.724911301,-9.607516838,18.76636656
-0.07380027073,1.62829422,-2.428091356,4.652033602,-9.501776218,18.74073441
-0.07137484365,1.626851431,-2.427838497,4.580051779,-9.398302604,18.71518555
-0.06895883872,1.625380763,-2.427638233,4.509078734,-9.297172058,18.6897094
-0.06656128626,1.623898236,-2.427503545,4.439224995,-9.198459396,18.66429577
-0.0641910204,1.622420103,-2.427445156,4.370598672,-9.102238407,18.63893458
-0.06185631277,1.620962708,-2.427471316,4.303305416,-9.008582059,18.61361575
-0.05956456399,1.619542304,-2.427587636,4.237448428,-8.917562714,18.58832888
-0.05732206122,1.618174834,-2.427796978,4.173128476,-8.829252328,18.56306315
-0.05513380641,1.616875668,-2.428099385,4.110443942,-8.743722649,18.53780703
-0.0530034156,1.615659309,-2.428492067,4.0494909,-8.661045405,18.51254818
-0.0509330864,1.61453905,-2.42896941,3.990363193,-8.581292486,18.48727322
-0.04892362734,1.613526624,-2.429523028,3.933152552,-8.504536109,18.46196761
-0.04697454081,1.612631841,-2.43014184,3.877948705,-8.430848976,18.43661553
-0.04508414963,1.611862243,-2.430812175,3.824839516,-8.360304423,18.41119973
-0.04324975609,1.61122279,-2.431517912,3.773911128,-8.292976551,18.38570148
-0.04146782171,1.610715609,-2.432240651,3.7252481,-8.228940347,18.36010049
-0.03973415629,1.610339808,-2.432959922,3.678933567,-8.168271794,18.33437488
-0.03804410463,1.610091391,-2.433653426,3.635049383,-8.111047967,18.30850119
-0.03639272114,1.60996325,-2.43429732,3.593676272,-8.057347119,18.28245434
-0.03477492442,1.609945273,-2.434866536,3.554893966,-8.00724875,18.25620774
-0.03318562684,1.610024546,-2.435335135,3.518781346,-7.960833676,18.2297333
-0.03161983723,1.610185646,-2.435676702,3.48541656,-7.918184075,18.20300158
-0.0300727385,1.610411035,-2.435864769,3.454877143,-7.879383532,18.17598187
-0.02853974462,1.610681527,-2.435873275,3.427240119,-7.844517074,18.14864232
-0.02701654306,1.610976822,-2.435677063,3.402582082,-7.813671193,18.12095017
-0.02549912986,1.611276085,-2.435252387,3.380979272,-7.786933872,18.09287189
-0.02398384283,1.611558554,-2.434577442,3.362507627,-7.764394592,18.06437337
-0.02246739689,1.611804135,-2.433632878,3.347242822,-7.746144345,18.03542023
-0.02094692178,1.611993975,-2.43240229,3.335260283,-7.732275643,18.00597794
-0.01941999956,1.612110976,-2.430872653,3.326635189,-7.722882517,17.9760122
-0.01788469584,1.612140225,-2.42903468,3.32144245,-7.718060522,17.9454891
-0.01635168869,1.612074089,-2.426968757,3.318133015,-7.715777337,17.91498744
-0.01483202569,1.611908021,-2.424762702,3.315093736,-7.713929339,17.88509747
-0.01332492753,1.611635794,-2.422424338,3.312303973,-7.712506789,17.85580264
-0.01182984776,1.611254112,-2.419965318,3.309744222,-7.711500565,17.82708619
-0.01034636042,1.610762515,-2.417400786,3.307396163,-7.71090209,17.79893118
-0.008874020785,1.61016318,-2.414748873,3.305242694,-7.710703264,17.77132068
-0.00741221041,1.609460671,-2.412030055,3.303267953,-7.710896393,17.74423784
-0.005959981666,1.608661621,-2.409266398,3.301457327,-7.711474132,17.71766595
-0.00451592033,1.607774401,-2.406480718,3.299797454,-7.712429424,17.69158861
-0.003078045609,1.606808775,-2.403695702,3.298276209,-7.71375545,17.6659897
-0.00164376587,1.605775571,-2.40093303,3.296882684,-7.715445578,17.64085351
-0.0002099045075,1.604686381,-2.398212545,3.29560716,-7.717493329,17.61616474
0.001227195644,1.603553283,-2.395551505,3.294441068,-7.719892336,17.59190855
0.002671488509,1.602388609,-2.392963958,3.293376942,-7.72263632,17.56807057
0.004126968678,1.601204729,-2.390460261,3.292408373,-7.725719063,17.5446369
0.005597357997,1.600013866,-2.388046767,3.291529951,-7.729134392,17.52159412
0.007085756068,1.598827924,-2.385725685,3.290737198,-7.732876167,17.49892927
0.008594280582,1.597658328,-2.38349513,3.290026514,-7.736938277,17.47662982
0.0101237259,1.596515869,-2.381349338,3.2893951,-7.74131463,17.45468365
0.01167326839,1.595410567,-2.379279055,3.288840893,-7.745999161,17.43307902
0.01324024466,1.594351528,-2.377272067,3.288362498,-7.75098583,17.41180449
0.01482002441,1.593346835,-2.375313849,3.287959115,-7.756268632,17.39084893
0.01640599327,1.592403438,-2.373388307,3.287630471,-7.761841602,17.37020147
0.0179896532,1.59152707,-2.371478572,3.287376757,-7.767698826,17.34985143
0.0195608406,1.59072219,-2.369567814,3.287198557,-7.773834448,17.32978827
0.02110805475,1.58999194,-2.367640039,3.287096797,-7.780242681,17.31000161
0.02261888309,1.589338129,-2.365680825,3.287072678,-7.786917816,17.29048115
0.02408050467,1.588761238,-2.363677973,3.287127634,-7.793854231,17.27121667
0.02548024971,1.58826044,-2.36162205,3.287263276,-7.801046401,17.25219796
0.02680618976,1.587833645,-2.359506775,3.287481355,-7.808488902,17.2334149
0.02804773142,1.587477544,-2.357329262,3.287783725,-7.816176423,17.21485735
0.02919618503,1.58718768,-2.355090094,3.288172311,-7.824103768,17.19651524
0.03024527989,1.586958524,-2.352793234,3.288649082,-7.832265866,17.17837853
0.03119159867,1.586783563,-2.350445775,3.289216037,-7.840657773,17.16043725
0.03203490637,1.586655411,-2.348057564,3.28987519,-7.849274678,17.14268155
0.03277835347,1.586565938,-2.345640692,3.290628561,-7.858111911,17.12510169
0.03342853872,1.586506416,-2.343208915,3.291478178,-7.86716494,17.10768813
0.03399542385,1.586467695,-2.340777001,3.292426078,-7.876429381,17.09043157
0.03449209981,1.586440389,-2.338360076,3.293474316,-7.885901003,17.07332299
0.03493441194,1.586415087,-2.335972963,3.294624976,-7.895575726,17.05635374
