frame,A01_data.tx,A01_data.ty,A01_data.tz,A02_data.tx,A02_data.ty,A02_data.tz,A03_data.tx,A03_data.ty,A03_data.tz,F01_data.tx,F01_data.ty,F01_data.tz,F02_data.tx,F02_data.ty,F02_data.tz,F03_data.tx,F03_data.ty,F03_data.tz,F04_data.tx,F04_data.ty,F04_data.tz,F05_data.tx,F05_data.ty,F05_data.tz,F06_data.tx,F06_data.ty,F06_data.tz,F07_data.tx,F07_data.ty,F07_data.tz,F08_data.tx,F08_data.ty,F08_data.tz,F09_data.tx,F09_data.ty,F09_data.tz,F10_data.tx,F10_data.ty,F10_data.tz,F11_data.tx,F11_data.ty,F11_data.tz,F12_data.tx,F12_data.ty,F12_data.tz,F13_data.tx,F13_data.ty,F13_data.tz,F14_data.tx,F14_data.ty,F14_data.tz,F15_data.tx,F15_data.ty,F15_data.tz
392,1.561403899,-0.3770944903,-1.730014929,1.602738018,-0.3815573644,-1.531406575,1.584523505,-0.3315030829,-1.528148465,2.315964392,-0.3593159513,-1.62933947,0.6067739263,0.03693684333,2.092309305,1.09931292,-0.4005596179,2.018920343,-0.3698601821,-0.03735276771,-1.226419567,1.119333556,-0.5487207452,1.540156806,-0.3569007191,-0.1866164585,-1.259469175,0.5724153026,-0.284993444,-1.61408903,2.424366726,-0.06792917565,1.381908505,-0.0405278756,0.129749178,-1.324382544,0.9177466347,-0.5763567972,-0.6800413486,1.429714353,-0.3681677305,-0.4769116312,1.608036825,-0.3185192111,0.5251414518,-0.5588290508,-0.1910037963,-1.056327461,-0.7925264781,-0.07048318774,1.684394601,1.064970678,-0.3011482432,-2.015948877
393,1.562193855,-0.3755808289,-1.729738743,1.602236568,-0.3786157202,-1.5310449,1.584962764,-0.3287568384,-1.527108591,2.313146114,-0.3536892978,-1.628453899,0.6048625785,0.03958465469,2.090946286,1.097640113,-0.3958170916,2.019307664,-0.3679082164,-0.03760166279,-1.229513706,1.121762121,-0.5476032791,1.540436855,-0.3578574019,-0.1845521003,-1.259891557,0.5721615898,-0.283032696,-1.614837001,2.412120239,-0.07121035398,1.383698115,-0.04011228709,0.1311468434,-1.324261988,0.9177466347,-0.5763567972,-0.6800413486,1.40802783,-0.3788451797,-0.4890209252,1.592287899,-0.3232183963,0.5323970586,-0.5601239946,-0.187747068,-1.058754391,-0.793508117,-0.07127945831,1.683195926,1.065126026,-0.2971926168,-2.019552875
394,1.563004016,-0.3742118628,-1.729418594,1.601752861,-0.3759640521,-1.530580853,1.5851037,-0.326062947,-1.526152197,2.309838511,-0.3483087475,-1.627443603,0.6032676408,0.04186725498,2.0896698,1.095268143,-0.3908542143,2.020224623,-0.3664776853,-0.0376049506,-1.232117879,1.123770329,-0.5460632262,1.540653933,-0.3583335076,-0.1831460147,-1.2604528,0.5715595305,-0.2813603673,-1.617640733,2.399212743,-0.07433240314,1.385227248,-0.03959072092,0.1328088709,-1.32423914,0.9177466347,-0.5763567972,-0.6800413486,1.386392424,-0.389660476,-0.5013956655,1.576731834,-0.3295264461,0.5380401441,-0.5613905088,-0.1849166475,-1.060800718,-0.7944367494,-0.07189553675,1.682340771,1.065152082,-0.2937109993,-2.022588989
395,1.563981403,-0.3730782124,-1.729080354,1.601226847,-0.3736195816,-1.530116974,1.58509147,-0.3232352384,-1.525207959,2.305793484,-0.3430152676,-1.626309398,0.6019327949,0.04379486998,2.088581701,1.092247675,-0.385490292,2.021780113,-0.365554014,-0.03724244836,-1.234462208,1.125425076,-0.543915893,1.541027203,-0.3581340963,-0.1825709791,-1.261071742,0.5703870536,-0.2800514043,-1.623826171,2.385482997,-0.07773737378,1.386845978,-0.03889719676,0.1348462781,-1.324211611,0.9177466347,-0.5763567972,-0.6800413486,1.36458845,-0.4013183722,-0.5141372135,1.561391079,-0.3380360431,0.5425860059,-0.562577938,-0.1824786983,-1.062377836,-0.7954895411,-0.07227378665,1.682072467,1.065519441,-0.2907292087,-2.025232419
396,1.565220319,-0.3722172631,-1.728804934,1.600603625,-0.3713973677,-1.529744385,1.585111438,-0.3201301979,-1.5242043,2.300946438,-0.3376899294,-1.625156061,0.6008375684,0.04558573968,2.087520075,1.088884733,-0.3797960683,2.023857857,-0.3648310682,-0.0365851687,-1.236965082,1.126842594,-0.5413620887,1.541622016,-0.3574332907,-0.1825732961,-1.261663749,0.5687270371,-0.2790308147,-1.633131801,2.37101031,-0.08182027565,1.388771338,-0.0380586712,0.1371184254,-1.324104871,0.9177466347,-0.5763567972,-0.6800413486,1.342578141,-0.4141959933,-0.5270100297,1.546257158,-0.3483551751,0.5468697873,-0.563599042,-0.1802408057,-1.063598536,-0.7967738266,-0.07247928111,1.682327446,1.066625729,-0.2881460569,-2.027733412
397,1.566490436,-0.3714980054,-1.728566322,1.599850927,-0.3692169207,-1.5293557,1.585034406,-0.3169387923,-1.523185505,2.295592686,-0.3324713568,-1.623956717,0.6000028686,0.04727301099,2.086380704,1.085217105,-0.3740882005,2.02632101,-0.3643274308,-0.03571669265,-1.239375558,1.127875349,-0.5387210637,1.5421756,-0.35652954,-0.1828920987,-1.262290023,0.5669126718,-0.2781800726,-1.643704013,2.356075688,-0.0860531591,1.390511505,-0.03722276218,0.1393738958,-1.324029938,0.9177466347,-0.5763567972,-0.6800413486,1.320583581,-0.4274379281,-0.5398163215,1.53128093,-0.3596124918,0.5505318255,-0.5645262913,-0.1782033787,-1.064585691,-0.7980772221,-0.07261279073,1.682787231,1.067966785,-0.2859320353,-2.029859889
398,1.567560656,-0.3707873327,-1.728338368,1.59893554,-0.3669959539,-1.528843149,1.584730151,-0.3138499294,-1.522195892,2.29002646,-0.3274966268,-1.622683868,0.5994489992,0.04889175228,2.085059817,1.081281642,-0.3686813798,2.029032825,-0.3640630363,-0.03471905586,-1.241442401,1.12837506,-0.5363097614,1.542424997,-0.3557217893,-0.183264351,-1.263011541,0.5652736285,-0.2773810739,-1.653688204,2.340960663,-0.08990596772,1.391575937,-0.03653809593,0.1413633414,-1.324097907,0.9177466347,-0.5763567972,-0.6800413486,1.298826667,-0.440187376,-0.5523567265,1.516413958,-0.370934353,0.5532136262,-0.5654328521,-0.1763648591,-1.065461873,-0.799187781,-0.07277322953,1.683133984,1.069037222,-0.2840554733,-2.03138013
399,1.56819955,-0.3699504812,-1.728094969,1.597823742,-0.3646508317,-1.528098765,1.584067863,-0.3110509003,-1.521280008,2.284541348,-0.3229017261,-1.621309563,0.5991961072,0.05047850554,2.083453912,1.077114693,-0.3638887799,2.031856466,-0.3640587417,-0.03367319995,-1.242914275,1.128193145,-0.5344432577,1.542106874,-0.3553090258,-0.1834252874,-1.263889245,0.5641364384,-0.2765166188,-1.661228952,2.325947768,-0.09284699368,1.391475213,-0.03615387004,0.1428390414,-1.324420149,0.9177466347,-0.5763567972,-0.6800413486,1.277529576,-0.45158661,-0.5644304746,1.50160899,-0.381445275,0.5545576934,-0.5663921401,-0.1747221669,-1.066349535,-0.7998935444,-0.07305810826,1.683050326,1.069330867,-0.2824829714,-2.032062974
400,1.568447569,-0.3692266535,-1.727876285,1.59666795,-0.3621985393,-1.526945372,1.582951242,-0.3085419577,-1.520434171,2.279160023,-0.318774251,-1.619865504,0.5995493493,0.051915503,2.081363056,1.072324414,-0.3597059676,2.035350031,-0.3643964969,-0.03252516855,-1.243707318,1.127042217,-0.5330445332,1.541121625,-0.3552098349,-0.1833045722,-1.264812389,0.5633609513,-0.2757139717,-1.667096805,2.310859911,-0.09475836018,1.390413612,-0.03600700579,0.1438736136,-1.324937588,0.9177466347,-0.5763567972,-0.6800413486,1.256465449,-0.4624621113,-0.5767416229,1.486461389,-0.3919441679,0.5535868957,-0.5674010212,-0.1733128945,-1.066896202,-0.8000922763,-0.07324864568,1.68221882,1.06850808,-0.2816333658,-2.031349033
401,1.568505261,-0.3687616894,-1.72768843,1.595590124,-0.3597103772,-1.525404683,1.581448759,-0.3061674704,-1.519617644,2.273655207,-0.3150469231,-1.618389058,0.6005219815,0.05314283113,2.078901934,1.066780776,-0.3558402343,2.039711278,-0.3650707017,-0.03123114431,-1.24399452,1.125088434,-0.5318080281,1.539704172,-0.3551904793,-0.1830705623,-1.265689054,0.5626413555,-0.2750872937,-1.672830973,2.295423138,-0.09603099954,1.388849496,-0.03593173558,0.1447387305,-1.325505925,0.9177466347,-0.5763567972,-0.6800413486,1.235425703,-0.4736563348,-0.5895794392,1.470938006,-0.4032338252,0.550350891,-0.5684140828,-0.1721216416,-1.066902687,-0.7999480132,-0.07321222138,1.680836947,1.066883495,-0.2816101101,-2.029321372
402,1.56838222,-0.3682800848,-1.7274546,1.594511667,-0.3571834399,-1.523667551,1.579677321,-0.3038802806,-1.518819942,2.267946094,-0.3116230141,-1.616861013,0.6016968984,0.05428449485,2.076438242,1.060914402,-0.3521715423,2.044262835,-0.3659705492,-0.02988700588,-1.243910208,1.122864093,-0.5307057349,1.538092773,-0.3553204893,-0.1828156521,-1.266609075,0.5620535592,-0.2745015624,-1.677728744,2.279776422,-0.09689567831,1.386674839,-0.03592266737,0.1454859177,-1.32610938,0.9177466347,-0.5763567972,-0.6800413486,1.214660914,-0.4843362051,-0.6021194941,1.455550171,-0.4144450538,0.5460338477,-0.5694400533,-0.171064981,-1.066721741,-0.7996478824,-0.07317528071,1.679359159,1.064933994,-0.2819057834,-2.02671253
403,1.568089463,-0.3675070532,-1.727098492,1.593355508,-0.3546151605,-1.521925747,1.577755093,-0.3016340049,-1.518031151,2.261953171,-0.3084063209,-1.615263,0.6026578595,0.05546396073,2.074338382,1.055158426,-0.348580295,2.048327344,-0.3669839256,-0.02858934188,-1.243589385,1.120902461,-0.5297111463,1.536525759,-0.3556681393,-0.1826327771,-1.267663237,0.5616737264,-0.2738232538,-1.681087913,2.264059936,-0.09758380932,1.383780786,-0.0359731692,0.1461659765,-1.326732868,0.9177466347,-0.5763567972,-0.6800413486,1.194422613,-0.4936704746,-0.6135368651,1.440809691,-0.4247111258,0.5418208561,-0.5704857871,-0.1700598397,-1.066706786,-0.7993786926,-0.07336523623,1.678238648,1.063139398,-0.2820134279,-2.024254565
404,1.567639735,-0.3661689418,-1.726544589,1.592046403,-0.3520037229,-1.520372245,1.575801798,-0.2993834524,-1.517242213,2.255598526,-0.3053015834,-1.613577783,0.6029897825,0.05680374955,2.072967152,1.049948811,-0.3449477571,2.051227181,-0.3679971044,-0.02743586375,-1.243168016,1.119738066,-0.528799681,1.535241261,-0.3563001435,-0.1826158243,-1.268943572,0.5615785653,-0.2729207586,-1.682207076,2.248415349,-0.09832787526,1.380057369,-0.03607506502,0.146828571,-1.327362294,0.9177466347,-0.5763567972,-0.6800413486,1.174963571,-0.5008301497,-0.6230064144,1.427229136,-0.4331682116,0.5388976562,-0.5715559514,-0.1690239093,-1.067212197,-0.7993266492,-0.07401087633,1.677927043,1.061982804,-0.2814269696,-2.022679321
405,1.566636118,-0.3638780246,-1.725759709,1.590420646,-0.3489994638,-1.518816821,1.574149256,-0.2971469958,-1.516239215,2.248998064,-0.3023738349,-1.611740153,0.6028063738,0.0581637284,2.072253798,1.046004106,-0.3422161485,2.053073629,-0.3694455204,-0.02620058672,-1.241937589,1.12012441,-0.527937054,1.534334357,-0.3572924199,-0.1820431019,-1.269699907,0.5622063703,-0.2719382151,-1.679573346,2.232816322,-0.09905251837,1.375360777,-0.03648913484,0.147032799,-1.328188369,0.9177466347,-0.5763567972,-0.6800413486,1.156579747,-0.5055480909,-0.6302077876,1.414602357,-0.4399830771,0.5369916118,-0.5727207098,-0.1678711142,-1.068139469,-0.7990763759,-0.07547533308,1.677962873,1.061588215,-0.2802647629,-2.02147757
406,1.565146528,-0.3609691621,-1.724822124,1.588483443,-0.3456897605,-1.517168704,1.57259893,-0.2949505858,-1.515067248,2.242155712,-0.2996327071,-1.60974705,0.6024861481,0.05947260025,2.071814818,1.04275185,-0.3402596585,2.054486833,-0.3713073509,-0.02482175918,-1.239991656,1.121191564,-0.5271924375,1.533531454,-0.3585774233,-0.1810542244,-1.270092076,0.563363052,-0.2709381404,-1.674285039,2.217146751,-0.09958184645,1.369773683,-0.03715734379,0.146855265,-1.329153111,0.9177466347,-0.5763567972,-0.6800413486,1.138985568,-0.5086473708,-0.6358774726,1.402506652,-0.4458411692,0.5352861337,-0.5739515841,-0.1666970184,-1.069224824,-0.7986043977,-0.07744753493,1.678080071,1.061498152,-0.2789291601,-2.020094841
407,1.56388327,-0.358255439,-1.723825559,1.586415739,-0.3427302548,-1.51577294,1.570478291,-0.2927618362,-1.514108874,2.234828656,-0.2969017001,-1.60767716,0.6020140916,0.06095408359,2.071543168,1.038696739,-0.337358321,2.055550132,-0.3727788457,-0.02364544953,-1.238670967,1.12104179,-0.5266973723,1.532513459,-0.3600033588,-0.1810362407,-1.271580619,0.5641828571,-0.2696661113,-1.669560669,2.201416084,-0.0999999694,1.363523275,-0.03759024229,0.1471188237,-1.32987056,0.9177466347,-0.5763567972,-0.6800413486,1.121564259,-0.5109363424,-0.6407784601,1.391131611,-0.4506607698,0.5341501509,-0.5751020422,-0.1656938837,-1.070577083,-0.7986828513,-0.07914736236,1.679020222,1.061328444,-0.2773413401,-2.019197022
408,1.56303699,-0.3556259144,-1.72259935,1.584341833,-0.3399111896,-1.51453695,1.567578226,-0.2908470372,-1.51340498,2.226993386,-0.2939556865,-1.605372245,0.6013776205,0.06283043305,2.071329813,1.033916686,-0.3327417471,2.055359058,-0.373712469,-0.02291729948,-1.237972793,1.120384016,-0.5266210647,1.531467979,-0.3611742399,-0.1819903314,-1.27355991,0.564527112,-0.2680604256,-1.664800342,2.185635293,-0.1003928306,1.356834459,-0.03730554148,0.1484020598,-1.330171331,0.9177466347,-0.5763567972,-0.6800413486,1.104691004,-0.5112255381,-0.643043215,1.381537017,-0.4534463405,0.5335544533,-0.5760621419,-0.164935958,-1.072830618,-0.7993063126,-0.08078062166,1.681534113,1.061417758,-0.2750586474,-2.019532543
409,1.562254313,-0.3527363614,-1.72113824,1.582235686,-0.3369649533,-1.513275821,1.564273618,-0.2891451247,-1.51275526,2.218803302,-0.2909852641,-1.602847273,0.6005664656,0.06532262789,2.07106352,1.029090413,-0.327431573,2.054102836,-0.3745092307,-0.02247211489,-1.237228293,1.120093355,-0.5267891765,1.530560676,-0.3622743989,-0.1832328882,-1.275500517,0.5648395416,-0.2662824286,-1.65872688,2.169816757,-0.100848027,1.349929666,-0.03666792366,0.1501303942,-1.330300901,0.9177466347,-0.5763567972,-0.6800413486,1.088554399,-0.5094443256,-0.6428804414,1.373347262,-0.4545718392,0.5333506216,-0.5769258789,-0.1643058391,-1.075741404,-0.8000984881,-0.08267310432,1.685024802,1.061855131,-0.2722497138,-2.020594087
410,1.561433582,-0.3500521291,-1.719787866,1.580055008,-0.3344620885,-1.512200439,1.560771588,-0.2871339432,-1.512184172,2.210283902,-0.2884389893,-1.600444775,0.5992729214,0.068791583,2.070961079,1.02362507,-0.3223973953,2.053499857,-0.3751835509,-0.02204116807,-1.236781671,1.118525151,-0.5268162286,1.529431902,-0.3640176997,-0.1851229884,-1.278982822,0.5651373937,-0.2644093152,-1.653547288,2.153997474,-0.1013375792,1.342094625,-0.03645597636,0.1513950289,-1.330499541,0.9177466347,-0.5763567972,-0.6800413486,1.072263195,-0.5080764182,-0.6441753779,1.364599234,-0.4560106515,0.5337216278,-0.5778513628,-0.1637112241,-1.078104269,-0.8012705703,-0.08422541957,1.688208657,1.061883271,-0.2697540655,-2.021169446
411,1.56055823,-0.3477243945,-1.71851403,1.577639572,-0.3326914847,-1.51147602,1.556883072,-0.2846265225,-1.511785197,2.20136328,-0.2863615994,-1.598101996,0.5974361596,0.07309851919,2.071196218,1.017478856,-0.3174399089,2.053461541,-0.3757316095,-0.02136724535,-1.23695783,1.114633325,-0.527102685,1.527682977,-0.3663685336,-0.1879157189,-1.284358152,0.5655358856,-0.2620381338,-1.648294367,2.138192637,-0.1017591631,1.332960067,-0.03706168547,0.1520067375,-1.330924041,0.9177466347,-0.5763567972,-0.6800413486,1.05585576,-0.5070538848,-0.6474895626,1.355055185,-0.4578151453,0.5349833096,-0.5788698189,-0.1632431339,-1.080072532,-0.8029591046,-0.08518910064,1.691441569,1.061251381,-0.2675149936,-2.021098392
412,1.559685496,-0.3455315732,-1.717133027,1.574951244,-0.3314048452,-1.511052461,1.552478494,-0.2818696081,-1.511577419,2.191994815,-0.2845253673,-1.595661144,0.5954183696,0.07771378473,2.071589502,1.011039253,-0.3119981384,2.053025023,-0.3761576531,-0.02050000164,-1.237653611,1.109104418,-0.5279372111,1.525406959,-0.3689389026,-0.1914574145,-1.290845505,0.5660538463,-0.2590436847,-1.641603423,2.122382756,-0.1020906391,1.32326208,-0.03816049983,0.1524055822,-1.331498792,0.9177466347,-0.5763567972,-0.6800413486,1.039837349,-0.5050459455,-0.650820926,1.345753098,-0.4589357272,0.5370735467,-0.5798967914,-0.1629760325,-1.082339462,-0.8050703779,-0.08584961064,1.695509406,1.060384901,-0.2650418315,-2.021069178
413,1.558826272,-0.3433798085,-1.715770355,1.572132296,-0.3303673304,-1.510821515,1.547856072,-0.278992506,-1.511476483,2.182243781,-0.2829702242,-1.593326164,0.5935821518,0.0821077111,2.071959146,1.004355128,-0.3065007155,2.052591813,-0.3764864722,-0.01963134011,-1.238574805,1.102895123,-0.5287664189,1.522977987,-0.3719107756,-0.1954925401,-1.298331633,0.5665696961,-0.2559171366,-1.635089505,2.106547897,-0.1023104316,1.313734375,-0.03945520523,0.1526268252,-1.332120429,0.9177466347,-0.5763567972,-0.6800413486,1.024020726,-0.5026384955,-0.6542166577,1.336643308,-0.4596912968,0.5396004591,-0.5809170303,-0.1627942956,-1.084513528,-0.8074658715,-0.08640729014,1.699770019,1.059540185,-0.2625240035,-2.02114743
414,1.557992124,-0.3411744778,-1.714553499,1.569325462,-0.3293437315,-1.510676561,1.543314097,-0.2761243103,-1.511399784,2.172176105,-0.2817353553,-1.591303022,0.5922901564,0.08575108614,2.072121309,0.9974745538,-0.3013760821,2.052560964,-0.3767431835,-0.01895277146,-1.239429549,1.096962501,-0.5290377439,1.520770216,-0.3754656358,-0.199764841,-1.306705417,0.5669642883,-0.2531472168,-1.630370464,2.090667304,-0.1023970713,1.305108566,-0.04064834162,0.1527059402,-1.332687176,0.9177466347,-0.5763567972,-0.6800413486,1.008218414,-0.5004165512,-0.6577269336,1.327676787,-0.4603996463,0.5421696697,-0.5819154212,-0.1625820522,-1.086205162,-0.8100058862,-0.08706130834,1.703579171,1.058973843,-0.2601505064,-2.021400656
415,1.557194909,-0.3388197927,-1.713611533,1.56667354,-0.3280980607,-1.51051221,1.53915056,-0.2733934862,-1.511266059,2.161857998,-0.2808588052,-1.589799295,0.5915533871,0.08888231477,2.071897178,0.9904444381,-0.297052076,2.053329473,-0.3769535976,-0.01865499445,-1.239927931,1.092263556,-0.5281989893,1.519158207,-0.379784875,-0.2040169414,-1.315857478,0.5671205412,-0.2512198383,-1.629066545,2.074601644,-0.1023496723,1.29760033,-0.04144258187,0.1526790409,-1.333098452,0.9177466347,-0.5763567972,-0.6800413486,0.992242341,-0.4989638536,-0.661404507,1.318804762,-0.4613770645,0.5443847105,-0.5828773689,-0.1622227596,-1.087026373,-0.8125499291,-0.08800924972,1.706290938,1.058942368,-0.2581094918,-2.021897847
416,1.556385882,-0.3362932907,-1.713013346,1.564281436,-0.326660931,-1.510374556,1.535286233,-0.2706392837,-1.511075501,2.151143798,-0.2807290848,-1.589065666,0.5911198297,0.09196579924,2.071354221,0.9828900794,-0.2936733053,2.055265483,-0.3769795664,-0.01890636619,-1.240158138,1.089087954,-0.5261187399,1.518266427,-0.3852597653,-0.2080846073,-1.326402363,0.5669379025,-0.2502887001,-1.632596616,2.058334339,-0.1022182225,1.290773734,-0.0416761426,0.1525442256,-1.333306222,0.9177466347,-0.5763567972,-0.6800413486,0.9758360371,-0.4983430508,-0.6652667489,1.310007451,-0.462636821,0.5461658071,-0.5837902191,-0.1616058696,-1.086887663,-0.8150929202,-0.08915491154,1.707004973,1.059371775,-0.2565040739,-2.022507712
417,1.555562399,-0.3336577004,-1.712700812,1.56210181,-0.3252350569,-1.510370503,1.531488423,-0.2677372597,-1.510921777,2.140012383,-0.2813825142,-1.588986727,0.5909564069,0.09481307081,2.070676134,0.974613981,-0.2909107876,2.058131132,-0.3767499252,-0.01961919859,-1.240377556,1.0867674,-0.5232098557,1.5178051,-0.3917667068,-0.2121830615,-1.338561048,0.5664993395,-0.2500186144,-1.639960272,2.042027535,-0.1020561587,1.284381458,-0.0414946842,0.152282254,-1.33338513,0.9177466347,-0.5763567972,-0.6800413486,0.9591075267,-0.4980796697,-0.6693121388,1.301343,-0.4639311595,0.5477680038,-0.5846401062,-0.1608146711,-1.086090417,-0.8177267062,-0.0903164934,1.706018769,1.060027571,-0.2552132229,-2.02314964
418,1.554804527,-0.3309427955,-1.712613176,1.560048058,-0.3238404925,-1.510486502,1.527823567,-0.2648684028,-1.510864486,2.128715916,-0.2823270387,-1.589221007,0.5910284527,0.09723725138,2.070046382,0.9659277461,-0.2884799058,2.06141389,-0.3763923949,-0.02059790465,-1.240551145,1.084820847,-0.5197347214,1.517527327,-0.3987168666,-0.2166227909,-1.351634223,0.5659613213,-0.2501602353,-1.649149853,2.02584262,-0.1019152111,1.27817645,-0.04106306987,0.1519054422,-1.333419312,0.9177466347,-0.5763567972,-0.6800413486,0.9424141895,-0.4979496339,-0.6735659948,1.292878577,-0.4651823678,0.5492960556,-0.5854119558,-0.1600211917,-1.084833878,-0.8204581311,-0.09156131277,1.70448222,1.060924661,-0.2540866507,-2.02396921
419,1.554190901,-0.3281768487,-1.712688897,1.558032233,-0.3224955766,-1.510708469,1.524356719,-0.2622120692,-1.510962609,2.117505226,-0.2830696105,-1.589425428,0.5912994751,0.09905303567,2.069648858,0.9571427184,-0.2860941953,2.064602694,-0.3760358281,-0.02164506989,-1.24064323,1.082765973,-0.5159533024,1.517185855,-0.4055241288,-0.2217138889,-1.364921273,0.5654760638,-0.2504646902,-1.65815654,2.009939969,-0.1018454266,1.271912581,-0.0405472864,0.1514280786,-1.333492503,0.9177466347,-0.5763567972,-0.6800413486,0.9261123456,-0.49772757,-0.6780521492,1.284679915,-0.4663112458,0.5508555921,-0.5860918383,-0.1593955329,-1.08331679,-0.8232973,-0.09295605887,1.703545777,1.062077054,-0.2529722711,-2.025111156
420,1.553798551,-0.3253867675,-1.712865021,1.555964872,-0.3212170828,-1.511021152,1.521151385,-0.2599461215,-1.51127387,2.106629593,-0.2831163059,-1.589254692,0.5917725294,0.1000185769,2.069668513,0.9485697522,-0.2834654719,2.067188566,-0.3758104048,-0.02256159139,-1.240616879,1.080119005,-0.5121233305,1.516533718,-0.4116052348,-0.2277661177,-1.377719668,0.5651913735,-0.2506836489,-1.664969731,1.993909775,-0.1016784093,1.265867872,-0.04011462531,0.1508662762,-1.33368741,0.9177466347,-0.5763567972,-0.6800413486,0.9105570494,-0.4971869152,-0.682792334,1.276811112,-0.4672372367,0.5525537443,-0.5866671393,-0.1591060004,-1.081736776,-0.8262577395,-0.09456688706,1.704361078,1.06349767,-0.2517163427,-2.026718734
421,1.553323472,-0.3222304191,-1.713291264,1.553405694,-0.3197331964,-1.51148738,1.518171392,-0.2581281935,-1.511892488,2.095910383,-0.2824596064,-1.588646366,0.5924685105,0.1002315517,2.069995959,0.939092831,-0.2803268337,2.06998509,-0.3757945356,-0.02318905685,-1.240570046,1.077050701,-0.508095988,1.515417566,-0.4170116646,-0.2352017429,-1.390451258,0.5648008612,-0.2511512819,-1.67096106,1.977577095,-0.101305687,1.260152569,-0.03963102457,0.1501851564,-1.334061453,0.9177466347,-0.5763567972,-0.6800413486,0.8954812255,-0.4964114409,-0.6877395793,1.269471356,-0.4678872394,0.5542883912,-0.5871749129,-0.1591749688,-1.079744867,-0.8295806668,-0.0964976224,1.706918259,1.065493204,-0.2501548563,-2.029415409
422,1.552648268,-0.3186187175,-1.714062256,1.550323732,-0.3179616285,-1.512164203,1.515350934,-0.2566306275,-1.512814148,2.085107336,-0.2814398212,-1.587859599,0.5933754657,0.1000179655,2.070376327,0.9283532646,-0.2768392902,2.073457307,-0.3758900246,-0.02364603952,-1.240582633,1.073976563,-0.5036440355,1.513986043,-0.4222167165,-0.2438176728,-1.403747936,0.5641523241,-0.2520949055,-1.677958459,1.96145292,-0.100865381,1.254272333,-0.03894027699,0.1494116437,-1.334575346,0.9177466347,-0.5763567972,-0.6800413486,0.8805637136,-0.4955843638,-0.6928005798,1.262674892,-0.4682234903,0.5559214622,-0.5876168091,-0.1594662438,-1.077157179,-0.8332908093,-0.09871424379,1.71032346,1.068101364,-0.2483650611,-2.033222555
423,1.552126979,-0.3149572242,-1.715028778,1.547240866,-0.31620242,-1.513023973,1.51270663,-0.2553520717,-1.513945295,2.074374983,-0.280083911,-1.587027195,0.5944804535,0.09970473856,2.070557735,0.917797109,-0.2733551951,2.076578852,-0.3759646072,-0.02414744728,-1.240587284,1.070777143,-0.498905738,1.512447601,-0.4272732328,-0.25298525,-1.41721801,0.5636190373,-0.2531071706,-1.684631306,1.946047203,-0.1004950614,1.247736243,-0.03817866692,0.1486562844,-1.335163641,0.9177466347,-0.5763567972,-0.6800413486,0.8660761758,-0.4946273246,-0.6979231988,1.2562058,-0.4682170462,0.5575094883,-0.5879287625,-0.1599082981,-1.074415602,-0.8370805246,-0.1010754113,1.714406052,1.070928492,-0.2465538809,-2.037377364
424,1.552111607,-0.311651755,-1.716038489,1.544677207,-0.3147559023,-1.514035564,1.510253572,-0.2541911017,-1.515189302,2.063866549,-0.2784187216,-1.586278772,0.5957695977,0.09961930341,2.070291486,0.9088700835,-0.2702269086,2.078328188,-0.3758877584,-0.02490803682,-1.240513762,1.06733092,-0.4940192456,1.511013304,-0.4322355889,-0.2620758259,-1.430466402,0.5635711023,-0.2537819949,-1.68964512,1.931868959,-0.1003321083,1.240056997,-0.03748393911,0.1480299706,-1.335758116,0.9177466347,-0.5763567972,-0.6800413486,0.8522887218,-0.4934620049,-0.7030518889,1.249846503,-0.467838624,0.5591116247,-0.5880474381,-0.1604289038,-1.071958993,-0.8406433579,-0.1034394963,1.718998873,1.073578127,-0.2449284093,-2.041114899
425,1.552952324,-0.309108735,-1.716935852,1.543151292,-0.3139230394,-1.515164297,1.508005479,-0.2530466126,-1.516446405,2.053734107,-0.276471371,-1.585740699,0.597126776,0.09972102649,2.069758574,0.9030177227,-0.2678070808,2.077688644,-0.3755305072,-0.02614278399,-1.240288877,1.063514473,-0.4891229925,1.509896917,-0.4371595873,-0.270461136,-1.443094602,0.5643756078,-0.2537148585,-1.691661524,1.918645175,-0.1005363734,1.231784548,-0.03699514662,0.1476435383,-1.336287705,0.9177466347,-0.5763567972,-0.6800413486,0.8394700591,-0.492010485,-0.7081276363,1.243377918,-0.4670590142,0.5607897271,-0.5879100938,-0.1609555297,-1.070223113,-0.8436739119,-0.1056649381,1.723938276,1.075651217,-0.2436963155,-2.043668003
426,1.554535655,-0.3073532767,-1.717827093,1.542478775,-0.3137467368,-1.516469124,1.505675492,-0.2518952167,-1.517789283,2.043697712,-0.2739900395,-1.585191538,0.5985520603,0.09977697604,2.069150551,0.9004313026,-0.2662569696,2.074309668,-0.3750137758,-0.02790179366,-1.239792149,1.058746521,-0.4844547318,1.508903635,-0.4419242805,-0.2785041606,-1.455337508,0.566217524,-0.2525905595,-1.689100772,1.905903789,-0.1010188394,1.223440361,-0.03683345417,0.1476037166,-1.336778502,0.9177466347,-0.5763567972,-0.6800413486,0.8276510401,-0.489932074,-0.7136572062,1.236188765,-0.4658278018,0.5631606655,-0.5874808736,-0.1615484269,-1.069320736,-0.846437257,-0.1077002759,1.729952569,1.076694397,-0.2428524296,-2.04475436
