C2P1T03_inf_data.tx,C2P1T03_inf_data.ty,C2P1T03_inf_data.tz,C2P1T03_inf_data.rx,C2P1T03_inf_data.ry,C2P1T03_inf_data.rz
2.910250184,0.8494054944,0.7735112686,6.743039383,5.127700066,71.35066737
2.910014184,0.8492677994,0.7723722162,6.78490471,5.107366728,71.35749858
2.909695595,0.8493432181,0.7718365025,6.84227088,5.098239446,71.35101712
2.909421455,0.8495267204,0.7717673345,6.917018835,5.096830801,71.33876544
2.909147013,0.849808462,0.7720772699,7.00267834,5.102122466,71.31860814
2.908826456,0.85018101,0.7726787227,7.092803038,5.113103047,71.2883668
2.908412362,0.8506399578,0.7734831301,7.180973834,5.128760607,71.24580786
2.907855298,0.8511843056,0.7743999742,7.260800629,5.148071877,71.1886365
2.907103582,0.8518166076,0.7753356433,7.325922045,5.169987815,71.11449663
2.906103204,0.8525428886,0.7761921163,7.370002822,5.193415159,71.0209769
2.904796504,0.8534015503,0.7771391868,7.388367291,5.220853132,70.91246055
2.903204146,0.8544110702,0.778358084,7.38464038,5.254608918,70.79377922
2.901389523,0.8555483017,0.7797652655,7.364964829,5.293262771,70.66319764
2.899417826,0.8567882137,0.7812790119,7.335501458,5.335408163,70.51902311
2.897355761,0.858104255,0.7828194263,7.302436629,5.379658578,70.35959798
2.89527142,0.8594685376,0.7843087231,7.271991972,5.424658428,70.18329567
2.893234335,0.8608518328,0.7856718034,7.250436185,5.469097973,69.98852031
2.891315696,0.8622233725,0.7868371097,7.244098726,5.511732212,69.77371023
2.889416544,0.8636022229,0.7878162954,7.232893871,5.551787245,69.54526812
2.887404402,0.8650385149,0.7886700147,7.20042492,5.589831994,69.30807794
2.885304537,0.8665434489,0.7894107343,7.15866359,5.626786945,69.0583649
2.883145226,0.8681253193,0.7900599179,7.119663456,5.663696864,68.79237905
2.880957571,0.869790025,0.7906488153,7.095575247,5.701751396,68.50638627
2.878776352,0.8715399994,0.7912211178,7.0986654,5.742322525,68.19668235
2.876641934,0.873371482,0.7918374552,7.141337027,5.787018516,67.85963195
2.874603277,0.8752700117,0.7925816736,7.23615196,5.837753348,67.49173512
2.872813323,0.8770608,0.7935592189,7.383319739,5.895063275,67.10066244
2.871324507,0.878639969,0.7947920277,7.570299443,5.957916875,66.69444855
2.870042502,0.880089831,0.7962564449,7.790737814,6.026126654,66.27021531
2.868870461,0.8814962844,0.7979227938,8.03840675,6.099466798,65.82494637
2.867708133,0.8829499208,0.7997547067,8.307227628,6.177672124,65.35545109
2.866451023,0.8845472962,0.8017081724,8.591294866,6.26043748,64.85833049
2.864989614,0.8863923874,0.8037302967,8.88489906,6.347417388,64.32994515
2.863208685,0.8885982601,0.8057577653,9.182550014,6.438225546,63.76638485
2.861022373,0.8912354773,0.8077696872,9.524941539,6.534577597,63.16148165
2.858548152,0.8941651783,0.8099376869,9.940769048,6.639567687,62.51735539
2.855954,0.8972119432,0.8124373491,10.40644592,6.754294398,61.84190046
2.85337978,0.9002333767,0.8153783937,10.89800885,6.878991369,61.14226613
2.850931922,0.9031301357,0.8187957854,11.39113499,7.012936083,60.42464739
2.848680004,0.9058531385,0.8226464875,11.86117707,7.154432385,59.69414358
2.846655791,0.9084070069,0.8268110111,12.28319846,7.300849155,58.95470301
2.844855329,0.9108488149,0.8310987369,12.63199094,7.448694135,58.20917094
2.842919494,0.9135469382,0.8353192584,12.92838917,7.59894454,57.42725868
2.840591158,0.9167392723,0.8394256117,13.21027281,7.754313356,56.58795959
2.838000714,0.9203168462,0.8433972507,13.47735112,7.91323371,55.70739143
2.835286925,0.9241584025,0.8472238627,13.72870952,8.074076558,54.80179154
2.832597991,0.9281261237,0.8509108385,13.96279165,8.235211657,53.88750045
2.830091725,0.9320623967,0.8544832649,14.1774098,8.395063443,52.98093179
2.827935039,0.9357878026,0.8579884896,14.36978108,8.55216036,52.09853753
2.826302959,0.9391005196,0.8614973185,14.53658611,8.705176368,51.2567776
2.825030047,0.9422451294,0.8648402176,14.65675035,8.85154238,50.41087303
2.823794,0.9456553114,0.8677036353,14.72243441,8.989675139,49.51887216
2.822569856,0.9493564528,0.87001664,14.7492897,9.120307317,48.60212876
2.82137193,0.9533164147,0.8717909989,14.75227759,9.244863804,47.68284406
2.820249622,0.9574429507,0.8731260732,14.74568225,9.365535438,46.78398236
2.819280493,0.9615844849,0.874208253,14.74313396,9.485296286,45.92914903
2.818562284,0.9655344418,0.8753043652,14.75765531,9.607858299,45.14245288
2.818205446,0.9690391645,0.8767486616,14.80174077,9.737559845,44.44837411
2.818393192,0.9719770894,0.8786239154,14.86619648,9.87679376,43.83248108
2.819149558,0.974453538,0.8807558601,14.93257118,10.02364777,43.26266973
2.820350779,0.9765322994,0.8831248613,14.99918697,10.17623423,42.73718786
2.821871503,0.9782846104,0.8857019576,15.0644232,10.33250172,42.25436121
2.823584945,0.9797885616,0.8884500958,15.12671796,10.49025855,41.81258083
2.825363006,0.981128452,0.8913252805,15.18456927,10.64719522,41.41029113
2.827076372,0.9823940966,0.894277637,15.2365362,10.80090616,41.04597856
2.82859463,0.9836800912,0.897252391,15.28123988,10.94891105,40.71816104
2.830196628,0.9846349729,0.9003869985,15.32303364,11.0951915,40.46279486
2.832165341,0.984959373,0.9038396606,15.36426104,11.24476378,40.30011552
2.834370921,0.9848445705,0.9075630847,15.40083302,11.39643785,40.2050221
2.836679879,0.9844927572,0.9114941393,15.42887625,11.54881039,40.15237013
2.838957495,0.984108157,0.9155639616,15.44461313,11.70032626,40.11699394
2.841069034,0.9838920192,0.9197029379,15.44428841,11.84929666,40.07371568
2.842879781,0.9840414965,0.9238405543,15.42414161,11.99387235,39.99734377
2.8442538,0.9847523749,0.9279001028,15.38042463,12.13197066,39.86266177
2.845240444,0.9859263608,0.931929054,15.31335938,12.26271907,39.69386304
2.846003412,0.9873134896,0.9360236927,15.22756554,12.38760585,39.52936252
2.846576622,0.9888834971,0.940170506,15.12593125,12.50783566,39.36526545
2.846994711,0.9906049585,0.9443562374,15.01133774,12.624591,39.19769609
2.847292865,0.9924456327,0.9485675627,14.88665694,12.7390253,39.02279045
2.847506659,0.9943728333,0.952790765,14.75475046,12.85225839,38.83669008
2.847671886,0.9963538277,0.9570114039,14.61846983,12.96537423,38.6355366
2.847824381,0.9983562647,0.9612139797,14.4806582,13.07942087,38.41546742
2.847830402,1.000494191,0.9654574427,14.33291965,13.19412955,38.17403615
2.84757994,1.002868356,0.9697688279,14.16716926,13.30790649,37.91406683
2.847145422,1.005425715,0.9740857768,13.98671516,13.41983981,37.63963526
2.846600676,1.008111391,0.9783492164,13.79486975,13.52910136,37.35486624
2.846020889,1.010868625,0.9825039706,13.59494933,13.63495902,37.06393021
2.845482522,1.013638802,0.9864992011,13.39027333,13.73678516,36.77103872
2.845063195,1.016361557,0.9902886717,13.18416327,13.8340611,36.48043901
2.844841552,1.018974941,0.9938308332,12.97994152,13.92637753,36.19640817
2.844771478,1.02158544,0.9971688835,12.76412367,14.01008768,35.91445564
2.844745882,1.024305711,1.000362707,12.52730263,14.08383811,35.62806694
2.844753928,1.02708177,1.00340397,12.27891017,14.15082759,35.33848366
2.844786381,1.029860405,1.006290027,12.02837127,14.21437189,35.04690459
2.844835474,1.032589974,1.009023517,11.78510468,14.27790312,34.75447193
2.844894847,1.035220503,1.011612339,11.5585214,14.34496886,34.46226907
2.844959544,1.037703086,1.014070046,11.35802168,14.41923177,34.17133052
2.845016714,1.040085746,1.016315158,11.17350043,14.49816835,33.86749516
2.845064794,1.042452649,1.018278763,10.99029334,14.57680015,33.54214092
2.845118412,1.044806623,1.020005405,10.8109434,14.65530502,33.20461263
2.845194471,1.047146551,1.021550441,10.63797639,14.73400978,32.86429352
2.845312186,1.049467034,1.022980524,10.47389566,14.813387,32.53060592
2.845492888,1.051758457,1.024373314,10.32118089,14.89404637,32.21300841
2.845759655,1.054007436,1.025816417,10.18229121,14.97672047,31.92099037
2.846136809,1.056197654,1.027405517,10.05967306,15.06224478,31.66406505
2.846687749,1.058309729,1.029229847,9.964500509,15.15960494,31.4355486
2.847426288,1.060335551,1.031270269,9.900140509,15.27324725,31.22228681
2.848302076,1.062274296,1.03345967,9.857359128,15.39718805,31.02414539
2.849263253,1.064126858,1.03572365,9.826969062,15.52534796,30.84101966
2.850256206,1.065897021,1.037980156,9.799830459,15.65155737,30.67280914
2.851225564,1.067591684,1.040140033,9.766847981,15.76956742,30.51940712
2.852114456,1.069220102,1.042108506,9.718964239,15.87306642,30.38070553
2.852865072,1.070792149,1.043787558,9.64714972,15.95570167,30.25661573
2.853626553,1.072337993,1.04526498,9.554481468,16.02134647,30.15890013
2.854537426,1.073871693,1.046687177,9.451890088,16.07858799,30.09382546
2.855523634,1.075378403,1.048042535,9.342131957,16.12810402,30.05308256
2.856510951,1.076843886,1.049318105,9.227942679,16.17053254,30.02834285
2.857424944,1.078254475,1.050499548,9.112028068,16.20646676,30.01125518
2.858190933,1.079597179,1.051571027,8.997060207,16.2364534,29.9934437
2.858733944,1.0808599,1.052515069,8.885678687,16.26099412,29.966507
2.858978674,1.082031793,1.053312379,8.780497137,16.28055014,29.92201827
2.858830052,1.083120142,1.053878062,8.674157553,16.28978019,29.86154657
2.858313471,1.084127786,1.054189016,8.560187038,16.28530105,29.79466042
2.857534086,1.085039036,1.054317348,8.442518282,16.27049571,29.72489463
2.856597059,1.085839105,1.054334985,8.325093059,16.24875805,29.65575684
2.855607536,1.086514157,1.054313165,8.211865644,16.22348841,29.59072707
2.854670621,1.087051301,1.05432204,8.106805262,16.19808899,29.53325945
2.853891366,1.087438522,1.054430376,8.01389765,16.1759592,29.48678581
2.853374752,1.087664551,1.054705352,7.937145758,16.16049105,29.45472136
2.852986455,1.087733644,1.055143242,7.876227072,16.14912253,29.43152488
2.852550055,1.087665235,1.055674047,7.826788087,16.1372428,29.41078098
2.8521073,1.08747064,1.05626445,7.786800535,16.12516221,29.39459219
2.851699909,1.087160406,1.056881289,7.754239529,16.11319047,29.38506825
2.851369582,1.086744396,1.05749151,7.727084202,16.10163651,29.38432455
2.851158022,1.086231879,1.05806216,7.70331868,16.09080904,29.39448109
2.851106955,1.085631604,1.058560415,7.680933413,16.08101767,29.41766191
2.85125816,1.084951879,1.05895364,7.657926867,16.07257476,29.45599492
2.851697664,1.084111984,1.059382559,7.644128383,16.06790137,29.51482616
2.852430017,1.083063252,1.059946668,7.647025126,16.06781775,29.59493278
2.853374889,1.081860957,1.060553151,7.661093569,16.0702473,29.69160093
2.85445208,1.08055926,1.061111926,7.680785422,16.07313802,29.80012296
2.855581603,1.079211115,1.061536421,7.700524321,16.07447451,29.9157945
2.856683755,1.077868083,1.061744065,7.714703721,16.072285,30.03391542
2.857679168,1.076580061,1.061656508,7.717685824,16.06464343,30.14979441
2.85848883,1.07539493,1.061199574,7.703801389,16.04966661,30.25875692
2.859190842,1.074249793,1.060246636,7.673106832,16.02782075,30.36667723
2.859903403,1.073057081,1.058819127,7.631035204,16.00132083,30.48130486
2.860608185,1.071826586,1.057066852,7.579953022,15.9709267,30.60080083
2.861287308,1.07056942,1.055137632,7.522219276,15.93738451,30.7233258
2.861923366,1.069298424,1.053176777,7.460185843,15.90142378,30.84703488
2.86249939,1.068028408,1.051326747,7.39619796,15.86375547,30.97007455
2.862998742,1.066776231,1.049727033,7.33259483,15.82507088,31.09058143
2.863404942,1.065560729,1.048514238,7.271710424,15.78604169,31.20668297
2.863715508,1.06430773,1.047606029,7.206500541,15.74562291,31.32047188
2.863948123,1.062958274,1.046815973,7.131189303,15.70258326,31.43501426
2.864116079,1.061556365,1.046120892,7.050007895,15.65728178,31.54987296
2.864232098,1.060147367,1.045495447,6.967184217,15.61005117,31.66458416
2.864308364,1.058777997,1.044912194,6.88694265,15.56119751,31.77865739
2.864356571,1.057496251,1.044341693,6.813504524,15.511001,31.89157697
2.864387944,1.056351258,1.043752663,6.751089305,15.45971784,32.00280498
2.864413269,1.055393062,1.043112197,6.703916473,15.40758329,32.1117856
2.86437532,1.054662512,1.042573832,6.670255958,15.35243409,32.2192392
2.864234803,1.054137073,1.042255017,6.644881627,15.2929495,32.32616063
2.864028838,1.05377154,1.042068772,6.626777823,15.23062341,32.43239587
2.863794298,1.05351985,1.041929607,6.614936458,15.16696095,32.53778409
2.863567849,1.053335212,1.041753492,6.608354805,15.10347856,32.64215154
2.863385973,1.053170232,1.041457781,6.606034201,15.04170321,32.7453086
2.863284941,1.052977048,1.040961069,6.60697962,14.98317087,32.8470501
2.863300771,1.05270747,1.040183006,6.610200037,14.92942432,32.94715878
2.863406419,1.05239921,1.038922048,6.621356597,14.87561455,33.04558887
2.863546615,1.052119317,1.037145713,6.644014635,14.81743876,33.14234089
2.863715147,1.051863467,1.035027496,6.67405556,14.75727111,33.23728239
2.863906418,1.051627054,1.032740316,6.707376717,14.69749491,33.33031189
2.864115569,1.051404937,1.030456504,6.739890387,14.64050051,33.42136064
2.864338531,1.051191347,1.028347808,6.767522784,14.58868409,33.51039201
2.864572003,1.050979955,1.026585446,6.786213089,14.54444741,33.59739817
2.864813351,1.050764105,1.025340177,6.791912523,14.51019869,33.68239438
2.865085088,1.050574862,1.024567992,6.785300289,14.49041014,33.76109764
2.865404541,1.05043355,1.024079092,6.771472616,14.48513216,33.83140808
2.865761662,1.050319113,1.023825244,6.753003639,14.49013663,33.8966135
2.866146382,1.050210668,1.023758291,6.732459812,14.50118831,33.959989
2.866548615,1.050087387,1.023830166,6.71240585,14.51404859,34.02480328
2.866958254,1.049928457,1.02399279,6.69540711,14.52447555,34.0943217
2.867365125,1.049713108,1.024197834,6.684028408,14.52822036,34.17180634
2.867758928,1.049420721,1.024396361,6.68082927,14.52102007,34.26051283
2.868143906,1.049203608,1.024805995,6.678009236,14.50792569,34.3531567
2.868531522,1.049165891,1.025584522,6.668587846,14.49586008,34.44243922
2.868921906,1.049214927,1.026592268,6.656345273,14.48333699,34.53157684
2.869314916,1.049257948,1.027689367,6.645060758,14.46885468,34.62377287
2.869710177,1.04920195,1.028735749,6.638511854,14.45089573,34.72221605
2.87010706,1.048953745,1.029590939,6.6404727,14.42792127,34.83007804
2.870504602,1.048420148,1.030113664,6.654711306,14.39835973,34.9505099
2.870901363,1.04750833,1.030161262,6.684985804,14.36059018,35.08663717
2.871296075,1.046213186,1.029726345,6.737319603,14.31249318,35.23703465
2.871689645,1.044626674,1.02894507,6.811028864,14.25451594,35.39783597
2.872083661,1.042801976,1.027889288,6.899815062,14.1888592,35.5684956
2.872480064,1.040791972,1.026632207,6.997404037,14.11776176,35.74848904
2.872881201,1.038649087,1.02524888,7.097552261,14.04351182,35.9373172
2.873289891,1.036425131,1.023816606,7.194052881,13.96845712,36.13451115
2.873709507,1.034171153,1.022415252,7.280741527,13.8950142,36.33963711
2.874144073,1.031937295,1.0211275,7.351501838,13.8256767,36.55230149
2.874543871,1.029608242,1.019841767,7.409323784,13.75795556,36.7753052
2.874874618,1.027076879,1.018413693,7.462100187,13.68783962,37.01030083
2.875164256,1.024404575,1.016879463,7.511099977,13.61561134,37.2552129
2.875441046,1.021652278,1.015275757,7.557577212,13.54156395,37.50797534
2.875733609,1.018880524,1.013639667,7.602767128,13.46599944,37.76653144
2.876070945,1.016149435,1.012008658,7.647883427,13.38922717,38.02883425
2.876482454,1.013518701,1.010420594,7.69411681,13.31156327,38.29284748
2.876997938,1.011047557,1.008913804,7.742634779,13.23333069,38.55654669
2.877635529,1.008764944,1.007547895,7.796157743,13.15400278,38.82456713
2.878375269,1.006629274,1.006307318,7.854665389,13.07296511,39.10146148
2.879190499,1.004592671,1.005121289,7.915201213,12.99044843,39.3851046
2.880055137,1.002605948,1.00392359,7.974814454,12.90673104,39.67338776
2.880943744,1.000618529,1.002652803,8.03056079,12.82214084,39.96421889
2.881831589,0.9985783294,1.001252442,8.07950301,12.73705638,40.25552507
2.88269469,0.9964315945,0.9996709602,8.118711559,12.65190684,40.54525707
2.883509839,0.9941227118,0.9978616484,8.145264849,12.56717117,40.8313956
2.884332355,0.9915537842,0.9956406255,8.16224117,12.47804159,41.11710541
2.885212988,0.9887308975,0.992978066,8.174866716,12.38164421,41.40606977
2.88612217,0.9857537404,0.9900593797,8.183475459,12.28141609,41.6970946
2.887030241,0.9827232989,0.9870664664,8.188441271,12.1808218,41.98901182
2.887907432,0.9797420323,0.9841775406,8.190179582,12.08335245,42.2806777
2.888723839,0.9769140026,0.9815670572,8.189146571,11.99252416,42.57097037
2.889449374,0.9743449524,0.9794057386,8.185835951,11.91187616,42.85878657
2.890110921,0.9719574136,0.9776947091,8.171521955,11.84334882,43.14805617
2.890754518,0.9696080559,0.9762738389,8.140844725,11.7847627,43.44211678
2.891378172,0.9673056973,0.9750677022,8.099305199,11.73343656,43.73895007
2.891979252,0.9650598092,0.9739987104,8.052308256,11.68660637,44.03648697
2.892554478,0.9628803684,0.9729870538,8.005156609,11.64142003,44.33260918
2.893099935,0.9607777331,0.9719507526,7.963048292,11.59493625,44.62515157
2.893611124,0.9587625521,0.9708058154,7.931078031,11.54412766,44.91190517
2.894083041,0.9568457166,0.9694665106,7.914242721,11.48588803,45.19062062
2.894538941,0.9550910463,0.9680464036,7.914339418,11.42209783,45.46851049
2.894991916,0.9535264705,0.9666804626,7.927596882,11.35672451,45.75164753
2.895422367,0.9521069282,0.9653188515,7.950587485,11.28979808,46.03606663
2.895812008,0.9507845601,0.9639184032,7.979880805,11.22143108,46.31782802
2.896143885,0.9495089793,0.9624426105,8.012046617,11.15182122,46.59301416
2.896402356,0.9482274862,0.9608613644,8.043657232,11.0812503,46.85772844
2.896573041,0.9468852387,0.9591504483,8.071289012,11.01007961,47.1080955
2.896642713,0.9454253847,0.9572907913,8.091522921,10.93874167,47.34026281
2.896639273,0.9436884797,0.9550966716,8.104920874,10.85980739,47.57039648
2.896596012,0.9416393681,0.9524926168,8.11439353,10.76880305,47.81114839
2.896509545,0.9394048089,0.9496307392,8.120048615,10.6707116,48.05344807
2.896377791,0.9371098017,0.9466661205,8.122001117,10.57061217,48.28827518
2.89619984,0.9348778463,0.9437560748,8.120378651,10.47367413,48.5066607
2.89597569,0.9328313966,0.9410591033,8.115323355,10.38514158,48.69968274
2.895705845,0.9310925111,0.9387335423,8.106990576,10.31030916,48.85845626
2.895390775,0.9297837013,0.9369359057,8.095544589,10.2544898,48.97411602
2.895081062,0.9286895712,0.9354080521,8.076293261,10.21229268,49.06959575
2.894801166,0.927574109,0.9338705794,8.047202611,10.17578518,49.16609301
2.894511708,0.9265307508,0.9324439576,8.012391422,10.14645256,49.25213182
2.894172737,0.9256546485,0.9312456988,7.975923979,10.1257605,49.31621811
2.893743362,0.9250432566,0.9303895118,7.941817539,10.11514598,49.34682895
2.893181309,0.9247968683,0.9299846124,7.914069829,10.11601603,49.33240024
2.892442415,0.92501912,0.9301351935,7.896706688,10.12975427,49.26131305
2.891480076,0.9258174871,0.9309400639,7.893849607,10.15773506,49.12187937
2.890215954,0.9273200723,0.9321448084,7.918573994,10.20140901,48.92037956
2.888653248,0.9294911831,0.9334901486,7.973594523,10.25998807,48.67190445
2.886863788,0.9321969244,0.9350597531,8.047624452,10.33144612,48.37789026
2.88491627,0.9353068714,0.9369270786,8.129397064,10.41363081,48.03968039
2.882874955,0.9386961907,0.9391498448,8.207666151,10.5041969,47.65847138
2.880798156,0.9422473557,0.941765811,8.271199477,10.6005535,47.2352697
2.878736587,0.9458514073,0.9447897955,8.308765721,10.69982455,46.77086043
2.876731657,0.9494086905,0.9482118548,8.309115432,10.79882104,46.26578923
2.874474542,0.9534646438,0.9521832047,8.270511822,10.90208144,45.67307683
2.871695675,0.9585083897,0.9566078346,8.204986248,11.01331363,44.96578537
2.868502787,0.9643461947,0.961120311,8.121709554,11.12815486,44.17466411
2.865031276,0.9707504408,0.9654257025,8.029437522,11.24297242,43.33099619
2.86144806,0.9774489899,0.9693219908,7.936366414,11.35514965,42.46662265
2.857950317,0.9841193225,0.9727121736,7.850037095,11.46324701,41.61386854
2.854760558,0.9903876189,0.9756055694,7.777299198,11.56702806,40.80541104
2.852119692,0.9958328945,0.978107923,7.724346974,11.66734388,40.07413528
2.849881087,1.000713189,0.9804565173,7.675506161,11.76709694,39.36176187
2.847731226,1.005595139,0.9826594663,7.615772994,11.86698746,38.60414515
2.845683297,1.010465633,0.9845866316,7.551543008,11.96565463,37.82579293
2.84376771,1.015275395,0.9861764629,7.488659305,12.06234622,37.05165854
2.842029673,1.019937639,0.9874381551,7.43238611,12.1569424,36.30708449
2.840525418,1.024330032,0.9884477391,7.387435631,12.24992504,35.61770947
2.839317987,1.028300028,0.9893379843,7.358053348,12.34229003,35.00936123
2.838473314,1.031673562,0.9902820704,7.348165002,12.43540147,34.50795481
2.838220039,1.034058643,0.9916703018,7.368726325,12.53791418,34.1213331
2.838637516,1.035337115,0.9937150551,7.420926418,12.65491126,33.82767965
2.839563856,1.035756017,0.9962962303,7.494190998,12.78207899,33.60841256
2.840832424,1.035583381,0.9992509516,7.578210978,12.91465085,33.44489563
2.842272154,1.035102771,1.002389137,7.662842511,13.04758884,33.31840925
2.843707709,1.034608888,1.005504277,7.738032997,13.17570253,33.21013532
2.844959779,1.034404211,1.008379372,7.793775222,13.29370609,33.1011628
2.845845678,1.034796666,1.010787995,7.820090612,13.39621281,32.97251765
2.846571437,1.035497236,1.012886843,7.817479392,13.48651993,32.86308502
2.847427587,1.036049065,1.014976087,7.795465201,13.57159315,32.8121591
2.848355692,1.036513711,1.017032005,7.757683997,13.65142747,32.80136631
2.84929674,1.036953636,1.019027705,7.707774938,13.72598634,32.81232678
2.850191176,1.037430721,1.020934115,7.649323912,13.79518313,32.82664217
2.85097881,1.03800601,1.022719717,7.585840324,13.85886591,32.82588525
2.851598603,1.038740694,1.024349019,7.520767206,13.91680474,32.79159152
2.851988312,1.039698323,1.025779736,7.457525113,13.96868135,32.70525321
2.852135304,1.040821412,1.026930478,7.397025633,14.0113097,32.57901091
2.85209842,1.042006387,1.027809963,7.33695303,14.04354112,32.43851331
2.851921553,1.043251456,1.02850391,7.275903498,14.06803635,32.28547299
2.851648686,1.04455471,1.029098372,7.212457556,14.08744552,32.12159592
2.851323856,1.045913895,1.02967972,7.145177308,14.10440474,31.94858335
2.85099112,1.04732627,1.030334644,7.072604039,14.12153373,31.76813258
2.850694529,1.048788551,1.031150176,6.993256145,14.14143434,31.5819365
2.850478105,1.050296929,1.032213727,6.905627381,14.16669006,31.39168186
2.850239877,1.05188432,1.033404402,6.800797655,14.19082872,31.18839335
2.849880437,1.053575802,1.034545773,6.675401737,14.207456,30.96576256
2.849448348,1.055354642,1.035646009,6.536241866,14.21931599,30.72946885
2.848993182,1.057203156,1.036718744,6.390113208,14.22924161,30.48517983
2.848565527,1.059102852,1.037783536,6.243801736,14.24016523,30.23854292
2.848216948,1.061034458,1.038866172,6.10408168,14.25512347,29.99518128
2.847999919,1.062977869,1.039998796,5.977712992,14.27725645,29.76069509
2.84796775,1.064911951,1.041219874,5.871439324,14.30980157,29.54066834
2.848132249,1.0669652,1.042630665,5.779315545,14.35467155,29.32793119
2.84844496,1.06923053,1.044257653,5.691374405,14.40969567,29.1128825
2.848869593,1.071631977,1.046033492,5.608322425,14.47208364,28.89747068
2.849370108,1.074092932,1.047892882,5.530881579,14.5390855,28.68366733
2.849910668,1.076536219,1.049772291,5.459792195,14.60798989,28.47346779
2.850455593,1.078884183,1.051609686,5.395814319,14.67612152,28.26889027
2.850969306,1.081058788,1.053344296,5.339727498,14.74083759,28.07197353
2.851416272,1.082981744,1.05491638,5.292329014,14.79952321,27.88477318
2.851872254,1.084673245,1.056337312,5.258784683,14.85401784,27.70746305
2.852415245,1.086214912,1.057676777,5.240903421,14.90801632,27.53804569
2.853012806,1.087620677,1.058961522,5.23445289,14.96166564,27.37532662
2.8536322,1.088904838,1.060216274,5.23519321,15.0150655,27.21810533
2.854240422,1.090082147,1.061463923,5.238877096,15.06827307,27.06517343
2.854804224,1.091167865,1.062725669,5.241250121,15.12130682,26.91531361
2.855290121,1.092177754,1.064021156,5.238051144,15.17414941,26.76729973
2.855664405,1.093128033,1.065368569,5.225012958,15.22674964,26.61989784
2.855902131,1.093894376,1.066816167,5.205558078,15.27842177,26.47282257
2.856023229,1.094399642,1.068376188,5.185815459,15.32880727,26.32715248
2.856061069,1.094731239,1.070011282,5.16557195,15.3783178,26.18369501
2.856049009,1.094976717,1.07168345,5.144612734,15.42736088,26.04325753
2.856020455,1.09522373,1.073354047,5.122721698,15.47634012,25.90664733
2.856008881,1.095560002,1.074983803,5.099681642,15.52565542,25.77467158
2.856047802,1.096073312,1.076532857,5.075274308,15.57570317,25.64813729
2.856170703,1.096851494,1.077960825,5.049280227,15.62687634,25.52785148
2.856379723,1.09790594,1.079312818,5.020633872,15.68336511,25.41479263
2.856645617,1.099150308,1.080652724,4.989200103,15.74717425,25.30882746
2.856954718,1.100525936,1.081968193,4.956166348,15.81542544,25.20910094
2.857293395,1.10197415,1.083247094,4.922736578,15.88525207,25.1147663
2.857648077,1.103436212,1.084477459,4.890130778,15.95379818,25.02498538
2.858005267,1.104853294,1.085647445,4.859583777,16.0182175,24.9389281
2.858351543,1.10616651,1.086745322,4.832343406,16.07567253,24.8557712
2.858673557,1.107316981,1.087759488,4.809668,16.12333369,24.77469616
2.858997582,1.108421791,1.088703426,4.785828019,16.15993289,24.69925721
