C2P1T04_inf_data.tx,C2P1T04_inf_data.ty,C2P1T04_inf_data.tz,C2P1T04_inf_data.rx,C2P1T04_inf_data.ry,C2P1T04_inf_data.rz
2.894068123,0.8673822408,0.8248522307,6.780746839,6.518152112,65.22606896
2.894109488,0.8668400974,0.8237548237,6.86848509,6.484602298,65.22060907
2.894142091,0.8663256478,0.8227033813,6.947758941,6.451914746,65.21493891
2.894161784,0.8658861726,0.8217660785,7.009370331,6.42204291,65.20933818
2.894146869,0.8654626126,0.8208711924,7.063991139,6.392941285,65.20241096
2.894085494,0.864975579,0.8199122045,7.126804001,6.361548938,65.19292819
2.893987917,0.8644423524,0.8189047902,7.195373782,6.328291147,65.1814083
2.893864243,0.8638803933,0.8178644843,7.267263659,6.293590614,65.1683651
2.893724379,0.8633073877,0.8168066394,7.340034726,6.257866662,65.15430669
2.893578019,0.8627412667,0.8157464091,7.411245697,6.221534781,65.13973498
2.89343464,0.862200199,0.8146987537,7.478452726,6.185006499,65.12514575
2.893303532,0.8617025552,0.8136784673,7.539209287,6.14868959,65.1110294
2.893193838,0.8612668447,0.8127002277,7.591066147,6.112988576,65.09787232
2.893114628,0.8609116232,0.8117786654,7.631571369,6.07830554,65.08615883
2.893074987,0.8606553722,0.8109284548,7.65827038,6.045041231,65.07637378
2.893069947,0.8604332656,0.8100416401,7.66499215,6.008073582,65.06895761
2.893084928,0.8601865219,0.8090441197,7.652447354,5.964435373,65.06344215
2.893114827,0.8599422326,0.8080015329,7.628506749,5.917762709,65.05895918
2.89315417,0.8597278632,0.806978863,7.601051228,5.87169002,65.05463624
2.893196774,0.8595717449,0.8060399992,7.577973771,5.82984654,65.04958738
2.89323583,0.8595029633,0.8052479302,7.567177907,5.795857678,65.04291444
2.893298605,0.8595136308,0.8044198983,7.551029458,5.761833021,65.0396155
2.893404543,0.8595718399,0.8034139417,7.513515408,5.720613786,65.04284362
2.893534608,0.8596710496,0.8023536879,7.46498537,5.67692418,65.04892653
2.893668623,0.8598059835,0.8013612027,7.415803474,5.635477297,65.05416846
2.893784968,0.8599730789,0.8005565269,7.376348544,5.600969801,65.05484133
2.893861018,0.8601699856,0.8000583832,7.357011027,5.578088972,65.04719383
2.893910155,0.8604712513,0.7998551445,7.350518124,5.565539204,65.03426736
2.893960446,0.8609302055,0.7998377939,7.343073734,5.558430646,65.02134023
2.894011189,0.8615128412,0.7999789895,7.335288965,5.556063081,65.00801293
2.894061711,0.8621851759,0.8002514176,7.327775544,5.557736962,64.99388565
2.894111383,0.8629132279,0.800627826,7.321145993,5.562753614,64.97855863
2.894159631,0.8636629971,0.8010810496,7.316013834,5.570415442,64.96163252
2.894205933,0.8644004505,0.8015840262,7.312993796,5.580026147,64.94270863
2.894249827,0.8650915125,0.8021098028,7.312702045,5.590890941,64.92138917
2.894290905,0.8657020593,0.8026315331,7.315756428,5.602316782,64.89727738
2.894328805,0.8661979182,0.8031224652,7.322776733,5.613612601,64.8699777
2.894363205,0.866544871,0.8035559203,7.334384957,5.624089538,64.83909578
2.894411336,0.8667681535,0.8040529468,7.353411156,5.637903152,64.80511343
2.894481628,0.8669281773,0.8047037849,7.380481247,5.657967761,64.76880875
2.894560436,0.8670436647,0.8054352181,7.41291488,5.68173174,64.73023086
2.894633782,0.8671337967,0.8061732816,7.448036432,5.706637996,64.68942386
2.894687252,0.8672183537,0.8068430637,7.483176432,5.730122553,64.64642478
2.894705965,0.8673177553,0.8073686693,7.51567167,5.749614183,64.60126284
2.894743293,0.8673524287,0.8079394278,7.548707352,5.77112947,64.55522374
2.894838668,0.8672658993,0.8087278193,7.586160842,5.800136652,64.50882229
2.894955684,0.8671140299,0.8096314387,7.626419838,5.833235054,64.46092197
2.895057499,0.8669531733,0.8105470245,7.667884297,5.86702125,64.4103806
2.895106784,0.8668402178,0.8113703556,7.708967607,5.898088774,64.35604965
2.895065697,0.8668326436,0.8119961977,7.748097927,5.923028031,64.29677368
2.894974829,0.8668632769,0.8124219081,7.786209211,5.942861523,64.23495933
2.894894316,0.8668363457,0.8127312289,7.825166055,5.961085347,64.17327116
2.894815212,0.8667669248,0.8129477401,7.86480559,5.977997714,64.11093443
2.894728559,0.8666700982,0.813095025,7.904966445,5.993896573,64.0471736
2.894625387,0.8665609622,0.8131966642,7.945488919,6.00907968,63.98121252
2.894496725,0.8664546286,0.8132762247,7.986215208,6.023844556,63.9122745
2.894333591,0.8663662309,0.813357243,8.026989674,6.038488331,63.83958232
2.894126994,0.8663109315,0.8134632034,8.067659169,6.053307474,63.76235811
2.893867914,0.8663039302,0.8136175093,8.108073397,6.06859741,63.6798232
2.893547287,0.8663604755,0.8138434509,8.148085329,6.084652023,63.59119784
2.893155985,0.8664958767,0.8141641656,8.187551662,6.101763041,63.49570085
2.892679939,0.8666800632,0.8144659673,8.223371656,6.11832673,63.39613832
2.892125689,0.8668792969,0.8146587601,8.254695628,6.13318515,63.29492516
2.891515189,0.8671031736,0.8148017138,8.284765252,6.147311521,63.19069649
2.890870631,0.8673609725,0.8149550244,8.316829292,6.161699176,63.08209181
2.890214449,0.8676616413,0.8151799855,8.354144141,6.17736323,62.96775489
2.889569388,0.868013706,0.8155391788,8.399974968,6.195343741,62.84633549
2.888862688,0.8684552203,0.8160922955,8.453558662,6.215272215,62.7170499
2.888037129,0.8689970092,0.8168118136,8.511153377,6.236102566,62.58077005
2.887138943,0.8696064465,0.8176300865,8.571560123,6.257875997,62.43862886
2.886214177,0.8702510086,0.8184786984,8.633574749,6.28062821,62.29174869
2.885308687,0.8708982693,0.8192884046,8.695987528,6.304388973,62.14123996
2.884468098,0.871515933,0.8199890572,8.757582729,6.329181827,61.98820052
2.883669281,0.872096827,0.8205654937,8.820457438,6.353683773,61.83242777
2.882857381,0.8726623887,0.8210656418,8.887091153,6.376923234,61.67286461
2.882030157,0.8732234337,0.8215131008,8.956835377,6.399442788,61.50931424
2.881185274,0.8737908486,0.8219312545,9.029039382,6.421780352,61.34157512
2.880320303,0.8743755884,0.822343264,9.1030501,6.444468865,61.1694408
2.879432716,0.8749886769,0.8227720546,9.178211977,6.46803593,60.99269962
2.87851987,0.8756412125,0.8232403009,9.253866783,6.493003415,60.81113442
2.87757901,0.8763443782,0.8237704063,9.329353395,6.519887025,60.62452214
2.876607247,0.8771094559,0.8243844798,9.404007536,6.549195818,60.4326334
2.875601552,0.8779478449,0.8251043084,9.477161473,6.581431684,60.23523197
2.87455874,0.8788710848,0.8259513253,9.548143685,6.617088772,60.03207429
2.873440836,0.8798786457,0.826744219,9.629715657,6.654677352,59.82201487
2.872237421,0.8809530141,0.8273718815,9.728932653,6.692935037,59.60496698
2.870985254,0.8820818039,0.8279571728,9.836527892,6.73261149,59.38222913
2.869719248,0.8832548569,0.8286176413,9.943189757,6.774342071,59.15503761
2.868472333,0.8844644867,0.8294651555,10.03956072,6.818641084,58.92456013
2.867275419,0.8857055085,0.8306058613,10.11623627,6.865899371,58.69189581
2.866041435,0.8870968419,0.8319446334,10.18696314,6.917260289,58.45360486
2.864698529,0.888700006,0.8333308901,10.26718118,6.972892348,58.20698953
2.863297761,0.8904267447,0.8347797707,10.34996658,7.031569225,57.95417899
2.861888495,0.8921907455,0.8363010873,10.42836527,7.091974755,57.69724951
2.86051835,0.8939077148,0.8378991344,10.49539327,7.152700393,57.4382219
2.859233265,0.8954951158,0.8395729321,10.5440366,7.212248373,57.17906592
2.857946427,0.8970430452,0.8413295893,10.57725423,7.271542562,56.91704776
2.856556702,0.8986871908,0.8431701439,10.60301276,7.332358244,56.64854509
2.855087486,0.9004141548,0.8450810487,10.62178674,7.394418321,56.37416404
2.853562276,0.9022102061,0.8470489989,10.63405067,7.457454739,56.09451218
2.852004661,0.9040612581,0.8490609998,10.64027903,7.521209937,55.81019838
2.850438312,0.9059528506,0.8511044279,10.64094626,7.585438176,55.52183269
2.848886967,0.9078701372,0.8531670841,10.63652675,7.649906722,55.23002611
2.847374416,0.9097978768,0.8552372393,10.6274947,7.714396891,54.93539036
2.845924486,0.9117204303,0.8573036731,10.614324,7.778704957,54.6385376
2.844561019,0.9136217615,0.8593557048,10.59748803,7.842642912,54.34008018
2.843307856,0.9154854429,0.8613832161,10.57745943,7.906039091,54.04063032
2.842114527,0.917374209,0.8633264692,10.54759186,7.9681389,53.73954738
2.840921176,0.919345237,0.8651592998,10.50420601,8.028710109,53.43564726
2.839738212,0.921372409,0.8669258463,10.45224527,8.088441082,53.12872907
2.838576724,0.9234285441,0.868674815,10.39668068,8.148106435,52.81858843
2.837448322,0.925485639,0.8704594945,10.34251055,8.208568381,52.50501236
2.836365129,0.9275148487,0.8723378642,10.29476008,8.270778242,52.18777842
2.835294064,0.9295403434,0.8741014295,10.23872843,8.332491216,51.86722723
2.83420566,0.931603072,0.8755767698,10.16247248,8.391469453,51.54371655
2.833118913,0.9336973717,0.8768849699,10.07521619,8.448855201,51.21704662
2.832053601,0.9358170136,0.878156007,9.986238225,8.505940764,50.88700073
2.831029987,0.9379557536,0.8795287719,9.904870617,8.56416978,50.55333315
2.830068988,0.9401069403,0.881151513,9.840498489,8.625140429,50.21577384
2.829118582,0.9423485031,0.8829879355,9.785521026,8.68913523,49.87384062
2.828124576,0.9447418955,0.8848825509,9.726877367,8.754875977,49.52739441
2.827105507,0.9472545448,0.8868131545,9.665816042,8.821762559,49.17667322
2.82607995,0.9498536449,0.8887587072,9.603603241,8.889227697,48.82191477
2.825066511,0.9525061579,0.8906993899,9.541522949,8.956738074,48.46335628
2.824083818,0.9551788121,0.8926166479,9.480877039,9.023795334,48.10123425
2.823150522,0.9578380923,0.8944932265,9.422985348,9.089936954,47.7357843
2.822285296,0.9604502234,0.8963131982,9.369185728,9.154736997,47.36724118
2.821506844,0.9629811461,0.8980619796,9.320834101,9.217806745,46.99583877
2.820833906,0.9653964814,0.8997263404,9.279304504,9.278795207,46.6218103
2.82028527,0.9676614864,0.9012944022,9.245989159,9.337389524,46.24538867
2.819830522,0.9698827956,0.9026443801,9.228494157,9.391529429,45.86919238
2.819430178,0.9721589941,0.9037547185,9.228326003,9.441182552,45.49411558
2.819087489,0.9744447832,0.9047579568,9.237693403,9.488977126,45.11774598
2.818803158,0.9766973755,0.9057772897,9.248744914,9.537368515,44.73759099
2.818575348,0.9788766798,0.9069263422,9.253570937,9.588636681,44.35107504
2.818399582,0.9809455629,0.9083088077,9.244202876,9.644880517,43.95553698
2.818302516,0.982930828,0.9096095132,9.236502969,9.700520634,43.55408894
2.818300175,0.9848815189,0.9105789485,9.245827567,9.75103477,43.15079415
2.818368534,0.9867975294,0.9114057278,9.263323055,9.799816622,42.74429098
2.818481568,0.9886804253,0.9122704974,9.280030386,9.850055484,42.33313311
2.818611228,0.9905335689,0.9133456776,9.286885612,9.904730489,41.91578633
2.818727338,0.9923623836,0.9147951714,9.274718976,9.966604369,41.4906256
2.818846573,0.994143532,0.9164091677,9.248730772,10.03129622,41.05361222
2.819003509,0.9958632321,0.9178893612,9.220392549,10.09332224,40.60334017
2.819193988,0.9975415096,0.9192628879,9.189828439,10.153634,40.14207365
2.819414968,0.9991962585,0.9205604983,9.157116757,10.21319635,39.67208909
2.819664494,1.000843088,0.9218167665,9.122287346,10.27298798,39.1956744
2.819941638,1.002495212,0.9230702458,9.085319708,10.33400193,38.71512757
2.82024642,1.004163382,0.9243635706,9.046141961,10.39724616,38.23275489
2.8205797,1.005855872,0.9257435031,9.004630606,10.46374412,37.75086884
2.820943072,1.007578507,0.9272609266,8.960611132,10.5345354,37.27178569
2.821338751,1.009334754,0.9289707851,8.913859457,10.61067651,36.7978231
2.821769463,1.011125866,0.9309319697,8.864104181,10.69324179,36.33129754
2.822149775,1.013015603,0.9333670073,8.802060885,10.78383889,35.85215571
2.822433438,1.015038439,0.9362774069,8.723687027,10.88120224,35.34754536
2.822685776,1.01714188,0.9394085272,8.636500203,10.98237179,34.83070072
2.82297684,1.019261395,0.9425275065,8.547962753,11.08477715,34.31501856
2.823381073,1.021320095,0.9454240193,8.465480074,11.18626012,33.81405217
2.8239766,1.023229457,0.947909465,8.396401447,11.28506143,33.3414953
2.824671283,1.025089907,0.9504369718,8.325007757,11.38747884,32.8748038
2.825343544,1.027037693,0.9533955637,8.236496656,11.49794879,32.39002325
2.826032896,1.029022439,0.956531395,8.139560111,11.61246512,31.89895966
2.826783306,1.030982666,0.9596131019,8.042903788,11.72741458,31.41360504
2.827642862,1.032845791,0.9624320862,7.955247916,11.83958724,30.94613089
2.828663093,1.034529098,0.9648011848,7.88532421,11.94615333,30.50886882
2.82993602,1.03588549,0.9669205176,7.826249068,12.05090279,30.09584775
2.831480533,1.036880524,0.9690933711,7.76603037,12.15895473,29.69255271
2.833241138,1.037593878,0.9713031072,7.705763092,12.26973812,29.29862036
2.835163129,1.038105144,0.9735349193,7.646568521,12.38269619,28.9137088
2.837192539,1.038493759,0.9757758841,7.589593091,12.4972856,28.5374955
2.839276075,1.038838943,0.9780149956,7.536007103,12.61297564,28.16967559
2.841361069,1.039219655,0.9802431822,7.487003301,12.72924776,27.80996063
2.843395414,1.039714549,0.9824533062,7.443795344,12.84559519,27.45807768
2.845327514,1.040401947,0.9846401444,7.407616168,12.96152279,27.11376891
2.847106215,1.041359825,0.9868003505,7.379716249,13.07654705,26.77679167
2.848680749,1.042665794,0.988932397,7.361361778,13.19019623,26.44691902
2.850279209,1.044069625,0.9911213851,7.353845311,13.30664213,26.12565091
2.852085823,1.045328462,0.9934299689,7.355547284,13.42876202,25.81415898
2.853984487,1.046531304,0.9958229568,7.36338649,13.55409057,25.51176272
2.855859199,1.047768088,0.998263563,7.374295353,13.68008524,25.21781003
2.85759392,1.049129805,1.000713511,7.385220111,13.80413123,24.93167116
2.859072533,1.050708565,1.003133024,7.393121063,13.92354706,24.6527355
2.860398914,1.052547671,1.005662656,7.40479454,14.04361873,24.37992754
2.861735491,1.054568606,1.008418511,7.426456113,14.16953222,24.11334839
2.863053668,1.056682447,1.01132031,7.454207329,14.29836056,23.85418548
2.864324379,1.058801863,1.014284008,7.484153488,14.42711159,23.60364457
2.865518009,1.060841421,1.017221719,7.512405684,14.55273099,23.36294325
2.866604375,1.06271757,1.020041942,7.535082929,14.67210849,23.13330756
2.867519243,1.064569085,1.022955061,7.557231918,14.78879496,22.91211693
2.86824371,1.066562949,1.026193407,7.585659112,14.90796874,22.69649609
2.868814928,1.06865979,1.029694235,7.619131237,15.02891035,22.48729788
2.869269713,1.070821158,1.033392515,7.656417022,15.15088242,22.2853768
2.86964455,1.07300961,1.037220971,7.696288201,15.27313041,22.0915867
2.869975594,1.075188747,1.041110149,7.737520392,15.39488357,21.90677901
2.870298679,1.077323222,1.04498853,7.778893874,15.51535607,21.73180147
2.870649324,1.079378709,1.048782675,7.819194253,15.63374839,21.5674975
2.871062743,1.081321829,1.052417407,7.857213011,15.7492488,21.41470609
2.871573852,1.083120036,1.055816022,7.891747943,15.86103502,21.27426242
2.872217284,1.08474146,1.058900541,7.92160349,15.96827599,21.14699904
2.872948889,1.086134752,1.061825601,7.950923021,16.07528582,21.03736151
2.873699388,1.087318355,1.064771146,7.983189314,16.18522924,20.94628864
2.874465125,1.088366518,1.067694421,8.016233881,16.29552212,20.86934546
2.875242009,1.089354402,1.070550832,8.047895734,16.4035562,20.80208772
2.876025571,1.090357665,1.073294602,8.076013009,16.50670537,20.74006166
2.876810981,1.091452267,1.075879082,8.098418982,16.60232855,20.67880486
2.877718884,1.092472219,1.078317265,8.116784206,16.69372469,20.63065845
2.878809963,1.093262673,1.080658021,8.13395949,16.7849391,20.60577043
2.879989049,1.093916468,1.082907705,8.14953709,16.87442809,20.59638012
2.881160935,1.094525915,1.085073145,8.163085852,16.96063865,20.59472214
2.882230433,1.095182472,1.087162107,8.174141981,17.04201219,20.5930261
2.88310236,1.09597676,1.089183258,8.182208707,17.11698497,20.58351654
2.883837851,1.096927882,1.091105852,8.188624777,17.18609996,20.57323841
2.884559868,1.097975791,1.092901737,8.194833475,17.25113786,20.57357395
2.885265922,1.099091885,1.094583921,8.200470935,17.31238484,20.58324809
2.885953545,1.100247498,1.096165502,8.205168859,17.37012604,20.6009836
2.886620314,1.101413891,1.097659702,8.208554641,17.4246463,20.62550164
2.887263864,1.102562241,1.099079889,8.210251491,17.4762308,20.65552218
2.887881898,1.103663629,1.100439585,8.209878556,17.52516551,20.68976439
2.888472188,1.104689044,1.101752475,8.207051046,17.57173746,20.72694702
2.889032579,1.105609373,1.103032402,8.201380351,17.61623489,20.76578854
2.889560974,1.106395408,1.104293351,8.19247416,17.65894723,20.8050074
2.890055329,1.107017847,1.105549428,8.179936575,17.70016489,20.84332211
2.890475006,1.107523646,1.106727133,8.154424988,17.73573836,20.88501325
2.890803283,1.107976501,1.107773301,8.11217272,17.7632557,20.93389258
2.891074055,1.108372489,1.108732161,8.061133805,17.78560584,20.9879669
2.891321197,1.108709063,1.109646331,8.009246482,17.80565738,21.04521742
2.891578505,1.108985605,1.110556152,7.964432912,17.82625216,21.10359176
2.891879659,1.109203244,1.111499735,7.934599761,17.85020507,21.16100774
2.892121472,1.1091893,1.112417855,7.91006082,17.87366144,21.21957708
2.89222195,1.108858435,1.113246428,7.878614284,17.89206379,21.28229754
2.892246376,1.108344116,1.114014359,7.84437141,17.90714737,21.34839107
2.892259947,1.107780694,1.114749318,7.811427903,17.92063264,21.41706178
2.892327787,1.107303518,1.115477559,7.783863845,17.93422338,21.48749497
2.892514901,1.107048781,1.116224072,7.765744439,17.94960815,21.55886033
2.892822619,1.106927347,1.117017822,7.756840933,17.96749252,21.6331458
2.893197597,1.106763803,1.117856143,7.753577737,17.98695795,21.71238585
2.89362268,1.106565109,1.118716131,7.754987015,18.00724894,21.79581418
2.894080703,1.106337946,1.119575203,7.760097454,18.02761175,21.88266661
2.894554499,1.106088732,1.120411127,7.767934159,18.04729491,21.97218047
2.895026911,1.105823639,1.121202045,7.77751859,18.06554966,22.06359412
2.895480803,1.105548604,1.121926485,7.787868531,18.08163033,22.15614663
2.895899066,1.10526933,1.122563384,7.797998102,18.09479464,22.24907767
2.896264623,1.104991294,1.123092093,7.806917804,18.10430385,22.34162745
2.896560439,1.104719736,1.123492384,7.813634591,18.10942297,22.4330369
2.896769518,1.104459655,1.123744456,7.817151985,18.10942074,22.52254794
2.896946497,1.10423268,1.123870777,7.82500083,18.10464057,22.60982428
2.897140772,1.104042207,1.123911207,7.842109228,18.09628393,22.69585432
2.897327663,1.103865473,1.123872978,7.863584177,18.08492107,22.78187426
2.897482685,1.10367952,1.123764009,7.884543618,18.0711351,22.86912586
2.897581547,1.10346119,1.123592878,7.90011502,18.05552096,22.95885598
2.897600163,1.103186958,1.123368968,7.905436082,18.0386869,23.05231948
2.897503274,1.102877705,1.123113361,7.906157929,18.01895106,23.1439381
2.89729827,1.102565782,1.12282686,7.909581651,17.99488803,23.22989787
2.897025229,1.10224443,1.122489394,7.913340029,17.96750536,23.31411409
2.896724269,1.101906824,1.122081181,7.915076914,17.93781268,23.40050735
2.896435556,1.101545986,1.121582804,7.91244569,17.9068215,23.49300415
2.896199321,1.101154701,1.120975342,7.903111241,17.87554704,23.59553903
2.895959568,1.100728439,1.12021719,7.886573026,17.84263826,23.70190179
2.895643266,1.100267374,1.119296156,7.864344761,17.80627281,23.80451127
2.895265128,1.099771295,1.118237586,7.83712633,17.76676047,23.90525302
2.894839852,1.099240221,1.117066442,7.805620215,17.7244072,24.00601113
2.894382154,1.098674397,1.11580736,7.77053146,17.67951597,24.10866771
2.893906772,1.098074318,1.114484673,7.732567745,17.63238714,24.2151023
2.893428476,1.097440758,1.113122394,7.692439567,17.58331859,24.32719137
2.892962064,1.096774814,1.11174416,7.650860544,17.53260553,24.44680789
2.89252235,1.096077964,1.110373137,7.608547823,17.4805399,24.57582087
2.89212414,1.095352144,1.109031896,7.566222614,17.42740959,24.71609489
2.891782202,1.094599831,1.107742239,7.52461083,17.37349723,24.86948976
2.891452193,1.09384894,1.1063633,7.473325156,17.31583664,25.03135613
2.891094269,1.093107106,1.104809472,7.406754186,17.25286636,25.19690159
2.890729477,1.092349579,1.10318079,7.332794405,17.18693386,25.36773372
2.890378256,1.091556027,1.101571382,7.259346078,17.12033318,25.5454026
2.890060347,1.090710921,1.100068874,7.194312795,17.05529907,25.73139558
2.8897947,1.08980323,1.098754072,7.145600338,16.99400009,25.92714422
2.889624951,1.08886638,1.097544666,7.103052101,16.93424832,26.13638267
2.889554006,1.087928367,1.096320537,7.054117375,16.87282021,26.35943338
2.889538698,1.086974046,1.095098246,7.003100081,16.81024892,26.59256171
2.889535303,1.08598998,1.093890876,6.954285779,16.74702578,26.83200843
2.889499501,1.084964384,1.092707857,6.911939297,16.68359639,27.07399072
2.889386374,1.083886846,1.091555088,6.880304418,16.62035982,27.31470729
2.889214365,1.082774722,1.090414191,6.854900124,16.5557761,27.55892645
2.889033435,1.081648745,1.089265791,6.829122595,16.48846092,27.81311245
2.888845391,1.080504561,1.088111335,6.80401595,16.41900583,28.07599748
2.888651878,1.079338156,1.086951572,6.780623434,16.34799201,28.34631191
2.888454373,1.078145834,1.085786566,6.759987262,16.27598962,28.62278496
2.888254192,1.076924174,1.084615722,6.743148491,16.20355744,28.90414556
2.888052499,1.075669975,1.083437833,6.731146949,16.13124266,29.18912342
2.887850317,1.074380184,1.08225114,6.72502121,16.05958101,29.47645027
2.887648555,1.073051818,1.081053412,6.725808635,15.98909715,29.76486126
2.887448026,1.071681864,1.07984204,6.734545474,15.92030526,30.05309648
2.887249483,1.070267171,1.078614146,6.752267047,15.85371001,30.33990269
2.886977036,1.068895594,1.077351972,6.786037205,15.78998592,30.62892267
2.88659316,1.067617161,1.076036939,6.837634959,15.72855019,30.92362846
2.886157204,1.066370749,1.074669347,6.900174043,15.6680724,31.22253458
2.885730078,1.065094362,1.073255282,6.966779107,15.60729915,31.52417043
2.885374351,1.063725493,1.071806485,7.03058813,15.54505535,31.82707455
2.885154282,1.062201146,1.070340444,7.084753618,15.48024645,32.12979486
2.884989828,1.060650316,1.06875913,7.143116727,15.41290711,32.43725594
2.884778232,1.059195834,1.06698846,7.218619697,15.3438946,32.75299351
2.884552057,1.057764318,1.065091133,7.303099354,15.2734953,33.07349962
2.884345492,1.05628189,1.063136294,7.388423888,15.2021133,33.39528409
2.884194417,1.054674348,1.061199605,7.466495352,15.13027372,33.7148726
2.884136388,1.05286701,1.059363328,7.529251335,15.05862321,34.02881018
2.884177115,1.050840028,1.057560832,7.583317301,14.98624742,34.34493218
2.884287847,1.048644784,1.055670039,7.640100585,14.91193188,34.67146588
2.884455748,1.046312275,1.053696728,7.698737849,14.83598561,35.00556878
2.884668153,1.04387266,1.051649101,7.758364641,14.75874974,35.34440649
2.884912607,1.04135519,1.049537946,7.818115438,14.68059923,35.68515379
2.885176899,1.038788164,1.047376741,7.877123796,14.60194387,36.02499565
2.885449091,1.036198907,1.045181681,7.934522574,14.52322813,36.3611281
2.885717543,1.033613767,1.042971648,7.989444206,14.44493033,36.69075897
2.885970919,1.031058141,1.040768104,8.041020991,14.36756076,37.01110835
2.886198192,1.028556518,1.038594925,8.088385369,14.29165909,37.31940865
2.886388625,1.026132558,1.036478174,8.130670161,14.21779095,37.6129043
2.886615103,1.023577472,1.034312203,8.169415565,14.14442428,37.89989512
2.886930597,1.020759805,1.032020829,8.206529564,14.07009214,38.18841241
2.887294472,1.017818061,1.029677472,8.241692177,13.99549897,38.47531257
