C2P1T03_hyoid_data.tx,C2P1T03_hyoid_data.ty,C2P1T03_hyoid_data.tz,C2P1T03_hyoid_data.rx,C2P1T03_hyoid_data.ry,C2P1T03_hyoid_data.rz
2.34584732,0.4752001584,1.149867645,56.15313699,41.85983306,52.40798614
2.345451017,0.4755143505,1.151509734,56.17862785,41.92395749,52.32467163
2.345026757,0.4759065146,1.153103143,56.20539709,41.98545872,52.25210037
2.344656647,0.4763766945,1.154625254,56.23206061,42.04622799,52.19264799
2.344422823,0.4769243584,1.156053205,56.25722837,42.10814679,52.14868906
2.344407393,0.4775485461,1.157363864,56.27951024,42.17308831,52.12260032
2.344546672,0.4782907428,1.158603562,56.30098971,42.23572113,52.12044122
2.344729443,0.4791754016,1.159820005,56.32458235,42.29153006,52.14312721
2.344966329,0.4801756717,1.16099195,56.35012253,42.34360065,52.1853035
2.345267844,0.4812644461,1.162098347,56.3774219,42.39501686,52.24160192
2.34564446,0.4824143237,1.163118531,56.40628123,42.4488687,52.30665109
2.346106664,0.4835976036,1.164032413,56.43649497,42.50825714,52.37508044
2.346664996,0.4847863133,1.164820659,56.4678485,42.57629633,52.44151814
2.347330081,0.485952271,1.16546487,56.5001079,42.65611308,52.50058277
2.348144606,0.4871475879,1.165888334,56.53317481,42.74861122,52.56511201
2.349112539,0.4884284975,1.166070046,56.56696752,42.85087175,52.64718513
2.350186928,0.4897727829,1.166076735,56.6012125,42.9603037,52.74023916
2.35132165,0.4911577014,1.165976221,56.63556498,43.07432983,52.83766219
2.352471623,0.4925596801,1.16583746,56.66959463,43.19038741,52.93278421
2.35359288,0.4939542055,1.165730496,56.70278025,43.30592668,53.01887346
2.354642508,0.4953159029,1.165726344,56.73451377,43.41840668,53.08913848
2.355578433,0.4966187995,1.165896799,56.76411365,43.52528852,53.13673607
2.356453898,0.497868347,1.166205939,56.79512167,43.63017658,53.15853779
2.357344402,0.4990887733,1.166563482,56.83019741,43.73766444,53.1600933
2.35824134,0.5002824841,1.166959183,56.86733894,43.84668799,53.1475746
2.359135629,0.5014524671,1.167381366,56.90460771,43.95618186,53.12719479
2.360017679,0.5026023109,1.167816756,56.94013127,44.06508461,53.10521014
2.360877397,0.5037361983,1.168250428,56.9721044,44.17234188,53.08792098
2.361704194,0.5048588722,1.168665862,56.99878836,44.27690752,53.08167165
2.362487029,0.5059755722,1.169045115,57.01850818,44.37774247,53.09284941
2.363199551,0.5071112302,1.169540856,57.02580701,44.47711494,53.11513726
2.363839354,0.5082809238,1.170254518,57.01920883,44.57726542,53.13834748
2.364430668,0.5094753916,1.171090789,57.0030696,44.67712073,53.16310959
2.364997328,0.5106852586,1.171954963,56.98176505,44.77561381,53.19007651
2.36556279,0.5119010076,1.172752998,56.95969062,44.87168397,53.21992422
2.366150144,0.5131130045,1.173391526,56.9412606,44.96427622,53.25335052
2.366782093,0.5143115759,1.17377781,56.93090651,45.05233966,53.2910728
2.367480915,0.5154871386,1.173819653,56.93307473,45.13482497,53.33382478
2.368287514,0.5165915843,1.173399293,56.94907138,45.21290816,53.38299566
2.36920076,0.5176049764,1.17254599,56.97555658,45.28833396,53.43893917
2.370179816,0.51856025,1.171387823,57.01001347,45.36090157,53.5008397
2.371184332,0.5194902596,1.170052184,57.04991992,45.43040704,53.56787376
2.372174533,0.5204276062,1.168665866,57.09274823,45.49664499,53.63920995
2.37311125,0.5214045582,1.167355082,57.13596491,45.55940985,53.71400943
2.373955893,0.5224530638,1.16624544,57.17703076,45.61849668,53.79142651
2.374670376,0.5236048556,1.165461859,57.2134011,45.67370152,53.87060964
2.375274319,0.524844233,1.164860138,57.24894378,45.72357779,53.94639214
2.375814761,0.5261314853,1.164238422,57.28795362,45.76750232,54.01659645
2.376294997,0.5274624716,1.163634156,57.32853911,45.8065031,54.08486077
2.376718297,0.5288332188,1.163084263,57.36882604,45.84160164,54.15483402
2.37708792,0.5302398635,1.162625123,57.40695382,45.87381181,54.23017386
2.377407088,0.5316786618,1.162292533,57.44107436,45.9041394,54.31454613
2.37767894,0.5331460681,1.162121654,57.46935355,45.93358232,54.41162577
2.377906455,0.5346388782,1.162146926,57.48997533,45.96313148,54.52509905
2.378101185,0.5362141621,1.162563794,57.50185163,45.99389374,54.65765239
2.378267815,0.5379072857,1.16343437,57.50646638,46.02556851,54.80711981
2.378398689,0.5396826949,1.164593623,57.50586504,46.05703403,54.96990955
2.378486184,0.5415042532,1.165878623,57.50206874,46.08717295,55.14241447
2.378522941,0.5433349535,1.167129061,57.49706909,46.11487277,55.32101059
2.378502008,0.5451368145,1.16818751,57.49282527,46.13902604,55.50205649
2.378416897,0.5468709557,1.168899402,57.49126361,46.15853016,55.68189366
2.378261547,0.5484978435,1.169112735,57.49427953,46.17228685,55.85684782
2.378035359,0.5499863508,1.168839704,57.50268144,46.17811848,56.03161367
2.377743606,0.5513576379,1.168244919,57.5149759,46.17573386,56.21241694
2.377389442,0.552650277,1.167406055,57.52959473,46.16687395,56.39787967
2.376976149,0.5539026536,1.166400169,57.54498808,46.15329151,56.5866418
2.376507071,0.5551528748,1.165303793,57.55962963,46.13675331,56.77736519
2.375985577,0.5564387166,1.164192978,57.57202022,46.11904157,56.96873669
2.375415063,0.5577976074,1.163143273,57.58068983,46.10195437,57.1594701
2.374798972,0.5592666494,1.162229651,57.58419804,46.0873052,57.34830718
2.374097717,0.5608160078,1.161369661,57.5822889,46.07463767,57.53502377
2.373285191,0.56239654,1.160447813,57.57601394,46.06203189,57.72050667
2.37238512,0.564016033,1.159488898,57.56590826,46.04911666,57.90518022
2.371421196,0.5656820679,1.158517501,57.55249704,46.03552001,58.08946183
2.370417067,0.5674020045,1.157557962,57.53629515,46.02086866,58.27376175
2.369396327,0.5691829792,1.156634341,57.51780702,46.00478767,58.45848293
2.368382501,0.5710319175,1.155770411,57.49752658,45.9869004,58.64402109
2.36739903,0.5729555588,1.154989652,57.47593741,45.96682857,58.83076478
2.366397032,0.575059276,1.154360145,57.44850071,45.9427434,59.02140125
2.365331268,0.5773882212,1.153898453,57.41252339,45.91407507,59.21720307
2.364230271,0.5798592414,1.153549975,57.37126861,45.88232747,59.41643867
2.363122152,0.582389959,1.153259225,57.32802563,45.84899696,59.6173848
2.362034575,0.5848987943,1.152969762,57.28611068,45.81557201,59.81832583
2.360994738,0.5873049618,1.152624149,57.24886692,45.78353301,60.01755389
2.360029355,0.5895284439,1.152163949,57.21966365,45.75435239,60.21336965
2.35916465,0.5914899426,1.151529753,57.20189486,45.729495,60.40408398
2.358403483,0.5932299262,1.150614473,57.1998939,45.70921733,60.59360911
2.357714884,0.5948532439,1.149420135,57.2120873,45.69179549,60.7855786
2.357074756,0.5963768915,1.148051073,57.23300933,45.67574288,60.97789308
2.356460092,0.5978167686,1.14661261,57.25717126,45.65960748,61.16844822
2.355849001,0.5991876424,1.145211063,57.27906182,45.64197301,61.35513301
2.355220735,0.6005031603,1.143953805,57.29314881,45.6214582,61.53583108
2.354555708,0.6017759147,1.142949367,57.29388186,45.59671424,61.70842494
2.353900468,0.6029713564,1.142212264,57.28292297,45.57038425,61.87185837
2.353302702,0.6040598713,1.141650572,57.26648353,45.54546002,62.02750987
2.352745172,0.6050609155,1.141214263,57.24581546,45.52112905,62.17690525
2.352210299,0.6059941462,1.140853439,57.22215807,45.49656861,62.32155487
2.351680157,0.6068793757,1.140518302,57.19673912,45.47094693,62.4629541
2.351136474,0.6077365476,1.140159124,57.17077527,45.44342391,62.60258354
2.35056065,0.6085857339,1.139726224,57.14547201,45.41315154,62.74190903
2.349933776,0.6094471525,1.139169951,57.12202305,45.37927387,62.88238142
2.349277782,0.6103538983,1.138550879,57.09327545,45.34262393,63.02167968
2.348621562,0.6113000147,1.137952765,57.05422263,45.3043461,63.15726967
2.347955967,0.6122477281,1.137359707,57.00925888,45.2640272,63.29025196
2.347271183,0.6131598985,1.136754359,56.9627649,45.22123046,63.42170037
2.34655672,0.61400004,1.136117898,56.91910663,45.17549591,63.55266046
2.345801407,0.614732326,1.135430011,56.88263406,45.12634073,63.68414847
2.344993393,0.6153215817,1.134668938,56.85767987,45.07325937,63.81715043
2.34412016,0.6157332683,1.133811535,56.84855796,45.01572365,63.95262149
2.343178954,0.6160184002,1.132776675,56.85654339,44.9585437,64.09024833
2.342181955,0.6162418658,1.131537788,56.87802156,44.90497678,64.22889714
2.341139296,0.6163897319,1.130154031,56.90992883,44.85215634,64.3682549
2.340061976,0.6164471943,1.128686265,56.94916363,44.79722776,64.50798558
2.338961768,0.6163986252,1.127196894,56.99258639,44.73734984,64.64772628
2.337851168,0.6162276465,1.125749856,57.03702041,44.66969604,64.78708537
2.336743377,0.6159172296,1.124410764,57.0792537,44.59145535,64.92564264
2.335652326,0.6154498177,1.123247187,57.11604194,44.49983309,65.0629513
2.334521194,0.614730714,1.122176947,57.14726047,44.39200168,65.20943548
2.333305472,0.6137266661,1.121102871,57.17577001,44.26880032,65.3704006
2.332037833,0.61251235,1.120070946,57.20286433,44.13298969,65.5377654
2.330750359,0.6111631653,1.119125708,57.22997439,43.98739503,65.70354968
2.3294743,0.60975549,1.118309901,57.25869362,43.83491097,65.85989218
2.328239836,0.6083669112,1.117664263,57.29079229,43.67850113,65.99906056
2.327075831,0.6070764339,1.117227451,57.32822127,43.52119297,66.11345325
2.326009598,0.6059646713,1.117036106,57.3731058,43.36606832,66.19559343
2.325016732,0.6050401879,1.117102542,57.42097112,43.20813968,66.25608157
2.324052514,0.604232021,1.117386273,57.46713154,43.04244945,66.30864942
2.323112106,0.6035030418,1.117841995,57.51357739,42.87216534,66.35065037
2.322190202,0.6028163861,1.118422521,57.56237509,42.70046374,66.37949803
2.321281106,0.6021353686,1.119078759,57.61566013,42.53052722,66.39266061
2.320378813,0.601423364,1.119759801,57.6756262,42.36554182,66.38765235
2.319477108,0.6006436476,1.120413146,57.74451041,42.2086941,66.36202257
2.318569683,0.599759192,1.120985027,57.82457483,42.063168,66.31334227
2.317583064,0.5989716701,1.121512383,57.91772471,41.92285261,66.2363153
2.316476977,0.5984324157,1.122070863,58.02356118,41.78071898,66.13066237
2.315296411,0.5980268936,1.122664689,58.14082428,41.63854434,66.00145586
2.314088759,0.5976378644,1.123298941,58.26814371,41.49807136,65.85371688
2.312904135,0.597144833,1.123979518,58.40402576,41.36100735,65.69240537
2.311795503,0.5964236527,1.12471302,58.54684659,41.22902324,65.52241341
2.310818617,0.5953462976,1.125506537,58.69485142,41.1037524,65.34856184
2.310031796,0.5937808205,1.126367372,58.84615942,40.98678976,65.17560052
2.309363486,0.5915636961,1.127260532,59.02479282,40.86554877,65.00438042
2.3087169,0.5887526388,1.128171378,59.24546045,40.73269778,64.83061847
2.308116423,0.5855396598,1.12913076,59.49208223,40.59750476,64.65131019
2.307588982,0.5821101105,1.130157881,59.74837196,40.46895906,64.46343175
2.307163345,0.5786432312,1.131258152,59.99781464,40.35573984,64.26390698
2.306869256,0.5753131828,1.132422137,60.22364439,40.26620488,64.04956284
2.306736506,0.5722904272,1.133625642,60.40882161,40.20839996,63.81707776
2.306794072,0.5697433184,1.134830988,60.53600712,40.19008819,63.56292645
2.307121398,0.5675269581,1.136054453,60.61232253,40.21922577,63.27327858
2.30772862,0.5653897989,1.137299374,60.65828545,40.29100592,62.94367928
2.308539953,0.5633401776,1.138506205,60.67651021,40.3939683,62.58453196
2.309481254,0.5613853834,1.13962612,60.66988671,40.51684022,62.206439
2.310481267,0.5595300414,1.140623227,60.64171127,40.64858305,61.8203213
2.311472391,0.5577751588,1.14147596,60.59576314,40.77842307,61.43748714
2.312391015,0.5561177796,1.142177627,60.53632371,40.89586434,61.06964968
2.313177399,0.5545511842,1.14273611,60.46813563,40.99068043,60.72889309
2.314017286,0.5532262017,1.143137554,60.36841205,41.08917987,60.39219918
2.315065917,0.5522222067,1.143349446,60.2197798,41.21500958,60.03479136
2.31622284,0.5514218808,1.143373171,60.03577392,41.35437925,59.66665623
2.317391717,0.5507050438,1.143225235,59.83050303,41.49383076,59.29826845
2.318480699,0.5499478649,1.142937059,59.61867146,41.62023867,58.94062231
2.319401973,0.5490233923,1.142554165,59.41552957,41.72079483,58.60518481
2.320070546,0.5478032658,1.142134669,59.23675115,41.78297259,58.30377063
2.320402327,0.5461604908,1.141747036,59.09823888,41.79446656,58.04834014
2.320424395,0.5439586353,1.141376621,58.99996202,41.74623275,57.84535688
2.320246702,0.5412511595,1.140998566,58.92689116,41.64709305,57.68674202
2.319906832,0.5382002971,1.140664116,58.87212804,41.5114817,57.56234721
2.319441221,0.534968047,1.140414359,58.82855675,41.35365487,57.46189881
2.31888638,0.531714647,1.140280816,58.78904063,41.18774749,57.37518244
2.31827963,0.5285979181,1.140286062,58.74653637,41.02781139,57.29214585
2.317659352,0.5257733974,1.140444408,58.69412818,40.88783518,57.20292282
2.31706471,0.523395181,1.140762648,58.62498602,40.78174698,57.09778133
2.316295045,0.5213272514,1.141203491,58.53286848,40.69303055,56.99046108
2.315209212,0.5193307447,1.141736804,58.42091419,40.59863267,56.89801691
2.313934018,0.5174079097,1.14237029,58.29639556,40.50261729,56.81570837
2.312593679,0.5155648474,1.143104493,58.16663395,40.40903362,56.73877368
2.311309752,0.5138116168,1.143932228,58.03900319,40.32191094,56.66242668
2.310201294,0.5121620404,1.144838708,57.92092342,40.24525556,56.58185415
2.309385229,0.5106332218,1.145802371,57.81984554,40.18305032,56.49221309
2.308976906,0.5092447902,1.146796432,57.74322681,40.1392569,56.38862801
2.30905727,0.5081302239,1.147930691,57.69885755,40.11821063,56.27668558
2.309550654,0.5073501914,1.149288298,57.68333371,40.11838657,56.16438511
2.310337916,0.5068141591,1.15080272,57.68732182,40.13493748,56.05048611
2.311300532,0.5064302354,1.152408634,57.70151339,40.16300471,55.9337848
2.312319798,0.5061065882,1.154039613,57.71663089,40.19771429,55.81309898
2.313276438,0.5057520881,1.155626923,57.72343395,40.23417455,55.68726356
2.314050647,0.5052761693,1.157099436,57.71272555,40.2674754,55.55513715
2.314522543,0.5045879052,1.158384642,57.6753581,40.2926892,55.41561961
2.31471873,0.5037388125,1.159427616,57.60969196,40.31087828,55.26310093
2.314767897,0.5028447942,1.160257306,57.52382396,40.32712914,55.09532216
2.314703816,0.5019103241,1.160928805,57.42324694,40.34255808,54.91625035
2.31456021,0.5009403777,1.16149945,57.31344355,40.3583136,54.72983413
2.314370606,0.4999408266,1.162028881,57.19988285,40.37558189,54.53999464
2.314168265,0.4989186351,1.162579096,57.08801866,40.39558962,54.35062079
2.31398619,0.4978818551,1.163214506,56.98328988,40.41960433,54.16556908
2.313857227,0.4968394145,1.164002003,56.8911231,40.44893236,53.98866825
2.313576089,0.4957213658,1.1648842,56.79253554,40.48176261,53.80775588
2.313010311,0.494484673,1.165772403,56.67273341,40.51619164,53.61306608
2.31230177,0.4931801034,1.166690022,56.54341423,40.55346137,53.4119834
2.311591967,0.4918601191,1.167662303,56.41626595,40.59488078,53.21185405
2.31102206,0.490578819,1.168716321,56.30296861,40.64182675,53.01998748
2.310733155,0.4893913543,1.169881365,56.21520075,40.69573997,52.84367071
2.31086684,0.4883528101,1.171189738,56.16465131,40.75811632,52.69019604
2.311565989,0.4875165461,1.172677967,56.16303742,40.83049366,52.56690281
2.313086225,0.4868615613,1.174467925,56.24001539,40.91688835,52.48539861
2.315420957,0.4863095267,1.176605083,56.3987936,41.01776208,52.4442161
2.318320593,0.4858258109,1.179009617,56.6114461,41.12926076,52.43114299
2.321530886,0.4853838883,1.181587544,56.84998489,41.24744676,52.43379978
2.324789802,0.4849713403,1.184225976,57.08631445,41.36832477,52.43950816
2.327826286,0.4845919087,1.186792102,57.29221255,41.48785909,52.43524126
