upper_jaw_tip_data.tx,upper_jaw_tip_data.ty,upper_jaw_tip_data.tz,lower_jaw_tip_data.tx,lower_jaw_tip_data.ty,lower_jaw_tip_data.tz,hyoid_tip_data.tx,hyoid_tip_data.ty,hyoid_tip_data.tz,ope_tip_data.tx,ope_tip_data.ty,ope_tip_data.tz
0.0352500281,-1.130239572,-6.055605938,3.442285803,2.474790419,0.405413823,2.88558368,1.378242539,0.2776844852,-0.009368324786,-0.6221326722,1.606393575
0.0352500281,-1.130239572,-6.055605938,3.443392045,2.474362214,0.405255092,2.885414372,1.378042785,0.2779367006,-0.009822916254,-0.6215393897,1.606102582
0.0352500281,-1.130239572,-6.055605938,3.444594035,2.473911674,0.4051577277,2.885194558,1.377867687,0.2782331584,-0.01023639919,-0.6209750374,1.605899993
0.0352500281,-1.130239572,-6.055605938,3.445926188,2.473445958,0.4051484071,2.884901318,1.377743586,0.278575263,-0.01057462524,-0.6204727832,1.605820592
0.0352500281,-1.130239572,-6.055605938,3.447373977,2.472969346,0.4052202273,2.884567171,1.377640979,0.2789710596,-0.01079725883,-0.6200283289,1.605955386
0.0352500281,-1.130239572,-6.055605938,3.448895331,2.472478585,0.4053395322,2.884224591,1.377524568,0.2794211044,-0.01092225763,-0.619606662,1.606299567
0.0352500281,-1.130239572,-6.055605938,3.450483303,2.471969633,0.4054926511,2.883850586,1.377411951,0.2799155698,-0.01100286844,-0.6191949664,1.606744348
0.0352500281,-1.130239572,-6.055605938,3.452131294,2.47143797,0.4056668442,2.883422219,1.377320623,0.2804447308,-0.01109214658,-0.6187807438,1.607181097
0.0352500281,-1.130239572,-6.055605938,3.45383306,2.470878584,0.4058503341,2.88291662,1.377267973,0.2809988879,-0.01124284483,-0.6183519304,1.607501255
0.0352500281,-1.130239572,-6.055605938,3.455550258,2.470321806,0.4060756506,2.882344427,1.377249809,0.281582977,-0.01142267966,-0.6179276575,1.607763682
0.0352500281,-1.130239572,-6.055605938,3.457264326,2.469790935,0.4063724761,2.881731897,1.377248999,0.2822065412,-0.01156923738,-0.6175311344,1.608088786
0.0352500281,-1.130239572,-6.055605938,3.458998965,2.469270057,0.406725411,2.881079687,1.377263404,0.2828667334,-0.01168994504,-0.6171566469,1.608460476
0.0352500281,-1.130239572,-6.055605938,3.460777877,2.46874327,0.4071190044,2.880388513,1.377290839,0.2835607306,-0.01179224799,-0.6167984733,1.608862718
0.0352500281,-1.130239572,-6.055605938,3.462624763,2.468194699,0.4075377342,2.879659161,1.377329056,0.2842857348,-0.01188359502,-0.6164508971,1.609279517
0.0352500281,-1.130239572,-6.055605938,3.464563317,2.467608499,0.4079659876,2.878892505,1.377375739,0.2850389767,-0.01197142939,-0.6161082146,1.60969491
0.0352500281,-1.130239572,-6.055605938,3.466617219,2.466968863,0.4083880441,2.878089505,1.377428495,0.2858177217,-0.01206318575,-0.6157647365,1.610092953
0.0352500281,-1.130239572,-6.055605938,3.468810128,2.466260024,0.4087880584,2.877251219,1.377484855,0.2866192795,-0.01216629303,-0.615414784,1.610457724
0.0352500281,-1.130239572,-6.055605938,3.471165678,2.465466253,0.4091500459,2.876378795,1.377542273,0.2874410156,-0.01228818322,-0.6150526799,1.61077332
0.0352500281,-1.130239572,-6.055605938,3.473707472,2.464571854,0.4094578688,2.87547347,1.377598132,0.2882803653,-0.01243630609,-0.6146727342,1.611023862
0.0352500281,-1.130239572,-6.055605938,3.476331866,2.463670121,0.4098218256,2.874515982,1.377695281,0.2891804779,-0.01258209339,-0.6142677135,1.611349732
0.0352500281,-1.130239572,-6.055605938,3.478958557,2.462824966,0.4103145726,2.873495685,1.3778564,0.2901649849,-0.01270269731,-0.6138410205,1.611840924
0.0352500281,-1.130239572,-6.055605938,3.481646229,2.461976528,0.4108636116,2.872426954,1.37804832,0.2912030663,-0.01281419249,-0.613402888,1.61240608
0.0352500281,-1.130239572,-6.055605938,3.484453399,2.461065215,0.4113959262,2.871324468,1.37823738,0.2922655285,-0.0129326082,-0.6129636094,1.612953901
0.0352500281,-1.130239572,-6.055605938,3.487438313,2.460031848,0.4118377156,2.870203242,1.37838937,0.2933250621,-0.01307391083,-0.6125335579,1.61339312
0.0352500281,-1.130239572,-6.055605938,3.490659171,2.458817297,0.4121150427,2.869078551,1.378469621,0.2943562901,-0.01325407182,-0.6121231164,1.61363251
0.0352500281,-1.130239572,-6.055605938,3.493947847,2.45750715,0.4122663917,2.867876189,1.378547712,0.2953072651,-0.0134365441,-0.6117728086,1.613591792
0.0352500281,-1.130239572,-6.055605938,3.497184863,2.456193009,0.4123804341,2.866553438,1.378684264,0.2961858805,-0.01359296295,-0.6114838959,1.613341991
0.0352500281,-1.130239572,-6.055605938,3.500501647,2.454824674,0.4124594414,2.86517301,1.378830621,0.2970602701,-0.01375182821,-0.6112075693,1.613018624
0.0352500281,-1.130239572,-6.055605938,3.504029361,2.453352736,0.4125050157,2.863797888,1.37893745,0.2980024737,-0.01394181875,-0.610894777,1.61275684
0.0352500281,-1.130239572,-6.055605938,3.507899305,2.451727994,0.4125193676,2.862491249,1.378954839,0.299088519,-0.01419175917,-0.6104962486,1.612691437
0.0352500281,-1.130239572,-6.055605938,3.51193745,2.450044596,0.4124175593,2.861198614,1.378941853,0.300283632,-0.01450750228,-0.6100207488,1.612535215
0.0352500281,-1.130239572,-6.055605938,3.515929287,2.448402469,0.4121423923,2.859836556,1.37897509,0.3015065025,-0.01486901192,-0.6095135505,1.611994858
0.0352500281,-1.130239572,-6.055605938,3.519946033,2.446760506,0.4117399352,2.858424526,1.379031127,0.3027655857,-0.01526663864,-0.6089796415,1.611195717
0.0352500281,-1.130239572,-6.055605938,3.524058732,2.445077903,0.4112556789,2.856981565,1.379087088,0.304068707,-0.01569041973,-0.6084242904,1.610262664
0.0352500281,-1.130239572,-6.055605938,3.528338272,2.443314142,0.410734525,2.855526211,1.379120739,0.3054228472,-0.01612953405,-0.6078536428,1.609319726
0.0352500281,-1.130239572,-6.055605938,3.532855397,2.441428993,0.4102207696,2.854076454,1.379110563,0.3068339965,-0.01657208569,-0.6072749517,1.608489925
0.0352500281,-1.130239572,-6.055605938,3.537680688,2.439382531,0.4097580816,2.852649701,1.379035786,0.3083070744,-0.01700521426,-0.6066964447,1.607895316
0.0352500281,-1.130239572,-6.055605938,3.542884536,2.437135175,0.409389479,2.851262792,1.378876377,0.3098459109,-0.0174155299,-0.6061268319,1.607657257
0.0352500281,-1.130239572,-6.055605938,3.548537087,2.434647744,0.4091573006,2.849932046,1.378612995,0.3114532871,-0.01778987087,-0.6055744572,1.607896881
0.0352500281,-1.130239572,-6.055605938,3.55470818,2.431881534,0.4091031758,2.84867334,1.378226897,0.3131310298,-0.01811638373,-0.6050460909,1.608735793
0.0352500281,-1.130239572,-6.055605938,3.560918297,2.429265424,0.4089568069,2.847333479,1.377867308,0.315025516,-0.01835592802,-0.6045502455,1.610293053
0.0352500281,-1.130239572,-6.055605938,3.566866158,2.427027807,0.4085731805,2.845821552,1.37762688,0.3171991052,-0.01851683653,-0.6040725936,1.612447988
0.0352500281,-1.130239572,-6.055605938,3.572883192,2.424837043,0.4081617684,2.844246395,1.377402754,0.3195259631,-0.01865810614,-0.6035859221,1.614963171
0.0352500281,-1.130239572,-6.055605938,3.579293564,2.422373133,0.4079028644,2.842716654,1.377092504,0.3218788054,-0.01883287764,-0.6030692789,1.617599387
0.0352500281,-1.130239572,-6.055605938,3.586412581,2.419330079,0.4079443722,2.841340837,1.376594065,0.3241288183,-0.01908666836,-0.6025098629,1.620114884
0.0352500281,-1.130239572,-6.055605938,3.594543509,2.415418156,0.4083992902,2.84022729,1.375805651,0.3261456554,-0.01945797822,-0.6019024851,1.622265721
0.0352500281,-1.130239572,-6.055605938,3.603009898,2.411404597,0.4088635767,2.839082064,1.374947661,0.3281826193,-0.01990796738,-0.6012857875,1.624718431
0.0352500281,-1.130239572,-6.055605938,3.611272984,2.407840326,0.4091171161,2.837688488,1.374205432,0.330465315,-0.02039091332,-0.6006655378,1.62796981
0.0352500281,-1.130239572,-6.055605938,3.619814162,2.404146341,0.4094691706,2.836270772,1.373424759,0.3328204694,-0.0209216692,-0.6000017475,1.631517244
0.0352500281,-1.130239572,-6.055605938,3.629091429,2.399777386,0.4101520662,2.835053337,1.372451437,0.3350744411,-0.02149585541,-0.5992748971,1.634851379
0.0352500281,-1.130239572,-6.055605938,3.6395334,2.394227543,0.4113173421,2.83426073,1.371131259,0.3370529344,-0.02209067661,-0.5984853759,1.637456778
0.0352500281,-1.130239572,-6.055605938,3.650902717,2.388134051,0.4125622689,2.833602793,1.369693103,0.338875454,-0.02276018312,-0.5976260709,1.639804349
0.0352500281,-1.130239572,-6.055605938,3.662712134,2.382244006,0.4135463787,2.832753634,1.368375097,0.3407452381,-0.02354480591,-0.5966960708,1.642562243
0.0352500281,-1.130239572,-6.055605938,3.6749833,2.37625044,0.4144431097,2.831884294,1.367036614,0.3426128834,-0.02439116078,-0.5957169172,1.645508555
0.0352500281,-1.130239572,-6.055605938,3.687732014,2.369848255,0.4154094695,2.831165915,1.365536677,0.3444289536,-0.02524240969,-0.594714386,1.648420813
0.0352500281,-1.130239572,-6.055605938,3.700967224,2.362734306,0.4165853239,2.830769595,1.363734083,0.3461435853,-0.02603836753,-0.5937184854,1.651076006
0.0352500281,-1.130239572,-6.055605938,3.71468884,2.3546089,0.418093957,2.830866186,1.361487588,0.3477058985,-0.02671660565,-0.5927624267,1.653250923
0.0352500281,-1.130239572,-6.055605938,3.729160397,2.346018911,0.4192932311,2.831079416,1.359114856,0.3489678012,-0.02733986505,-0.5918782872,1.65509208
0.0352500281,-1.130239572,-6.055605938,3.744422962,2.337543221,0.4197009962,2.831104292,1.356870373,0.3499266851,-0.02799073728,-0.5910483343,1.656878441
0.0352500281,-1.130239572,-6.055605938,3.760150074,2.328903195,0.4197128111,2.831217855,1.354518526,0.3507473099,-0.02863626753,-0.5902324756,1.658585662
0.0352500281,-1.130239572,-6.055605938,3.776033096,2.319774712,0.4197904559,2.831696611,1.351824279,0.3515921152,-0.02924352079,-0.5893911054,1.660189398
0.0352500281,-1.130239572,-6.055605938,3.791778144,2.309786227,0.420466689,2.832816078,1.348553717,0.3526198855,-0.02977922666,-0.5884854646,1.661665397
0.0352500281,-1.130239572,-6.055605938,3.807879077,2.299243409,0.4210372196,2.834341249,1.344990765,0.3535585457,-0.03021102296,-0.5876234352,1.662647746
0.0352500281,-1.130239572,-6.055605938,3.824779465,2.288676412,0.4205952808,2.835925604,1.341465596,0.3541433731,-0.03056286111,-0.5868825186,1.662980663
0.0352500281,-1.130239572,-6.055605938,3.842137113,2.277984545,0.41947095,2.837675744,1.337815359,0.3545384658,-0.03088478621,-0.5861791616,1.662955035
0.0352500281,-1.130239572,-6.055605938,3.859628457,2.267021478,0.4180677687,2.83969787,1.333877641,0.3549054006,-0.03122120214,-0.5854345418,1.662860315
0.0352500281,-1.130239572,-6.055605938,3.876943979,2.25559261,0.4168697933,2.842097642,1.329490657,0.3554027313,-0.03160798198,-0.5845774776,1.662983802
0.0352500281,-1.130239572,-6.055605938,3.893784826,2.243455552,0.4164427263,2.844979696,1.324493669,0.356185187,-0.032073193,-0.5835436194,1.663610864
0.0352500281,-1.130239572,-6.055605938,3.910930904,2.23066637,0.4160783719,2.848284069,1.31914023,0.3569545436,-0.03255932879,-0.5823952346,1.664085409
0.0352500281,-1.130239572,-6.055605938,3.928937959,2.217553148,0.414850859,2.851875866,1.313693487,0.3574329336,-0.03301972464,-0.5812144645,1.663885363
0.0352500281,-1.130239572,-6.055605938,3.947199346,2.204199537,0.4131355301,2.855746214,1.308007369,0.3578026977,-0.03348891688,-0.5799743728,1.663494292
0.0352500281,-1.130239572,-6.055605938,3.96513269,2.19061949,0.4114215654,2.859886453,1.301934453,0.3582471614,-0.03398712467,-0.5786605104,1.663390279
0.0352500281,-1.130239572,-6.055605938,3.982173668,2.176757003,0.4103153869,2.864287839,1.29532609,0.3589506988,-0.0345205209,-0.5772705279,1.664046132
0.0352500281,-1.130239572,-6.055605938,3.999067468,2.161818394,0.4100267918,2.869082223,1.288152088,0.3597403858,-0.03508943919,-0.575824757,1.665288569
0.0352500281,-1.130239572,-6.055605938,4.016713496,2.145378044,0.4101394924,2.874358518,1.280515933,0.3603350753,-0.03568258805,-0.5743444003,1.666639194
0.0352500281,-1.130239572,-6.055605938,4.03480145,2.127868991,0.4104279396,2.880044122,1.272467942,0.3607603006,-0.03628370916,-0.5728317168,1.668111732
0.0352500281,-1.130239572,-6.055605938,4.053038858,2.109702241,0.4107005399,2.886067927,1.264056877,0.3610464259,-0.03687744602,-0.5712879028,1.669719868
0.0352500281,-1.130239572,-6.055605938,4.071151085,2.091264534,0.4108025936,2.89236046,1.255329645,0.361229822,-0.03744933639,-0.5697131036,1.671477057
0.0352500281,-1.130239572,-6.055605938,4.088879958,2.072917331,0.4106182558,2.898853931,1.246331093,0.3613537791,-0.03798578393,-0.5681064525,1.673396345
0.0352500281,-1.130239572,-6.055605938,4.105981365,2.054997014,0.4100712841,2.905482211,1.237103885,0.361469158,-0.03847400938,-0.5664661354,1.675490233
0.0352500281,-1.130239572,-6.055605938,4.122222206,2.037816261,0.4091243577,2.912180731,1.22768848,0.3616347728,-0.03890198186,-0.5647894825,1.677770566
0.0352500281,-1.130239572,-6.055605938,4.137377061,2.021666529,0.4077767959,2.918886351,1.218123191,0.3619175059,-0.03925833085,-0.5630730844,1.680248472
0.0352500281,-1.130239572,-6.055605938,4.151224926,2.006821517,0.4060605516,2.925537188,1.208444344,0.3623921518,-0.03953224012,-0.5613129319,1.682934319
0.0352500281,-1.130239572,-6.055605938,4.164785924,1.991180055,0.4048591392,2.932589736,1.198206417,0.3629270854,-0.03992622973,-0.5593564995,1.685633781
0.0352500281,-1.130239572,-6.055605938,4.178820119,1.973403248,0.4045581188,2.94032587,1.187166956,0.3633310697,-0.04055038323,-0.5571386637,1.688235471
0.0352500281,-1.130239572,-6.055605938,4.192744449,1.95485474,0.4045333675,2.948428002,1.175658919,0.3636149294,-0.04125733619,-0.554784079,1.690874397
0.0352500281,-1.130239572,-6.055605938,4.206013497,1.936835892,0.4042583255,2.956586145,1.16400543,0.3638195045,-0.04190207142,-0.5524146635,1.693686606
0.0352500281,-1.130239572,-6.055605938,4.218115138,1.920587888,0.4033033889,2.964497621,1.152519426,0.3640177216,-0.04234214096,-0.5501494118,1.696809313
0.0352500281,-1.130239572,-6.055605938,4.228559713,1.907303207,0.4013256306,2.971866005,1.141504455,0.364313589,-0.04243816425,-0.5481039174,1.700381199
0.0352500281,-1.130239572,-6.055605938,4.237829112,1.895006024,0.3991758884,2.979301171,1.130185934,0.3648618252,-0.04237254862,-0.5460960256,1.70444784
0.0352500281,-1.130239572,-6.055605938,4.246623057,1.881706611,0.3976062249,2.987317321,1.117983892,0.3655945181,-0.04235922162,-0.5439320494,1.708885359
0.0352500281,-1.130239572,-6.055605938,4.254800554,1.868530915,0.396217642,2.995484956,1.105480109,0.3663336602,-0.04230881918,-0.5417079928,1.713579278
0.0352500281,-1.130239572,-6.055605938,4.262238567,1.856576173,0.3946612087,3.003383574,1.093245969,0.3669455283,-0.04213164439,-0.5395212079,1.718414618
0.0352500281,-1.130239572,-6.055605938,4.26882808,1.846914796,0.3926319251,3.010600495,1.08184356,0.3673393936,-0.04173734621,-0.5374707483,1.723275759
0.0352500281,-1.130239572,-6.055605938,4.274283024,1.839289359,0.3904831621,3.017453299,1.070836887,0.3677143468,-0.04108459535,-0.5355428072,1.728355711
0.0352500281,-1.130239572,-6.055605938,4.278500971,1.832670149,0.3887505952,3.024474459,1.059497981,0.3682716066,-0.04022033515,-0.5336448925,1.733877364
0.0352500281,-1.130239572,-6.055605938,4.281656029,1.826965404,0.3874115352,3.031579022,1.047944571,0.3689554883,-0.0391852584,-0.5317602925,1.739768308
0.0352500281,-1.130239572,-6.055605938,4.283923261,1.82209097,0.3864235776,3.038683137,1.036293504,0.3697151848,-0.03801862365,-0.5298738982,1.74595457
0.0352500281,-1.130239572,-6.055605938,4.285477616,1.817968291,0.3857289726,3.045704001,1.024660883,0.3705047029,-0.0367577978,-0.5279726407,1.752360385
0.0352500281,-1.130239572,-6.055605938,4.286492957,1.814522793,0.385258377,3.052559779,1.013162207,0.3712826786,-0.03543793374,-0.5260458054,1.758908066
0.0352500281,-1.130239572,-6.055605938,4.287141311,1.811682614,0.3849339865,3.059169498,1.001912495,0.3720120683,-0.03409178516,-0.5240852202,1.765517963
0.0352500281,-1.130239572,-6.055605938,4.287592443,1.809377633,0.3846720375,3.065452918,0.9910264057,0.3726597172,-0.03274966076,-0.5220853098,1.772108507
0.0352500281,-1.130239572,-6.055605938,4.288013786,1.807538793,0.3843846594,3.071330389,0.9806183405,0.3731958017,-0.0314395197,-0.5200430147,1.778596319
0.0352500281,-1.130239572,-6.055605938,4.288570771,1.806097683,0.3839810592,3.076722694,0.970802539,0.3735931467,-0.03018720984,-0.5179575685,1.784896383
0.0352500281,-1.130239572,-6.055605938,4.28838308,1.806011242,0.383649668,3.081720637,0.9613114022,0.3740724709,-0.02891370892,-0.515758697,1.791435416
0.0352500281,-1.130239572,-6.055605938,4.286827916,1.80781137,0.3835797302,3.086474448,0.9518613862,0.3748062889,-0.02755011573,-0.5134169068,1.798519344
0.0352500281,-1.130239572,-6.055605938,4.28445358,1.810795656,0.3836721365,3.090995047,0.9425437221,0.3756910659,-0.0261342142,-0.5109975318,1.805877993
0.0352500281,-1.130239572,-6.055605938,4.281805378,1.814258859,0.3838358564,3.095294595,0.9334504807,0.3766168759,-0.02470087835,-0.508571084,1.813237081
0.0352500281,-1.130239572,-6.055605938,4.279426262,1.8174879,0.3840008528,3.099386664,0.9246740593,0.3774683554,-0.0232818837,-0.5062135399,1.820318244
0.0352500281,-1.130239572,-6.055605938,4.277857733,1.819761467,0.3841189455,3.103286255,0.9163067731,0.378125257,-0.02190610888,-0.504006009,1.826839469
0.0352500281,-1.130239572,-6.055605938,4.276385824,1.822233693,0.3842742128,3.106799357,0.9085000994,0.3788052707,-0.02049381373,-0.50179507,1.833210291
0.0352500281,-1.130239572,-6.055605938,4.274205137,1.826054061,0.3845283388,3.109843713,0.9012124706,0.3797236743,-0.01898670728,-0.4994421153,1.839863558
0.0352500281,-1.130239572,-6.055605938,4.271719835,1.830485359,0.3848223582,3.112602733,0.8942469901,0.3807438346,-0.01744385634,-0.4970555155,1.846548658
0.0352500281,-1.130239572,-6.055605938,4.269335908,1.834781188,0.3851193588,3.115260118,0.8874062306,0.381717994,-0.01592420892,-0.4947459822,1.853013591
0.0352500281,-1.130239572,-6.055605938,4.267461875,1.838185397,0.3854060436,3.118000293,0.8804911609,0.3824889196,-0.01448658767,-0.4926264923,1.859005353
0.0352500281,-1.130239572,-6.055605938,4.265884275,1.841202757,0.3857700658,3.120654424,0.8738322067,0.3831839943,-0.01302781949,-0.4906577986,1.864599132
0.0352500281,-1.130239572,-6.055605938,4.264141629,1.844758286,0.3862691001,3.122967594,0.8678045448,0.3840184821,-0.01143325457,-0.48872658,1.870038095
0.0352500281,-1.130239572,-6.055605938,4.262272526,1.848718985,0.386862456,3.124994936,0.8622747119,0.3849582117,-0.009744811591,-0.4868357397,1.875321566
0.0352500281,-1.130239572,-6.055605938,4.260316109,1.852950532,0.3875124798,3.126790889,0.8571088176,0.3859658739,-0.008004926994,-0.4849876335,1.880449997
0.0352500281,-1.130239572,-6.055605938,4.258312194,1.857317607,0.3881841354,3.128409492,0.8521722455,0.3870016249,-0.00625646237,-0.4831842252,1.885424906
0.0352500281,-1.130239572,-6.055605938,4.256301331,1.861684113,0.388844728,3.129904606,0.847329411,0.388023668,-0.004542633357,-0.4814271957,1.890248813
0.0352500281,-1.130239572,-6.055605938,4.254324839,1.865913284,0.3894637723,3.131330042,0.8424435821,0.3889888082,-0.002906960416,-0.4797180078,1.894925186
0.0352500281,-1.130239572,-6.055605938,4.252424792,1.86986769,0.390013001,3.132739601,0.8373767651,0.389852974,-0.001393241831,-0.4780579236,1.899458393
0.0352500281,-1.130239572,-6.055605938,4.25064398,1.873409123,0.3904665144,3.134187014,0.8319896571,0.3905717017,-4.554924672e-05,-0.4764479747,1.903853645
