upper_jaw_tip_data.tx,upper_jaw_tip_data.ty,upper_jaw_tip_data.tz,lower_jaw_tip_data.tx,lower_jaw_tip_data.ty,lower_jaw_tip_data.tz,hyoid_tip_data.tx,hyoid_tip_data.ty,hyoid_tip_data.tz,ope_tip_data.tx,ope_tip_data.ty,ope_tip_data.tz
-3.044687025,-1.091281868,-7.718989971,4.764001383,1.683257081,-0.001570151502,3.00754903,0.7639113387,0.07886960419,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.764920857,1.682765266,-0.001430847958,3.007780736,0.7646745543,0.079413077,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.765862597,1.68226042,-0.001210530732,3.008295485,0.7655715306,0.08017299497,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.76685187,1.681661134,-0.001014267134,3.008893953,0.7665262203,0.08099263273,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.767914091,1.680885152,-0.0009453811455,3.009376472,0.7674547445,0.08172378419,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.769067613,1.67987993,-0.001096933482,3.009543014,0.7682654925,0.08222658736,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.770265868,1.678652709,-0.001437436869,3.009477897,0.7689698438,0.08258103834,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.771469549,1.677266001,-0.001860478874,3.009384818,0.7696485031,0.08293473624,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.772668689,1.67583396,-0.002303197351,3.009242425,0.7703068775,0.08325646185,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.773853309,1.674470593,-0.002703824524,3.009029112,0.7709470459,0.0835179444,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.77501341,1.6732898,-0.00300161165,3.008723054,0.7715682013,0.08369337126,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.776089135,1.672191635,-0.003273866017,3.008078197,0.7720976133,0.08374240833,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.777069106,1.671033436,-0.003600503279,3.007023274,0.7725045912,0.08368425857,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.778016029,1.669865114,-0.003926251351,3.005798664,0.7728520515,0.0835805522,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.778992647,1.66873695,-0.004196935879,3.004644943,0.7732046186,0.08348858353,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.780061716,1.667699758,-0.004359375334,3.003802854,0.7736279696,0.08346170031,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.781235319,1.666841973,-0.004336770843,3.002951612,0.7740884504,0.08337699532,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.782466592,1.666191774,-0.004129122749,3.001770803,0.7745189981,0.08315071052,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.783726611,1.665658288,-0.003825043746,3.000501979,0.7749376356,0.08288985833,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.785000283,1.665103608,-0.003512631152,2.99938682,0.7753615998,0.08269973222,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.786272672,1.664389665,-0.003278645393,2.998667107,0.7758074017,0.08268428313,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.787635389,1.663647111,-0.003041932847,2.998219327,0.7762593259,0.08265683986,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.789110175,1.663024644,-0.002714873805,2.997789372,0.7766961297,0.08245849633,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.790577268,1.662411784,-0.002369652369,2.997423195,0.7771289172,0.08223238752,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.792008809,1.661697196,-0.002029029356,2.997166589,0.7775698947,0.08212175272,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.793416691,1.660809056,-0.001726287253,2.997065244,0.7780332446,0.08226908571,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.794795894,1.659782966,-0.001445928931,2.99718271,0.7785139802,0.08270854445,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.796164513,1.65871351,-0.00114382789,2.997517457,0.7789993542,0.08334416889,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.797497003,1.657637248,-0.0008590713483,2.99801762,0.7794943756,0.08412159596,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.798767794,1.656589724,-0.000629278786,2.998631367,0.7800028183,0.08498735857,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.799971825,1.65555734,-0.0004677950703,2.999306898,0.7805266763,0.08588914484,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.801129041,1.654515326,-0.0003582050198,2.999992436,0.7810658266,0.08677595364,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.802251446,1.65348252,-0.0002937793908,3.000636211,0.7816179013,0.08759814936,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.803351095,1.652478286,-0.0002688145284,3.001186443,0.7821783708,0.08830741888,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.804440092,1.651522288,-0.0002783684322,3.001591332,0.7827408399,0.08885663419,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.8055049,1.650541074,-0.0002711056392,3.001995177,0.7833739068,0.08951048845,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.806530678,1.649512769,-0.0002403304026,3.002524302,0.784116841,0.09042147932,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.807529569,1.648511182,-0.0002393102686,3.003099765,0.7849117291,0.09137969407,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.808532438,1.647589282,-0.0002907838114,3.003642201,0.7856896263,0.09218333966,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.809570205,1.646799986,-0.0004172709873,3.004071799,0.786370823,0.09263837684,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.810613227,1.646101999,-0.0006760314248,3.004412779,0.787020421,0.09272908745,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.811623421,1.645407448,-0.001056751269,3.00474557,0.7877281545,0.09262974783,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.812598142,1.644782974,-0.001480779893,3.005074332,0.7884447976,0.09243558233,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.813555183,1.644247024,-0.001872306401,3.005403067,0.7891203416,0.09224200853,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.814543313,1.643709584,-0.00215533845,3.005735639,0.7897040708,0.09214460757,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.815601963,1.643121767,-0.002357835428,3.006079415,0.7901899738,0.09201348562,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.816675736,1.642518863,-0.00260333166,3.006429837,0.7906110208,0.0916886539,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.817746574,1.641946583,-0.002880840358,3.006772781,0.7909753902,0.09121996388,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.818891943,1.64138243,-0.003105757315,3.007094125,0.7912920394,0.09065654222,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.820128432,1.640753545,-0.003294694763,3.007379722,0.7915703004,0.09004705011,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.821404292,1.640019619,-0.003497011039,3.007615378,0.7918195824,0.08943988959,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.822694545,1.639207551,-0.003680509398,3.007786842,0.7920491822,0.08888335773,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.823974265,1.638344669,-0.003814940208,3.007879795,0.7922682022,0.08842574907,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.825218591,1.637458722,-0.003872160592,3.00787985,0.7924855774,0.0881154061,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.826437102,1.636654972,-0.00385306324,3.007905538,0.7926854513,0.08792153629,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.827708122,1.635958408,-0.003748538226,3.00802196,0.7928519811,0.08776934241,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.829049481,1.635282796,-0.003559391196,3.008134597,0.7929941717,0.08764094811,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.830393587,1.634598646,-0.003309456975,3.008149004,0.7931209144,0.08751803626,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.831672721,1.633876676,-0.003021132684,3.007970793,0.7932409743,0.08738202218,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.832824917,1.633080342,-0.002721108074,3.007487458,0.7933115879,0.08732645561,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.833809788,1.632234639,-0.00244957868,3.006753458,0.7933121061,0.08741039707,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.834579855,1.631465203,-0.002193198319,3.005924976,0.7932848495,0.0875629487,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.835173369,1.630848409,-0.001924576775,3.005158412,0.7932725383,0.08771141839,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.835683416,1.630373811,-0.001662411601,3.004610404,0.7933183343,0.08778116072,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.836156496,1.629910585,-0.001385483439,3.004112529,0.7933939132,0.08780658309,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.836637431,1.629305038,-0.001079360506,3.003433229,0.7934467104,0.08786438456,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.837216866,1.628511466,-0.0007728420848,3.002634603,0.793483979,0.0879422684,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.837800049,1.627624728,-0.000471454865,3.001778798,0.7935130457,0.08802763306,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.838317539,1.626753652,-0.0001860079305,3.000928017,0.7935412959,0.08810745092,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.838897597,1.625862414,5.245625868e-05,3.000144531,0.7935761675,0.08816823132,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.839667933,1.624900976,0.0002201220805,2.999490669,0.7936251516,0.08819606754,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.840736166,1.623785522,0.0002843409939,2.999028808,0.7936958012,0.08817676784,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.84200472,1.622616756,0.0002425705047,2.998821339,0.7937957473,0.08809607041,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.843292133,1.621615239,0.0001729752703,2.999038097,0.7939614151,0.08801627882,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.84462429,1.62069804,0.0001095614629,2.999646225,0.7941961794,0.0879796639,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.846105403,1.619679009,1.647954736e-05,3.000404082,0.7944570332,0.0879424236,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.847649957,1.618585154,-0.0001100721661,3.00107008,0.7946985157,0.08786083614,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.849172442,1.617440503,-0.000275820591,3.001402692,0.7948727527,0.08769102051,NaN,NaN,NaN
-3.044687025,-1.091281868,-7.718989971,4.850678,1.616423996,-0.0004486189521,3.001793373,0.7950305255,0.08749651535,-0.5632844512,-0.4459290984,2.210248178
-3.044687025,-1.091281868,-7.718989971,4.852155651,1.615692345,-0.0006016277705,3.002602233,0.7952347951,0.08734149141,-0.5631378136,-0.4467117747,2.208671659
-3.044687025,-1.091281868,-7.718989971,4.853567006,1.615132569,-0.0007844740205,3.0035408,0.795453998,0.08718279628,-0.5629177539,-0.4475441703,2.207117487
-3.044687025,-1.091281868,-7.718989971,4.854912395,1.614587158,-0.00102980933,3.004320694,0.795654816,0.08697649457,-0.5627105423,-0.4483024567,2.20567519
-3.044687025,-1.091281868,-7.718989971,4.856140124,1.613973407,-0.00132891342,3.004653633,0.7958023732,0.08667777909,-0.562602799,-0.4488631492,2.20443447
-3.044687025,-1.091281868,-7.718989971,4.857286046,1.613419442,-0.001774187362,3.004648244,0.795934729,0.08612518638,-0.5624459378,-0.4493961664,2.203282352
-3.044687025,-1.091281868,-7.718989971,4.858411647,1.613044075,-0.002361053964,3.004601304,0.7960942325,0.08530580621,-0.5621091573,-0.4500704591,2.202109413
-3.044687025,-1.091281868,-7.718989971,4.859503726,1.612749647,-0.002937730367,3.004506735,0.7962518424,0.08439750472,-0.5617060247,-0.4507615923,2.201010918
-3.044687025,-1.091281868,-7.718989971,4.860532578,1.612509112,-0.003340309501,3.004358433,0.7963780963,0.08357863702,-0.561350206,-0.4513455328,2.200082411
-3.044687025,-1.091281868,-7.718989971,4.861484089,1.612260171,-0.003464666187,3.004150261,0.796442965,0.08302816017,-0.5611554715,-0.4516985904,2.199419662
-3.044687025,-1.091281868,-7.718989971,4.862392203,1.611975606,-0.00352119456,3.003647603,0.7964191185,0.08252750043,-0.561018694,-0.451917927,2.198984602
-3.044687025,-1.091281868,-7.718989971,4.863295889,1.611679174,-0.003727861016,3.002766978,0.7963229369,0.08183894757,-0.5608040393,-0.4521442426,2.198683475
-3.044687025,-1.091281868,-7.718989971,4.86421195,1.611283862,-0.004023575649,3.001728815,0.7961890543,0.08111334149,-0.5605762731,-0.452319477,2.198528498
-3.044687025,-1.091281868,-7.718989971,4.865156281,1.610689322,-0.004337559203,3.000753518,0.7960504356,0.08050147656,-0.5604001569,-0.4523857003,2.198531821
-3.044687025,-1.091281868,-7.718989971,4.86609689,1.609877604,-0.004556160452,3.000061464,0.7959381444,0.08015408573,-0.5603404798,-0.4522850426,2.198705535
-3.044687025,-1.091281868,-7.718989971,4.866982307,1.608851921,-0.004649116712,2.999358207,0.7957867129,0.08001644369,-0.56041604,-0.4519593413,2.19916194
-3.044687025,-1.091281868,-7.718989971,4.867819175,1.607624603,-0.004700612692,2.998340314,0.7955475818,0.07992679502,-0.5605832146,-0.4514496355,2.199904562
-3.044687025,-1.091281868,-7.718989971,4.868633277,1.606306885,-0.004725735189,2.997214575,0.7952755876,0.07987591138,-0.5608131244,-0.4508468872,2.200782354
-3.044687025,-1.091281868,-7.718989971,4.869450508,1.605010482,-0.004740071844,2.996187727,0.7950242516,0.07985531526,-0.5610768364,-0.4502421818,2.201644489
-3.044687025,-1.091281868,-7.718989971,4.87029686,1.603847169,-0.004759406532,2.995466469,0.7948458168,0.07985725791,-0.5613367271,-0.4497148675,2.202398916
-3.044687025,-1.091281868,-7.718989971,4.871132863,1.602698307,-0.004699446175,2.994992579,0.7946933633,0.08006882308,-0.5616486533,-0.4490331773,2.20344105
-3.044687025,-1.091281868,-7.718989971,4.871925146,1.601430231,-0.004511413932,2.99457245,0.7945066376,0.08057120917,-0.5620619822,-0.4480468636,2.204995108
