C2P1T03_sup_data.tx,C2P1T03_sup_data.ty,C2P1T03_sup_data.tz,C2P1T03_sup_data.rx,C2P1T03_sup_data.ry,C2P1T03_sup_data.rz
3.087446446,1.571011029,0.8223368291,9.969223502,15.33622245,81.65520153
3.091347712,1.569805842,0.8235050302,9.871536407,15.41074223,81.91144494
3.094628562,1.569076554,0.8245806907,9.783395904,15.47763157,82.13043659
3.096947893,1.568998306,0.8255033623,9.71010564,15.53089306,82.29281892
3.098540791,1.569464996,0.826530126,9.63447701,15.57956816,82.40894731
3.099857705,1.570240882,0.8278664945,9.54204987,15.63412121,82.50283372
3.100884303,1.571301894,0.8293794023,9.442128169,15.69060816,82.5756103
3.101606567,1.572622076,0.8309334194,9.344023134,15.74501341,82.6283728
3.102011703,1.574173383,0.8323915901,9.257070309,15.79325849,82.66220329
3.102088611,1.575925764,0.833616431,9.190641147,15.83122089,82.67819296
3.101827899,1.577847506,0.8344710787,9.154148758,15.85476303,82.67746516
3.101221443,1.579905855,0.8348205773,9.157047311,15.85977166,82.6611985
3.099472703,1.582342968,0.834566906,9.212175713,15.8390754,82.60213314
3.096211048,1.585305654,0.8338261023,9.316356405,15.79379821,82.48625067
3.092064404,1.588621187,0.832781877,9.454998463,15.73233708,82.33461835
3.087658427,1.592118844,0.8316117926,9.613235357,15.6630079,82.16825639
3.083617946,1.595628254,0.8304870227,9.775765871,15.59395564,82.00811997
3.080567019,1.598979326,0.8295716603,9.926820175,15.53311988,81.8750758
3.079127664,1.602003729,0.8290216026,10.05024537,15.48825735,81.78987935
3.079917316,1.604537845,0.8289830241,10.12970438,15.46702261,81.77315841
3.081920595,1.606795622,0.8290892147,10.18544228,15.4560089,81.79352481
3.083965681,1.609049936,0.8289840243,10.24472582,15.43989593,81.81348381
3.086428962,1.611232537,0.8288174993,10.30176466,15.42344301,81.84437632
3.089685593,1.613276331,0.8287346153,10.35075666,15.41137173,81.89749662
3.094108966,1.615116036,0.8288744121,10.38592454,15.40837115,81.98408778
3.100069772,1.616689829,0.8293686131,10.4015702,15.41911443,82.11534882
3.10793463,1.617941922,0.8303396909,10.39214747,15.44828574,82.30245253
3.118064238,1.618825969,0.831898312,10.35235445,15.50061625,82.55657165
3.130527213,1.619440386,0.8341464315,10.26709859,15.58120889,82.89075447
3.144934623,1.619948085,0.836979816,10.13507726,15.68831603,83.29873589
3.160960363,1.62040103,0.8401977442,9.971823705,15.81639775,83.76279565
3.17828873,1.620836962,0.8436137,9.792550921,15.95974127,84.26528479
3.196617863,1.621276465,0.8470585299,9.611961918,16.11238194,84.78863774
3.215662324,1.621721855,0.8503831992,9.444119008,16.26807414,85.31540413
3.235154704,1.622157585,0.8534608969,9.302380848,16.42030732,85.82829053
3.254846174,1.622551785,0.8561882331,9.199416356,16.56236085,86.3102011
3.275907886,1.622610593,0.8586722854,9.123835558,16.70411887,86.8145603
3.299215551,1.622205594,0.8609882983,9.057437739,16.85709021,87.38866464
3.324103163,1.621528437,0.8630306758,9.001778243,17.01696257,88.00650087
3.349926178,1.620751155,0.8647405712,8.957696802,17.17961808,88.64230101
3.376066397,1.620026854,0.8661135168,8.925214758,17.34121512,89.27065487
3.401934666,1.619492541,0.8672016208,8.903521936,17.4982311,89.86658916
3.426970867,1.619273276,0.8681103072,8.891050563,17.64746298,90.40559401
3.450640736,1.619486768,0.8689896912,8.885631017,17.7859838,90.86357884
3.474057039,1.62008199,0.8701351457,8.891858578,17.9211706,91.24853506
3.498342828,1.62090075,0.8716496763,8.91392336,18.05923696,91.58674571
3.522991452,1.621898624,0.8734127728,8.948834228,18.19565274,91.88165145
3.547491426,1.623033377,0.8752940967,8.993735942,18.32586373,92.13651534
3.571326351,1.62426529,0.8771540911,9.045900554,18.44529075,92.35445358
3.59397489,1.625557509,0.8788444636,9.102716709,18.54933039,92.53846355
3.614910826,1.626876415,0.8802085527,9.16167674,18.6333578,92.69144916
3.633603195,1.628192046,0.8810815869,9.220361353,18.6927317,92.81624326
3.650711724,1.629705278,0.8816937032,9.275681635,18.73528776,92.91304227
3.667195571,1.63154046,0.882357551,9.326839459,18.77136727,92.98234833
3.68296663,1.63355533,0.8830227552,9.374927094,18.80005462,93.02736904
3.69793377,1.63560707,0.8836352675,9.42105478,18.8204075,93.05127409
3.712003603,1.637552539,0.8841382591,9.466340979,18.83146466,93.05721428
3.725081001,1.639248547,0.884472808,9.511903017,18.83225376,93.04833533
3.737069365,1.640552175,0.8845783926,9.558847976,18.82179943,93.02778618
3.747870633,1.64132112,0.8843931951,9.608263745,18.79913154,92.99872173
3.757586668,1.641477929,0.883793482,9.648495138,18.76396637,92.98666026
3.766333326,1.641133207,0.8827472582,9.673249431,18.71645399,93.00013162
3.774036127,1.640423975,0.8813383745,9.691706354,18.6563108,93.01686697
3.780624895,1.63948396,0.8796607703,9.713118215,18.58327711,93.014708
3.786032409,1.63844507,0.8778160352,9.74685304,18.49711107,92.97162664
3.790192611,1.637438642,0.8759107928,9.802515649,18.39759352,92.86571487
3.793038416,1.636596462,0.87405391,9.890145242,18.28454519,92.67514742
3.79449915,1.636051622,0.8723535401,10.02048604,18.15785743,92.37812374
3.793456995,1.635811838,0.870577849,10.21083757,18.00297959,91.94454782
3.789383918,1.635777818,0.8684873035,10.46260363,17.81309543,91.38182795
3.783091696,1.635921908,0.8661754262,10.7628267,17.59971081,90.72435774
3.775402003,1.636208272,0.8637427988,11.09716084,17.37412746,90.00644221
3.767152314,1.636586255,0.8613041435,11.44937549,17.14732101,89.26220774
3.759198519,1.636985115,0.8589920697,11.80116745,16.92985668,88.52547784
3.752414587,1.637310878,0.856957839,12.13225054,16.73185862,87.82965581
3.74768972,1.637446176,0.8553696482,12.42067969,16.56304945,87.20766215
3.743741061,1.63760782,0.8540959698,12.69534374,16.411137,86.60386261
3.73900779,1.638025586,0.8528877197,12.99245669,16.259891,85.95675366
3.733976362,1.638578309,0.8517526836,13.29941396,16.11275558,85.28996036
3.729140989,1.639132979,0.8507066817,13.60267981,15.97298014,84.62687084
3.725003433,1.639543142,0.8497741939,13.88785486,15.84362149,83.99058255
3.72207215,1.639648454,0.8489883357,14.13981591,15.72757233,83.40387793
3.720860937,1.639275586,0.8483903467,14.34290967,15.62761856,82.88924703
3.721887233,1.638240681,0.8480287362,14.48118573,15.54652732,82.46897008
3.727042429,1.63594433,0.847823659,14.51287359,15.49789133,82.24158586
3.736700612,1.632241636,0.8477167342,14.43325418,15.48482517,82.22963819
3.749087499,1.627652648,0.8477590992,14.28341483,15.49446036,82.34166307
3.762431879,1.622712446,0.8479952705,14.10457626,15.51368319,82.48660263
3.774979901,1.617957539,0.8484842559,13.93685199,15.52889941,82.57368757
3.78498742,1.613928664,0.8492872077,13.81938001,15.52594137,82.51220435
3.79069034,1.611189116,0.8504212473,13.79188021,15.49011245,82.21108825
3.792986946,1.609442647,0.85157953,13.8367522,15.42318007,81.70235657
3.793997674,1.608032939,0.8525101087,13.90763191,15.33940932,81.08938134
3.793749904,1.607021373,0.8532359444,14.0031407,15.24259518,80.38755686
3.792277512,1.606468609,0.8537885951,14.12165259,15.13660381,79.61236371
3.789625143,1.606430333,0.8542157477,14.2610991,15.02538111,78.77942491
3.785851066,1.606952951,0.8545871844,14.41881816,14.91295511,77.90453316
3.781028681,1.608069388,0.8549991548,14.59144854,14.80343282,77.00365101
3.775246784,1.609795278,0.8555771536,14.77487049,14.7009928,76.09288842
3.767264211,1.612619077,0.8559433818,14.99530697,14.59913607,75.09523155
3.756243437,1.616948281,0.855560065,15.27481704,14.48940235,73.95207452
3.742918017,1.622633971,0.8543931421,15.60122026,14.37340472,72.7076351
3.728063149,1.629469988,0.852504529,15.96039288,14.25324813,71.40650149
3.7124954,1.637171416,0.850066752,16.33612477,14.13154002,70.09331094
3.697067218,1.645358783,0.8473669045,16.71021493,14.01134213,68.81237863
3.682658107,1.65355045,0.8448011003,17.06273969,13.89608282,67.6073799
3.670164619,1.661165446,0.8428610519,17.37241677,13.78945637,66.52118709
3.658769477,1.668632222,0.8418121019,17.65433494,13.69169476,65.50583522
3.647181954,1.676685383,0.8413795678,17.93654838,13.59980598,64.4933119
3.635608973,1.685123428,0.8413289341,18.21583796,13.51287267,63.4961689
3.624274798,1.693726353,0.8414562452,18.48819757,13.43006701,62.52737572
3.613419336,1.70225467,0.8415865748,18.74888165,13.35063226,61.6002614
3.603295619,1.710449235,0.8415714404,18.992486,13.27386604,60.72844161
3.594166737,1.718032059,0.8412851771,19.21305794,13.19910431,59.92574061
3.586302444,1.724708234,0.8406203051,19.40423167,13.12570621,59.20611606
3.5780603,1.731733001,0.8400276301,19.60943955,13.04753424,58.47040177
3.56825977,1.740104522,0.8398257602,19.85881934,12.96187019,57.65021732
3.557890182,1.749070563,0.8397836738,20.12439123,12.87321049,56.80592617
3.54797281,1.757787426,0.8397636714,20.37599714,12.78596856,55.99804493
3.539555306,1.765317338,0.8397183187,20.58139329,12.70441161,55.28712649
3.53370245,1.770640915,0.8396738581,20.70672725,12.6326637,54.73373049
3.531486546,1.772686864,0.8397016314,20.71731734,12.57479432,54.39859418
3.533979327,1.770379809,0.8398783413,20.57871279,12.53500432,54.34304353
3.542589399,1.762259943,0.8409161404,20.24940939,12.52026999,54.64277763
3.556969662,1.748631392,0.8432043157,19.74371627,12.53098377,55.27722469
3.575547844,1.731156019,0.8462526268,19.11310443,12.5616538,56.16376964
3.596742517,1.711477975,0.8495549022,18.40932198,12.60635535,57.21805985
3.618966651,1.69114137,0.8526496875,17.68272566,12.65846523,58.35316498
3.640637529,1.67154995,0.8551620716,16.98072546,12.71057828,59.47966935
3.66018872,1.653966266,0.8568216678,16.34665424,12.75456862,60.50644651
3.676077424,1.639545431,0.8574505675,15.81949552,12.78173532,61.34170856
3.691623002,1.625612188,0.8572016433,15.30278264,12.80691128,62.18257515
3.710167944,1.609541481,0.8562827608,14.70897316,12.84724052,63.22725354
3.730229567,1.592472726,0.8546829583,14.08558277,12.89683131,64.38503442
3.750355187,1.575459627,0.8524853958,13.47558501,12.94931758,65.56503396
3.769140184,1.559463492,0.8498945395,12.91584524,12.99786295,66.67720393
3.785234606,1.545370771,0.8472312654,12.43673826,13.03519268,67.63316524
3.797332539,1.534028101,0.8448937583,12.06324471,13.05363088,68.34643356
3.804140479,1.526289888,0.8432835744,11.8176552,13.04513596,68.73174977
3.804666282,1.522885156,0.842093778,11.71184933,12.99949162,68.74228601
3.79967721,1.523352718,0.8407496207,11.72362401,12.91800937,68.43927181
3.790482733,1.52683554,0.8391536503,11.8272888,12.81000326,67.89899964
3.778402747,1.532470104,0.8372343922,11.99819087,12.68515441,67.19773042
3.76479354,1.539334721,0.8350170645,12.21025473,12.55342808,66.41229894
3.751057597,1.546413102,0.8326631111,12.43455267,12.42496735,65.62029419
3.738640271,1.552576817,0.8304794932,12.63888376,12.30999015,64.89990641
3.729018334,1.556591997,0.8289001561,12.78826555,12.21873921,64.32963198
3.720631983,1.559513154,0.8279014211,12.9188964,12.13595145,63.81627509
3.71117579,1.563133027,0.8270475995,13.08502075,12.04328317,63.23140061
3.701032288,1.567247458,0.8262492599,13.27677986,11.9464226,62.60088936
3.690597275,1.571626112,0.8254516077,13.48336127,11.85107236,61.9508595
3.68027937,1.576009257,0.8246366896,13.69286395,11.76292593,61.30763436
3.670498172,1.580106598,0.8238226469,13.8923127,11.68765368,60.69767727
3.661681589,1.583598694,0.8230602843,14.06780848,11.63090487,60.14751647
3.654262866,1.586141437,0.8224272549,14.2047989,11.59833164,59.68368204
3.648688947,1.587234947,0.8222480228,14.29407978,11.59800886,59.33023786
3.644829259,1.586852481,0.8227147475,14.3424464,11.62888193,59.07605143
3.642246365,1.585369221,0.8236952641,14.35967581,11.68296978,58.89476314
3.640496618,1.583182623,0.825030067,14.35604102,11.75228158,58.75996896
3.639132158,1.580703493,0.8265398835,14.34203611,11.82876491,58.64525394
3.637701681,1.578350741,0.828029678,14.32822895,11.90427318,58.52419824
3.635750256,1.576550031,0.8292892226,14.32523661,11.97055474,58.3703638
3.632818367,1.575736459,0.8300903011,14.34382079,12.01926468,58.15726758
3.628715057,1.576029926,0.8303679118,14.38875811,12.05092546,57.86960584
3.62371185,1.577146098,0.8302580812,14.45414507,12.07341344,57.52118119
3.618041539,1.578919484,0.8298271802,14.5348737,12.08942623,57.12917731
3.61194215,1.581174348,0.8291593072,14.62563939,12.10174615,56.71089158
3.605657797,1.583721399,0.8283601669,14.72085892,12.11324045,56.28375324
3.599438626,1.586355952,0.8275587657,14.81463599,12.12685952,55.86531928
3.593540059,1.588857715,0.826906967,14.90077196,12.14563416,55.47325374
3.588221547,1.590992353,0.826576969,14.97281898,12.17267281,55.12529693
3.583170124,1.593034217,0.8264817444,15.03822419,12.20310342,54.79434844
3.577998645,1.59532051,0.8264168576,15.10628568,12.23137154,54.45046236
3.572859776,1.597695519,0.8264013247,15.17305503,12.25966985,54.10720558
3.56790921,1.599994004,0.826467874,15.23438786,12.29025904,53.77822131
3.563305295,1.602041704,0.8266621914,15.28595949,12.32546737,53.47722034
3.559208449,1.60365676,0.8270411189,15.3233088,12.36768968,53.21796723
3.555780473,1.604652088,0.8276698258,15.3419092,12.41938595,53.01426383
3.553183787,1.60483874,0.8286179622,15.33726622,12.4830796,52.8799317
3.552062943,1.603715136,0.8302997661,15.28945337,12.5744509,52.85096856
3.552612131,1.601182002,0.8329024629,15.19240628,12.69997913,52.93319747
3.554315697,1.597665981,0.8361402272,15.06272558,12.84837863,53.09516569
3.556656216,1.593594839,0.8397170078,14.91686874,13.00818658,53.30540705
3.559116035,1.589385656,0.8433362865,14.77078712,13.16768579,53.53245103
3.561178349,1.585439269,0.8467068462,14.63975486,13.31489154,53.74483182
3.56232756,1.582140778,0.8495443124,14.53839618,13.43759697,53.91109216
3.562048523,1.579865868,0.8515681908,14.48091884,13.52346995,53.99977325
3.560402929,1.578602668,0.8529039997,14.46983867,13.57294194,54.01751511
3.557912184,1.57798572,0.8538959064,14.49231778,13.59809475,53.99771491
3.554750142,1.577861477,0.8545907814,14.539565,13.60410422,53.94903504
3.551091036,1.578077512,0.8550360956,14.60284337,13.59616599,53.88014004
3.547109605,1.578481434,0.8552798029,14.67339643,13.5794578,53.79969655
3.542981191,1.578920038,0.8553703594,14.74240175,13.55911616,53.7163745
3.538881789,1.579238715,0.8553568813,14.80095136,13.54022729,53.63884957
3.534988091,1.579281091,0.8552894478,14.84005877,13.52783256,53.57580763
3.530851293,1.579272117,0.8549771544,14.8675698,13.51244992,53.50211067
3.526084646,1.579463156,0.8542742932,14.89610738,13.48440566,53.39754546
3.520959151,1.579733915,0.8533023615,14.9237739,13.44842979,53.2782093
3.515746844,1.579959592,0.852188028,14.94859336,13.40925565,53.16021787
3.510720775,1.580010048,0.8510637704,14.96849783,13.37161981,53.05970487
3.506154853,1.579750469,0.8500668189,14.98134458,13.34025523,52.99282019
3.502323631,1.579043586,0.8493364276,14.9849639,13.31987838,52.9757275
3.499502057,1.577753439,0.8490094849,14.97723742,13.31517071,53.02460178
3.497990029,1.575599323,0.8491657666,14.95067402,13.33196038,53.15110567
3.497653657,1.572591035,0.8496966522,14.90399647,13.36825963,53.34416922
3.498116487,1.569033201,0.8504504675,14.8445053,13.41699415,53.58585407
3.4990013,1.565226931,0.8512784774,14.77936926,13.47108384,53.8581997
3.499930571,1.561465849,0.8520386684,14.71551251,13.52343475,54.14323082
3.500526895,1.558034208,0.8525981752,14.65955932,13.56694606,54.42296321
3.500413255,1.555207042,0.8528342876,14.61783822,13.59453055,54.67940606
3.499213008,1.553252233,0.8526339741,14.59644724,13.59914695,54.89455763
3.496990357,1.552165861,0.8518385232,14.61300656,13.57615026,55.0675804
3.494160366,1.551668867,0.8505013974,14.66976593,13.53064093,55.21611162
3.490873106,1.551614655,0.8488339749,14.74979275,13.47031909,55.34988292
3.487279344,1.55185794,0.8470461514,14.83624792,13.40290793,55.47867014
3.483530702,1.552254208,0.8453453954,14.91233202,13.33611133,55.61229365
3.479779684,1.552659397,0.8439367659,14.96128245,13.27761449,55.76062536
3.476179593,1.552929767,0.8430238824,14.96642189,13.23512731,55.93360248
3.47215454,1.553555259,0.8423541912,14.93837548,13.19681302,56.10892364
3.467277539,1.554900626,0.8416049802,14.89756042,13.14923671,56.26691539
3.461925924,1.556637076,0.8408699028,14.84216107,13.09771137,56.42154269
3.456477205,1.558438412,0.8402376732,14.7704351,13.04747827,56.58680001
3.451308896,1.559981272,0.8397923998,14.68073419,13.00372243,56.77670875
3.446798194,1.560946746,0.839612309,14.57154888,12.97158261,57.00531788
3.443321456,1.5610233,0.8397668357,14.44157868,12.95615524,57.28670591
3.441253375,1.559910957,0.8403120311,14.28982912,12.96249129,57.63498166
3.440892705,1.557381484,0.8415078304,14.09635248,13.00129597,58.08210479
3.441966572,1.553710483,0.843379058,13.85508536,13.07291109,58.62836689
3.443989985,1.549353827,0.845625847,13.58576218,13.16675736,59.24025507
3.446480434,1.544741417,0.8479709914,13.3071672,13.27209403,59.88408062
3.448961408,1.540269774,0.8501678574,13.03676229,13.37795682,60.52603804
3.450965252,1.536300956,0.852004171,12.79051775,13.47316475,61.13229334
3.452034464,1.533167028,0.8533010919,12.58297581,13.54638231,61.66906669
3.45172058,1.531179274,0.8539070765,12.42757169,13.58622353,62.10267454
3.449924449,1.530021784,0.8538410181,12.31661933,13.59580858,62.44478797
3.447107254,1.529128199,0.8533092679,12.22929274,13.58853611,62.7387594
3.443664371,1.528432139,0.8524482075,12.1590611,13.56848739,62.99851193
3.439989749,1.527872898,0.8513860547,12.09965494,13.53973814,63.23798563
3.436476205,1.527393476,0.8502442413,12.04500315,13.50634231,63.47113249
3.433515601,1.526939661,0.8491380297,11.98919573,13.4723206,63.71191594
3.431498874,1.526460118,0.848176343,11.92647381,13.44165337,63.97431263
3.430815878,1.525907447,0.8474607904,11.85124827,13.41827702,64.27231496
3.430670239,1.525484125,0.8467083491,11.76947273,13.38971652,64.58122547
3.430208485,1.52537197,0.8456822494,11.69016508,13.34511975,64.87170772
3.429732419,1.525500497,0.8445403555,11.61265196,13.29081833,65.1508003
3.429542404,1.525803847,0.8434317169,11.53645538,13.23312588,65.42554098
3.429937682,1.526220532,0.8424965868,11.46127166,13.17832924,65.70297413
3.431216412,1.52669356,0.8418663883,11.38696427,13.13268503,65.99015157
3.433675422,1.527170912,0.8416636128,11.31357062,13.10242088,66.29412625
3.437609598,1.527606319,0.8420016381,11.24132289,13.09374126,66.62193827
3.443041007,1.527941227,0.8428071842,11.16912999,13.10841372,66.99015086
3.449695777,1.528195059,0.8438754999,11.0967042,13.14100279,67.40157269
3.457424255,1.528438222,0.8451247118,11.02550536,13.1869713,67.84260141
3.466080061,1.528732463,0.8464878271,10.95673994,13.24189457,68.2996745
3.475521552,1.529129605,0.8479152386,10.8913077,13.3014723,68.75929511
3.485612799,1.529671248,0.8493757895,10.82977873,13.36153475,69.20804985
3.496223953,1.530389327,0.8508563745,10.7724008,13.41804201,69.63261533
3.507230826,1.531307383,0.8523600655,10.71913713,13.46707559,70.0197503
3.519321419,1.532462298,0.854305093,10.66361765,13.51998951,70.37513085
3.532967016,1.533870067,0.8569402558,10.60288351,13.58681806,70.71379529
3.547721077,1.535516111,0.8600225511,10.54178432,13.66164617,71.0365148
3.563136495,1.537382749,0.8633063945,10.48510952,13.73843599,71.34397558
3.578766066,1.539448423,0.8665439994,10.43760163,13.81103939,71.63679838
3.594162708,1.541687513,0.8694856836,10.40396646,13.87321184,71.91555058
3.608879398,1.544070742,0.8718800976,10.38888028,13.91862808,72.18075048
3.622468829,1.546566173,0.873474366,10.39699386,13.94089952,72.43286403
3.635898376,1.549206589,0.8743338146,10.43774995,13.93819546,72.67122084
3.650126761,1.552033549,0.8747492932,10.5108804,13.91575205,72.8945774
3.664692879,1.555026927,0.8748076567,10.60654617,13.87783585,73.10250597
3.679135224,1.558166372,0.8745981239,10.71500686,13.82880569,73.2945862
3.692991838,1.561431401,0.8742112897,10.82659085,13.77308289,73.47039933
3.705800311,1.564801401,0.873738489,10.93167138,13.71512859,73.62952665
3.717097844,1.56825558,0.8732715028,11.02064835,13.65942807,73.77155158
3.72642137,1.571772824,0.872902594,11.08393555,13.61048188,73.89606563
3.732780571,1.57603606,0.8723262488,11.15233037,13.55171549,73.95209923
3.73611896,1.581424234,0.8712957221,11.25282681,13.47019229,73.91317766
3.737373186,1.587466151,0.8699806242,11.37014681,13.3756983,73.81566347
3.73748384,1.593691084,0.8685470711,11.48868606,13.27777551,73.6959762
3.737399078,1.599622794,0.8671665364,11.59229718,13.18573495,73.59061385
3.738074893,1.604778358,0.8660179712,11.6643129,13.10869325,73.53615404
3.7404722,1.608672088,0.8652833658,11.68780217,13.0556378,73.56924443
3.74555084,1.610824783,0.8651368581,11.64605666,13.03552381,73.72658648
3.753920299,1.610742646,0.8657147952,11.49777207,13.06176953,74.06817341
3.764959127,1.608670017,0.8668798837,11.23870044,13.13314917,74.59067118
3.777772856,1.605242324,0.8683841776,10.9084291,13.23681353,75.23564434
3.791475522,1.601068126,0.8700010191,10.54541452,13.35964861,75.94438608
3.805200437,1.596715255,0.8715394859,10.1857698,13.4879575,76.65801505
3.818106498,1.592708471,0.8728515533,9.862631467,13.60736852,77.31768913
3.829378661,1.589536622,0.8738306506,9.606219033,13.70293868,77.86481283
3.838221223,1.587667081,0.8744004155,9.444687983,13.75941791,78.24111038
3.845203534,1.586649528,0.8746218073,9.361987775,13.78138105,78.48283235
3.851444851,1.585738244,0.874649486,9.318818373,13.78594278,78.66771604
3.856979802,1.58495449,0.8745592251,9.30810163,13.77676873,78.79989637
3.86184176,1.584321494,0.8744269041,9.3230294,13.7576261,78.88350599
3.866062952,1.583864331,0.8743274069,9.356982973,13.73233637,78.92266929
3.86967459,1.583609781,0.8743337993,9.403461645,13.70473604,78.92149969
3.872707023,1.583586183,0.874516773,9.456021538,13.67864512,78.8840987
3.875189916,1.583823242,0.8749443513,9.508225313,13.65784298,78.8145564
3.876061103,1.584742198,0.8756109548,9.585903384,13.62977045,78.65334396
3.874713218,1.586548167,0.8764144318,9.709562424,13.58410549,78.36466764
3.871857156,1.588949231,0.8772728048,9.86474951,13.52787889,77.98822995
3.868209778,1.591647559,0.8781138989,10.03649119,13.46803799,77.56387269
3.864499073,1.594331811,0.8788870688,10.20890583,13.41145277,77.13164477
3.861465635,1.596672918,0.879568192,10.3651045,13.36493184,76.73179045
3.859860775,1.598323908,0.8801581147,10.48736516,13.33525411,76.40468411
3.860441681,1.59892446,0.8806747907,10.55756234,13.32922214,76.19073928
3.863947606,1.598143272,0.8812598206,10.55636629,13.35614831,76.12175428
3.870005263,1.596157803,0.8820102982,10.49194158,13.41405898,76.17316916
3.877698724,1.593374937,0.882871796,10.38782174,13.49292154,76.30077881
3.886113173,1.590205493,0.8837859612,10.26728775,13.58259595,76.46040483
3.894340338,1.587058536,0.8846981036,10.15282529,13.67272149,76.60797692
3.901479807,1.58434047,0.8855584374,10.06599414,13.75268979,76.69956236
3.906636031,1.582458635,0.8863168649,10.02772061,13.81169758,76.69132495
3.908910836,1.581829203,0.8869112376,10.05901913,13.83887358,76.5394002
3.90715249,1.583049249,0.8871237912,10.18611357,13.82229644,76.18123314
3.901621677,1.586067725,0.8868181745,10.40319149,13.76627544,75.62692765
3.893532678,1.590337738,0.8860460624,10.6838378,13.68445519,74.94157418
3.884118835,1.595282913,0.8849060016,11.00011478,13.59046964,74.19052797
3.874643368,1.600275353,0.883567891,11.32153158,13.49778713,73.43938472
3.866400606,1.604624336,0.8822792378,11.61483954,13.4196195,72.75381129
3.860709503,1.607579028,0.8813547013,11.84455082,13.36893148,72.19937027
3.85890141,1.608348289,0.8811506934,11.9740646,13.35858804,71.84147632
3.860658992,1.606900604,0.8818034446,12.01636549,13.387654,71.65631004
3.864527152,1.603940201,0.8831126965,12.01279372,13.44291241,71.56701849
3.870126594,1.599781614,0.8849266425,11.96970933,13.51890835,71.55948632
3.877075517,1.594748787,0.8870825062,11.89373272,13.61018021,71.61963716
3.884992013,1.58916941,0.8894126925,11.79157309,13.71123783,71.73339594
3.893495833,1.583370529,0.891749562,11.66989196,13.81654592,71.88665875
3.902209599,1.57767548,0.8939288663,11.53519957,13.92051385,72.06527311
3.910759442,1.572402178,0.8957918225,11.3937838,14.01749125,72.25502975
3.921384258,1.566229181,0.8976357759,11.18955469,14.12807794,72.56016894
3.935603416,1.558187126,0.8997355204,10.88973182,14.26935712,73.04932544
3.951969924,1.549108524,0.9019073066,10.53484358,14.4301333,73.65458966
3.969050893,1.539794492,0.9039915023,10.16349255,14.59866577,74.30768987
3.985435823,1.531003181,0.9058669351,9.811334665,14.76252945,74.94012453
3.999739363,1.523451713,0.9074535356,9.510762224,14.90864852,75.4833916
4.010596877,1.517829245,0.9087018091,9.291424145,15.02346254,75.86915815
4.01665153,1.514819077,0.9095681171,9.181678612,15.09318985,76.02923902
