C2P1T03_ope_data.tx,C2P1T03_ope_data.ty,C2P1T03_ope_data.tz,C2P1T03_ope_data.rx,C2P1T03_ope_data.ry,C2P1T03_ope_data.rz
0.1581955657,1.73133453,1.564620624,-1.878142558,-2.888213231,30.40890317
0.1583858147,1.732021054,1.564332957,-1.889981515,-2.883383853,30.39371084
0.1585737216,1.732776129,1.563931371,-1.910963241,-2.872495093,30.37900055
0.1587693021,1.733587774,1.563445118,-1.94031939,-2.857273392,30.36525219
0.1589823096,1.734443907,1.5629032,-1.977275267,-2.839442479,30.35294741
0.1592223339,1.735332254,1.562334361,-2.021049787,-2.820723261,30.34257166
0.1594988791,1.736240286,1.56176709,-2.070855651,-2.802833796,30.33461618
0.1598218936,1.73721981,1.561147292,-2.127235132,-2.784475162,30.32800503
0.160186854,1.738312581,1.560422099,-2.190889627,-2.763362013,30.32162806
0.1605814665,1.73949061,1.559621547,-2.261266516,-2.739728593,30.31593319
0.1609933987,1.740725652,1.558775604,-2.33781369,-2.713805411,30.31137206
0.1614103194,1.741989192,1.557914237,-2.41997943,-2.685818131,30.3084002
0.1618199241,1.743252435,1.557067452,-2.507212214,-2.655986598,30.30747706
0.1622099452,1.74448631,1.556265317,-2.598960452,-2.624524028,30.30906621
0.162568148,1.745661478,1.55553796,-2.694672157,-2.591636346,30.31363546
0.1629358223,1.746801512,1.554907723,-2.796389884,-2.556055881,30.32101719
0.1633442581,1.747951801,1.554358325,-2.905887094,-2.516768732,30.33052556
0.1637665816,1.749115422,1.553861954,-3.022206081,-2.474353733,30.34185985
0.1641763873,1.750295257,1.553390759,-3.144387235,-2.429386897,30.35472732
0.1645477498,1.751493958,1.552916858,-3.271469195,-2.382441206,30.36884385
0.1648552372,1.752713938,1.552412349,-3.402488991,-2.334086478,30.38393447
0.1650739276,1.753957371,1.551849308,-3.536482156,-2.284889326,30.39973374
0.1651794282,1.755226199,1.551199787,-3.672482834,-2.235413204,30.41598608
0.165160817,1.756527812,1.55050156,-3.811884734,-2.185893211,30.43381738
0.1650345277,1.757864773,1.54980267,-3.956374659,-2.135900767,30.45402688
0.1648178738,1.759231304,1.549090391,-4.1054247,-2.085008416,30.47588251
0.1645285456,1.760621141,1.548351798,-4.25850612,-2.032798777,30.49866076
0.1641846336,1.762027492,1.547573765,-4.415089531,-1.978865483,30.52164732
0.1638046392,1.763443006,1.546742954,-4.574645131,-1.922813926,30.54413757
0.1634074725,1.764859747,1.545845798,-4.736643005,-1.864261819,30.56543705
0.1630124389,1.766269188,1.544868468,-4.900553457,-1.802839566,30.58486172
0.1625656066,1.767725279,1.543755058,-5.073009004,-1.736962548,30.6027509
0.1620167911,1.769271182,1.542494938,-5.258039231,-1.666138454,30.61989895
0.1613923603,1.770880036,1.541140861,-5.451204364,-1.591667635,30.63635573
0.1607203285,1.77252256,1.539744023,-5.648056359,-1.514881044,30.65223362
0.1600304248,1.774166961,1.538354026,-5.844139009,-1.437140993,30.66771098
0.1593540916,1.775778929,1.5370189,-6.034988402,-1.359840757,30.68303277
0.1587244142,1.777321737,1.535785175,-6.216133676,-1.284403252,30.69850813
0.1581759807,1.778756437,1.534697987,-6.383098008,-1.212278991,30.71450502
0.1576734571,1.780131915,1.5338415,-6.534953331,-1.144168853,30.73130081
0.1571683928,1.781506698,1.533206646,-6.675956712,-1.078911777,30.74876065
0.1566757055,1.782855997,1.532698647,-6.809408111,-1.015173568,30.76664372
0.1562091082,1.784156471,1.532223907,-6.938611039,-0.9516055307,30.78467256
0.1557811952,1.78538612,1.531689968,-7.066872314,-0.886844705,30.80253585
0.1554034332,1.786524222,1.531005471,-7.197501909,-0.8195142174,30.81988999
0.155086057,1.787551351,1.530080078,-7.33381285,-0.7482238332,30.83635934
0.1548430172,1.788454713,1.528947898,-7.472278838,-0.673378281,30.85100588
0.1546701729,1.789243647,1.527707755,-7.608035453,-0.5964522065,30.86384738
0.1545494517,1.78993301,1.526366863,-7.742389232,-0.5176492563,30.87591135
0.1544626505,1.790537738,1.524932205,-7.876644336,-0.437170943,30.88821737
0.1543914952,1.791072804,1.523410619,-8.012102283,-0.355216506,30.90177723
0.1543176969,1.791553171,1.521808845,-8.150061827,-0.2719829155,30.91759507
0.1542230057,1.791993736,1.520133541,-8.291818979,-0.1876650239,30.93666776
0.1540892611,1.792409268,1.518391253,-8.438667179,-0.1024558678,30.95998525
0.1539410503,1.792714255,1.516370771,-8.597228015,-0.01223214404,30.98820605
0.1538067631,1.792855185,1.51396255,-8.76958354,0.0854232449,31.02044719
0.1536761509,1.792892592,1.511323972,-8.950214324,0.1877285171,31.0554282
0.1535421699,1.792883919,1.508610202,-9.133598654,0.2918592796,31.09193761
0.1534012251,1.792883384,1.505974143,-9.314213367,0.3949484263,31.12883691
0.1532531153,1.79294213,1.503566536,-9.486535389,0.4940884125,31.16505888
0.1531006761,1.793108686,1.501536196,-9.64504384,0.5863355104,31.19960012
0.1529491159,1.793429721,1.500030345,-9.784222594,0.6687156849,31.23150765
0.1528353368,1.793874487,1.499064629,-9.903492643,0.7407597954,31.2648197
0.1527811908,1.794370266,1.498489444,-10.00814545,0.8051902328,31.30291699
0.1527690911,1.794901523,1.498204074,-10.10148436,0.8638107325,31.34385377
0.1527799415,1.795454202,1.498108901,-10.18682128,0.9184364533,31.38564909
0.1527935364,1.796015179,1.498105315,-10.26747415,0.9708932349,31.4262958
0.1527888155,1.796571897,1.498095617,-10.3467656,1.023016684,31.46376665
0.1527439693,1.797112196,1.497982915,-10.42802267,1.076650993,31.49601746
0.1526363985,1.797624328,1.497671011,-10.51457758,1.133647411,31.52098725
0.1524896735,1.798155335,1.497324304,-10.60011908,1.190828942,31.53773291
0.1523385899,1.79874009,1.497130304,-10.67778823,1.24451909,31.54783017
0.1521761841,1.7993493,1.497028295,-10.75009715,1.295833295,31.5529703
0.1519949059,1.799953913,1.496958016,-10.81955281,1.34589763,31.55483176
0.1517867037,1.800524974,1.496859603,-10.88865641,1.3958472,31.55508292
0.1515430669,1.801033546,1.496673571,-10.95990317,1.446825154,31.55538348
0.1512550271,1.80145071,1.496340819,-11.03578237,1.499982284,31.55738432
0.1509131161,1.801747615,1.495802654,-11.11877767,1.556477174,31.56272586
0.1504662116,1.801905204,1.494916892,-11.21517703,1.618412298,31.5693504
0.1498970815,1.801943649,1.493659616,-11.32622353,1.685872124,31.57442734
0.1492472528,1.801892939,1.492149242,-11.44682991,1.756984673,31.57843921
0.1485593586,1.801782551,1.490503274,-11.57190811,1.829864215,31.58189021
0.1478773896,1.801641229,1.488838282,-11.69636832,1.902611444,31.58531131
0.1472467506,1.80149696,1.487269957,-11.81511887,1.973314834,31.58926107
0.1467141204,1.801377175,1.485913233,-11.92306677,2.040053046,31.59432205
0.1463271164,1.801309175,1.484882489,-12.01511901,2.100898264,31.60109279
0.1460871426,1.801271546,1.484119948,-12.0946646,2.156371303,31.61021021
0.1459486508,1.80122368,1.483488282,-12.16810884,2.208555192,31.62154483
0.1458889052,1.801164817,1.482982441,-12.23488782,2.25786401,31.63454298
0.1458847473,1.801094742,1.482597621,-12.29444214,2.304713288,31.64864119
0.1459126218,1.801013701,1.482329255,-12.34621663,2.349520122,31.66326712
0.1459486147,1.800922308,1.482173016,-12.38966006,2.392703261,31.67784069
0.1459685025,1.800821449,1.482124804,-12.42422484,2.434683172,31.69177546
0.1459478127,1.800712187,1.482180732,-12.44936673,2.475882064,31.70448041
0.1459488187,1.800614189,1.48249967,-12.45638722,2.514491201,31.71598328
0.1460263781,1.800540872,1.483162667,-12.44169176,2.549213089,31.72679664
0.1461448958,1.800483057,1.484049318,-12.41239439,2.581237983,31.73706059
0.1462693789,1.800429766,1.485039092,-12.37560713,2.611751904,31.74693711
0.1463657706,1.800367783,1.486011125,-12.33843829,2.641932583,31.75662086
0.1464010735,1.800281532,1.486844069,-12.30799197,2.672946683,31.76634223
0.1463432631,1.800153257,1.487416015,-12.29136887,2.705948471,31.77636285
0.1461609942,1.79996351,1.487604492,-12.29566846,2.742080054,31.7869636
0.1458276174,1.799685025,1.487446036,-12.31672554,2.780125106,31.79777846
0.1453642464,1.799319577,1.487084358,-12.3450253,2.818283661,31.80831678
0.1448113501,1.798890806,1.48655722,-12.37964209,2.856815121,31.8186724
0.1442093285,1.798422734,1.485902241,-12.4196478,2.895980166,31.82893592
0.1435985265,1.797939665,1.485156944,-12.46411173,2.936040871,31.83919633
0.1430192462,1.797466129,1.48435879,-12.51210053,2.977260867,31.84954231
0.1425117584,1.797026833,1.483545182,-12.56267792,3.019905515,31.86006309
0.1421163126,1.796646657,1.482753461,-12.61490447,3.06424211,31.8708491
0.1417758211,1.79635004,1.48184219,-12.67996687,3.113283569,31.88244266
0.14141824,1.796124316,1.480702126,-12.76467335,3.168290167,31.89514763
0.141061068,1.795939694,1.479419494,-12.86151315,3.226912946,31.90869992
0.1407215404,1.795767435,1.478081586,-12.96297153,3.286821078,31.92284782
0.1404167335,1.795579784,1.47677692,-13.06152769,3.345704819,31.9373587
0.1401635797,1.795349959,1.475595295,-13.14965414,3.401276985,31.95202012
0.1399787918,1.795052187,1.474627758,-13.21981751,3.451272799,31.966635
0.1398787,1.794661794,1.473966467,-13.26448074,3.49344798,31.98101115
0.1398995207,1.79414145,1.473611237,-13.28150987,3.528731324,31.99550329
0.1400445098,1.793499183,1.473468887,-13.27741402,3.55996096,32.01041265
0.140280301,1.792778633,1.473492099,-13.25761996,3.587760629,32.02546035
0.1405737975,1.792022586,1.473632694,-13.22755368,3.612740967,32.04037067
0.1408922099,1.791272952,1.473841672,-13.19263985,3.635498897,32.05487534
0.1412030859,1.790570754,1.47406923,-13.15830145,3.656617343,32.06871642
0.1414743319,1.789956133,1.474264778,-13.12995951,3.676665263,32.08164774
0.1416742263,1.789468357,1.47437694,-13.1130332,3.696198034,32.09343497
0.1418367397,1.789075367,1.47447222,-13.10022361,3.713199669,32.10394857
0.1420096353,1.788718187,1.474631707,-13.08244076,3.726072951,32.11338244
0.1421823483,1.788394731,1.474825088,-13.06241533,3.735986883,32.12199931
0.1423446047,1.788102442,1.475021755,-13.04287705,3.744104024,32.13006808
0.1424864483,1.787838275,1.475190802,-13.0265546,3.751580497,32.13786451
0.1425982319,1.787598711,1.475301025,-13.01617565,3.759566196,32.14567089
0.1426705732,1.787379812,1.475320943,-13.01446703,3.769205203,32.15377464
0.1426942752,1.787177295,1.475218831,-13.02415508,3.781636428,32.16246581
0.142661098,1.787069224,1.474938478,-13.05346937,3.798875806,32.17224631
0.1425783998,1.787100669,1.474485983,-13.1037394,3.820787272,32.18311107
0.1424600718,1.787218425,1.473923678,-13.16734254,3.845290499,32.19458173
0.1423196054,1.787370235,1.473314999,-13.23665693,3.870321193,32.20617603
0.1421701893,1.787504735,1.472724544,-13.30406082,3.893830616,32.21741292
0.1420247548,1.787571389,1.472218028,-13.3619325,3.913784769,32.22781356
0.1418959715,1.787520435,1.471862143,-13.40265078,3.928163187,32.23689847
0.1417961923,1.787302809,1.471724315,-13.41859593,3.934957301,32.24418058
0.1417003972,1.786861305,1.471653466,-13.41605724,3.935076284,32.24970965
0.141582347,1.786217028,1.471502225,-13.40608895,3.931003592,32.25397136
0.1414523091,1.785438879,1.47134376,-13.38821987,3.92309974,32.25711965
0.1413205124,1.784595795,1.471251234,-13.36197869,3.911725748,32.25930548
0.1411970193,1.783756866,1.471298018,-13.32689502,3.89724377,32.26067479
0.1410915773,1.782991519,1.471557816,-13.28250034,3.88001757,32.2613659
0.1410134493,1.782369807,1.472104701,-13.22832873,3.860412863,32.26150657
0.1409712221,1.781962759,1.473013074,-13.16391757,3.838797549,32.26121055
0.1409505999,1.781784374,1.474523899,-13.07590396,3.810495,32.25921396
0.1409290287,1.781775695,1.476691103,-12.95780075,3.772724423,32.25463058
0.1409029474,1.781898127,1.47930822,-12.81945692,3.728690282,32.2481563
0.1408710121,1.782110301,1.482168007,-12.67070837,3.681585401,32.24055354
0.1408349618,1.782367082,1.48506229,-12.52137194,3.634590286,32.23267478
0.1407999399,1.78261918,1.48778184,-12.38124248,3.59087176,32.22547135
0.1407742814,1.782813339,1.49011633,-12.26009323,3.553581679,32.21998755
0.1407687694,1.782893112,1.491854413,-12.16767996,3.525856523,32.21734041
0.1407948598,1.782943474,1.493139189,-12.10085226,3.506690553,32.21811128
0.1408530391,1.78306471,1.494264356,-12.04789631,3.492274929,32.22156485
0.1409384495,1.78322202,1.495243917,-12.00571682,3.481532482,32.22686517
0.1410458545,1.783381016,1.496092091,-11.97122169,3.473389297,32.23316146
0.1411696821,1.783507704,1.496823366,-11.94132149,3.466775059,32.23959081
0.141304057,1.783568469,1.497452507,-11.91292919,3.460623123,32.24528004
0.1414428212,1.783530058,1.497994509,-11.88296001,3.453870322,32.24934676
0.1415795427,1.783359562,1.498464501,-11.84833166,3.445456535,32.25089965
0.1417550971,1.782961072,1.49862916,-11.81611639,3.43897439,32.25002347
0.1419954339,1.782316865,1.498346779,-11.79329386,3.437443517,32.24777275
0.1422710394,1.781512376,1.497770261,-11.77664928,3.438949677,32.24468989
0.1425522964,1.780633517,1.49705312,-11.76297154,3.441583497,32.24130481
0.1428098995,1.77976621,1.496349593,-11.74905162,3.44344044,32.23813943
0.1430149478,1.778996295,1.495814634,-11.7316825,3.44262041,32.23570872
0.1431387144,1.778409822,1.495603803,-11.70766032,3.437226999,32.2345182
0.1431807781,1.777989273,1.495650418,-11.68212837,3.431866591,32.23464721
0.143169442,1.77764529,1.495780213,-11.66056009,3.43065863,32.235609
0.1431187751,1.777356846,1.495987722,-11.64025314,3.430979818,32.23704389
0.1430426232,1.777103163,1.496267546,-11.61850927,3.430208134,32.23858516
0.1429545341,1.776863771,1.4966144,-11.59263514,3.425722503,32.23985834
0.1428676869,1.776618556,1.497023147,-11.55994293,3.414902879,32.24047935
0.1427948252,1.776347817,1.497488828,-11.51775063,3.395130767,32.24005132
0.1427481934,1.776032318,1.498006684,-11.46338221,3.36379019,32.23816009
0.1427040837,1.775675855,1.498615198,-11.39858582,3.323818382,32.23659384
0.1426342721,1.775301458,1.499332661,-11.32733836,3.279591026,32.23671454
0.142543872,1.774918961,1.50012409,-11.25031171,3.23065265,32.23745346
0.1424381148,1.774537956,1.500954407,-11.16817821,3.176548179,32.23774349
0.1423224109,1.774167741,1.501788448,-11.08161032,3.116823141,32.23651955
0.1422024148,1.77381727,1.502590953,-10.99128054,3.051023731,32.23271899
0.1420840925,1.77349509,1.503326532,-10.89786118,2.978696746,32.22528209
0.141973792,1.77320929,1.503959599,-10.8020244,2.899389381,32.2131526
0.1418473559,1.772972753,1.504447933,-10.70246466,2.810778169,32.19431656
0.1416863393,1.772782259,1.504807505,-10.59763155,2.71198788,32.16870215
0.141505909,1.772621595,1.505089869,-10.4878274,2.604735231,32.13817053
0.1413210184,1.772474893,1.505346742,-10.37335198,2.490732203,32.10458517
0.1411463044,1.772326687,1.505630084,-10.25450293,2.371685186,32.06981256
0.1409960206,1.772161965,1.505992141,-10.13157588,2.249294285,32.03572277
0.1408840053,1.771966222,1.506485445,-10.0048642,2.125252816,32.00418994
0.1408236853,1.77172552,1.50716278,-9.874658511,2.001246987,31.97709259
0.1408143971,1.771423435,1.508000544,-9.738845804,1.871579474,31.95333809
0.1408377546,1.771075034,1.508944319,-9.595926715,1.731437365,31.93031374
0.1408803459,1.770714033,1.51000088,-9.44709339,1.583836999,31.90763883
0.1409288019,1.770374096,1.511177038,-9.293512766,1.431808027,31.88495883
0.1409698218,1.770088799,1.512479612,-9.136323754,1.278394475,31.86194834
0.1409902305,1.769891562,1.513915415,-8.976636115,1.126655067,31.83831358
0.1409770689,1.769815528,1.51549127,-8.815531037,0.9796628826,31.81379409
0.1409177154,1.769893413,1.517214028,-8.65406341,0.8405044425,31.78816395
0.1408167223,1.770107016,1.519250102,-8.481910765,0.702075725,31.76187526
0.1406825999,1.770416404,1.521677636,-8.292528238,0.5575640639,31.73524496
0.1405120747,1.770817749,1.524370018,-8.092598387,0.4104958559,31.70795311
0.1403066158,1.77130186,1.527198912,-7.888774044,0.2643845093,31.67980244
0.1400728846,1.771853724,1.530033976,-7.68767804,0.1227243862,31.65072627
0.1398227495,1.772452539,1.532742641,-7.495904853,-0.0110152017,31.62078649
0.1395728671,1.773072223,1.535190006,-7.320024348,-0.1333950816,31.59016192
0.1393438333,1.773682386,1.537238874,-7.166587798,-0.2410095998,31.5591271
0.1391186042,1.7743119,1.538915819,-7.031227344,-0.3358770255,31.52796115
0.1388733188,1.775000987,1.540366804,-6.90520973,-0.4225357469,31.49677109
0.1386208,1.775733789,1.54163179,-6.788540567,-0.5013958946,31.46561867
0.1383740999,1.776494443,1.542750367,-6.681239273,-0.5728788933,31.43455418
0.1381464298,1.77726719,1.543761814,-6.583337127,-0.6374156306,31.40361702
0.1379511008,1.778036448,1.544705157,-6.494875459,-0.6954446291,31.37283638
0.1378014777,1.778786864,1.545619216,-6.415903955,-0.7474102188,31.34223186
0.1377109439,1.779503336,1.546542652,-6.346479089,-0.793760704,31.31181423
0.1377069763,1.780190494,1.547562899,-6.282362779,-0.832736717,31.27996285
0.1377949189,1.780864974,1.548702495,-6.220466911,-0.863091604,31.24580021
0.13795502,1.781529749,1.549902276,-6.16258297,-0.8860568445,31.2104469
0.1381675436,1.782187719,1.551102552,-6.110508567,-0.9028798374,31.1750235
0.1384127003,1.782841804,1.552243141,-6.066045591,-0.9148225583,31.14064881
0.1386705991,1.783494991,1.553263458,-6.030998641,-0.9231591834,31.10843869
0.1389212216,1.784150359,1.554102661,-6.007173758,-0.929172684,31.07950568
0.1391444175,1.784811053,1.554699848,-5.996377458,-0.9341504035,31.05495924
0.1393866624,1.785497047,1.555088985,-6.000807911,-0.9337395314,31.03356692
0.1396906118,1.786212844,1.555325421,-6.020782616,-0.9241836219,31.01368989
0.1400299668,1.786938685,1.55538079,-6.055286588,-0.9076593084,30.99581784
0.1403781538,1.787654988,1.55522724,-6.103303103,-0.8863348914,30.9804331
0.1407085194,1.788342164,1.554837468,-6.163812645,-0.8623691211,30.96801542
0.1409945127,1.788980443,1.55418473,-6.235792356,-0.8379102486,30.959046
0.1412098551,1.789549745,1.55324286,-6.318215999,-0.8150953311,30.95401118
0.1413286972,1.790029558,1.551986267,-6.410054425,-0.7960497819,30.95340551
0.1413330388,1.790408421,1.550185584,-6.522747341,-0.7785815171,30.95915553
0.1412375051,1.790706596,1.54776397,-6.662697889,-0.7594482556,30.97160348
0.1410664733,1.79094997,1.544924991,-6.821316217,-0.7391874692,30.98889291
0.1408460334,1.791162663,1.541871508,-6.990005666,-0.7183435903,31.00920534
0.1406044622,1.791366429,1.53880513,-7.160162667,-0.6974790094,31.0307724
0.1403724524,1.791580373,1.535925896,-7.32317797,-0.6771805651,31.05188127
0.1401830877,1.791820993,1.53343218,-7.470438738,-0.6580619226,31.07087292
0.140071556,1.792102538,1.531520786,-7.593330985,-0.6407622665,31.08613331
0.1400154917,1.792365057,1.530027475,-7.697980386,-0.6256531392,31.09992
0.1399688207,1.79256249,1.528666801,-7.796540221,-0.6122406264,31.1150612
0.1399324035,1.792728645,1.527452215,-7.889440237,-0.5998914616,31.13082056
0.1399070711,1.792897368,1.52639656,-7.977112432,-0.587983103,31.14645836
0.1398936431,1.793102553,1.525512143,-8.059990983,-0.5759021982,31.16123199
0.1398929405,1.793378158,1.524810809,-8.138512194,-0.5630432476,31.17439638
0.1399057922,1.793758206,1.524304,-8.213114447,-0.548807464,31.18520425
0.1399330359,1.794276797,1.524002812,-8.284238171,-0.5326018314,31.1929064
0.1399879218,1.794943468,1.52407814,-8.345448846,-0.5164738356,31.19643002
0.1400792786,1.795720738,1.524594019,-8.393228773,-0.5020687437,31.19614472
0.140200399,1.796573086,1.525401569,-8.432394424,-0.4881859556,31.19344846
0.1403436155,1.797465788,1.526352534,-8.467760477,-0.4736148576,31.18972498
0.1405004763,1.798364661,1.527299228,-8.504139301,-0.4571351554,31.18634784
0.140661736,1.799236059,1.528094548,-8.54634109,-0.4375164564,31.18468046
0.1408171612,1.800047098,1.528592068,-8.599174546,-0.4135171664,31.18607228
0.1409551502,1.800766139,1.528646182,-8.667448081,-0.3838827763,31.19185085
0.1410774294,1.801441007,1.528272577,-8.752181867,-0.3483161913,31.20184917
0.1411930141,1.802136528,1.527637854,-8.848859387,-0.3079278906,31.21450862
0.1413004518,1.802847343,1.526823053,-8.953984339,-0.2635716978,31.22905679
0.1413992523,1.803567094,1.525908491,-9.064059038,-0.2161134886,31.24474077
0.1414900833,1.804288183,1.524973693,-9.175583712,-0.1664322962,31.26083198
0.1415748863,1.805001631,1.524097353,-9.285056207,-0.1154206074,31.27662896
0.1416569118,1.805697053,1.523357359,-9.388972043,-0.06398393521,31.29145805
0.141740671,1.806362736,1.522830838,-9.483824774,-0.01303976365,31.30467175
0.1418592644,1.806954686,1.522431629,-9.573138066,0.03987703119,31.31785042
0.1420262306,1.807459746,1.522038136,-9.662046586,0.09685386747,31.33249907
0.1422182929,1.807910904,1.521673549,-9.749459777,0.1563941433,31.34788476
0.1424131196,1.808340232,1.521360691,-9.834287924,0.2169954485,31.36328762
0.1425893347,1.808778866,1.52112205,-9.915442385,0.2771499246,31.37800043
0.1427264794,1.809257055,1.520979803,-9.991835827,0.3353447636,31.39132766
0.1428049267,1.809804253,1.520955862,-10.06238247,0.3900628141,31.40258403
